Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Переславль-Залесская городская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544					
		0.66%	1.85%	0.72%	0.48%	0.45%	0.12%	0.86%	0.86%	0.41%	0.57%	0.79%	0.61%	0.62%	0.0%	0.61%	0.38%	0.31%	0.64%	0.76%	0.74%	0.0%					
25	"8. ""Народно-республиканская партия России"""	26	1	3	1	1	1	0	1	4	0	0	2	1	0	1	3	2	2	1	2	0					
		0.12%	0.05%	0.24%	0.12%	0.15%	0.12%	0.0%	0.09%	0.41%	0.0%	0.0%	0.17%	0.06%	0.0%	0.10%	0.19%	0.15%	0.16%	0.07%	0.18%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	98	22	3	0	2	6	1	6	0	3	2	2	9	4	6	2	9	5	11	5	0					
		0.46%	1.27%	0.24%	0.0%	0.30%	0.74%	0.17%	0.57%	0.0%	0.28%	0.19%	0.17%	0.62%	0.45%	0.61%	0.12%	0.71%	0.40%	0.84%	0.46%	0.0%					
27	"10. ""Аграрная партия России"""	488	35	38	27	13	18	16	17	21	12	20	29	33	31	27	46	22	29	26	24	4					
		2.33%	2.02%	3.06%	3.29%	1.97%	2.23%	2.77%	1.62%	2.20%	1.14%	1.97%	2.56%	2.30%	3.51%	2.78%	2.96%	1.74%	2.32%	1.99%	2.23%	2.48%					
28	"11. ""Истинные патриоты России"""	22	6	1	0	1	0	0	1	1	2	0	1	0	2	0	0	2	1	2	2	0					
		0.10%	0.34%	0.08%	0.0%	0.15%	0.0%	0.0%	0.09%	0.10%	0.19%	0.0%	0.08%	0.0%	0.22%	0.0%	0.0%	0.15%	0.08%	0.15%	0.18%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	200	17	6	11	6	6	2	7	12	14	15	4	15	11	6	12	20	7	13	12	4					
		0.95%	0.98%	0.48%	1.34%	0.91%	0.74%	0.34%	0.66%	1.25%	1.33%	1.48%	0.35%	1.04%	1.24%	0.61%	0.77%	1.58%	0.56%	0.99%	1.11%	2.48%					
30	"13. ""Демократическая партия России"""	51	9	3	1	2	1	1	2	3	0	0	1	5	0	2	1	13	4	2	0	1					
		0.24%	0.52%	0.24%	0.12%	0.30%	0.12%	0.17%	0.19%	0.31%	0.0%	0.0%	0.08%	0.34%	0.0%	0.20%	0.06%	1.03%	0.32%	0.15%	0.0%	0.62%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	2	0	2	4	3	1	1	1	3	6	4	1	1	2	2	0	7	1	1	2					
		0.21%	0.11%	0.0%	0.24%	0.60%	0.37%	0.17%	0.09%	0.10%	0.28%	0.59%	0.35%	0.06%	0.11%	0.20%	0.12%	0.0%	0.56%	0.07%	0.09%	1.24%					
32	"15. ""Партия СЛОН"""	35	6	3	1	0	1	0	4	2	3	2	1	4	1	1	3	1	0	1	1	0					
		0.16%	0.34%	0.24%	0.12%	0.0%	0.12%	0.0%	0.38%	0.20%	0.28%	0.19%	0.08%	0.27%	0.11%	0.10%	0.19%	0.07%	0.0%	0.07%	0.09%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4078	273	279	118	110	114	91	184	177	164	193	176	327	202	207	391	250	260	298	250	14					
		19.50%	15.79%	22.51%	14.40%	16.71%	14.16%	15.79%	17.59%	18.55%	15.58%	19.09%	15.54%	22.80%	22.87%	21.31%	25.17%	19.82%	20.81%	22.90%	23.25%	8.69%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	5	1	3	0	1	1	5	2	2	1	4	2	3	3	2	1	0	0	7	1					
		0.21%	0.28%	0.08%	0.36%	0.0%	0.12%	0.17%	0.47%	0.20%	0.19%	0.09%	0.35%	0.13%	0.33%	0.30%	0.12%	0.07%	0.0%	0.0%	0.65%	0.62%					
35	"18. ""ЛДПР"""	2406	285	115	98	76	99	59	135	112	126	96	129	152	102	128	124	158	113	159	114	26					
		11.50%	16.49%	9.28%	11.96%	11.55%	12.29%	10.24%	12.90%	11.74%	11.97%	9.49%	11.39%	10.59%	11.55%	13.18%	7.98%	12.52%	9.04%	12.22%	10.60%	16.14%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	476	45	30	18	18	20	11	24	19	31	26	25	30	17	13	20	28	40	32	27	2					
		2.27%	2.60%	2.42%	2.19%	2.73%	2.48%	1.90%	2.29%	1.99%	2.94%	2.57%	2.20%	2.09%	1.92%	1.33%	1.28%	2.22%	3.20%	2.45%	2.51%	1.24%					
37	"20. ""Политическая партия ""Единая Россия"""	7610	565	447	332	274	330	258	362	385	438	399	486	488	304	332	523	435	388	436	376	52					
		36.39%	32.69%	36.07%	40.53%	41.64%	40.99%	44.79%	34.60%	40.35%	41.63%	39.46%	42.93%	34.03%	34.42%	34.19%	33.67%	34.49%	31.06%	33.51%	34.97%	32.29%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	3	0	1	3	2	1	3	1	4	1	2	2	1	3	4	2	4	3	1	0					
		0.19%	0.17%	0.0%	0.12%	0.45%	0.24%	0.17%	0.28%	0.10%	0.38%	0.09%	0.17%	0.13%	0.11%	0.30%	0.25%	0.15%	0.32%	0.23%	0.09%	0.0%					
39	"22. ""Развитие предпринимательства"""	70	11	3	5	1	4	2	7	0	1	5	3	6	1	2	4	8	4	1	2	0					
		0.33%	0.63%	0.24%	0.61%	0.15%	0.49%	0.34%	0.66%	0.0%	0.09%	0.49%	0.26%	0.41%	0.11%	0.20%	0.25%	0.63%	0.32%	0.07%	0.18%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1574	99	102	74	41	53	45	92	60	63	64	90	127	71	64	120	88	128	109	72	12					
		7.52%	5.72%	8.23%	9.03%	6.23%	6.58%	7.81%	8.79%	6.28%	5.98%	6.33%	7.95%	8.85%	8.04%	6.59%	7.72%	6.97%	10.24%	8.37%	6.69%	7.45%					
																											
41	Против всех	799	115	52	17	14	23	19	40	34	39	39	32	54	36	36	58	51	48	34	45	13					
		3.82%	6.65%	4.19%	2.07%	2.12%	2.85%	3.29%	3.82%	3.56%	3.70%	3.85%	2.82%	3.76%	4.07%	3.70%	3.73%	4.04%	3.84%	2.61%	4.18%	8.07%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
