Выборы Президента Российской Федерации																																												
																																												
Наименование Избирательной комиссии:    Белогорская																																												
																																												
Итоги голосования 																																												
																																												
		Сумма	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71					
11	Число полученных открепительных  удостоверений	180	3	10	3	3	6	3	3	3	6	10	8	20	5	3	3	3	5	5	5	3	3	5	3	6	5	3	5	3	3	5	3	3	6	4	3	3	7					
12	Число выданных открепительных удостоверений	77	3	8	0	0	4	0	0	0	4	9	1	15	4	0	0	0	5	2	2	0	0	5	0	3	1	0	0	0	1	3	0	0	2	0	0	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	97	3	7	2	1	3	0	0	1	1	2	3	12	0	4	2	0	3	0	4	3	3	3	0	18	5	2	3	0	2	1	0	0	0	2	3	1	3					
14	Число неиспользованных открепительных удостоверений	103	0	2	3	3	2	3	3	3	2	1	7	5	1	3	3	3	0	3	3	3	3	0	3	3	4	3	5	3	2	2	3	3	4	4	3	3	2					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	. Глазьев Сергей Юрьевич	350	2	41	7	3	8	0	1	2	11	24	5	62	7	5	0	3	18	5	11	0	1	10	1	17	15	4	6	3	0	8	4	5	14	10	4	8	25					
		3.48%	1.64%	4.72%	5.93%	3.66%	2.99%	0.00%	1.72%	2.02%	2.16%	2.96%	1.88%	4.24%	2.19%	4.90%	0.00%	2.94%	5.66%	2.79%	3.50%	0.00%	1.82%	2.53%	1.32%	3.15%	4.55%	3.92%	2.80%	2.80%	0.00%	3.24%	4.40%	4.95%	3.35%	4.26%	3.05%	6.61%	3.50%					
19	. Малышкин Олег Александрович	371	6	29	1	6	6	0	4	4	9	23	12	52	5	0	1	3	19	6	11	3	2	15	5	20	9	5	4	9	4	11	2	1	23	9	4	8	40					
		3.69%	4.92%	3.34%	0.85%	7.32%	2.24%	0.00%	6.90%	4.04%	1.77%	2.84%	4.51%	3.55%	1.57%	0.00%	1.39%	2.94%	5.97%	3.35%	3.50%	6.12%	3.64%	3.79%	6.58%	3.71%	2.73%	4.90%	1.87%	8.41%	9.30%	4.45%	2.20%	0.99%	5.50%	3.83%	3.05%	6.61%	5.60%					
20	. Миронов Сергей Михайлович	70	0	1	0	2	1	0	0	2	5	8	0	15	2	1	0	0	1	2	2	0	0	5	0	5	0	0	2	2	0	2	1	1	1	1	2	0	6					
		0.70%	0.00%	0.12%	0.00%	2.44%	0.37%	0.00%	0.00%	2.02%	0.98%	0.99%	0.00%	1.03%	0.63%	0.98%	0.00%	0.00%	0.31%	1.12%	0.64%	0.00%	0.00%	1.26%	0.00%	0.93%	0.00%	0.00%	0.93%	1.87%	0.00%	0.81%	1.10%	0.99%	0.24%	0.43%	1.53%	0.00%	0.84%					
21	. Путин Владимир Владимирович	6397	81	547	76	44	157	9	37	77	312	536	193	1064	135	73	62	49	176	131	186	43	42	224	48	357	208	64	140	60	26	123	74	79	229	144	88	60	443					
		63.54%	66.39%	62.95%	64.41%	53.66%	58.58%	33.33%	63.79%	77.78%	61.30%	66.09%	72.56%	72.73%	42.32%	71.57%	86.11%	48.04%	55.35%	73.18%	59.24%	87.76%	76.36%	56.57%	63.16%	66.23%	63.03%	62.75%	65.42%	56.07%	60.47%	49.80%	81.32%	78.22%	54.78%	61.28%	67.18%	49.59%	62.04%					
22	. Хакамада Ирина Муцуовна	258	2	36	2	3	9	2	0	2	11	30	11	40	5	0	1	3	7	5	6	1	4	9	1	8	13	2	4	3	0	7	1	0	8	7	1	1	13					
		2.56%	1.64%	4.14%	1.69%	3.66%	3.36%	7.41%	0.00%	2.02%	2.16%	3.70%	4.14%	2.73%	1.57%	0.00%	1.39%	2.94%	2.20%	2.79%	1.91%	2.04%	7.27%	2.27%	1.32%	1.48%	3.94%	1.96%	1.87%	2.80%	0.00%	2.83%	1.10%	0.00%	1.91%	2.98%	0.76%	0.83%	1.82%					
23	. Харитонов Николай Михайлович	2244	29	169	32	22	76	16	14	10	145	164	41	150	152	23	8	43	80	27	81	2	5	115	21	111	76	19	54	29	13	73	6	11	124	61	30	41	171					
		22.29%	23.77%	19.45%	27.12%	26.83%	28.36%	59.26%	24.14%	10.10%	28.49%	20.22%	15.41%	10.25%	47.65%	22.55%	11.11%	42.16%	25.16%	15.08%	25.80%	4.08%	9.09%	29.04%	27.63%	20.59%	23.03%	18.63%	25.23%	27.10%	30.23%	29.55%	6.59%	10.89%	29.67%	25.96%	22.90%	33.88%	23.95%					
																																												
24	Против всех	260	2	35	0	2	6	0	1	2	14	21	2	60	8	0	0	0	12	2	8	0	0	13	0	19	5	5	1	1	0	14	0	4	6	1	2	1	13					
		2.58%	1.64%	4.03%	0.00%	2.44%	2.24%	0.00%	1.72%	2.02%	2.75%	2.59%	0.75%	4.10%	2.51%	0.00%	0.00%	0.00%	3.77%	1.12%	2.55%	0.00%	0.00%	3.28%	0.00%	3.53%	1.52%	4.90%	0.47%	0.93%	0.00%	5.67%	0.00%	3.96%	1.44%	0.43%	1.53%	0.83%	1.82%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
