Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
"Наименование Избирательной комиссии:    Тула, Центральная"																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147					
		9.45%	11.37%	8.86%	8.81%	15.40%	9.13%	8.17%	7.84%	8.61%	6.97%	12.08%	11.69%	8.21%	9.65%	12.61%	9.87%	5.86%	3.36%	10.06%	18.91%	5.42%	10.75%	7.11%	9.07%	9.54%	14.07%	9.76%	24.22%	11.04%	10.72%	11.02%	10.76%	8.23%	12.59%	9.20%	7.62%	8.88%	6.56%	7.37%	4.50%	6.26%	9.77%	6.44%	5.13%	8.25%	6.31%	3.19%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	613	14	37	20	15	15	15	15	20	16	7	3	2	8	13	26	8	0	21	24	24	21	13	15	11	19	20	18	18	11	15	12	16	17	15	6	13	9	10	2	10	5	10	16	0	7	1					
		1.07%	1.17%	2.25%	1.24%	1.46%	0.96%	0.89%	0.89%	1.38%	0.83%	0.62%	0.30%	0.34%	0.95%	1.61%	1.65%	0.82%	0.00%	1.29%	2.39%	1.67%	1.42%	1.23%	1.03%	1.08%	1.48%	1.32%	1.40%	1.81%	1.10%	1.21%	1.47%	1.33%	1.45%	1.15%	0.49%	0.66%	0.42%	0.68%	0.90%	0.91%	0.38%	0.93%	1.52%	0.00%	0.38%	1.06%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	10020	178	248	239	234	257	304	225	245	246	181	110	85	119	95	286	171	3	233	162	193	278	133	250	169	239	307	167	179	207	210	175	301	302	233	247	403	351	319	51	261	225	244	197	432	324	2					
		17.46%	14.88%	15.05%	14.83%	22.81%	16.52%	17.99%	13.37%	16.87%	12.71%	15.96%	11.18%	14.53%	14.18%	11.74%	18.10%	17.59%	0.59%	14.29%	16.12%	13.42%	18.80%	12.61%	17.18%	16.62%	18.58%	20.24%	13.01%	17.97%	20.74%	16.89%	21.39%	25.02%	25.68%	17.87%	20.25%	20.32%	16.45%	21.57%	22.97%	23.68%	17.18%	22.76%	18.71%	24.57%	17.48%	2.13%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	4119	105	158	103	82	124	100	102	112	95	78	80	49	54	62	149	114	2	140	71	173	163	80	165	116	114	190	98	108	125	57	92	145	99	146	32	61	82	82	4	37	36	30	42	6	55	1					
		7.18%	8.78%	9.59%	6.39%	7.99%	7.97%	5.92%	6.06%	7.71%	4.91%	6.88%	8.13%	8.38%	6.44%	7.66%	9.43%	11.73%	0.40%	8.59%	7.06%	12.03%	11.02%	7.58%	11.34%	11.41%	8.86%	12.52%	7.63%	10.84%	12.53%	4.59%	11.25%	12.05%	8.42%	11.20%	2.62%	3.08%	3.84%	5.54%	1.80%	3.36%	2.75%	2.80%	3.99%	0.34%	2.97%	1.06%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	30145	592	860	939	390	835	887	999	746	1178	574	601	329	477	411	755	515	472	843	395	740	623	620	605	416	541	566	480	418	390	643	297	472	446	650	744	1239	1365	795	125	652	829	658	686	1049	1215	83					
		52.52%	49.50%	52.18%	58.25%	38.01%	53.66%	52.49%	59.36%	51.38%	60.85%	50.62%	61.08%	56.24%	56.85%	50.80%	47.78%	52.98%	93.28%	51.72%	39.30%	51.46%	42.12%	58.77%	41.58%	40.90%	42.07%	37.31%	37.38%	41.97%	39.08%	51.73%	36.31%	39.24%	37.93%	49.85%	60.98%	62.48%	63.96%	53.75%	56.31%	59.17%	63.28%	61.38%	65.15%	59.67%	65.53%	88.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	309	5	12	15	9	5	2	3	6	8	3	2	2	6	9	9	2	0	6	10	11	7	4	23	12	10	16	5	8	7	5	4	11	8	5	2	11	6	4	2	6	2	5	6	7	7	1					
		0.54%	0.42%	0.73%	0.93%	0.88%	0.32%	0.12%	0.18%	0.41%	0.41%	0.26%	0.20%	0.34%	0.72%	1.11%	0.57%	0.21%	0.00%	0.37%	0.99%	0.76%	0.47%	0.38%	1.58%	1.18%	0.78%	1.05%	0.39%	0.80%	0.70%	0.40%	0.49%	0.91%	0.68%	0.38%	0.16%	0.55%	0.28%	0.27%	0.90%	0.54%	0.15%	0.47%	0.57%	0.40%	0.38%	1.06%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
