7	Число избирательных бюллетеней в переносных ящиках для голосования	5204	20	319	72	28	72	61	109	96	28	77	5	208	15	101	109	46	17	50	2	99	7	90	109	66	39	129	56	66	150	66	43	53	23	38	19	115	7	21	30	20	9	66	71	130	14	89	12	52	32	34	26	137	11	7	1	6	10	206	182	9	5	2	3	109	203	0	1	2	3	6	83	8	10	102	8	2	14	73	27	112	138	66	22	2	61	13	3	120	61	160									
8	Число бюллетеней в стационарных ящиках для голосования	110026	1592	1217	1434	1103	1229	1136	1744	1390	1309	1032	1675	1159	858	1206	1366	1156	1322	1350	1259	951	922	1109	1102	970	1331	1626	1339	1318	1295	1393	1235	1305	938	1000	915	953	694	1031	725	2185	943	2074	1343	798	824	2091	2175	1592	2004	2127	2118	1381	469	1617	1582	1801	1707	1289	1072	1214	1257	1192	1217	1087	1466	1211	1127	1282	1165	1430	1510	1363	1152	703	1089	1069	1284	941	797	1028	976	869	239	822	688	1097	1073	846	605	346									
9	Число недействительных избирательных бюллетеней	1735	114	18	24	11	17	15	28	19	21	18	15	12	12	9	60	14	30	15	10	7	23	22	20	9	13	29	31	32	15	17	27	17	9	15	16	12	22	10	20	22	12	23	21	3	14	36	19	18	57	23	25	24	6	17	13	57	21	16	26	20	14	15	26	23	16	10	14	13	21	25	23	19	15	11	13	9	12	38	8	18	11	7	1	7	14	14	9	12	10	6									
10	Число действительных избирательных бюллетеней	113495	1498	1518	1482	1120	1284	1182	1825	1467	1316	1091	1665	1355	861	1298	1415	1188	1309	1385	1251	1043	906	1177	1191	1027	1357	1726	1364	1352	1430	1442	1251	1341	952	1023	918	1056	679	1042	735	2183	940	2117	1393	925	824	2144	2168	1626	1979	2138	2119	1494	474	1607	1570	1750	1696	1479	1228	1203	1248	1179	1194	1173	1653	1201	1114	1271	1147	1411	1570	1352	1147	794	1084	1062	1286	976	816	1122	1103	928	260	817	735	1096	1067	954	656	500									
11	Число утраченных избирательных бюллетеней	24	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																					
13	Бабурин Сергей Николаевич	771	10	5	7	11	12	7	11	12	9	11	12	6	7	16	15	8	5	4	10	4	6	9	15	10	7	12	12	14	20	7	5	8	10	4	8	14	6	14	7	7	13	14	21	11	7	5	7	8	7	6	18	8	1	7	11	7	10	10	14	9	8	8	10	8	9	9	6	4	3	1	9	10	3	3	8	4	9	5	10	7	13	6	1	6	11	9	7	8	3	2									
		0.67%	0.62%	0.33%	0.46%	0.97%	0.92%	0.58%	0.59%	0.81%	0.67%	0.99%	0.71%	0.44%	0.80%	1.22%	1.02%	0.67%	0.37%	0.29%	0.79%	0.38%	0.65%	0.75%	1.24%	0.97%	0.51%	0.68%	0.86%	1.01%	1.38%	0.48%	0.39%	0.59%	1.04%	0.39%	0.86%	1.31%	0.86%	1.33%	0.93%	0.32%	1.37%	0.65%	1.49%	1.19%	0.84%	0.23%	0.32%	0.49%	0.34%	0.28%	0.84%	0.53%	0.21%	0.43%	0.69%	0.39%	0.58%	0.67%	1.12%	0.74%	0.63%	0.67%	0.82%	0.67%	0.54%	0.74%	0.53%	0.31%	0.26%	0.07%	0.56%	0.73%	0.26%	0.37%	0.73%	0.37%	0.69%	0.49%	1.21%	0.61%	1.17%	0.64%	0.38%	0.73%	1.47%	0.81%	0.65%	0.83%	0.45%	0.40%									
14	Грудинин Павел Николаевич	12996	146	132	129	157	157	143	200	181	137	124	202	136	116	168	160	154	118	203	188	241	130	117	140	122	155	163	175	137	169	158	126	139	119	100	103	129	73	142	93	251	139	172	179	97	102	162	178	152	141	148	177	158	34	219	179	156	147	175	153	129	177	146	147	175	172	209	184	152	99	235	146	174	139	105	138	156	140	132	90	175	137	140	39	109	96	143	124	111	60	16									
		11.28%	9.06%	8.59%	8.57%	13.88%	12.07%	11.95%	10.79%	12.18%	10.25%	11.18%	12.02%	9.95%	13.29%	12.85%	10.85%	12.81%	8.81%	14.50%	14.91%	22.95%	13.99%	9.76%	11.56%	11.78%	11.31%	9.29%	12.54%	9.90%	11.70%	10.83%	9.86%	10.24%	12.38%	9.63%	11.03%	12.08%	10.41%	13.50%	12.32%	11.38%	14.60%	8.04%	12.66%	10.45%	12.17%	7.43%	8.14%	9.25%	6.93%	6.85%	8.26%	10.41%	7.08%	13.49%	11.31%	8.63%	8.56%	11.71%	12.20%	10.55%	14.03%	12.23%	12.05%	14.63%	10.31%	17.26%	16.31%	11.84%	8.48%	16.36%	9.17%	12.69%	11.96%	13.04%	12.58%	14.57%	10.79%	13.02%	10.92%	15.35%	12.30%	14.97%	14.94%	13.23%	12.82%	12.88%	11.52%	11.49%	9.01%	3.16%									
15	Жириновский Владимир Вольфович	5539	42	64	53	63	71	55	88	69	48	49	83	59	46	64	73	62	54	69	57	118	36	52	45	42	65	76	74	72	74	82	67	73	58	46	59	69	35	55	35	107	52	149	50	47	36	175	101	90	70	189	130	75	22	85	53	51	125	50	53	50	59	59	54	45	65	55	41	51	48	48	66	50	35	16	50	59	55	48	31	43	38	37	13	31	37	58	51	52	54	28									
		4.81%	2.61%	4.17%	3.52%	5.57%	5.46%	4.59%	4.75%	4.64%	3.59%	4.42%	4.94%	4.32%	5.27%	4.90%	4.95%	5.16%	4.03%	4.93%	4.52%	11.24%	3.88%	4.34%	3.72%	4.05%	4.74%	4.33%	5.30%	5.20%	5.12%	5.62%	5.24%	5.38%	6.04%	4.43%	6.32%	6.46%	4.99%	5.23%	4.64%	4.85%	5.46%	6.96%	3.54%	5.06%	4.30%	8.03%	4.62%	5.47%	3.44%	8.75%	6.06%	4.94%	4.58%	5.23%	3.35%	2.82%	7.28%	3.34%	4.23%	4.09%	4.68%	4.94%	4.43%	3.76%	3.89%	4.54%	3.63%	3.97%	4.11%	3.34%	4.14%	3.65%	3.01%	1.99%	4.56%	5.51%	4.24%	4.73%	3.76%	3.77%	3.41%	3.96%	4.98%	3.76%	4.94%	5.23%	4.74%	5.38%	8.11%	5.53%									
16	Путин Владимир Владимирович	87728	1233	1223	1242	827	981	903	1416	1119	1063	843	1272	1085	647	996	1067	894	1089	1015	936	611	691	922	921	791	1037	1395	1046	1071	1055	1107	982	1041	707	814	699	785	517	760	561	1726	667	1660	1031	709	621	1655	1805	1308	1679	1649	1689	1180	406	1158	1258	1400	1340	1173	938	941	933	901	933	880	1325	854	800	931	951	971	1296	1035	879	640	826	783	1021	740	627	819	844	687	189	612	547	826	841	742	501	437									
		76.13%	76.49%	79.62%	82.47%	73.12%	75.40%	75.44%	76.42%	75.30%	79.51%	76.01%	75.71%	79.37%	74.11%	76.21%	72.34%	74.38%	81.33%	72.50%	74.23%	58.19%	74.38%	76.90%	76.05%	76.35%	75.69%	79.49%	74.98%	77.38%	73.01%	75.87%	76.84%	76.66%	73.57%	78.42%	74.84%	73.50%	73.75%	72.24%	74.30%	78.28%	70.06%	77.57%	72.91%	76.40%	74.11%	75.92%	82.53%	79.56%	82.47%	76.31%	78.78%	77.73%	84.58%	71.31%	79.47%	77.48%	78.04%	78.46%	74.80%	76.94%	73.93%	75.46%	76.48%	73.58%	79.39%	70.52%	70.92%	72.51%	81.42%	67.62%	81.36%	75.49%	75.65%	79.50%	75.30%	73.11%	78.66%	72.98%	76.09%	71.84%	75.76%	73.48%	72.41%	74.27%	73.03%	74.41%	78.16%	76.81%	75.23%	86.36%									
17	Собчак Ксения Анатольевна	2936	27	49	23	31	25	29	40	36	13	30	32	42	22	23	39	31	21	34	35	36	25	33	37	22	37	37	18	20	41	33	31	35	25	20	16	20	17	26	20	43	25	75	49	18	25	85	41	30	36	81	45	35	5	70	27	65	42	37	32	37	32	33	26	33	32	41	55	82	34	82	18	30	39	12	21	30	25	15	21	29	32	24	9	31	14	25	26	20	22	9									
		2.55%	1.67%	3.19%	1.53%	2.74%	1.92%	2.42%	2.16%	2.42%	0.97%	2.71%	1.90%	3.07%	2.52%	1.76%	2.64%	2.58%	1.57%	2.43%	2.78%	3.43%	2.69%	2.75%	3.06%	2.12%	2.70%	2.11%	1.29%	1.45%	2.84%	2.26%	2.43%	2.58%	2.60%	1.93%	1.71%	1.87%	2.43%	2.47%	2.65%	1.95%	2.63%	3.50%	3.47%	1.94%	2.98%	3.90%	1.87%	1.82%	1.77%	3.75%	2.10%	2.31%	1.04%	4.31%	1.71%	3.60%	2.45%	2.47%	2.55%	3.03%	2.54%	2.76%	2.13%	2.76%	1.92%	3.39%	4.88%	6.39%	2.91%	5.71%	1.13%	2.19%	3.36%	1.49%	1.91%	2.80%	1.93%	1.48%	2.55%	2.54%	2.87%	2.57%	3.45%	3.76%	1.87%	2.25%	2.42%	2.07%	3.30%	1.78%									
18	Сурайкин Максим Александрович	692	5	4	6	9	7	5	7	10	14	5	15	6	9	7	16	5	7	6	7	6	5	5	5	11	9	11	13	8	19	6	9	9	16	7	4	14	4	9	3	11	11	13	8	10	7	12	8	12	12	17	9	7	3	14	10	10	9	3	4	5	11	8	7	4	4	1	4	11	1	12	7	11	5	2	9	11	7	5	7	6	5	5	1	4	8	7	3	4	2	2									
		0.60%	0.31%	0.26%	0.40%	0.80%	0.54%	0.42%	0.38%	0.67%	1.05%	0.45%	0.89%	0.44%	1.03%	0.54%	1.08%	0.42%	0.52%	0.43%	0.56%	0.57%	0.54%	0.42%	0.41%	1.06%	0.66%	0.63%	0.93%	0.58%	1.31%	0.41%	0.70%	0.66%	1.66%	0.67%	0.43%	1.31%	0.57%	0.86%	0.40%	0.50%	1.16%	0.61%	0.57%	1.08%	0.84%	0.55%	0.37%	0.73%	0.59%	0.79%	0.42%	0.46%	0.63%	0.86%	0.63%	0.55%	0.52%	0.20%	0.32%	0.41%	0.87%	0.67%	0.57%	0.33%	0.24%	0.08%	0.35%	0.86%	0.09%	0.84%	0.44%	0.80%	0.43%	0.25%	0.82%	1.03%	0.54%	0.49%	0.85%	0.53%	0.45%	0.53%	0.38%	0.49%	1.07%	0.63%	0.28%	0.41%	0.30%	0.40%									
19	Титов Борис Юрьевич	1115	5	16	14	12	9	16	21	11	15	5	19	10	11	13	16	10	11	26	11	3	4	16	7	12	19	14	8	14	25	17	15	12	5	13	5	7	10	9	3	19	10	9	16	11	10	18	11	12	13	21	12	14	2	31	17	23	12	10	9	13	10	9	3	9	19	13	9	22	5	29	16	15	25	8	13	12	9	10	11	17	17	13	1	11	10	10	8	8	9	2									
		0.97%	0.31%	1.04%	0.93%	1.06%	0.69%	1.34%	1.13%	0.74%	1.12%	0.45%	1.13%	0.73%	1.26%	0.99%	1.08%	0.83%	0.82%	1.86%	0.87%	0.29%	0.43%	1.33%	0.58%	1.16%	1.39%	0.80%	0.57%	1.01%	1.73%	1.17%	1.17%	0.88%	0.52%	1.25%	0.54%	0.66%	1.43%	0.86%	0.40%	0.86%	1.05%	0.42%	1.13%	1.19%	1.19%	0.83%	0.50%	0.73%	0.64%	0.97%	0.56%	0.92%	0.42%	1.91%	1.07%	1.27%	0.70%	0.67%	0.72%	1.06%	0.79%	0.75%	0.25%	0.75%	1.14%	1.07%	0.80%	1.71%	0.43%	2.02%	1.00%	1.09%	2.15%	0.99%	1.19%	1.12%	0.69%	0.99%	1.33%	1.49%	1.53%	1.39%	0.38%	1.33%	1.34%	0.90%	0.74%	0.83%	1.35%	0.40%									
20	Явлинский Григорий Алексеевич	1718	30	25	8	10	22	24	42	29	17	24	30	11	3	11	29	24	4	28	7	24	9	23	21	17	28	18	18	16	27	32	16	24	12	19	24	18	17	27	13	19	23	25	39	22	16	32	17	14	21	27	39	17	1	23	15	38	11	21	25	19	18	15	14	19	27	19	15	18	6	33	12	27	22	8	19	7	20	21	19	26	17	16	7	13	12	18	7	9	5	4									
		1.49%	1.86%	1.63%	0.53%	0.88%	1.69%	2.01%	2.27%	1.95%	1.27%	2.16%	1.79%	0.80%	0.34%	0.84%	1.97%	1.99%	0.30%	2.00%	0.56%	2.29%	0.97%	1.92%	1.73%	1.64%	2.04%	1.03%	1.29%	1.16%	1.87%	2.19%	1.25%	1.77%	1.25%	1.83%	2.57%	1.69%	2.43%	2.57%	1.72%	0.86%	2.42%	1.17%	2.76%	2.37%	1.91%	1.47%	0.78%	0.85%	1.03%	1.25%	1.82%	1.12%	0.21%	1.42%	0.95%	2.10%	0.64%	1.40%	1.99%	1.55%	1.43%	1.26%	1.15%	1.59%	1.62%	1.57%	1.33%	1.40%	0.51%	2.30%	0.75%	1.97%	1.89%	0.99%	1.73%	0.65%	1.54%	2.07%	2.31%	2.28%	1.53%	1.71%	2.68%	1.58%	1.60%	1.62%	0.65%	0.93%	0.75%	0.79%									
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
