Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Верхнеуслонская 																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292					
		0.53%	1.93%	0.82%	2.70%	1.61%	0.0%	1.21%	0.0%	0.60%	0.0%	1.68%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	1.08%	1.66%	0.0%	1.48%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	1.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.22%	0.29%	0.0%	0.0%	0.39%					
30	"13. ""Демократическая партия России"""	12	0	0	2	1	2	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0					
		0.10%	0.0%	0.0%	0.60%	0.26%	0.44%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.27%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.98%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	1	0	2	2	1	2	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.27%	0.0%	0.60%	0.53%	0.22%	0.40%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	1	1	0	1	3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.27%	0.27%	0.0%	0.26%	0.66%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	1.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	170	17	11	5	7	10	13	1	2	2	1	3	3	1	0	9	0	24	20	0	2	0	1	0	5	0	0	6	2	5	2	2	2	0	0	0	6	1	2	3	0	0	2					
		1.44%	4.69%	3.01%	1.50%	1.88%	2.21%	2.63%	0.52%	0.30%	0.61%	0.84%	2.97%	0.98%	0.22%	0.0%	1.10%	0.0%	6.52%	3.70%	0.0%	1.48%	0.0%	0.57%	0.0%	1.21%	0.0%	0.0%	2.15%	0.81%	1.31%	0.74%	0.82%	0.38%	0.0%	0.0%	0.0%	2.66%	0.66%	3.22%	0.87%	0.0%	0.0%	0.79%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	0	2	3	0	2	3	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.0%	0.54%	0.90%	0.0%	0.44%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.18%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	401	19	31	34	35	41	23	23	15	6	0	2	0	1	3	36	1	20	20	0	1	3	2	5	7	6	0	10	2	11	3	3	5	4	3	1	5	4	2	13	0	0	1					
		3.41%	5.24%	8.49%	10.21%	9.40%	9.09%	4.66%	11.97%	2.28%	1.84%	0.0%	1.98%	0.0%	0.22%	2.23%	4.43%	1.03%	5.43%	3.70%	0.0%	0.74%	1.42%	1.14%	4.80%	1.69%	6.31%	0.0%	3.58%	0.81%	2.89%	1.11%	1.23%	0.95%	1.20%	3.44%	0.81%	2.22%	2.64%	3.22%	3.80%	0.0%	0.0%	0.39%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	139	13	17	9	13	15	15	5	5	0	0	0	0	0	0	6	1	7	11	0	0	0	1	0	0	0	0	1	2	5	0	3	0	0	1	0	0	1	0	5	3	0	0					
		1.18%	3.59%	4.65%	2.70%	3.49%	3.32%	3.04%	2.60%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	1.03%	1.90%	2.03%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.35%	0.81%	1.31%	0.0%	1.23%	0.0%	0.0%	1.14%	0.0%	0.0%	0.66%	0.0%	1.46%	2.80%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	9085	168	196	162	170	185	286	124	599	284	107	89	292	423	127	669	90	186	331	123	114	193	164	88	382	76	113	234	207	317	239	202	487	305	71	101	194	113	37	239	91	267	240					
		77.32%	46.40%	53.69%	48.64%	45.69%	41.01%	58.01%	64.58%	91.31%	87.11%	89.91%	88.11%	95.42%	95.48%	94.77%	82.38%	92.78%	50.54%	61.29%	96.85%	84.44%	91.90%	93.71%	84.61%	92.49%	80.0%	91.86%	83.87%	84.48%	83.42%	88.84%	83.12%	92.93%	91.86%	81.60%	82.78%	86.22%	74.83%	59.67%	69.88%	85.04%	96.04%	95.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	4	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0					
		0.13%	1.10%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.74%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	77	10	3	9	13	15	5	0	2	0	0	0	1	0	0	3	0	5	1	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	3	0	2	0	0	0					
		0.65%	2.76%	0.82%	2.70%	3.49%	3.32%	1.01%	0.0%	0.30%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.36%	0.0%	1.35%	0.18%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	1.98%	0.0%	0.58%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	771	50	47	38	55	71	54	20	11	10	6	4	3	14	4	42	2	68	62	3	6	3	0	5	8	10	4	11	7	11	15	20	12	18	6	6	8	12	3	22	8	11	1					
		6.56%	13.81%	12.87%	11.41%	14.78%	15.74%	10.95%	10.41%	1.67%	3.06%	5.04%	3.96%	0.98%	3.16%	2.98%	5.17%	2.06%	18.47%	11.48%	2.36%	4.44%	1.42%	0.0%	4.80%	1.93%	10.52%	3.25%	3.94%	2.85%	2.89%	5.57%	8.23%	2.29%	5.42%	6.89%	4.91%	3.55%	7.94%	4.83%	6.43%	7.47%	3.95%	0.39%					
																																																	
41	Против всех	258	30	12	20	23	31	35	5	6	0	3	1	4	0	0	7	0	7	17	1	1	5	0	1	0	3	2	0	6	7	4	2	5	5	2	0	2	2	3	5	1	0	0					
		2.19%	8.28%	3.28%	6.00%	6.18%	6.87%	7.09%	2.60%	0.91%	0.0%	2.52%	0.99%	1.30%	0.0%	0.0%	0.86%	0.0%	1.90%	3.14%	0.78%	0.74%	2.38%	0.0%	0.96%	0.0%	3.15%	1.62%	0.0%	2.44%	1.84%	1.48%	0.82%	0.95%	1.50%	2.29%	0.0%	0.88%	1.32%	4.83%	1.46%	0.93%	0.0%	0.0%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
