Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Должанская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	627	18	8	18	10	50	8	16	9	33	19	6	25	8	33	15	134	121	6	5	1	22	28	22	3	9					
		8.56%	6.00%	2.99%	9.05%	7.30%	10.53%	2.77%	7.51%	4.46%	7.67%	11.11%	2.75%	12.38%	8.16%	11.79%	10.20%	12.98%	11.48%	3.57%	1.77%	0.88%	7.21%	8.31%	11.40%	2.24%	11.11%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	755	7	27	52	21	41	15	12	7	21	16	10	8	35	13	23	186	156	3	20	2	10	35	21	3	11					
		10.30%	2.33%	10.07%	26.13%	15.33%	8.63%	5.19%	5.63%	3.47%	4.88%	9.36%	4.59%	3.96%	35.71%	4.64%	15.65%	18.02%	14.80%	1.79%	7.07%	1.77%	3.28%	10.39%	10.88%	2.24%	13.58%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	36	2	0	2	0	3	5	1	0	3	0	0	2	0	1	0	8	7	0	0	0	0	0	2	0	0					
		0.49%	0.67%	0.00%	1.01%	0.00%	0.63%	1.73%	0.47%	0.00%	0.70%	0.00%	0.00%	0.99%	0.00%	0.36%	0.00%	0.78%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	1.04%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1211	32	13	21	7	126	17	27	5	69	28	13	3	16	32	28	306	330	16	23	2	46	27	21	2	1					
		16.52%	10.67%	4.85%	10.55%	5.11%	26.53%	5.88%	12.68%	2.48%	16.05%	16.37%	5.96%	1.49%	16.33%	11.43%	19.05%	29.65%	31.31%	9.52%	8.13%	1.77%	15.08%	8.01%	10.88%	1.49%	1.23%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	36	1	0	0	0	3	0	1	0	0	1	1	0	1	1	1	11	11	0	3	0	0	0	1	0	0					
		0.49%	0.33%	0.00%	0.00%	0.00%	0.63%	0.00%	0.47%	0.00%	0.00%	0.58%	0.46%	0.00%	1.02%	0.36%	0.68%	1.07%	1.04%	0.00%	1.06%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4559	238	220	105	99	239	236	156	180	302	107	188	163	34	196	77	364	398	142	232	108	227	247	121	120	60					
		62.20%	79.33%	82.09%	52.76%	72.26%	50.32%	81.66%	73.24%	89.11%	70.23%	62.57%	86.24%	80.69%	34.69%	70.00%	52.38%	35.27%	37.76%	84.52%	81.98%	95.58%	74.43%	73.29%	62.69%	89.55%	74.07%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	1	0	0	0	3	1	0	0	1	0	0	0	0	1	0	9	5	0	0	0	0	0	0	0	0					
		0.29%	0.33%	0.00%	0.00%	0.00%	0.63%	0.35%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.87%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
