Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Должанская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	584	42	27	18	9	22	11	12	3	18	16	21	17	8	65	13	113	91	22	12	14	14	13	1	2	0					
		7.45%	14.48%	10.84%	9.05%	6.38%	4.15%	3.59%	4.78%	1.28%	4.04%	8.42%	9.86%	8.37%	5.67%	18.68%	8.23%	11.45%	7.06%	13.10%	4.43%	12.07%	4.50%	3.40%	0.58%	1.35%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	57	7	4	1	1	3	1	4	0	1	2	2	2	1	5	0	10	8	2	1	0	0	1	1	0	0					
		0.73%	2.41%	1.61%	0.50%	0.71%	0.57%	0.33%	1.59%	0.00%	0.22%	1.05%	0.94%	0.99%	0.71%	1.44%	0.00%	1.01%	0.62%	1.19%	0.37%	0.00%	0.00%	0.26%	0.58%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5175	178	150	145	106	361	217	189	198	337	136	127	163	92	193	105	481	742	113	210	87	194	291	152	135	73					
		66.06%	61.38%	60.24%	72.86%	75.18%	68.11%	70.92%	75.30%	84.62%	75.73%	71.58%	59.62%	80.30%	65.25%	55.46%	66.46%	48.73%	57.56%	67.26%	77.49%	75.00%	62.38%	76.18%	87.86%	91.22%	80.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	5	0	1	0	3	0	0	1	1	0	0	0	0	0	1	4	4	0	1	0	8	1	1	1	0					
		0.41%	1.72%	0.00%	0.50%	0.00%	0.57%	0.00%	0.00%	0.43%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.41%	0.31%	0.00%	0.37%	0.00%	2.57%	0.26%	0.58%	0.68%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
