Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    район Фили-Давыдково																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №2744	УИК №2745	УИК №2746	УИК №2747	УИК №2748	УИК №2749	УИК №2750	УИК №2751	УИК №2752	УИК №2753	УИК №2754	УИК №2755	УИК №2756	УИК №2757	УИК №2758	УИК №2759	УИК №2760	УИК №2761	УИК №2762	УИК №2763	УИК №2764	УИК №2765	УИК №2766	УИК №2767	УИК №2768	УИК №2769	УИК №2770					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1550	55	5	60	50	50	50	60	60	60	50	60	60	60	60	50	60	60	60	60	60	80	80	60	60	60	60	60					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1001	35	5	24	29	25	33	30	36	49	31	37	50	29	39	23	49	45	45	35	43	32	62	38	46	45	49	37					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	882	33	23	16	44	20	33	61	24	26	52	18	23	34	45	44	27	13	37	51	31	35	40	35	22	24	30	41					
14	Число погашенных неиспользованных открепительных удостоверений	549	20	0	36	21	25	17	30	24	11	19	23	10	31	21	27	11	15	15	25	17	48	18	22	14	15	11	23					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	25	2	0	0	0	0	0	2	1	3	0	2	1	0	0	0	0	1	0	4	0	0	2	0	0	1	5	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3326	92	5	49	163	146	93	102	70	194	218	214	45	116	109	86	135	23	97	46	202	206	137	60	144	216	142	216					
		8.91%	6.26%	2.13%	3.80%	15.05%	10.36%	6.85%	7.27%	5.47%	10.56%	15.15%	16.46%	3.30%	8.39%	7.71%	6.36%	9.73%	1.54%	6.39%	3.07%	14.36%	12.48%	10.46%	3.99%	9.49%	14.96%	8.29%	16.81%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2239	27	11	24	92	50	52	78	40	66	138	136	42	87	132	110	111	30	43	85	111	53	102	149	106	102	108	154					
		5.99%	1.84%	4.68%	1.86%	8.49%	3.55%	3.83%	5.56%	3.13%	3.59%	9.59%	10.46%	3.08%	6.30%	9.34%	8.13%	7.99%	2.01%	2.83%	5.68%	7.89%	3.21%	7.79%	9.93%	6.99%	7.06%	6.31%	11.98%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	460	13	0	22	15	10	13	12	14	16	27	17	1	10	11	15	51	7	19	33	40	21	28	5	22	14	7	17					
		1.23%	0.88%	0.00%	1.70%	1.39%	0.71%	0.96%	0.86%	1.09%	0.87%	1.88%	1.31%	0.07%	0.72%	0.78%	1.11%	3.67%	0.47%	1.25%	2.20%	2.84%	1.27%	2.14%	0.33%	1.45%	0.97%	0.41%	1.32%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5415	606	10	47	265	93	58	137	90	270	300	255	67	201	263	149	201	125	126	135	212	247	263	290	286	256	189	274					
		14.51%	41.25%	4.26%	3.64%	24.47%	6.60%	4.27%	9.76%	7.04%	14.70%	20.85%	19.62%	4.92%	14.54%	18.61%	11.01%	14.48%	8.38%	8.31%	9.02%	15.07%	14.97%	20.08%	19.32%	18.85%	17.73%	11.04%	21.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2138	241	0	36	130	38	30	7	14	32	208	207	43	208	107	27	90	16	48	57	71	59	103	21	93	89	91	72					
		5.73%	16.41%	0.00%	2.79%	12.00%	2.70%	2.21%	0.50%	1.09%	1.74%	14.45%	15.92%	3.16%	15.05%	7.57%	1.99%	6.48%	1.07%	3.16%	3.81%	5.05%	3.58%	7.86%	1.40%	6.13%	6.16%	5.32%	5.60%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	22922	453	205	1092	370	1042	1078	1035	1024	1235	513	438	1134	742	765	947	758	1257	1141	1113	728	1038	647	941	834	751	1144	497					
		61.40%	30.84%	87.23%	84.59%	34.16%	73.95%	79.44%	73.77%	80.06%	67.23%	35.65%	33.69%	83.26%	53.69%	54.14%	69.99%	54.61%	84.31%	75.21%	74.35%	51.74%	62.91%	49.39%	62.69%	54.98%	52.01%	66.82%	38.68%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	310	15	1	12	9	16	9	9	6	11	15	7	2	6	10	8	31	2	18	14	22	18	13	10	14	8	13	11					
		0.83%	1.02%	0.43%	0.93%	0.83%	1.14%	0.66%	0.64%	0.47%	0.60%	1.04%	0.54%	0.15%	0.43%	0.71%	0.59%	2.23%	0.13%	1.19%	0.94%	1.56%	1.09%	0.99%	0.67%	0.92%	0.55%	0.76%	0.86%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
