Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    район Фили-Давыдково																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №2739	УИК №2740	УИК №2741	УИК №2742	УИК №2743	УИК №2744	УИК №2745	УИК №2746	УИК №2747					
		0.41%	0.61%	1.43%	0.57%	0.19%	0.30%	0.09%	0.23%	0.17%	0.24%	0.69%	0.86%	0.40%	0.00%	0.77%	1.00%	0.85%	0.43%	0.09%	0.36%	0.43%	0.27%	0.54%	0.35%	0.21%	0.00%	0.39%	0.42%	0.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	2367	47	10	84	70	51	85	108	76	91	99	81	107	118	84	75	87	63	70	63	80	70	99	112	118	117	96	91	115					
		7.13%	3.18%	2.87%	7.97%	6.52%	5.09%	7.88%	8.13%	6.53%	7.22%	8.50%	6.96%	7.20%	10.06%	6.46%	7.52%	7.37%	5.37%	6.07%	5.74%	6.86%	6.35%	7.62%	7.81%	8.12%	8.71%	7.47%	7.70%	9.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2769	95	6	89	80	93	94	105	88	97	96	102	115	99	124	72	94	104	115	93	106	121	110	113	137	113	123	99	86					
		8.34%	6.43%	1.72%	8.44%	7.45%	9.29%	8.71%	7.91%	7.57%	7.69%	8.24%	8.76%	7.74%	8.44%	9.54%	7.21%	7.97%	8.87%	9.97%	8.48%	9.08%	10.97%	8.46%	7.88%	9.43%	8.41%	9.57%	8.38%	6.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	428	21	5	10	10	10	5	14	16	9	19	24	20	25	19	17	21	14	12	21	20	8	20	27	13	7	17	14	10					
		1.29%	1.42%	1.43%	0.95%	0.93%	0.99%	0.46%	1.05%	1.38%	0.71%	1.63%	2.06%	1.35%	2.13%	1.46%	1.70%	1.78%	1.19%	1.04%	1.91%	1.71%	0.73%	1.54%	1.88%	0.89%	0.52%	1.32%	1.18%	0.81%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15982	398	298	528	557	505	548	653	617	656	521	458	763	548	577	564	582	488	510	446	536	578	604	723	728	696	619	588	693					
		48.16%	26.93%	85.39%	50.09%	51.86%	50.45%	50.79%	49.17%	53.05%	52.02%	44.72%	39.35%	51.35%	46.72%	44.38%	56.51%	49.32%	41.60%	44.19%	40.66%	45.93%	52.40%	46.46%	50.42%	50.10%	51.82%	48.17%	49.75%	55.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2199	123	5	76	52	60	59	84	75	77	83	121	96	66	91	59	78	110	102	115	101	53	87	86	87	60	73	66	54					
		6.63%	8.32%	1.43%	7.21%	4.84%	5.99%	5.47%	6.33%	6.45%	6.11%	7.12%	10.40%	6.46%	5.63%	7.00%	5.91%	6.61%	9.38%	8.84%	10.48%	8.65%	4.81%	6.69%	5.99%	5.99%	4.47%	5.68%	5.58%	4.35%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
