Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
"Наименование Избирательной комиссии:    Тверь, Центральная"																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183					
14	Число погашенных неиспользованных открепительных удостоверений	904	49	56	46	40	39	32	44	14	36	22	49	32	35	72	53	53	44	47	45	29	39	17	11	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	1	3	3	0	1	0	0	0	1	1	2	4	2	0	0	0	1	1	1	2	2	0	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	854	52	38	35	17	17	24	34	50	41	42	36	26	39	28	41	41	28	42	40	62	42	44	33	1	1	0					
		3.10%	3.48%	2.62%	2.87%	3.05%	1.98%	2.73%	3.44%	3.90%	4.14%	3.45%	3.09%	2.51%	3.09%	2.60%	3.02%	3.45%	2.26%	3.21%	3.10%	3.85%	3.07%	3.15%	2.85%	1.27%	1.33%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	597	28	39	28	17	21	14	31	37	27	45	10	18	28	19	30	23	18	29	31	45	24	16	17	1	1	0					
		2.17%	1.88%	2.68%	2.30%	3.05%	2.45%	1.59%	3.14%	2.89%	2.72%	3.70%	0.86%	1.74%	2.22%	1.77%	2.21%	1.94%	1.45%	2.22%	2.40%	2.79%	1.75%	1.15%	1.47%	1.27%	1.33%	0.00%					
20	3.Политическая партия «Демократическая партия России»	30	3	4	1	0	0	1	0	4	1	4	1	3	0	0	1	1	1	1	1	1	0	1	0	0	0	1					
		0.11%	0.20%	0.28%	0.08%	0.00%	0.00%	0.11%	0.00%	0.31%	0.10%	0.33%	0.09%	0.29%	0.00%	0.00%	0.07%	0.08%	0.08%	0.08%	0.08%	0.06%	0.00%	0.07%	0.00%	0.00%	0.00%	7.69%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4751	245	211	191	109	152	134	191	232	158	205	182	150	222	185	268	259	248	219	219	267	215	233	243	9	3	1					
		17.24%	16.41%	14.52%	15.67%	19.57%	17.74%	15.26%	19.33%	18.11%	15.94%	16.84%	15.62%	14.48%	17.56%	17.19%	19.75%	21.80%	19.98%	16.76%	16.98%	16.56%	15.70%	16.70%	21.02%	11.39%	4.00%	7.69%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	563	28	24	27	11	32	25	34	32	20	51	18	16	22	19	14	20	18	13	39	25	21	24	30	0	0	0					
		2.04%	1.88%	1.65%	2.21%	1.97%	3.73%	2.85%	3.44%	2.50%	2.02%	4.19%	1.55%	1.54%	1.74%	1.77%	1.03%	1.68%	1.45%	0.99%	3.02%	1.55%	1.53%	1.72%	2.60%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	77	4	4	2	1	4	5	6	2	1	4	4	4	4	2	4	4	2	2	6	4	1	3	3	1	0	0					
		0.28%	0.27%	0.28%	0.16%	0.18%	0.47%	0.57%	0.61%	0.16%	0.10%	0.33%	0.34%	0.39%	0.32%	0.19%	0.29%	0.34%	0.16%	0.15%	0.47%	0.25%	0.07%	0.22%	0.26%	1.27%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2519	155	146	131	55	84	84	70	112	94	103	105	108	120	97	124	99	107	137	87	162	109	120	88	13	7	2					
		9.14%	10.38%	10.05%	10.75%	9.87%	9.80%	9.57%	7.09%	8.74%	9.49%	8.46%	9.01%	10.42%	9.49%	9.01%	9.14%	8.33%	8.62%	10.48%	6.74%	10.05%	7.96%	8.60%	7.61%	16.46%	9.33%	15.38%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2502	137	121	120	55	75	89	84	123	84	127	125	102	122	95	120	95	108	100	102	151	102	133	119	8	5	0					
		9.08%	9.18%	8.33%	9.84%	9.87%	8.75%	10.14%	8.50%	9.60%	8.48%	10.44%	10.73%	9.85%	9.65%	8.83%	8.84%	7.99%	8.70%	7.65%	7.91%	9.37%	7.45%	9.53%	10.29%	10.13%	6.67%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	318	22	21	25	7	12	11	14	11	19	20	13	10	9	9	10	8	16	9	17	20	14	8	12	1	0	0					
		1.15%	1.47%	1.45%	2.05%	1.26%	1.40%	1.25%	1.42%	0.86%	1.92%	1.64%	1.12%	0.97%	0.71%	0.84%	0.74%	0.67%	1.29%	0.69%	1.32%	1.24%	1.02%	0.57%	1.04%	1.27%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14002	735	763	608	242	409	422	466	610	492	539	628	558	648	583	699	589	639	684	693	804	775	748	559	43	57	9					
		50.81%	49.23%	52.51%	49.88%	43.45%	47.72%	48.06%	47.17%	47.62%	49.65%	44.29%	53.91%	53.86%	51.27%	54.18%	51.51%	49.58%	51.49%	52.33%	53.72%	49.88%	56.61%	53.62%	48.36%	54.43%	76.00%	69.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1056	70	70	41	40	41	60	48	50	47	58	30	31	35	20	43	38	44	52	47	54	51	45	40	1	0	0					
		3.83%	4.69%	4.82%	3.36%	7.18%	4.78%	6.83%	4.86%	3.90%	4.74%	4.77%	2.58%	2.99%	2.77%	1.86%	3.17%	3.20%	3.55%	3.98%	3.64%	3.35%	3.73%	3.23%	3.46%	1.27%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
