Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Бузулукская городская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387					
		26.78%	31.48%	30.18%	13.25%	27.59%	30.44%	29.89%	24.11%	25.87%	28.23%	23.69%	24.54%	24.20%	27.08%	24.00%	24.04%	29.87%	24.72%	21.26%	22.48%	27.77%	30.90%	28.76%	24.19%	28.97%	28.49%	25.75%	22.74%	22.92%	28.73%	29.17%	21.74%					
																																						
24	Против всех	1402	40	48	12	50	52	45	70	20	42	30	30	37	52	44	26	42	79	47	17	36	37	60	50	49	52	60	74	64	64	71	2					
		3.64%	4.28%	3.60%	5.13%	2.83%	3.56%	2.94%	3.97%	3.03%	3.08%	3.09%	3.65%	3.11%	3.41%	4.38%	3.11%	2.97%	5.55%	4.31%	2.81%	3.14%	2.48%	3.73%	3.52%	3.29%	3.58%	4.38%	4.28%	5.17%	3.64%	4.34%	0.97%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
