Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Бодайбинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216					
		1.21%	1.39%	1.10%	2.27%	1.09%	1.52%	0.75%	0.96%	0.22%	0.89%	0.38%	1.11%	1.41%	3.19%	1.76%	2.30%	1.40%	1.06%	0.56%	0.85%	0.97%	0.72%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1853	66	135	201	195	122	122	56	145	122	69	19	13	10	129	22	106	71	47	9	114	80					
		26.59%	30.56%	24.73%	32.58%	30.33%	26.52%	30.58%	26.92%	31.94%	36.20%	26.24%	21.11%	18.31%	10.64%	18.91%	25.29%	24.71%	25.09%	26.55%	7.69%	22.01%	28.78%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	172	6	20	18	12	23	26	4	11	7	4	0	0	1	16	1	7	3	0	2	7	4					
		2.47%	2.78%	3.66%	2.92%	1.87%	5.00%	6.52%	1.92%	2.42%	2.08%	1.52%	0.00%	0.00%	1.06%	2.35%	1.15%	1.63%	1.06%	0.00%	1.71%	1.35%	1.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2377	56	175	181	207	139	117	78	150	89	83	39	22	63	254	29	156	106	61	60	194	118					
		34.11%	25.93%	32.05%	29.34%	32.19%	30.22%	29.32%	37.50%	33.04%	26.41%	31.56%	43.33%	30.99%	67.02%	37.24%	33.33%	36.36%	37.46%	34.46%	51.28%	37.45%	42.45%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	1	0	5	5	2	0	1	2	0	0	0	0	1	5	1	0	2	0	0	2	0					
		0.39%	0.46%	0.00%	0.81%	0.78%	0.43%	0.00%	0.48%	0.44%	0.00%	0.00%	0.00%	0.00%	1.06%	0.73%	1.15%	0.00%	0.71%	0.00%	0.00%	0.39%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
