Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Жуковская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179					
24	7.Политическая партия «Либерально-демократическая партия России»	1631	76	83	81	37	106	58	85	4	6	14	11	30	19	11	40	6	60	11	13	31	23	9	46	32	37	52	66	46	43	38	126	117	93	121					
		7.77%	6.02%	5.92%	6.68%	8.08%	8.31%	7.32%	16.70%	3.85%	8.57%	9.15%	4.00%	8.29%	7.95%	6.59%	12.31%	4.29%	7.10%	5.88%	5.35%	7.08%	5.22%	4.13%	10.29%	6.84%	6.43%	8.32%	9.95%	6.68%	6.80%	7.13%	9.42%	9.37%	7.78%	8.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1766	119	131	120	37	112	74	29	5	7	6	13	23	11	4	12	12	47	3	14	15	12	8	23	36	68	104	66	90	70	89	96	95	81	134					
		8.41%	9.42%	9.35%	9.90%	8.08%	8.78%	9.34%	5.70%	4.81%	10.00%	3.92%	4.73%	6.35%	4.60%	2.40%	3.69%	8.57%	5.56%	1.60%	5.76%	3.42%	2.72%	3.67%	5.15%	7.69%	11.83%	16.64%	9.95%	13.06%	11.08%	16.70%	7.18%	7.61%	6.77%	9.20%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	273	22	12	15	3	10	14	8	1	0	2	8	2	1	0	2	1	23	1	1	4	4	0	2	14	3	9	15	6	7	0	21	20	20	22					
		1.30%	1.74%	0.86%	1.24%	0.66%	0.78%	1.77%	1.57%	0.96%	0.00%	1.31%	2.91%	0.55%	0.42%	0.00%	0.62%	0.71%	2.72%	0.53%	0.41%	0.91%	0.91%	0.00%	0.45%	2.99%	0.52%	1.44%	2.26%	0.87%	1.11%	0.00%	1.57%	1.60%	1.67%	1.51%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13560	694	825	701	297	853	507	319	71	56	107	215	270	165	128	232	116	532	146	159	319	345	165	329	310	374	344	419	433	408	299	888	785	809	940					
		64.61%	54.95%	58.89%	57.84%	64.85%	66.85%	64.02%	62.67%	68.27%	80.00%	69.93%	78.18%	74.59%	69.04%	76.65%	71.38%	82.86%	62.96%	78.07%	65.43%	72.83%	78.23%	75.69%	73.60%	66.24%	65.04%	55.04%	63.20%	62.84%	64.56%	56.10%	66.42%	62.85%	67.64%	64.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	277	33	47	26	9	16	0	4	1	0	1	2	0	2	0	0	0	5	1	4	4	1	0	1	3	9	7	11	17	5	5	13	18	12	20					
		1.32%	2.61%	3.35%	2.15%	1.97%	1.25%	0.00%	0.79%	0.96%	0.00%	0.65%	0.73%	0.00%	0.84%	0.00%	0.00%	0.00%	0.59%	0.53%	1.65%	0.91%	0.23%	0.00%	0.22%	0.64%	1.57%	1.12%	1.66%	2.47%	0.79%	0.94%	0.97%	1.44%	1.00%	1.37%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
