Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Сысертская районная																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875					
		0.15%	0.29%	0.0%	0.0%	0.0%	0.10%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.40%	0.0%	0.22%	0.0%	0.59%	0.20%	0.22%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	1.03%	0.0%	0.0%	0.26%	0.47%	0.61%	0.23%	0.0%	0.56%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	325	9	20	15	19	15	7	10	21	9	4	16	1	0	1	5	9	4	16	6	12	26	14	12	1	1	6	0	2	11	1	8	5	9	3	4	3	17	2	1					
		1.64%	2.61%	3.55%	2.4%	2.02%	1.53%	1.10%	1.19%	2.91%	1.31%	0.72%	2.95%	0.33%	0.0%	0.11%	0.89%	3.62%	0.86%	1.76%	1.35%	2.36%	2.61%	1.57%	1.75%	0.76%	1.06%	1.41%	0.0%	0.84%	1.38%	0.45%	1.65%	1.16%	2.87%	0.8%	1.89%	0.91%	2.00%	1.42%	0.56%					
30	"13. ""Демократическая партия России"""	92	1	4	4	3	0	5	5	3	1	2	1	1	0	10	2	1	1	0	1	5	6	1	6	0	0	3	0	1	1	1	6	2	2	1	0	1	8	1	2					
		0.46%	0.29%	0.71%	0.64%	0.31%	0.0%	0.78%	0.59%	0.41%	0.14%	0.36%	0.18%	0.33%	0.0%	1.16%	0.35%	0.40%	0.21%	0.0%	0.22%	0.98%	0.60%	0.11%	0.87%	0.0%	0.0%	0.70%	0.0%	0.42%	0.12%	0.45%	1.24%	0.46%	0.63%	0.26%	0.0%	0.30%	0.94%	0.71%	1.12%					
31	"14. ""Великая Россия - Евразийский Союз"""	65	0	2	2	3	2	2	3	1	3	0	1	1	0	1	2	2	1	5	1	2	6	4	3	0	0	2	0	0	5	0	2	1	0	0	1	1	5	0	1					
		0.32%	0.0%	0.35%	0.32%	0.31%	0.20%	0.31%	0.35%	0.13%	0.43%	0.0%	0.18%	0.33%	0.0%	0.11%	0.35%	0.80%	0.21%	0.55%	0.22%	0.39%	0.60%	0.44%	0.43%	0.0%	0.0%	0.47%	0.0%	0.0%	0.62%	0.0%	0.41%	0.23%	0.0%	0.0%	0.47%	0.30%	0.58%	0.0%	0.56%					
32	"15. ""Партия СЛОН"""	35	0	0	1	1	2	0	3	2	1	0	1	1	0	1	1	0	0	2	2	1	1	0	2	0	0	0	1	0	2	1	2	2	0	0	3	0	2	0	0					
		0.17%	0.0%	0.0%	0.16%	0.10%	0.20%	0.0%	0.35%	0.27%	0.14%	0.0%	0.18%	0.33%	0.0%	0.11%	0.17%	0.0%	0.0%	0.22%	0.45%	0.19%	0.10%	0.0%	0.29%	0.0%	0.0%	0.0%	0.84%	0.0%	0.25%	0.45%	0.41%	0.46%	0.0%	0.0%	1.42%	0.0%	0.23%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1268	31	49	62	79	112	59	86	65	73	43	52	15	9	45	24	12	18	50	13	35	50	33	42	5	2	17	3	0	35	9	15	22	6	29	7	16	23	15	7					
		6.42%	9.01%	8.71%	9.92%	8.42%	11.47%	9.29%	10.29%	9.02%	10.68%	7.84%	9.61%	5.01%	6.04%	5.22%	4.28%	4.83%	3.88%	5.50%	2.93%	6.90%	5.02%	3.70%	6.14%	3.81%	2.12%	4.01%	2.54%	0.0%	4.39%	4.12%	3.10%	5.10%	1.91%	7.73%	3.31%	4.89%	2.70%	10.71%	3.95%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	81	0	2	2	3	5	1	2	1	2	2	2	4	0	3	0	0	3	2	3	2	3	1	0	3	0	2	0	2	5	0	3	4	2	3	1	4	7	1	1					
		0.41%	0.0%	0.35%	0.32%	0.31%	0.51%	0.15%	0.23%	0.13%	0.29%	0.36%	0.36%	1.33%	0.0%	0.34%	0.0%	0.0%	0.64%	0.22%	0.67%	0.39%	0.30%	0.11%	0.0%	2.29%	0.0%	0.47%	0.0%	0.84%	0.62%	0.0%	0.62%	0.92%	0.63%	0.8%	0.47%	1.22%	0.82%	0.71%	0.56%					
35	"18. ""ЛДПР"""	3283	55	101	116	142	181	125	157	182	119	124	102	29	19	118	89	40	63	145	67	85	128	165	117	12	17	95	10	30	121	27	77	53	50	50	49	50	136	21	16					
		16.63%	15.98%	17.97%	18.56%	15.13%	18.54%	19.68%	18.80%	25.27%	17.42%	22.62%	18.85%	9.69%	12.75%	13.70%	15.89%	16.12%	13.60%	15.95%	15.12%	16.76%	12.85%	18.51%	17.10%	9.16%	18.08%	22.45%	8.47%	12.71%	15.18%	12.38%	15.94%	12.29%	15.97%	13.33%	23.22%	15.29%	16.01%	14.99%	9.03%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	494	9	16	18	26	19	23	13	19	11	9	5	7	2	18	24	5	5	18	11	18	39	26	18	1	6	8	12	5	1	1	13	9	9	7	6	9	39	6	3					
		2.50%	2.61%	2.84%	2.88%	2.77%	1.94%	3.62%	1.55%	2.63%	1.61%	1.64%	0.92%	2.34%	1.34%	2.09%	4.28%	2.01%	1.07%	1.98%	2.48%	3.55%	3.91%	2.91%	2.63%	0.76%	6.38%	1.89%	10.16%	2.11%	0.12%	0.45%	2.69%	2.08%	2.87%	1.86%	2.84%	2.75%	4.59%	4.28%	1.69%					
37	"20. ""Политическая партия ""Единая Россия"""	8007	139	237	238	387	387	262	336	274	279	226	229	122	76	391	237	102	216	361	170	214	415	343	244	52	37	186	58	112	282	88	191	185	108	159	68	141	306	49	100					
		40.56%	40.40%	42.17%	38.08%	41.25%	39.65%	41.25%	40.23%	38.05%	40.84%	41.24%	42.32%	40.80%	51.00%	45.41%	42.32%	41.12%	46.65%	39.71%	38.37%	42.20%	41.66%	38.49%	35.67%	39.69%	39.36%	43.97%	49.15%	47.45%	35.38%	40.36%	39.54%	42.92%	34.50%	42.4%	32.22%	43.11%	36.04%	35.0%	56.49%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	0	1	2	3	1	1	1	2	1	2	3	0	0	3	1	0	1	0	0	1	5	3	1	0	1	2	0	1	3	1	2	0	2	1	2	0	3	0	0					
		0.25%	0.0%	0.17%	0.32%	0.31%	0.10%	0.15%	0.11%	0.27%	0.14%	0.36%	0.55%	0.0%	0.0%	0.34%	0.17%	0.0%	0.21%	0.0%	0.0%	0.19%	0.50%	0.33%	0.14%	0.0%	1.06%	0.47%	0.0%	0.42%	0.37%	0.45%	0.41%	0.0%	0.63%	0.26%	0.94%	0.0%	0.35%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	51	1	1	0	3	0	3	1	2	2	2	2	0	0	4	2	0	1	1	2	0	4	1	0	0	1	1	1	2	2	3	5	0	0	0	1	1	2	0	0					
		0.25%	0.29%	0.17%	0.0%	0.31%	0.0%	0.47%	0.11%	0.27%	0.29%	0.36%	0.36%	0.0%	0.0%	0.46%	0.35%	0.0%	0.21%	0.11%	0.45%	0.0%	0.40%	0.11%	0.0%	0.0%	1.06%	0.23%	0.84%	0.84%	0.25%	1.37%	1.03%	0.0%	0.0%	0.0%	0.47%	0.30%	0.23%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1352	35	31	42	75	43	28	50	23	33	29	40	9	5	86	31	17	27	68	23	49	120	80	60	7	8	19	10	10	63	23	32	26	12	12	20	14	77	7	8					
		6.84%	10.17%	5.51%	6.72%	7.99%	4.40%	4.40%	5.98%	3.19%	4.83%	5.29%	7.39%	3.01%	3.35%	9.98%	5.53%	6.85%	5.83%	7.48%	5.19%	9.66%	12.04%	8.97%	8.77%	5.34%	8.51%	4.49%	8.47%	4.23%	7.90%	10.55%	6.62%	6.03%	3.83%	3.2%	9.47%	4.28%	9.06%	4.99%	4.51%					
																																														
41	Против всех	791	12	14	16	22	27	10	28	20	26	20	21	12	8	41	24	8	21	41	41	19	43	57	29	7	5	14	5	3	39	7	19	19	32	22	12	10	31	2	4					
		4.00%	3.48%	2.49%	2.56%	2.34%	2.76%	1.57%	3.35%	2.77%	3.80%	3.64%	3.88%	4.01%	5.36%	4.76%	4.28%	3.22%	4.53%	4.51%	9.25%	3.74%	4.31%	6.39%	4.23%	5.34%	5.31%	3.30%	4.23%	1.27%	4.89%	3.21%	3.93%	4.40%	10.22%	5.86%	5.68%	3.05%	3.65%	1.42%	2.25%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
