Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Шарканская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131					
		61.40%	63.12%	65.82%	71.11%	53.33%	66.66%	59.34%	61.76%	62.73%	63.12%	62.83%	56.31%	59.85%	55.55%	60.36%	59.28%	58.99%	65.61%	59.13%	64.64%	60.19%	61.69%	46.40%	52.08%	72.14%	46.90%	58.36%	54.46%	52.51%	62.62%	74.12%	50.53%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	3	2	1	3	0	0	1	1	1	0	2	0	0	0	0	1	0	0	1	3	1	1	1	4	1	0	0	0	2	0	1					
		0.32%	0.70%	1.26%	0.37%	1.53%	0.0%	0.0%	1.47%	0.31%	0.29%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.21%	0.27%	0.08%	0.55%	0.52%	1.06%	0.88%	0.0%	0.0%	0.0%	0.65%	0.0%	1.07%					
39	"22. ""Развитие предпринимательства"""	23	0	0	1	0	0	2	1	1	0	0	1	0	2	0	0	2	2	1	1	2	3	0	0	0	0	0	1	1	0	2	0					
		0.24%	0.0%	0.0%	0.37%	0.0%	0.0%	1.62%	1.47%	0.31%	0.0%	0.0%	0.26%	0.0%	0.67%	0.0%	0.0%	0.52%	0.79%	0.53%	0.21%	0.18%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.55%	0.0%	0.58%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	583	10	9	15	18	19	7	6	20	20	7	19	9	7	8	7	13	13	35	28	96	68	18	19	12	20	17	10	14	17	13	9					
		6.28%	2.36%	5.69%	5.55%	9.23%	4.76%	5.69%	8.82%	6.36%	5.89%	4.72%	5.0%	6.33%	2.35%	7.20%	4.99%	3.43%	5.13%	18.81%	6.07%	8.70%	5.48%	9.94%	9.89%	3.18%	17.69%	6.61%	8.92%	7.82%	5.57%	3.77%	9.67%					
																																						
41	Против всех	215	10	8	2	4	3	1	0	3	5	2	8	1	6	1	4	15	9	2	11	40	26	4	5	15	3	6	6	3	7	3	2					
		2.31%	2.36%	5.06%	0.74%	2.05%	0.75%	0.81%	0.0%	0.95%	1.47%	1.35%	2.10%	0.70%	2.02%	0.90%	2.85%	3.96%	3.55%	1.07%	2.38%	3.62%	2.09%	2.20%	2.60%	3.97%	2.65%	2.33%	5.35%	1.67%	2.29%	0.87%	2.15%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
