17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	Богданов Андрей Владимирович	512	27	7	6	20	13	19	20	14	21	22	19	10	12	10	15	19	13	10	19	8	15	17	17	9	19	13	17	27	9	21	14	13	17					
		1.36%	2.23%	0.71%	0.57%	1.66%	1.15%	1.67%	1.48%	1.12%	1.54%	1.69%	1.88%	1.00%	1.17%	1.06%	1.30%	1.45%	1.05%	0.99%	1.89%	0.62%	1.17%	1.37%	1.70%	0.79%	1.72%	1.15%	1.72%	2.20%	0.84%	2.15%	1.33%	1.02%	1.30%					
19	Жириновский Владимир Вольфович	4783	120	132	122	143	144	147	174	134	182	142	104	119	132	103	131	130	123	140	133	167	176	173	139	175	149	167	137	173	130	118	159	162	203					
		12.66%	9.89%	13.43%	11.53%	11.84%	12.77%	12.92%	12.90%	10.69%	13.32%	10.94%	10.31%	11.91%	12.88%	10.89%	11.33%	9.92%	9.93%	13.79%	13.21%	12.97%	13.75%	13.92%	13.93%	15.45%	13.51%	14.75%	13.87%	14.11%	12.07%	12.10%	15.06%	12.77%	15.58%					
20	Зюганов Геннадий Андреевич	9216	292	214	319	284	293	261	338	338	332	366	246	259	235	225	264	372	287	280	254	270	295	272	240	268	260	292	222	311	272	229	189	366	271					
		24.40%	24.07%	21.77%	30.15%	23.51%	25.98%	22.93%	25.06%	26.95%	24.30%	28.20%	24.38%	25.93%	22.93%	23.78%	22.84%	28.40%	23.16%	27.59%	25.22%	20.96%	23.05%	21.88%	24.05%	23.65%	23.57%	25.80%	22.47%	25.37%	25.26%	23.49%	17.90%	28.84%	20.80%					
21	Медведев Дмитрий Анатольевич	22702	760	611	602	740	661	698	805	750	811	757	627	599	632	594	727	762	795	573	586	818	772	762	590	667	660	637	600	698	647	588	685	705	783					
		60.10%	62.65%	62.16%	56.90%	61.26%	58.60%	61.34%	59.67%	59.81%	59.37%	58.32%	62.14%	59.96%	61.66%	62.79%	62.89%	58.17%	64.16%	56.45%	58.19%	63.51%	60.31%	61.30%	59.12%	58.87%	59.84%	56.27%	60.73%	56.93%	60.07%	60.31%	64.87%	55.56%	60.09%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
