Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Юкаменская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №3201	УИК №3202	УИК №3203	УИК №3204	УИК №3205	УИК №3206	УИК №3207	УИК №3208	УИК №3209	УИК №3210	УИК №3211	УИК №3212	УИК №3213	УИК №3214	УИК №3215	УИК №3216	УИК №3217	УИК №3218	УИК №3219	УИК №3220	УИК №3221	УИК №3222	УИК №3223					
		0.06%	0.22%	0.10%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	170	28	25	10	15	0	1	3	4	2	5	5	4	0	2	4	12	17	3	1	11	4	3	11					
		2.57%	3.20%	2.70%	2.83%	4.21%	0.0%	0.58%	1.71%	2.5%	1.88%	2.00%	0.91%	3.2%	0.0%	3.03%	1.82%	4.85%	3.64%	1.31%	0.68%	3.90%	1.92%	1.63%	4.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	4	1	0	0	0	1	0	0	0	0	3	1	0	0	0	0	3	1	1	2	2	0	0					
		0.28%	0.45%	0.10%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.55%	0.8%	0.0%	0.0%	0.0%	0.0%	0.64%	0.43%	0.68%	0.70%	0.96%	0.0%	0.0%					
35	"18. ""ЛДПР"""	626	103	116	32	54	14	8	12	6	4	22	53	8	25	5	13	17	24	15	10	31	25	11	18					
		9.47%	11.78%	12.55%	9.06%	15.16%	14.14%	4.65%	6.85%	3.75%	3.77%	8.83%	9.72%	6.4%	12.75%	7.57%	5.93%	6.88%	5.13%	6.57%	6.80%	10.99%	12.01%	6.01%	7.92%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	82	15	16	5	8	3	0	0	3	1	3	4	0	0	1	3	0	6	3	2	4	2	2	1					
		1.24%	1.71%	1.73%	1.41%	2.24%	3.03%	0.0%	0.0%	1.87%	0.94%	1.20%	0.73%	0.0%	0.0%	1.51%	1.36%	0.0%	1.28%	1.31%	1.36%	1.41%	0.96%	1.09%	0.44%					
37	"20. ""Политическая партия ""Единая Россия"""	3799	438	498	175	162	45	113	121	100	80	145	347	82	121	27	147	152	266	146	89	131	129	140	145					
		57.49%	50.11%	53.89%	49.57%	45.50%	45.45%	65.69%	69.14%	62.5%	75.47%	58.23%	63.66%	65.6%	61.73%	40.90%	67.12%	61.53%	56.95%	64.03%	60.54%	46.45%	62.01%	76.50%	63.87%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	8	1	0	0	1	0	0	2	1	1	1	0	0	0	1	0	2	0	1	0	1	2	0					
		0.33%	0.91%	0.10%	0.0%	0.0%	1.01%	0.0%	0.0%	1.25%	0.94%	0.40%	0.18%	0.0%	0.0%	0.0%	0.45%	0.0%	0.42%	0.0%	0.68%	0.0%	0.48%	1.09%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	1	2	0	0	2	1	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0					
		0.15%	0.11%	0.21%	0.0%	0.0%	2.02%	0.58%	0.0%	0.0%	0.0%	0.80%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	461	51	67	29	16	7	13	5	11	4	15	42	9	7	16	13	20	34	22	18	25	15	5	17					
		6.97%	5.83%	7.25%	8.21%	4.49%	7.07%	7.55%	2.85%	6.87%	3.77%	6.02%	7.70%	7.2%	3.57%	24.24%	5.93%	8.09%	7.28%	9.64%	12.24%	8.86%	7.21%	2.73%	7.48%					
																														
41	Против всех	174	31	28	12	14	1	6	3	3	0	6	16	2	5	2	2	0	13	1	2	14	5	2	6					
		2.63%	3.54%	3.03%	3.39%	3.93%	1.01%	3.48%	1.71%	1.87%	0.0%	2.40%	2.93%	1.6%	2.55%	3.03%	0.91%	0.0%	2.78%	0.43%	1.36%	4.96%	2.40%	1.09%	2.64%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
