Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
"Наименование Избирательной комиссии:    Самара, Железнодорожная"																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830					
23	"6. ""Объединенная Российская партия ""Русь"""	81	0	1	1	6	0	3	1	3	0	6	1	0	0	5	3	3	2	1	2	2	1	4	1	3	4	2	1	2	1	1	2	0	3	0	1	0	1	2	0	4	0	2	3	3					
		0.20%	0.0%	0.28%	0.13%	0.56%	0.0%	0.33%	0.09%	0.32%	0.0%	0.53%	0.10%	0.0%	0.0%	0.43%	0.26%	0.29%	0.23%	0.26%	0.22%	0.23%	0.06%	0.28%	0.10%	0.26%	0.37%	0.23%	0.11%	0.23%	0.14%	0.12%	0.26%	0.0%	0.35%	0.0%	0.13%	0.0%	0.09%	0.24%	0.0%	0.33%	0.0%	0.36%	0.38%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	294	3	0	11	4	1	7	5	11	2	7	10	5	7	4	11	8	11	2	4	5	9	15	11	7	11	11	2	11	4	6	5	6	10	5	3	4	2	6	2	12	6	8	8	12					
		0.75%	0.80%	0.0%	1.52%	0.37%	0.13%	0.77%	0.46%	1.18%	0.24%	0.62%	1.07%	0.58%	0.75%	0.35%	0.97%	0.79%	1.29%	0.52%	0.45%	0.58%	0.61%	1.06%	1.15%	0.61%	1.02%	1.30%	0.22%	1.27%	0.58%	0.76%	0.65%	0.66%	1.18%	0.68%	0.41%	0.51%	0.18%	0.74%	0.30%	1.01%	0.61%	1.46%	1.03%	1.22%					
25	"8. ""Народно-республиканская партия России"""	34	2	1	0	0	0	2	0	0	2	0	0	0	1	1	0	1	2	2	0	1	1	0	0	2	2	1	1	4	0	0	1	0	1	1	0	1	3	0	1	0	0	0	0	0					
		0.08%	0.53%	0.28%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.10%	0.08%	0.0%	0.09%	0.23%	0.52%	0.0%	0.11%	0.06%	0.0%	0.0%	0.17%	0.18%	0.11%	0.11%	0.46%	0.0%	0.0%	0.13%	0.0%	0.11%	0.13%	0.0%	0.12%	0.27%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	225	4	4	3	1	8	8	8	5	4	2	7	8	3	5	9	6	2	1	2	8	11	15	2	8	11	6	4	5	7	1	1	4	5	3	3	7	3	5	3	7	7	4	4	1					
		0.57%	1.06%	1.12%	0.41%	0.09%	1.06%	0.88%	0.73%	0.53%	0.48%	0.17%	0.74%	0.92%	0.32%	0.43%	0.79%	0.59%	0.23%	0.26%	0.22%	0.93%	0.75%	1.06%	0.20%	0.70%	1.02%	0.71%	0.45%	0.57%	1.01%	0.12%	0.13%	0.44%	0.59%	0.41%	0.41%	0.89%	0.27%	0.62%	0.45%	0.59%	0.72%	0.73%	0.51%	0.10%					
27	"10. ""Аграрная партия России"""	605	5	2	8	19	4	12	21	11	19	21	13	9	9	7	17	8	13	4	15	15	28	31	11	23	21	21	9	20	9	5	10	10	18	15	12	11	27	17	7	20	5	15	13	15					
		1.55%	1.33%	0.56%	1.11%	1.79%	0.53%	1.32%	1.93%	1.18%	2.30%	1.88%	1.39%	1.04%	0.97%	0.61%	1.50%	0.79%	1.53%	1.04%	1.69%	1.74%	1.92%	2.20%	1.15%	2.03%	1.96%	2.5%	1.01%	2.31%	1.30%	0.63%	1.30%	1.11%	2.13%	2.05%	1.65%	1.41%	2.50%	2.11%	1.05%	1.69%	0.51%	2.74%	1.68%	1.52%					
28	"11. ""Истинные патриоты России"""	57	1	1	1	3	0	0	3	1	0	0	2	1	2	0	0	0	1	1	1	0	1	2	0	2	1	0	1	2	1	0	2	1	0	2	3	1	2	0	0	0	5	4	5	4					
		0.14%	0.26%	0.28%	0.13%	0.28%	0.0%	0.0%	0.27%	0.10%	0.0%	0.0%	0.21%	0.11%	0.21%	0.0%	0.0%	0.0%	0.11%	0.26%	0.11%	0.0%	0.06%	0.14%	0.0%	0.17%	0.09%	0.0%	0.11%	0.23%	0.14%	0.0%	0.26%	0.11%	0.0%	0.27%	0.41%	0.12%	0.18%	0.0%	0.0%	0.0%	0.51%	0.73%	0.64%	0.40%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	976	16	9	20	21	12	40	38	16	24	21	28	25	23	22	37	33	21	19	14	16	36	21	22	26	16	13	25	20	12	22	20	14	17	17	18	16	23	29	19	27	33	20	20	35					
		2.50%	4.27%	2.53%	2.78%	1.98%	1.59%	4.42%	3.49%	1.72%	2.90%	1.88%	2.99%	2.90%	2.49%	1.92%	3.27%	3.27%	2.47%	4.94%	1.57%	1.86%	2.47%	1.49%	2.30%	2.29%	1.49%	1.54%	2.81%	2.31%	1.74%	2.79%	2.60%	1.56%	2.01%	2.32%	2.47%	2.05%	2.13%	3.61%	2.85%	2.28%	3.39%	3.65%	2.59%	3.56%					
30	"13. ""Демократическая партия России"""	71	1	5	0	1	2	2	4	1	1	4	2	0	3	4	0	4	2	0	1	1	2	1	0	0	2	5	3	1	1	1	0	3	0	1	0	1	2	0	2	3	1	1	0	3					
		0.18%	0.26%	1.40%	0.0%	0.09%	0.26%	0.22%	0.36%	0.10%	0.12%	0.35%	0.21%	0.0%	0.32%	0.35%	0.0%	0.39%	0.23%	0.0%	0.11%	0.11%	0.13%	0.07%	0.0%	0.0%	0.18%	0.59%	0.33%	0.11%	0.14%	0.12%	0.0%	0.33%	0.0%	0.13%	0.0%	0.12%	0.18%	0.0%	0.30%	0.25%	0.10%	0.18%	0.0%	0.30%					
31	"14. ""Великая Россия - Евразийский Союз"""	55	0	1	1	2	1	2	1	1	3	2	1	0	0	3	2	2	1	1	1	1	2	1	2	1	3	0	4	1	1	0	0	1	2	1	0	1	3	0	1	1	2	1	0	1					
		0.14%	0.0%	0.28%	0.13%	0.18%	0.13%	0.22%	0.09%	0.10%	0.36%	0.17%	0.10%	0.0%	0.0%	0.26%	0.17%	0.19%	0.11%	0.26%	0.11%	0.11%	0.13%	0.07%	0.20%	0.08%	0.28%	0.0%	0.45%	0.11%	0.14%	0.0%	0.0%	0.11%	0.23%	0.13%	0.0%	0.12%	0.27%	0.0%	0.15%	0.08%	0.20%	0.18%	0.0%	0.10%					
32	"15. ""Партия СЛОН"""	62	0	0	3	1	1	1	1	1	2	4	2	4	1	3	2	1	1	1	0	2	2	1	0	4	1	0	2	1	1	1	1	3	0	2	0	0	2	2	2	0	1	2	1	2					
		0.15%	0.0%	0.0%	0.41%	0.09%	0.13%	0.11%	0.09%	0.10%	0.24%	0.35%	0.21%	0.46%	0.10%	0.26%	0.17%	0.09%	0.11%	0.26%	0.0%	0.23%	0.13%	0.07%	0.0%	0.35%	0.09%	0.0%	0.22%	0.11%	0.14%	0.12%	0.13%	0.33%	0.0%	0.27%	0.0%	0.0%	0.18%	0.24%	0.30%	0.0%	0.10%	0.36%	0.12%	0.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3934	30	20	48	91	89	94	110	118	72	131	94	79	99	132	116	137	95	26	114	98	161	133	83	87	90	80	104	90	98	80	93	80	97	66	85	82	114	81	68	109	96	56	59	49					
		10.10%	8.02%	5.63%	6.67%	8.60%	11.80%	10.40%	10.12%	12.70%	8.72%	11.74%	10.06%	9.16%	10.72%	11.57%	10.26%	13.59%	11.18%	6.77%	12.85%	11.40%	11.07%	9.47%	8.70%	7.67%	8.41%	9.52%	11.71%	10.41%	14.24%	10.15%	12.10%	8.91%	11.50%	9.02%	11.70%	10.53%	10.57%	10.09%	10.21%	9.21%	9.87%	10.23%	7.64%	4.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	50	2	0	2	1	1	1	2	2	1	1	1	1	1	1	2	3	0	0	1	1	0	2	1	1	3	3	0	2	2	2	1	1	1	0	1	1	0	1	0	2	0	0	1	1					
		0.12%	0.53%	0.0%	0.27%	0.09%	0.13%	0.11%	0.18%	0.21%	0.12%	0.08%	0.10%	0.11%	0.10%	0.08%	0.17%	0.29%	0.0%	0.0%	0.11%	0.11%	0.0%	0.14%	0.10%	0.08%	0.28%	0.35%	0.0%	0.23%	0.29%	0.25%	0.13%	0.11%	0.11%	0.0%	0.13%	0.12%	0.0%	0.12%	0.0%	0.16%	0.0%	0.0%	0.12%	0.10%					
35	"18. ""ЛДПР"""	4457	57	60	115	94	81	105	131	113	104	98	150	98	89	105	136	129	85	50	86	79	132	172	131	126	137	108	72	73	65	70	88	102	83	77	83	98	122	83	66	140	131	77	121	135					
		11.45%	15.24%	16.90%	15.99%	8.89%	10.74%	11.62%	12.06%	12.16%	12.60%	8.78%	16.05%	11.36%	9.64%	9.21%	12.03%	12.79%	10.01%	13.02%	9.69%	9.19%	9.07%	12.25%	13.73%	11.12%	12.81%	12.85%	8.10%	8.44%	9.44%	8.88%	11.45%	11.37%	9.84%	10.53%	11.43%	12.59%	11.31%	10.34%	9.90%	11.83%	13.47%	14.07%	15.67%	13.73%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	622	9	6	10	21	12	19	20	7	11	11	13	19	10	21	24	14	20	5	12	15	21	24	21	9	21	13	11	19	9	18	15	12	17	12	7	17	12	18	10	15	13	6	6	17					
		1.59%	2.40%	1.69%	1.39%	1.98%	1.59%	2.10%	1.84%	0.75%	1.33%	0.98%	1.39%	2.20%	1.08%	1.84%	2.12%	1.38%	2.35%	1.30%	1.35%	1.74%	1.44%	1.70%	2.20%	0.79%	1.96%	1.54%	1.23%	2.19%	1.30%	2.28%	1.95%	1.33%	2.01%	1.64%	0.96%	2.18%	1.11%	2.24%	1.50%	1.26%	1.33%	1.09%	0.77%	1.72%					
37	"20. ""Политическая партия ""Единая Россия"""	10940	108	106	206	283	187	246	288	247	243	304	260	252	282	303	298	255	238	121	267	228	459	447	280	321	301	232	260	198	194	215	204	270	235	245	209	214	310	215	179	339	251	157	189	294					
		28.10%	28.87%	29.85%	28.65%	26.77%	24.80%	27.24%	26.51%	26.58%	29.45%	27.26%	27.83%	29.23%	30.55%	26.57%	26.37%	25.29%	28.03%	31.51%	30.10%	26.54%	31.56%	31.83%	29.35%	28.33%	28.15%	27.61%	29.27%	22.91%	28.19%	27.28%	26.56%	30.10%	27.87%	33.51%	28.78%	27.50%	28.75%	26.80%	26.87%	28.65%	25.82%	28.70%	24.48%	29.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	2	0	0	1	1	0	1	0	0	1	2	0	0	0	1	0	0	1	1	2	3	2	0	0	2	1	2	0	1	1	0	1	0	0	0	0	4	2	0	1	4	0	1	2					
		0.10%	0.53%	0.0%	0.0%	0.09%	0.13%	0.0%	0.09%	0.0%	0.0%	0.08%	0.21%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.26%	0.11%	0.23%	0.20%	0.14%	0.0%	0.0%	0.18%	0.11%	0.22%	0.0%	0.14%	0.12%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.37%	0.24%	0.0%	0.08%	0.41%	0.0%	0.12%	0.20%					
39	"22. ""Развитие предпринимательства"""	92	0	1	0	2	7	3	4	6	3	3	4	1	3	1	3	3	1	0	2	4	4	0	0	1	7	1	3	0	2	1	0	1	1	1	2	1	2	2	2	3	2	1	1	3					
		0.23%	0.0%	0.28%	0.0%	0.18%	0.92%	0.33%	0.36%	0.64%	0.36%	0.26%	0.42%	0.11%	0.32%	0.08%	0.26%	0.29%	0.11%	0.0%	0.22%	0.46%	0.27%	0.0%	0.0%	0.08%	0.65%	0.11%	0.33%	0.0%	0.29%	0.12%	0.0%	0.11%	0.11%	0.13%	0.27%	0.12%	0.18%	0.24%	0.30%	0.25%	0.20%	0.18%	0.12%	0.30%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7087	53	64	111	233	125	148	203	161	152	216	138	165	167	210	210	153	141	60	195	129	209	214	149	271	187	146	164	211	120	139	112	194	160	143	135	134	206	156	153	182	165	99	198	206					
		18.20%	14.17%	18.02%	15.43%	22.04%	16.57%	16.38%	18.69%	17.33%	18.42%	19.37%	14.77%	19.14%	18.09%	18.42%	18.58%	15.17%	16.60%	15.62%	21.98%	15.01%	14.37%	15.24%	15.61%	23.91%	17.49%	17.38%	18.46%	24.42%	17.44%	17.63%	14.58%	21.62%	18.97%	19.56%	18.59%	17.22%	19.10%	19.45%	22.97%	15.38%	16.97%	18.09%	25.64%	20.95%					
																																																			
41	Против всех	2171	20	20	47	43	40	47	54	50	36	61	47	58	57	71	78	56	46	18	39	64	100	98	75	65	73	41	53	54	30	54	50	33	44	27	31	38	37	32	33	81	52	22	33	63					
		5.57%	5.34%	5.63%	6.53%	4.06%	5.30%	5.20%	4.97%	5.38%	4.36%	5.47%	5.03%	6.72%	6.17%	6.22%	6.90%	5.55%	5.41%	4.68%	4.39%	7.45%	6.87%	6.98%	7.86%	5.73%	6.82%	4.88%	5.96%	6.25%	4.36%	6.85%	6.51%	3.67%	5.21%	3.69%	4.26%	4.88%	3.43%	3.99%	4.95%	6.84%	5.34%	4.02%	4.27%	6.40%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
