Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Яранская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	389	9	10	10	10	10	14	7	6	6	14	10	15	0	5	5	5	13	15	15	7	4	4	14	10	20	10	17	14	25	6	15	10	8	5	14	9	9	9					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	388	9	10	10	10	10	14	7	6	6	13	10	15	0	5	5	5	13	15	15	7	4	4	14	10	20	10	17	14	25	6	15	10	8	5	14	9	9	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	190	1	7	8	3	12	16	64	18	2	5	7	3	0	2	1	0	3	7	0	0	0	0	4	0	0	0	2	2	8	1	5	3	0	2	3	0	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	61	5	2	0	2	1	8	4	2	3	5	5	6	2	0	0	1	0	2	1	0	1	2	2	0	0	0	0	0	1	2	0	1	0	0	1	0	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	1619	38	57	62	96	43	95	39	45	24	44	82	93	10	10	13	24	12	36	76	53	25	33	22	17	24	19	54	68	78	10	74	45	35	21	74	6	36	26					
		9.34%	7.08%	6.05%	7.53%	10.88%	5.65%	5.84%	7.08%	7.76%	6.74%	6.45%	7.69%	8.37%	5.41%	5.85%	7.47%	11.59%	4.92%	8.13%	16.38%	17.55%	12.32%	14.67%	6.65%	5.33%	7.52%	10.27%	23.28%	15.14%	14.03%	5.71%	24.67%	10.00%	18.52%	10.99%	22.42%	3.35%	11.92%	9.15%					
19	2.Всероссийская политическая партия «Гражданская Сила»	85	0	8	7	6	3	15	4	3	1	8	1	5	2	1	2	2	0	0	1	0	0	0	2	0	1	0	0	4	0	0	2	3	0	0	0	1	2	1					
		0.49%	0.00%	0.85%	0.85%	0.68%	0.39%	0.92%	0.73%	0.52%	0.28%	1.17%	0.09%	0.45%	1.08%	0.58%	1.15%	0.97%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.60%	0.00%	0.31%	0.00%	0.00%	0.89%	0.00%	0.00%	0.67%	0.67%	0.00%	0.00%	0.00%	0.56%	0.66%	0.35%					
20	3.Политическая партия «Демократическая партия России»	19	0	0	0	1	0	5	0	3	2	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0					
		0.11%	0.00%	0.00%	0.00%	0.11%	0.00%	0.31%	0.00%	0.52%	0.56%	0.00%	0.09%	0.00%	0.54%	0.00%	0.00%	0.48%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.31%	0.31%	0.00%	0.00%	0.22%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2074	54	123	83	104	93	277	61	71	31	74	147	219	14	38	12	8	14	70	31	22	42	19	28	41	20	30	28	57	36	22	40	39	19	20	35	17	23	12					
		11.97%	10.06%	13.06%	10.09%	11.79%	12.22%	17.03%	11.07%	12.24%	8.71%	10.85%	13.79%	19.71%	7.57%	22.22%	6.90%	3.86%	5.74%	15.80%	6.68%	7.28%	20.69%	8.44%	8.46%	12.85%	6.27%	16.22%	12.07%	12.69%	6.47%	12.57%	13.33%	8.67%	10.05%	10.47%	10.61%	9.50%	7.62%	4.23%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	84	4	3	4	4	4	8	3	0	1	4	7	6	1	0	1	0	0	2	2	1	1	0	1	3	5	1	2	2	5	4	0	0	0	0	1	1	1	2					
		0.48%	0.74%	0.32%	0.49%	0.45%	0.53%	0.49%	0.54%	0.00%	0.28%	0.59%	0.66%	0.54%	0.54%	0.00%	0.57%	0.00%	0.00%	0.45%	0.43%	0.33%	0.49%	0.00%	0.30%	0.94%	1.57%	0.54%	0.86%	0.45%	0.90%	2.29%	0.00%	0.00%	0.00%	0.00%	0.30%	0.56%	0.33%	0.70%					
23	6.Политическая партия «Партия социальной справедливости»	36	0	6	1	0	6	1	0	0	4	1	1	3	1	0	2	0	0	1	0	0	2	0	0	0	0	1	1	1	3	0	0	1	0	0	0	0	0	0					
		0.21%	0.00%	0.64%	0.12%	0.00%	0.79%	0.06%	0.00%	0.00%	1.12%	0.15%	0.09%	0.27%	0.54%	0.00%	1.15%	0.00%	0.00%	0.23%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	0.54%	0.43%	0.22%	0.54%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2332	99	174	133	137	116	224	122	99	60	126	167	136	14	8	17	29	23	51	57	39	16	29	37	28	31	21	21	28	51	19	17	31	20	17	32	19	38	46					
		13.46%	18.44%	18.47%	16.16%	15.53%	15.24%	13.77%	22.14%	17.07%	16.85%	18.48%	15.67%	12.24%	7.57%	4.68%	9.77%	14.01%	9.43%	11.51%	12.28%	12.91%	7.88%	12.89%	11.18%	8.78%	9.72%	11.35%	9.05%	6.24%	9.17%	10.86%	5.67%	6.89%	10.58%	8.90%	9.70%	10.61%	12.58%	16.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1353	38	90	67	67	76	138	43	45	29	76	133	23	6	15	13	12	10	64	32	21	8	11	60	7	15	20	7	57	41	7	14	38	13	8	14	7	14	14					
		7.81%	7.08%	9.55%	8.14%	7.60%	9.99%	8.48%	7.80%	7.76%	8.15%	11.14%	12.48%	2.07%	3.24%	8.77%	7.47%	5.80%	4.10%	14.45%	6.90%	6.95%	3.94%	4.89%	18.13%	2.19%	4.70%	10.81%	3.02%	12.69%	7.37%	4.00%	4.67%	8.44%	6.88%	4.19%	4.24%	3.91%	4.64%	4.93%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	114	3	10	1	7	6	12	2	4	1	1	13	4	2	2	0	1	3	6	1	1	0	2	5	1	2	0	2	3	6	0	3	0	0	5	0	1	3	1					
		0.66%	0.56%	1.06%	0.12%	0.79%	0.79%	0.74%	0.36%	0.69%	0.28%	0.15%	1.22%	0.36%	1.08%	1.17%	0.00%	0.48%	1.23%	1.35%	0.22%	0.33%	0.00%	0.89%	1.51%	0.31%	0.63%	0.00%	0.86%	0.67%	1.08%	0.00%	1.00%	0.00%	0.00%	2.62%	0.00%	0.56%	0.99%	0.35%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9329	285	451	443	449	402	821	264	298	199	337	500	604	124	90	113	128	180	213	254	164	109	127	168	218	216	92	117	221	331	113	149	282	100	119	169	124	180	175					
		53.84%	53.07%	47.88%	53.83%	50.91%	52.83%	50.46%	47.91%	51.38%	55.90%	49.41%	46.90%	54.37%	67.03%	52.63%	64.94%	61.84%	73.77%	48.08%	54.74%	54.30%	53.69%	56.44%	50.76%	68.34%	67.71%	49.73%	50.43%	49.22%	59.53%	64.57%	49.67%	62.67%	52.91%	62.30%	51.21%	69.27%	59.60%	61.62%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	97	3	12	10	4	2	14	5	2	1	2	6	7	1	3	1	1	2	0	0	0	0	4	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	6					
		0.56%	0.56%	1.27%	1.22%	0.45%	0.26%	0.86%	0.91%	0.34%	0.28%	0.29%	0.56%	0.63%	0.54%	1.75%	0.57%	0.48%	0.82%	0.00%	0.00%	0.00%	0.00%	1.78%	0.30%	0.31%	0.31%	0.54%	0.00%	0.22%	0.18%	0.00%	0.33%	0.22%	0.53%	0.00%	0.30%	0.00%	0.33%	2.11%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
