Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Яранская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1305	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342					
		21.35%	16.78%	20.32%	19.29%	20.04%	18.44%	21.50%	21.03%	22.38%	22.36%	23.36%	20.83%	18.06%	22.22%	21.77%	14.50%	12.97%	28.10%	28.65%	13.33%	20.00%	23.31%	32.78%	14.88%	24.50%	21.05%	15.82%	22.84%	25.49%	27.54%	16.84%	26.67%	26.47%	18.37%	25.87%	16.67%	17.62%	24.89%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2504	142	202	152	103	208	110	107	65	117	186	133	21	23	29	37	32	50	85	53	28	26	38	38	42	20	35	58	45	23	39	44	35	29	32	21	48	48					
		19.06%	23.59%	19.27%	22.39%	20.24%	18.62%	18.77%	25.00%	23.47%	23.78%	21.09%	15.30%	14.58%	18.25%	19.73%	28.24%	17.30%	15.11%	23.42%	25.24%	17.50%	15.95%	15.77%	17.67%	16.87%	13.16%	19.77%	16.16%	9.89%	16.67%	20.53%	10.86%	25.74%	19.73%	12.36%	19.44%	21.15%	20.96%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	106	10	14	3	0	14	2	3	3	5	5	10	3	1	1	1	2	2	2	4	0	0	1	0	1	0	0	1	5	1	0	4	1	1	4	0	1	1					
		0.81%	1.66%	1.34%	0.44%	0.00%	1.25%	0.34%	0.70%	1.08%	1.02%	0.57%	1.15%	2.08%	0.79%	0.68%	0.76%	1.08%	0.60%	0.55%	1.90%	0.00%	0.00%	0.41%	0.00%	0.40%	0.00%	0.00%	0.28%	1.10%	0.72%	0.00%	0.99%	0.74%	0.68%	1.54%	0.00%	0.44%	0.44%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2951	172	293	161	123	299	146	85	58	114	221	264	13	41	26	14	26	88	43	34	42	16	40	41	23	34	47	76	87	18	33	68	15	24	68	30	36	32					
		22.46%	28.57%	27.96%	23.71%	24.17%	26.77%	24.91%	19.86%	20.94%	23.17%	25.06%	30.38%	9.03%	32.54%	17.69%	10.69%	14.05%	26.59%	11.85%	16.19%	26.25%	9.82%	16.60%	19.07%	9.24%	22.37%	26.55%	21.17%	19.12%	13.04%	17.37%	16.79%	11.03%	16.33%	26.25%	27.78%	15.86%	13.97%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	204	4	23	6	7	31	17	8	6	10	17	15	1	1	1	1	2	5	7	0	1	5	4	2	3	1	2	1	8	0	5	2	2	0	2	0	2	2					
		1.55%	0.66%	2.19%	0.88%	1.38%	2.78%	2.90%	1.87%	2.17%	2.03%	1.93%	1.73%	0.69%	0.79%	0.68%	0.76%	1.08%	1.51%	1.93%	0.00%	0.63%	3.07%	1.66%	0.93%	1.20%	0.66%	1.13%	0.28%	1.76%	0.00%	2.63%	0.49%	1.47%	0.00%	0.77%	0.00%	0.88%	0.87%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4293	150	286	207	159	338	174	125	77	124	233	245	51	28	56	56	97	88	114	86	56	78	77	101	114	62	65	139	189	58	77	176	45	65	79	37	95	86					
		32.68%	24.92%	27.29%	30.49%	31.24%	30.26%	29.69%	29.21%	27.80%	25.20%	26.42%	28.19%	35.42%	22.22%	38.10%	42.75%	52.43%	26.59%	31.40%	40.95%	35.00%	47.85%	31.95%	46.98%	45.78%	40.79%	36.72%	38.72%	41.54%	42.03%	40.53%	43.46%	33.09%	44.22%	30.50%	34.26%	41.85%	37.55%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	64	5	3	4	6	7	3	3	1	5	3	3	3	3	1	1	0	2	1	0	0	0	0	0	2	1	0	0	1	0	0	2	1	0	1	0	2	0					
		0.49%	0.83%	0.29%	0.59%	1.18%	0.63%	0.51%	0.70%	0.36%	1.02%	0.34%	0.35%	2.08%	2.38%	0.68%	0.76%	0.00%	0.60%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.66%	0.00%	0.00%	0.22%	0.00%	0.00%	0.49%	0.74%	0.00%	0.39%	0.00%	0.88%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
