Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Яранская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	263	5	25	17	9	2	12	31	23	5	5	18	22	18	2	3	2	2	3	4	3	1	9	2	2	1	3	0	1	1	0	4	6	6	2	1	3	4	5	1	0					
		1.86%	1.28%	3.60%	2.91%	1.65%	0.86%	1.50%	2.92%	3.09%	1.73%	2.38%	3.96%	2.31%	2.21%	1.09%	1.77%	1.27%	1.02%	0.83%	1.45%	1.96%	0.69%	4.12%	0.64%	0.73%	0.55%	1.40%	0.0%	0.34%	0.57%	0.0%	2.5%	1.37%	2.04%	0.93%	0.48%	0.80%	1.56%	2.18%	0.34%	0.0%					
22	"5. ""За Русь Святую"""	113	3	5	8	7	2	5	6	7	2	2	6	6	6	0	5	1	4	3	0	1	0	0	2	0	1	0	3	2	1	4	2	2	1	2	5	0	2	4	2	1					
		0.80%	0.77%	0.72%	1.37%	1.28%	0.86%	0.62%	0.56%	0.94%	0.69%	0.95%	1.32%	0.63%	0.73%	0.0%	2.95%	0.63%	2.05%	0.83%	0.0%	0.65%	0.0%	0.0%	0.64%	0.0%	0.55%	0.0%	2.09%	0.68%	0.57%	1.25%	1.25%	0.45%	0.34%	0.93%	2.40%	0.0%	0.78%	1.74%	0.68%	0.72%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	0	1	0	2	1	3	0	0	1	0	0	4	2	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	3	1	0	4	1	1	1	0	0					
		0.23%	0.0%	0.14%	0.0%	0.36%	0.43%	0.37%	0.0%	0.0%	0.34%	0.0%	0.0%	0.42%	0.24%	0.0%	1.18%	0.0%	0.0%	0.27%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	1.87%	0.68%	0.34%	0.0%	1.92%	0.26%	0.39%	0.43%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	86	1	4	8	2	3	5	19	3	3	0	5	6	10	0	0	0	0	1	2	1	0	1	1	0	0	1	0	3	0	0	0	2	1	0	0	2	0	1	1	0					
		0.60%	0.25%	0.57%	1.37%	0.36%	1.30%	0.62%	1.79%	0.40%	1.03%	0.0%	1.10%	0.63%	1.22%	0.0%	0.0%	0.0%	0.0%	0.27%	0.72%	0.65%	0.0%	0.45%	0.32%	0.0%	0.0%	0.46%	0.0%	1.02%	0.0%	0.0%	0.0%	0.45%	0.34%	0.0%	0.0%	0.53%	0.0%	0.43%	0.34%	0.0%					
25	"8. ""Народно-республиканская партия России"""	22	1	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	2	3	0	0	1	1	0	0	0	0	0	2	0	1	3	0	0	0	0	0	0	0	0					
		0.15%	0.25%	0.14%	0.17%	0.18%	0.0%	0.0%	0.0%	0.13%	0.0%	0.47%	0.0%	0.0%	0.12%	0.54%	0.0%	0.0%	0.51%	0.55%	1.09%	0.0%	0.0%	0.45%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	1.15%	0.0%	0.62%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	30	1	3	1	0	0	3	1	4	0	0	4	3	3	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0					
		0.21%	0.25%	0.43%	0.17%	0.0%	0.0%	0.37%	0.09%	0.53%	0.0%	0.0%	0.88%	0.31%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.45%	0.0%	0.0%	0.55%	0.46%	0.69%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2172	47	56	52	57	15	45	99	80	25	17	31	123	108	9	16	74	32	57	117	32	22	22	77	66	79	38	41	86	32	117	22	84	32	65	56	85	45	36	44	31					
		15.39%	12.08%	8.08%	8.91%	10.47%	6.52%	5.63%	9.33%	10.76%	8.65%	8.09%	6.82%	12.92%	13.26%	4.94%	9.46%	47.13%	16.41%	15.83%	42.54%	20.91%	15.38%	10.09%	25.0%	24.35%	43.88%	17.84%	28.67%	29.45%	18.49%	36.56%	13.75%	19.22%	10.88%	30.51%	26.92%	22.84%	17.64%	15.72%	15.12%	22.46%					
28	"11. ""Истинные патриоты России"""	10	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0					
		0.07%	0.0%	0.14%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.45%	0.0%	0.36%	0.0%	0.0%	0.0%	0.34%	0.0%	0.31%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	134	0	7	5	7	3	4	12	4	3	3	5	6	3	12	1	0	6	9	4	1	0	1	5	3	4	2	1	0	1	1	2	3	3	1	1	0	3	2	5	1					
		0.94%	0.0%	1.01%	0.85%	1.28%	1.30%	0.50%	1.13%	0.53%	1.03%	1.42%	1.10%	0.63%	0.36%	6.59%	0.59%	0.0%	3.07%	2.5%	1.45%	0.65%	0.0%	0.45%	1.62%	1.10%	2.22%	0.93%	0.69%	0.0%	0.57%	0.31%	1.25%	0.68%	1.02%	0.46%	0.48%	0.0%	1.17%	0.87%	1.71%	0.72%					
30	"13. ""Демократическая партия России"""	31	2	0	0	1	1	2	1	4	1	0	1	0	3	0	0	2	1	4	0	1	0	0	1	0	0	1	0	0	0	0	0	2	1	0	1	1	0	0	0	0					
		0.21%	0.51%	0.0%	0.0%	0.18%	0.43%	0.25%	0.09%	0.53%	0.34%	0.0%	0.22%	0.0%	0.36%	0.0%	0.0%	1.27%	0.51%	1.11%	0.0%	0.65%	0.0%	0.0%	0.32%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.34%	0.0%	0.48%	0.26%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	1	0	0	1	0	1	1	2	0	0	0	3	0	3	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	2	0	2	0	0	0	1					
		0.16%	0.25%	0.0%	0.0%	0.18%	0.0%	0.12%	0.09%	0.26%	0.0%	0.0%	0.0%	0.31%	0.0%	1.64%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.34%	0.57%	0.0%	0.0%	0.0%	0.34%	0.93%	0.0%	0.53%	0.0%	0.0%	0.0%	0.72%					
32	"15. ""Партия СЛОН"""	19	1	0	1	1	0	3	1	2	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0					
		0.13%	0.25%	0.0%	0.17%	0.18%	0.0%	0.37%	0.09%	0.26%	0.0%	0.0%	0.0%	0.0%	0.24%	0.54%	0.0%	0.0%	0.0%	0.27%	0.36%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.34%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	797	20	76	48	26	14	51	91	54	20	11	37	68	57	1	8	9	6	16	6	7	7	18	13	16	6	9	4	6	5	8	1	17	8	6	10	12	2	11	9	3					
		5.64%	5.14%	10.96%	8.23%	4.77%	6.08%	6.39%	8.57%	7.26%	6.92%	5.23%	8.14%	7.14%	7.00%	0.54%	4.73%	5.73%	3.07%	4.44%	2.18%	4.57%	4.89%	8.25%	4.22%	5.90%	3.33%	4.22%	2.79%	2.05%	2.89%	2.5%	0.62%	3.89%	2.72%	2.81%	4.80%	3.22%	0.78%	4.80%	3.09%	2.17%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	0	0	0	4	0	0	0	2	0	2	2	0	2	6	0	1	0	1	2	1	0	1	2	2	0	1	2	1	1	3	0	3	1	1	1	3	0	1	3	0					
		0.34%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.26%	0.0%	0.95%	0.44%	0.0%	0.24%	3.29%	0.0%	0.63%	0.0%	0.27%	0.72%	0.65%	0.0%	0.45%	0.64%	0.73%	0.0%	0.46%	1.39%	0.34%	0.57%	0.93%	0.0%	0.68%	0.34%	0.46%	0.48%	0.80%	0.0%	0.43%	1.03%	0.0%					
35	"18. ""ЛДПР"""	2161	81	135	109	94	42	142	171	104	58	45	76	178	133	5	25	12	22	33	34	23	23	34	72	35	15	37	14	31	26	26	9	65	41	22	18	41	17	32	59	22					
		15.31%	20.82%	19.48%	18.69%	17.27%	18.26%	17.79%	16.11%	13.99%	20.06%	21.42%	16.74%	18.69%	16.33%	2.74%	14.79%	7.64%	11.28%	9.16%	12.36%	15.03%	16.08%	15.59%	23.37%	12.91%	8.33%	17.37%	9.79%	10.61%	15.02%	8.12%	5.62%	14.87%	13.94%	10.32%	8.65%	11.02%	6.66%	13.97%	20.27%	15.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	418	13	16	19	13	3	23	39	20	14	5	15	34	40	1	3	3	8	4	3	3	2	6	2	10	6	5	5	3	11	5	10	12	8	7	8	19	9	6	3	2					
		2.96%	3.34%	2.30%	3.25%	2.38%	1.30%	2.88%	3.67%	2.69%	4.84%	2.38%	3.30%	3.57%	4.91%	0.54%	1.77%	1.91%	4.10%	1.11%	1.09%	1.96%	1.39%	2.75%	0.64%	3.69%	3.33%	2.34%	3.49%	1.02%	6.35%	1.56%	6.25%	2.74%	2.72%	3.28%	3.84%	5.10%	3.52%	2.62%	1.03%	1.44%					
37	"20. ""Политическая партия ""Единая Россия"""	4714	139	230	213	220	87	299	388	249	94	72	164	336	254	90	58	35	47	119	57	51	48	84	73	53	30	81	37	97	54	82	59	161	111	51	38	127	97	85	100	44					
		33.41%	35.73%	33.18%	36.53%	40.44%	37.82%	37.46%	36.56%	33.51%	32.52%	34.28%	36.12%	35.29%	31.20%	49.45%	34.31%	22.29%	24.10%	33.05%	20.72%	33.33%	33.56%	38.53%	23.70%	19.55%	16.66%	38.02%	25.87%	33.21%	31.21%	25.62%	36.87%	36.84%	37.75%	23.94%	18.26%	34.13%	38.03%	37.11%	34.36%	31.88%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	0	0	0	1	0	0	3	2	0	0	0	2	1	0	0	0	2	0	1	1	2	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	2	1	0	2					
		0.17%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.28%	0.26%	0.0%	0.0%	0.0%	0.21%	0.12%	0.0%	0.0%	0.0%	1.02%	0.0%	0.36%	0.65%	1.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.62%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.43%	0.0%	1.44%					
39	"22. ""Развитие предпринимательства"""	39	1	2	3	1	1	5	3	1	0	0	4	3	4	1	1	0	1	1	0	0	0	0	0	1	2	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0					
		0.27%	0.25%	0.28%	0.51%	0.18%	0.43%	0.62%	0.28%	0.13%	0.0%	0.0%	0.88%	0.31%	0.49%	0.54%	0.59%	0.0%	0.51%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	1.11%	0.0%	0.0%	0.34%	0.0%	0.31%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1611	31	70	59	47	30	106	97	122	34	27	39	104	113	10	20	4	43	62	21	13	17	11	25	46	21	13	17	16	22	46	24	37	26	35	44	47	50	15	29	18					
		11.41%	7.96%	10.10%	10.12%	8.63%	13.04%	13.28%	9.14%	16.41%	11.76%	12.85%	8.59%	10.92%	13.88%	5.49%	11.83%	2.54%	22.05%	17.22%	7.63%	8.49%	11.88%	5.04%	8.11%	16.97%	11.66%	6.10%	11.88%	5.47%	12.71%	14.37%	15.0%	8.46%	8.84%	16.43%	21.15%	12.63%	19.60%	6.55%	9.96%	13.04%					
																																															
41	Против всех	405	10	19	10	14	6	23	30	22	11	10	11	18	17	6	16	7	9	20	3	3	10	7	7	10	5	3	2	14	2	7	5	5	12	3	12	4	7	10	10	5					
		2.87%	2.57%	2.74%	1.71%	2.57%	2.60%	2.88%	2.82%	2.96%	3.80%	4.76%	2.42%	1.89%	2.08%	3.29%	9.46%	4.45%	4.61%	5.55%	1.09%	1.96%	6.99%	3.21%	2.27%	3.69%	2.77%	1.40%	1.39%	4.79%	1.15%	2.18%	3.12%	1.14%	4.08%	1.40%	5.76%	1.07%	2.74%	4.36%	3.43%	3.62%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
