Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Зарайская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	152	3	4	8	11	2	4	11	4	4	10	8	4	4	7	7	1	7	3	1	6	4	7	1	6	5	0	6	7	2	4	1					
		0.70%	0.61%	0.71%	1.27%	2.06%	0.44%	0.60%	1.77%	1.30%	0.80%	1.08%	0.57%	0.43%	0.37%	1.03%	1.22%	0.11%	0.85%	0.43%	0.10%	0.83%	0.40%	0.83%	0.25%	1.09%	0.57%	0.00%	1.19%	1.13%	0.22%	1.10%	0.15%					
23	6.Политическая партия «Партия социальной справедливости»	33	0	1	1	2	0	3	0	0	1	0	6	4	3	1	0	0	0	0	1	0	1	2	0	0	0	0	0	3	2	2	0					
		0.15%	0.00%	0.18%	0.16%	0.37%	0.00%	0.45%	0.00%	0.00%	0.20%	0.00%	0.43%	0.43%	0.28%	0.15%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.10%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.22%	0.55%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1789	36	44	60	35	40	54	40	24	36	73	101	80	68	48	40	59	75	54	100	49	72	106	35	58	83	52	49	39	80	42	57					
		8.29%	7.35%	7.76%	9.54%	6.55%	8.77%	8.04%	6.43%	7.79%	7.23%	7.90%	7.25%	8.61%	6.25%	7.09%	6.94%	6.56%	9.06%	7.66%	10.07%	6.76%	7.21%	12.57%	8.88%	10.56%	9.54%	14.17%	9.68%	6.27%	8.85%	11.57%	8.64%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1499	39	34	48	32	30	39	45	18	38	99	131	55	85	53	45	85	60	33	73	53	51	50	12	29	49	26	23	32	69	19	44					
		6.94%	7.96%	5.99%	7.63%	5.99%	6.58%	5.80%	7.23%	5.84%	7.63%	10.71%	9.40%	5.92%	7.81%	7.83%	7.81%	9.44%	7.25%	4.68%	7.35%	7.31%	5.11%	5.93%	3.05%	5.28%	5.63%	7.08%	4.55%	5.14%	7.63%	5.23%	6.67%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	165	6	2	5	6	0	6	6	2	4	14	10	11	7	4	1	8	4	3	3	2	7	13	3	5	9	1	2	10	7	1	3					
		0.76%	1.22%	0.35%	0.79%	1.12%	0.00%	0.89%	0.96%	0.65%	0.80%	1.52%	0.72%	1.18%	0.64%	0.59%	0.17%	0.89%	0.48%	0.43%	0.30%	0.28%	0.70%	1.54%	0.76%	0.91%	1.03%	0.27%	0.40%	1.61%	0.77%	0.28%	0.45%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13526	319	384	374	331	284	416	373	193	327	511	813	593	684	406	353	516	476	493	652	494	718	468	285	345	545	250	301	388	592	223	419					
		62.64%	65.10%	67.72%	59.46%	61.99%	62.28%	61.90%	59.97%	62.66%	65.66%	55.30%	58.32%	63.83%	62.87%	59.97%	61.28%	57.33%	57.49%	69.93%	65.66%	68.14%	71.87%	55.52%	72.34%	62.84%	62.64%	68.12%	59.49%	62.38%	65.49%	61.43%	63.48%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	201	1	5	11	7	7	10	9	0	4	15	17	17	12	8	7	11	7	1	16	3	0	9	1	7	9	1	2	1	3	0	0					
		0.93%	0.20%	0.88%	1.75%	1.31%	1.54%	1.49%	1.45%	0.00%	0.80%	1.62%	1.22%	1.83%	1.10%	1.18%	1.22%	1.22%	0.85%	0.14%	1.61%	0.41%	0.00%	1.07%	0.25%	1.28%	1.03%	0.27%	0.40%	0.16%	0.33%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
