Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Красночикойская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №129	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №900	УИК №901	УИК №902					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	524	14	1	7	7	7	28	2	3	1	11	6	7	18	32	62	72	53	1	23	42	4	8	18	6	6	20	8	9	4	12	1	4	9	5	2	8	3					
		4.58%	13.21%	0.95%	1.74%	1.72%	5.22%	6.05%	1.90%	1.20%	0.99%	12.36%	2.10%	6.93%	5.34%	5.52%	3.57%	4.66%	12.47%	1.49%	10.04%	17.36%	1.72%	4.71%	5.52%	5.31%	1.34%	8.33%	7.14%	10.84%	2.76%	3.42%	1.64%	2.19%	1.14%	4.76%	1.30%	5.37%	4.76%					
19	2.Всероссийская политическая партия «Гражданская Сила»	31	0	1	0	2	1	1	0	1	0	0	0	0	0	3	5	4	3	0	1	0	0	0	1	0	2	1	0	0	1	0	0	1	2	0	0	1	0					
		0.27%	0.00%	0.95%	0.00%	0.49%	0.75%	0.22%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.29%	0.26%	0.71%	0.00%	0.44%	0.00%	0.00%	0.00%	0.31%	0.00%	0.45%	0.42%	0.00%	0.00%	0.69%	0.00%	0.00%	0.55%	0.25%	0.00%	0.00%	0.67%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	0	0	0	1	0	0	0	1	0	1	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	0					
		0.15%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.40%	0.00%	1.12%	0.35%	0.00%	0.00%	0.17%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	1.20%	0.69%	0.28%	0.00%	0.00%	0.13%	0.95%	0.65%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1222	15	18	41	41	14	50	15	29	4	11	17	17	28	43	169	167	66	0	10	21	24	22	25	5	58	24	20	6	12	34	2	67	88	13	26	15	5					
		10.68%	14.15%	17.14%	10.17%	10.05%	10.45%	10.80%	14.29%	11.55%	3.96%	12.36%	5.94%	16.83%	8.31%	7.41%	9.73%	10.80%	15.53%	0.00%	4.37%	8.68%	10.30%	12.94%	7.67%	4.42%	12.95%	10.00%	17.86%	7.23%	8.28%	9.69%	3.28%	36.61%	11.15%	12.38%	16.88%	10.07%	7.94%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.17%	0.12%	0.00%	0.24%	0.00%	0.44%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.95%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.06%	0.06%	0.24%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1626	15	19	50	72	21	48	30	22	24	8	32	10	57	80	260	238	54	7	43	22	32	29	38	9	39	66	24	6	28	71	6	21	90	12	23	16	4					
		14.21%	14.15%	18.10%	12.41%	17.65%	15.67%	10.37%	28.57%	8.76%	23.76%	8.99%	11.19%	9.90%	16.91%	13.79%	14.97%	15.39%	12.71%	10.45%	18.78%	9.09%	13.73%	17.06%	11.66%	7.96%	8.71%	27.50%	21.43%	7.23%	19.31%	20.23%	9.84%	11.48%	11.41%	11.43%	14.94%	10.74%	6.35%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1549	12	4	42	14	7	35	2	11	4	5	11	5	9	70	386	363	55	1	11	8	48	17	34	3	122	11	2	2	1	23	4	13	187	3	11	12	1					
		13.54%	11.32%	3.81%	10.42%	3.43%	5.22%	7.56%	1.90%	4.38%	3.96%	5.62%	3.85%	4.95%	2.67%	12.07%	22.22%	23.48%	12.94%	1.49%	4.80%	3.31%	20.60%	10.00%	10.43%	2.65%	27.23%	4.58%	1.79%	2.41%	0.69%	6.55%	6.56%	7.10%	23.70%	2.86%	7.14%	8.05%	1.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	60	1	1	2	0	0	2	0	2	1	0	2	0	4	3	12	9	1	0	2	4	0	0	2	0	1	1	0	0	0	1	0	1	4	0	1	2	1					
		0.52%	0.94%	0.95%	0.50%	0.00%	0.00%	0.43%	0.00%	0.80%	0.99%	0.00%	0.70%	0.00%	1.19%	0.52%	0.69%	0.58%	0.24%	0.00%	0.87%	1.65%	0.00%	0.00%	0.61%	0.00%	0.22%	0.42%	0.00%	0.00%	0.00%	0.28%	0.00%	0.55%	0.51%	0.00%	0.65%	1.34%	1.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6200	49	59	250	261	79	291	52	177	65	53	211	62	215	334	821	670	187	58	137	145	113	86	203	90	218	111	56	55	96	205	42	69	392	70	85	87	46					
		54.20%	46.23%	56.19%	62.03%	63.97%	58.96%	62.85%	49.52%	70.52%	64.36%	59.55%	73.78%	61.39%	63.80%	57.59%	47.27%	43.34%	44.00%	86.57%	59.83%	59.92%	48.50%	50.59%	62.27%	79.65%	48.66%	46.25%	50.00%	66.27%	66.21%	58.40%	68.85%	37.70%	49.68%	66.67%	55.19%	58.39%	73.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	44	0	0	0	4	4	2	2	1	0	0	2	0	0	2	5	5	0	0	0	0	3	0	1	0	1	0	0	1	0	0	1	3	4	0	1	2	0					
		0.38%	0.00%	0.00%	0.00%	0.98%	2.99%	0.43%	1.90%	0.40%	0.00%	0.00%	0.70%	0.00%	0.00%	0.34%	0.29%	0.32%	0.00%	0.00%	0.00%	0.00%	1.29%	0.00%	0.31%	0.00%	0.22%	0.00%	0.00%	1.20%	0.00%	0.00%	1.64%	1.64%	0.51%	0.00%	0.65%	1.34%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
