Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Якшур-Бодьинская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	190	12	19	7	8	18	4	5	11	15	6	3	4	14	2	2	11	10	5	3	6	8	4	13					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	158	11	19	7	8	15	0	2	10	15	6	2	2	14	0	2	8	9	1	2	5	8	0	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	96	14	7	4	1	6	2	2	3	3	1	1	3	8	2	7	10	2	0	6	2	5	2	5					
14	Число погашенных открепительных удостоверений	32	1	0	0	0	3	4	3	1	0	0	1	2	0	2	0	3	1	4	1	1	0	4	1					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	178	11	18	10	6	14	6	6	6	8	1	4	3	20	3	3	13	11	3	8	9	5	7	3					
		1.62%	1.31%	1.83%	1.30%	1.6%	2.29%	2.76%	1.99%	1.63%	0.79%	0.58%	2.46%	1.15%	1.68%	2.5%	0.92%	3.08%	1.74%	0.92%	3.46%	2.34%	1.20%	3.58%	0.43%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	220	14	31	16	13	7	7	5	8	24	0	1	5	25	2	1	6	12	0	0	5	10	3	25					
		2.00%	1.67%	3.16%	2.08%	3.46%	1.14%	3.22%	1.66%	2.17%	2.39%	0.0%	0.61%	1.93%	2.10%	1.66%	0.30%	1.42%	1.90%	0.0%	0.0%	1.30%	2.40%	1.53%	3.59%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	165	13	17	8	4	9	1	3	7	15	5	3	3	15	1	5	9	11	3	1	6	11	2	13					
		1.50%	1.55%	1.73%	1.04%	1.06%	1.47%	0.46%	0.99%	1.90%	1.49%	2.90%	1.85%	1.15%	1.26%	0.83%	1.53%	2.13%	1.74%	0.92%	0.43%	1.56%	2.65%	1.02%	1.86%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	95	9	11	3	4	6	1	0	2	5	1	2	3	15	1	5	3	9	0	1	1	1	2	10					
		0.86%	1.07%	1.12%	0.39%	1.06%	0.98%	0.46%	0.0%	0.54%	0.49%	0.58%	1.23%	1.15%	1.26%	0.83%	1.53%	0.71%	1.42%	0.0%	0.43%	0.26%	0.24%	1.02%	1.43%					
22	"5. ""За Русь Святую"""	38	3	1	5	0	1	1	0	0	2	1	1	0	10	1	3	0	2	0	3	2	1	0	1					
		0.34%	0.35%	0.10%	0.65%	0.0%	0.16%	0.46%	0.0%	0.0%	0.19%	0.58%	0.61%	0.0%	0.84%	0.83%	0.92%	0.0%	0.31%	0.0%	1.29%	0.52%	0.24%	0.0%	0.14%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	2	1	3	0	1	0	0	0	3	0	0	0	1	3	0	1	2	0	3	1	0	0	2					
		0.20%	0.23%	0.10%	0.39%	0.0%	0.16%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.08%	2.5%	0.0%	0.23%	0.31%	0.0%	1.29%	0.26%	0.0%	0.0%	0.28%					
24	"7. ""Новый курс - Автомобильная Россия"""	37	4	3	1	0	0	1	0	2	3	0	0	0	5	0	4	0	2	2	0	2	4	2	2					
		0.33%	0.47%	0.30%	0.13%	0.0%	0.0%	0.46%	0.0%	0.54%	0.29%	0.0%	0.0%	0.0%	0.42%	0.0%	1.22%	0.0%	0.31%	0.61%	0.0%	0.52%	0.96%	1.02%	0.28%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	1	1	0	2	0	1	2	0	0	0	0	0	2	2	1	2	0	1	1	1	0					
		0.15%	0.0%	0.0%	0.13%	0.26%	0.0%	0.92%	0.0%	0.27%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.47%	0.15%	0.61%	0.0%	0.26%	0.24%	0.51%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	2	1	0	0	0	0	1	2	2	0	0	1	2	0	1	0	0	0	1	1	4	0	2					
		0.18%	0.23%	0.10%	0.0%	0.0%	0.0%	0.0%	0.33%	0.54%	0.19%	0.0%	0.0%	0.38%	0.16%	0.0%	0.30%	0.0%	0.0%	0.0%	0.43%	0.26%	0.96%	0.0%	0.28%					
27	"10. ""Аграрная партия России"""	690	39	38	41	41	11	23	34	18	136	12	39	44	36	10	7	28	18	14	3	22	34	21	21					
		6.28%	4.67%	3.87%	5.33%	10.93%	1.80%	10.59%	11.29%	4.89%	13.57%	6.97%	24.07%	16.98%	3.03%	8.33%	2.14%	6.63%	2.85%	4.33%	1.29%	5.72%	8.19%	10.76%	3.01%					
28	"11. ""Истинные патриоты России"""	12	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	2	0	0	0	2	0	0	0					
		0.10%	0.11%	0.10%	0.0%	0.26%	0.16%	0.0%	0.33%	0.27%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.30%	0.47%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	76	5	10	2	5	3	0	2	5	7	3	0	0	3	0	2	5	8	2	0	4	3	2	5					
		0.69%	0.59%	1.02%	0.26%	1.33%	0.49%	0.0%	0.66%	1.35%	0.69%	1.74%	0.0%	0.0%	0.25%	0.0%	0.61%	1.18%	1.26%	0.61%	0.0%	1.04%	0.72%	1.02%	0.71%					
30	"13. ""Демократическая партия России"""	22	2	3	0	1	3	0	1	0	4	0	1	1	0	0	1	1	2	0	0	0	1	0	1					
		0.20%	0.23%	0.30%	0.0%	0.26%	0.49%	0.0%	0.33%	0.0%	0.39%	0.0%	0.61%	0.38%	0.0%	0.0%	0.30%	0.23%	0.31%	0.0%	0.0%	0.0%	0.24%	0.0%	0.14%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	0	2	2	0	3	0	3	0	1	0	0	0	1	1	0	1	4	0	0	0	2	1	1					
		0.20%	0.0%	0.20%	0.26%	0.0%	0.49%	0.0%	0.99%	0.0%	0.09%	0.0%	0.0%	0.0%	0.08%	0.83%	0.0%	0.23%	0.63%	0.0%	0.0%	0.0%	0.48%	0.51%	0.14%					
32	"15. ""Партия СЛОН"""	6	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.05%	0.0%	0.20%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	359	41	30	35	6	21	4	14	15	23	3	5	4	39	6	14	10	25	8	2	5	10	7	32					
		3.27%	4.91%	3.06%	4.55%	1.6%	3.44%	1.84%	4.65%	4.07%	2.29%	1.74%	3.08%	1.54%	3.28%	5.0%	4.29%	2.36%	3.96%	2.47%	0.86%	1.30%	2.40%	3.58%	4.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	1	3	1	1	2	0	0	5	6	0	0	0	3	0	1	3	2	2	0	1	4	2	0					
		0.33%	0.11%	0.30%	0.13%	0.26%	0.32%	0.0%	0.0%	1.35%	0.59%	0.0%	0.0%	0.0%	0.25%	0.0%	0.30%	0.71%	0.31%	0.61%	0.0%	0.26%	0.96%	1.02%	0.0%					
35	"18. ""ЛДПР"""	1304	95	105	77	32	81	11	33	32	123	19	16	25	173	13	66	98	75	28	7	42	53	17	83					
		11.87%	11.39%	10.71%	10.02%	8.53%	13.27%	5.06%	10.96%	8.69%	12.27%	11.04%	9.87%	9.65%	14.58%	10.83%	20.24%	23.22%	11.88%	8.66%	3.03%	10.93%	12.77%	8.71%	11.92%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	199	22	27	15	1	10	2	1	6	11	3	1	3	25	2	4	10	17	6	0	8	3	9	13					
		1.81%	2.63%	2.75%	1.95%	0.26%	1.63%	0.92%	0.33%	1.63%	1.09%	1.74%	0.61%	1.15%	2.10%	1.66%	1.22%	2.36%	2.69%	1.85%	0.0%	2.08%	0.72%	4.61%	1.86%					
37	"20. ""Политическая партия ""Единая Россия"""	5785	427	549	418	214	357	95	150	211	531	110	67	134	633	62	116	159	321	220	176	207	188	41	399					
		52.70%	51.19%	56.02%	54.42%	57.06%	58.52%	43.77%	49.83%	57.33%	52.99%	63.95%	41.35%	51.73%	53.37%	51.66%	35.58%	37.67%	50.87%	68.11%	76.19%	53.90%	45.30%	21.02%	57.32%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	4	3	2	1	0	0	1	0	3	2	0	1	5	0	2	1	3	1	0	0	1	1	1					
		0.29%	0.47%	0.30%	0.26%	0.26%	0.0%	0.0%	0.33%	0.0%	0.29%	1.16%	0.0%	0.38%	0.42%	0.0%	0.61%	0.23%	0.47%	0.30%	0.0%	0.0%	0.24%	0.51%	0.14%					
39	"22. ""Развитие предпринимательства"""	23	0	2	1	1	0	2	0	2	4	0	0	0	5	0	0	1	1	1	0	0	1	1	1					
		0.20%	0.0%	0.20%	0.13%	0.26%	0.0%	0.92%	0.0%	0.54%	0.39%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.23%	0.15%	0.30%	0.0%	0.0%	0.24%	0.51%	0.14%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	989	95	68	78	32	40	55	26	26	42	4	11	16	94	10	68	43	59	19	5	38	51	62	47					
		9.00%	11.39%	6.93%	10.15%	8.53%	6.55%	25.34%	8.63%	7.06%	4.19%	2.32%	6.79%	6.17%	7.92%	8.33%	20.85%	10.18%	9.35%	5.88%	2.16%	9.89%	12.28%	31.79%	6.75%					
																														
41	Против всех	422	31	42	31	7	30	6	8	6	22	5	9	13	55	5	17	18	30	5	13	13	20	8	28					
		3.84%	3.71%	4.28%	4.03%	1.86%	4.91%	2.76%	2.65%	1.63%	2.19%	2.90%	5.55%	5.01%	4.63%	4.16%	5.21%	4.26%	4.75%	1.54%	5.62%	3.38%	4.81%	4.10%	4.02%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
