14	Число неиспользованных открепительных удостоверений	1104	38	14	32	20	20	31	29	16	17	25	6	13	13	22	16	30	13	12	1	20	32	19	15	20	15	12	11	24	23	22	31	24	10	17	17	13	15	14	14	16	19	31	19	16	14	19	34	27	15	26	31	7	17	41	7	8	10	11					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	82	3	1	2	0	0	0	2	2	1	4	3	1	1	2	2	1	0	2	0	2	0	3	0	0	1	0	0	5	3	2	1	0	0	1	0	2	1	1	0	0	4	0	1	4	4	3	3	3	1	5	1	0	2	0	1	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																	
18	Богданов Андрей Владимирович	463	19	10	6	14	3	2	4	2	4	2	13	11	2	10	20	5	13	3	2	2	3	2	16	7	2	2	4	8	1	6	10	2	9	15	3	14	16	16	8	14	4	9	17	13	5	2	17	2	8	3	21	23	10	2	5	4	6	7					
		0.85%	2.04%	1.25%	0.69%	1.66%	0.34%	0.20%	0.37%	0.22%	0.41%	0.20%	1.18%	1.14%	0.30%	1.01%	1.90%	0.49%	1.33%	0.33%	0.32%	0.22%	0.23%	0.20%	2.08%	0.97%	0.26%	0.24%	0.42%	0.47%	0.09%	0.61%	1.08%	0.21%	1.96%	1.48%	0.37%	1.32%	1.46%	1.66%	0.99%	1.66%	0.34%	0.98%	1.63%	1.19%	0.38%	0.18%	1.47%	0.19%	1.07%	0.40%	2.13%	4.09%	1.02%	0.46%	0.40%	0.37%	0.82%	1.18%					
19	Жириновский Владимир Вольфович	3093	119	85	99	91	20	7	18	16	9	12	113	31	9	94	117	10	101	15	7	15	19	11	78	77	4	8	16	135	155	15	85	12	11	23	12	135	124	119	68	83	9	96	107	138	12	13	126	4	12	10	40	87	92	12	11	9	65	72					
		5.67%	12.77%	10.63%	11.45%	10.78%	2.26%	0.71%	1.66%	1.75%	0.92%	1.23%	10.26%	3.23%	1.37%	9.51%	11.10%	0.98%	10.32%	1.63%	1.11%	1.67%	1.45%	1.08%	10.16%	10.62%	0.52%	0.97%	1.67%	7.94%	14.51%	1.53%	9.17%	1.24%	2.39%	2.27%	1.48%	12.70%	11.28%	12.38%	8.46%	9.83%	0.78%	10.40%	10.24%	12.64%	0.90%	1.16%	10.88%	0.38%	1.60%	1.32%	4.07%	15.48%	9.36%	2.73%	0.88%	0.83%	8.83%	12.14%					
20	Зюганов Геннадий Андреевич	12660	265	197	242	197	209	259	307	218	232	202	330	198	161	259	267	231	218	230	152	203	288	232	163	178	192	198	177	507	224	205	250	205	34	216	223	224	253	227	191	199	245	183	254	215	328	246	250	286	168	146	174	96	237	75	250	241	160	143					
		23.21%	28.43%	24.63%	27.98%	23.34%	23.62%	26.29%	28.24%	23.85%	23.63%	20.70%	29.97%	20.60%	24.43%	26.21%	25.33%	22.74%	22.27%	25.05%	24.13%	22.66%	22.05%	22.83%	21.22%	24.55%	24.94%	24.00%	18.46%	29.82%	20.97%	20.94%	26.97%	21.13%	7.39%	21.30%	27.46%	21.07%	23.02%	23.62%	23.76%	23.58%	21.12%	19.83%	24.31%	19.69%	24.62%	21.96%	21.59%	27.37%	22.46%	19.26%	17.68%	17.08%	24.11%	17.08%	20.02%	22.36%	21.74%	24.11%					
21	Медведев Дмитрий Анатольевич	37384	510	499	507	528	643	702	739	662	722	728	628	702	471	612	625	752	626	645	461	658	969	752	499	451	561	603	753	1040	670	734	564	725	398	736	558	671	695	589	528	537	884	617	650	705	960	833	749	733	535	587	737	335	631	336	969	803	501	366					
		68.54%	54.72%	62.38%	58.61%	62.56%	72.66%	71.27%	67.99%	72.43%	73.52%	74.59%	57.04%	73.05%	71.47%	61.94%	59.30%	74.02%	63.94%	70.26%	73.17%	73.44%	74.20%	74.02%	64.97%	62.21%	72.86%	73.09%	78.52%	61.18%	62.73%	74.97%	60.84%	74.74%	86.52%	72.58%	68.72%	63.12%	63.24%	61.29%	65.67%	63.63%	76.21%	66.85%	62.20%	64.56%	72.07%	74.38%	64.68%	70.14%	71.52%	77.44%	74.90%	59.61%	64.19%	76.54%	77.58%	74.49%	68.07%	61.72%					
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
