11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
13	Бабурин Сергей Николаевич	581	2	5	13	10	11	8	9	8	5	10	7	12	12	7	18	14	6	18	6	5	1	8	18	8	9	10	11	6	8	8	11	8	12	10	16	16	5	7	6	9	5	4	11	4	3	4	4	5	10	9	8	9	14	3	9	14	9	13	6	6	10	15	10	8	8	7									
		0.72%	0.29%	0.43%	1.21%	0.76%	0.83%	0.97%	0.60%	0.58%	0.39%	0.75%	0.52%	0.82%	0.86%	0.49%	1.23%	1.01%	0.46%	1.25%	0.53%	0.41%	0.08%	0.58%	1.61%	0.62%	0.81%	0.87%	1.06%	0.68%	0.70%	0.88%	0.78%	0.64%	0.94%	0.81%	1.09%	1.20%	0.62%	0.60%	0.43%	0.62%	0.60%	0.49%	0.93%	0.38%	0.33%	0.36%	0.36%	0.48%	0.97%	0.86%	0.76%	0.58%	1.27%	0.34%	0.68%	1.06%	0.64%	1.12%	0.49%	0.47%	0.70%	0.99%	0.81%	0.45%	0.57%	0.54%									
14	Грудинин Павел Николаевич	7806	49	88	115	102	104	62	121	127	134	128	133	131	120	199	163	169	139	149	97	128	121	170	121	115	112	131	116	74	132	107	125	128	133	135	167	140	70	90	120	148	69	60	105	110	79	113	105	126	97	118	102	137	100	72	121	119	150	97	101	109	144	110	83	182	178	106									
		9.68%	7.10%	7.57%	10.70%	7.73%	7.83%	7.48%	8.06%	9.25%	10.58%	9.54%	9.89%	8.94%	8.58%	13.95%	11.12%	12.16%	10.64%	10.38%	8.51%	10.62%	9.94%	12.28%	10.82%	8.85%	10.12%	11.41%	11.18%	8.41%	11.57%	11.78%	8.85%	10.23%	10.43%	10.94%	11.42%	10.49%	8.62%	7.69%	8.59%	10.25%	8.25%	7.29%	8.86%	10.33%	8.67%	10.10%	9.40%	12.16%	9.44%	11.31%	9.65%	8.86%	9.09%	8.25%	9.15%	9.02%	10.65%	8.37%	8.19%	8.51%	10.11%	7.30%	6.74%	10.32%	12.62%	8.16%									
15	Жириновский Владимир Вольфович	4836	36	86	72	108	98	60	99	90	70	77	90	73	104	65	82	71	67	78	47	67	84	74	58	58	51	78	56	69	56	59	63	80	84	79	88	86	55	52	105	73	46	62	82	83	46	61	72	65	64	69	64	82	69	55	89	70	83	53	64	96	89	92	52	114	72	94									
		6.00%	5.22%	7.39%	6.70%	8.18%	7.38%	7.24%	6.59%	6.55%	5.52%	5.74%	6.69%	4.98%	7.44%	4.56%	5.59%	5.11%	5.13%	5.43%	4.12%	5.56%	6.90%	5.35%	5.19%	4.46%	4.61%	6.79%	5.39%	7.84%	4.91%	6.50%	4.46%	6.39%	6.59%	6.40%	6.02%	6.44%	6.77%	4.44%	7.52%	5.06%	5.50%	7.53%	6.92%	7.79%	5.05%	5.45%	6.45%	6.27%	6.23%	6.62%	6.05%	5.30%	6.27%	6.30%	6.73%	5.31%	5.89%	4.57%	5.19%	7.49%	6.25%	6.10%	4.22%	6.46%	5.10%	7.24%									
16	Путин Владимир Владимирович	62636	581	922	817	1034	1058	662	1182	1074	982	1041	1035	1167	1088	1062	1101	1004	988	1084	953	934	921	1012	836	1026	855	848	781	679	859	681	1139	963	962	937	1105	1023	634	955	1097	1162	665	651	907	804	733	875	871	796	784	790	839	1236	866	715	1023	1043	1089	939	985	983	1108	1215	1027	1340	1088	1020									
		77.71%	84.20%	79.28%	76.00%	78.33%	79.67%	79.86%	78.70%	78.22%	77.51%	77.57%	76.95%	79.66%	77.83%	74.42%	75.10%	72.23%	75.65%	75.49%	83.60%	77.51%	75.68%	73.12%	74.78%	78.98%	77.24%	73.87%	75.24%	77.16%	75.28%	75.00%	80.61%	76.98%	75.45%	75.93%	75.58%	76.63%	78.08%	81.62%	78.53%	80.47%	79.55%	79.10%	76.54%	75.49%	80.46%	78.19%	77.98%	76.83%	76.26%	75.74%	79.38%	79.95%	78.73%	81.90%	77.38%	79.08%	77.29%	81.02%	79.89%	76.74%	77.81%	80.62%	83.36%	75.96%	77.11%	78.52%									
17	Собчак Ксения Анатольевна	1635	8	19	20	18	12	12	29	26	23	29	30	31	23	38	30	44	48	33	10	20	41	43	30	35	26	40	38	14	27	11	35	17	27	25	28	23	13	20	29	14	18	25	29	24	17	27	19	12	25	23	16	25	8	10	25	24	27	20	25	35	25	31	18	45	22	21									
		2.03%	1.16%	1.63%	1.86%	1.36%	0.90%	1.45%	1.93%	1.89%	1.82%	2.16%	2.23%	2.12%	1.65%	2.66%	2.05%	3.17%	3.68%	2.30%	0.88%	1.66%	3.37%	3.11%	2.68%	2.69%	2.35%	3.48%	3.66%	1.59%	2.37%	1.21%	2.48%	1.36%	2.12%	2.03%	1.92%	1.72%	1.60%	1.71%	2.08%	0.97%	2.15%	3.04%	2.45%	2.25%	1.87%	2.41%	1.70%	1.16%	2.43%	2.21%	1.51%	1.62%	0.73%	1.15%	1.89%	1.82%	1.92%	1.73%	2.03%	2.73%	1.76%	2.06%	1.46%	2.55%	1.56%	1.62%									
18	Сурайкин Максим Александрович	533	1	7	4	6	8	0	8	11	10	8	6	11	15	7	17	8	8	8	3	9	8	7	6	9	7	2	3	6	7	10	8	7	9	7	16	8	6	8	6	8	7	6	9	6	8	10	11	7	10	4	7	13	9	7	10	10	7	6	12	15	8	6	8	13	10	11									
		0.66%	0.14%	0.60%	0.37%	0.45%	0.60%	0.00%	0.53%	0.80%	0.79%	0.60%	0.45%	0.75%	1.07%	0.49%	1.16%	0.58%	0.61%	0.56%	0.26%	0.75%	0.66%	0.51%	0.54%	0.69%	0.63%	0.17%	0.29%	0.68%	0.61%	1.10%	0.57%	0.56%	0.71%	0.57%	1.09%	0.60%	0.74%	0.68%	0.43%	0.55%	0.84%	0.73%	0.76%	0.56%	0.88%	0.89%	0.98%	0.68%	0.97%	0.38%	0.66%	0.84%	0.82%	0.80%	0.76%	0.76%	0.50%	0.52%	0.97%	1.17%	0.56%	0.40%	0.65%	0.74%	0.71%	0.85%									
19	Титов Борис Юрьевич	816	4	6	13	14	13	7	16	12	12	14	20	13	14	15	16	13	20	14	8	16	13	25	24	15	12	16	11	9	24	9	6	11	15	13	9	9	8	3	7	10	6	8	12	11	4	12	10	7	14	11	9	16	17	5	14	14	18	9	12	15	9	10	12	25	10	17									
		1.01%	0.58%	0.52%	1.21%	1.06%	0.98%	0.84%	1.07%	0.87%	0.95%	1.04%	1.49%	0.89%	1.00%	1.05%	1.09%	0.94%	1.53%	0.97%	0.70%	1.33%	1.07%	1.81%	2.15%	1.15%	1.08%	1.39%	1.06%	1.02%	2.10%	0.99%	0.42%	0.88%	1.18%	1.05%	0.62%	0.67%	0.99%	0.26%	0.50%	0.69%	0.72%	0.97%	1.01%	1.03%	0.44%	1.07%	0.90%	0.68%	1.36%	1.05%	0.85%	1.03%	1.55%	0.57%	1.06%	1.06%	1.28%	0.78%	0.97%	1.17%	0.63%	0.66%	0.97%	1.42%	0.71%	1.31%									
20	Явлинский Григорий Алексеевич	1058	3	12	12	16	12	9	19	15	20	24	12	16	17	24	24	34	21	34	8	14	19	30	11	21	24	18	17	19	20	19	26	22	20	19	21	15	8	14	11	11	15	5	21	10	11	12	19	11	19	8	10	12	11	3	15	14	18	13	12	14	15	19	15	17	15	13									
		1.31%	0.43%	1.03%	1.12%	1.21%	0.90%	1.09%	1.26%	1.09%	1.58%	1.79%	0.89%	1.09%	1.22%	1.68%	1.64%	2.45%	1.61%	2.37%	0.70%	1.16%	1.56%	2.17%	0.98%	1.62%	2.17%	1.57%	1.64%	2.16%	1.75%	2.09%	1.84%	1.76%	1.57%	1.54%	1.44%	1.12%	0.99%	1.20%	0.79%	0.76%	1.79%	0.61%	1.77%	0.94%	1.21%	1.07%	1.70%	1.06%	1.85%	0.77%	0.95%	0.78%	1.00%	0.34%	1.13%	1.06%	1.28%	1.12%	0.97%	1.09%	1.05%	1.26%	1.22%	0.96%	1.06%	1.00%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
