11	Число полученных открепительных  удостоверений	1621	20	10	15	15	15	50	20	15	15	25	40	25	38	15	23	25	25	70	25	30	32	24	25	17	15	20	15	33	20	17	16	20	37	25	25	30	15	31	34	81	20	12	18	17	15	10	45	20	20	35	18	20	26	32	15	15	20	25	20	20	18	20	32	33	25	22					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1565	19	10	15	15	15	50	20	15	14	25	40	25	38	14	23	25	24	64	25	29	29	19	25	17	15	20	15	31	15	16	15	17	37	24	25	29	15	30	34	81	20	11	18	17	15	10	45	19	20	33	14	20	24	31	15	14	19	19	20	20	18	20	31	33	23	22					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1575	20	22	19	18	23	29	28	17	10	50	18	21	36	17	22	23	20	23	24	24	19	33	62	22	52	48	22	16	20	16	19	9	17	25	20	27	19	37	27	29	18	15	21	10	33	22	32	16	27	12	22	32	20	27	25	24	23	17	20	16	31	12	17	40	22	18					
14	Число неиспользованных открепительных удостоверений	56	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	6	0	1	3	5	0	0	0	0	0	2	5	1	1	3	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	2	4	0	2	1	0	1	1	6	0	0	0	0	1	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	76	2	2	1	3	1	5	1	0	1	0	5	1	1	0	0	1	1	0	0	0	2	1	0	0	1	1	0	0	2	2	1	1	1	2	2	4	3	2	1	0	0	4	2	1	0	0	1	2	0	0	0	0	1	1	0	1	0	2	1	3	1	1	0	0	3	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																									
18	Богданов Андрей Владимирович	1678	10	9	9	17	14	21	25	21	22	36	39	15	22	27	32	24	36	30	23	28	64	30	23	23	25	28	21	22	20	25	13	26	33	21	32	26	22	20	21	33	18	29	35	22	24	24	27	21	31	21	23	19	24	31	30	36	23	17	26	23	23	29	30	26	41	37					
		1.82%	1.11%	0.78%	0.96%	1.25%	0.82%	1.53%	1.54%	1.85%	1.58%	2.16%	2.05%	0.97%	1.54%	2.23%	2.51%	2.26%	2.27%	2.50%	1.38%	1.93%	3.34%	2.44%	1.43%	2.11%	2.04%	2.33%	1.91%	2.04%	1.67%	2.35%	1.53%	2.62%	1.88%	1.63%	1.86%	1.65%	1.69%	1.28%	1.26%	1.51%	1.79%	2.99%	2.42%	1.74%	2.18%	2.13%	1.96%	1.57%	2.24%	1.64%	1.86%	1.21%	1.71%	1.95%	2.05%	2.27%	1.66%	1.30%	1.76%	1.37%	1.31%	1.85%	1.85%	1.39%	2.47%	2.41%					
19	Жириновский Владимир Вольфович	11055	138	157	110	202	220	220	157	139	154	229	232	191	174	163	101	154	189	140	176	160	207	141	154	85	147	135	145	122	126	106	91	84	163	128	218	197	162	211	189	459	135	103	188	152	120	121	169	164	151	145	173	189	167	195	191	162	149	118	180	176	215	176	122	260	272	186					
		11.99%	15.27%	13.60%	11.78%	14.86%	12.93%	16.00%	9.68%	12.21%	11.03%	13.71%	12.17%	12.30%	12.15%	13.44%	7.93%	14.53%	11.92%	11.65%	10.60%	11.00%	10.79%	11.46%	9.55%	7.81%	12.02%	11.23%	13.18%	11.34%	10.50%	9.98%	10.74%	8.48%	9.27%	9.93%	12.69%	12.47%	12.44%	13.48%	11.35%	21.01%	13.41%	10.64%	12.97%	12.03%	10.92%	10.72%	12.26%	12.26%	10.89%	11.29%	13.97%	12.08%	11.88%	12.26%	13.06%	10.22%	10.76%	9.01%	12.21%	10.48%	12.28%	11.20%	7.51%	13.95%	16.36%	12.09%					
20	Зюганов Геннадий Андреевич	23065	203	243	182	325	374	248	395	234	420	486	430	363	346	313	339	296	369	250	462	391	536	267	441	342	270	289	251	280	319	295	248	314	430	377	473	429	302	400	402	197	240	265	342	308	251	350	366	351	352	359	304	399	361	341	418	430	351	378	406	452	472	420	476	438	364	340					
		25.01%	22.46%	21.06%	19.49%	23.91%	21.99%	18.04%	24.35%	20.56%	30.09%	29.10%	22.56%	23.37%	24.16%	25.80%	26.61%	27.92%	23.27%	20.80%	27.81%	26.89%	27.93%	21.71%	27.36%	31.43%	22.08%	24.04%	22.82%	26.02%	26.58%	27.78%	29.28%	31.69%	24.46%	29.25%	27.53%	27.15%	23.20%	25.56%	24.14%	9.02%	23.83%	27.38%	23.60%	24.39%	22.84%	31.00%	26.56%	26.23%	25.38%	27.96%	24.56%	25.50%	25.68%	21.45%	28.59%	27.13%	25.34%	28.85%	27.54%	26.92%	26.96%	26.73%	29.31%	23.50%	21.89%	22.11%					
21	Медведев Дмитрий Анатольевич	55329	540	735	626	800	1074	864	1025	725	785	891	1184	960	877	698	783	570	972	764	969	857	1084	780	972	620	768	732	676	630	724	619	485	552	1102	739	968	910	803	921	1041	1475	603	560	874	763	689	623	803	792	836	744	725	942	838	1009	808	938	846	780	834	1010	1034	929	982	1120	983	964					
		60.00%	59.73%	63.69%	67.02%	58.87%	63.14%	62.84%	63.19%	63.71%	56.23%	53.35%	62.12%	61.82%	61.24%	57.54%	61.46%	53.77%	61.29%	63.56%	58.34%	58.94%	56.49%	63.41%	60.30%	56.99%	62.80%	60.90%	61.45%	58.55%	60.33%	58.29%	57.26%	55.70%	62.68%	57.33%	56.34%	57.59%	61.67%	58.85%	62.52%	67.51%	59.88%	57.85%	60.32%	60.41%	62.69%	55.18%	58.27%	59.19%	60.27%	57.94%	58.56%	60.19%	59.60%	63.46%	55.27%	59.18%	61.08%	59.54%	56.58%	60.15%	59.05%	59.13%	60.47%	60.09%	59.11%	62.68%					
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
