Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Алексинская 																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45					
		3.27%	2.75%	1.56%	1.65%	1.22%	3.27%	2.54%	2.58%	3.46%	1.54%	2.16%	2.33%	1.90%	1.64%	1.75%	1.65%	0.94%	2.00%	1.79%	1.45%	2.69%	2.48%	1.75%	2.5%	3.83%	1.91%	3.20%	2.52%	2.01%	16.58%	4.13%	9.81%	26.8%	11.66%	4.47%	4.15%	6.34%	13.40%	9.69%	4.11%	6.46%	1.98%	28.67%	5.61%	11.2%	2.51%					
28	"11. ""Истинные патриоты России"""	61	2	0	1	3	1	1	4	1	0	1	2	5	0	4	0	1	0	9	0	0	1	1	0	0	1	0	1	1	1	1	4	0	1	0	0	0	7	1	1	1	0	0	0	2	2					
		0.17%	0.22%	0.0%	0.07%	0.21%	0.08%	0.07%	0.33%	0.08%	0.0%	0.07%	0.14%	0.32%	0.0%	0.43%	0.0%	0.18%	0.0%	0.76%	0.0%	0.0%	0.14%	0.12%	0.0%	0.0%	0.07%	0.0%	0.14%	0.06%	0.23%	0.41%	1.45%	0.0%	0.41%	0.0%	0.0%	0.0%	3.91%	0.22%	0.41%	0.30%	0.0%	0.0%	0.0%	0.53%	0.11%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	498	7	14	15	14	14	21	27	11	13	18	18	29	14	18	10	12	14	16	13	16	11	16	2	4	23	17	6	34	1	5	2	1	7	3	2	6	1	1	1	3	0	3	2	7	26					
		1.42%	0.77%	1.98%	1.13%	1.01%	1.20%	1.61%	2.25%	0.95%	1.00%	1.39%	1.27%	1.90%	0.88%	1.96%	1.65%	2.27%	3.12%	1.36%	1.26%	1.34%	1.61%	2.00%	1.25%	1.39%	1.63%	1.60%	0.89%	2.28%	0.23%	2.06%	0.72%	0.4%	2.91%	0.74%	0.75%	1.72%	0.55%	0.22%	0.41%	0.92%	0.0%	1.07%	1.02%	1.86%	1.45%					
30	"13. ""Демократическая партия России"""	66	1	1	3	0	3	2	0	3	2	2	1	3	3	1	1	2	0	3	4	5	2	1	1	0	5	2	0	4	1	0	0	0	0	1	2	0	0	0	0	3	0	1	0	1	2					
		0.18%	0.11%	0.14%	0.22%	0.0%	0.25%	0.15%	0.0%	0.25%	0.15%	0.15%	0.07%	0.19%	0.18%	0.10%	0.16%	0.37%	0.0%	0.25%	0.38%	0.42%	0.29%	0.12%	0.62%	0.0%	0.35%	0.18%	0.0%	0.26%	0.23%	0.0%	0.0%	0.0%	0.0%	0.24%	0.75%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.35%	0.0%	0.26%	0.11%					
31	"14. ""Великая Россия - Евразийский Союз"""	52	1	2	0	1	2	2	1	1	0	2	1	2	1	3	0	2	0	2	0	2	1	2	1	0	2	1	2	4	0	0	1	0	1	0	1	0	2	1	0	0	2	0	0	0	6					
		0.14%	0.11%	0.28%	0.0%	0.07%	0.17%	0.15%	0.08%	0.08%	0.0%	0.15%	0.07%	0.13%	0.06%	0.32%	0.0%	0.37%	0.0%	0.17%	0.0%	0.16%	0.14%	0.25%	0.62%	0.0%	0.14%	0.09%	0.29%	0.26%	0.0%	0.0%	0.36%	0.0%	0.41%	0.0%	0.37%	0.0%	1.11%	0.22%	0.0%	0.0%	1.98%	0.0%	0.0%	0.0%	0.33%					
32	"15. ""Партия СЛОН"""	44	0	1	2	0	2	2	1	1	4	0	1	0	2	1	0	1	0	4	1	1	1	2	0	0	5	2	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1					
		0.12%	0.0%	0.14%	0.15%	0.0%	0.17%	0.15%	0.08%	0.08%	0.30%	0.0%	0.07%	0.0%	0.12%	0.10%	0.0%	0.18%	0.0%	0.34%	0.09%	0.08%	0.14%	0.25%	0.0%	0.0%	0.35%	0.18%	0.29%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.05%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5338	130	124	205	238	175	234	216	214	226	231	191	230	266	144	74	80	87	146	200	241	109	112	15	54	238	136	97	233	33	40	37	19	17	37	34	40	14	61	29	21	17	24	28	48	193					
		15.22%	14.31%	17.58%	15.44%	17.19%	15.08%	18.04%	18.01%	18.54%	17.49%	17.86%	13.53%	15.07%	16.82%	15.75%	12.23%	15.15%	19.41%	12.45%	19.43%	20.28%	15.95%	14.03%	9.37%	18.81%	16.91%	12.81%	14.39%	15.63%	7.81%	16.52%	13.45%	7.6%	7.08%	9.20%	12.83%	11.52%	7.82%	13.43%	11.93%	6.46%	16.83%	8.60%	14.28%	12.8%	10.80%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	97	5	2	1	0	2	0	1	0	0	3	5	2	4	4	6	0	2	6	3	2	1	1	1	2	6	8	1	4	1	1	3	1	0	1	1	0	0	2	2	5	0	2	0	0	6					
		0.27%	0.55%	0.28%	0.07%	0.0%	0.17%	0.0%	0.08%	0.0%	0.0%	0.23%	0.35%	0.13%	0.25%	0.43%	0.99%	0.0%	0.44%	0.51%	0.29%	0.16%	0.14%	0.12%	0.62%	0.69%	0.42%	0.75%	0.14%	0.26%	0.23%	0.41%	1.09%	0.4%	0.0%	0.24%	0.37%	0.0%	0.0%	0.44%	0.82%	1.53%	0.0%	0.71%	0.0%	0.0%	0.33%					
35	"18. ""ЛДПР"""	4712	104	108	184	224	207	128	150	123	148	182	194	198	202	132	94	81	90	215	113	132	88	124	25	29	169	134	67	248	72	40	31	25	35	95	25	40	13	54	19	51	11	27	21	63	197					
		13.43%	11.45%	15.31%	13.86%	16.18%	17.84%	9.86%	12.51%	10.65%	11.45%	14.07%	13.74%	12.97%	12.77%	14.44%	15.53%	15.34%	20.08%	18.34%	10.98%	11.11%	12.88%	15.53%	15.62%	10.10%	12.01%	12.62%	9.94%	16.64%	17.06%	16.52%	11.27%	10.0%	14.58%	23.63%	9.43%	11.52%	7.26%	11.89%	7.81%	15.69%	10.89%	9.67%	10.71%	16.8%	11.03%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	741	10	14	28	22	18	38	23	30	32	24	30	33	33	21	18	6	6	21	30	40	24	17	2	5	36	12	20	26	6	9	9	4	7	5	5	4	1	8	4	0	1	1	2	6	50					
		2.11%	1.10%	1.98%	2.11%	1.58%	1.55%	2.92%	1.91%	2.59%	2.47%	1.85%	2.12%	2.16%	2.08%	2.29%	2.97%	1.13%	1.33%	1.79%	2.91%	3.36%	3.51%	2.13%	1.25%	1.74%	2.55%	1.13%	2.96%	1.74%	1.42%	3.71%	3.27%	1.6%	2.91%	1.24%	1.88%	1.15%	0.55%	1.76%	1.64%	0.0%	0.99%	0.35%	1.02%	1.6%	2.79%					
37	"20. ""Политическая партия ""Единая Россия"""	9866	313	182	352	348	285	333	293	311	303	342	364	433	403	250	175	176	113	333	257	299	198	249	51	85	400	343	236	424	110	60	72	69	74	122	89	125	79	153	85	81	23	57	68	99	649					
		28.13%	34.47%	25.81%	26.52%	25.14%	24.56%	25.67%	24.43%	26.94%	23.45%	26.45%	25.79%	28.37%	25.49%	27.35%	28.92%	33.33%	25.22%	28.41%	24.97%	25.16%	28.98%	31.20%	31.87%	29.61%	28.42%	32.32%	35.01%	28.45%	26.06%	24.79%	26.18%	27.6%	30.83%	30.34%	33.58%	36.02%	44.13%	33.70%	34.97%	24.92%	22.77%	20.43%	34.69%	26.4%	36.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	74	2	1	0	6	0	1	1	6	2	4	1	0	3	3	0	1	0	4	2	3	2	1	1	0	2	1	7	4	0	2	0	0	0	1	1	1	0	1	1	2	0	0	3	1	3					
		0.21%	0.22%	0.14%	0.0%	0.43%	0.0%	0.07%	0.08%	0.51%	0.15%	0.30%	0.07%	0.0%	0.18%	0.32%	0.0%	0.18%	0.0%	0.34%	0.19%	0.25%	0.29%	0.12%	0.62%	0.0%	0.14%	0.09%	1.03%	0.26%	0.0%	0.82%	0.0%	0.0%	0.0%	0.24%	0.37%	0.28%	0.0%	0.22%	0.41%	0.61%	0.0%	0.0%	1.53%	0.26%	0.16%					
39	"22. ""Развитие предпринимательства"""	85	4	3	1	4	4	6	3	0	2	2	4	2	8	5	0	0	0	4	3	2	0	1	3	0	4	2	1	4	0	0	0	0	1	0	0	1	0	1	1	0	1	2	0	1	5					
		0.24%	0.44%	0.42%	0.07%	0.28%	0.34%	0.46%	0.25%	0.0%	0.15%	0.15%	0.28%	0.13%	0.50%	0.54%	0.0%	0.0%	0.0%	0.34%	0.29%	0.16%	0.0%	0.12%	1.87%	0.0%	0.28%	0.18%	0.14%	0.26%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.28%	0.0%	0.22%	0.41%	0.0%	0.99%	0.71%	0.0%	0.26%	0.27%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4894	109	66	140	141	140	236	207	195	224	188	273	248	278	111	68	47	39	130	162	183	82	86	24	27	185	141	67	212	51	44	29	15	33	42	37	55	22	66	38	66	8	32	31	27	289					
		13.95%	12.00%	9.36%	10.55%	10.18%	12.06%	18.19%	17.26%	16.89%	17.33%	14.53%	19.34%	16.25%	17.58%	12.14%	11.23%	8.90%	8.70%	11.09%	15.74%	15.40%	12.00%	10.77%	15.0%	9.40%	13.14%	13.28%	9.94%	14.22%	12.08%	18.18%	10.54%	6.0%	13.75%	10.44%	13.96%	15.85%	12.29%	14.53%	15.63%	20.30%	7.92%	11.46%	15.81%	7.2%	16.18%					
																																																				
41	Против всех	2447	41	53	136	135	110	71	86	65	108	94	97	82	99	66	51	33	31	89	70	65	55	59	7	26	117	83	36	101	27	7	13	11	13	27	16	24	5	18	15	21	10	18	15	38	103					
		6.97%	4.51%	7.51%	10.24%	9.75%	9.48%	5.47%	7.17%	5.63%	8.35%	7.26%	6.87%	5.37%	6.26%	7.22%	8.42%	6.25%	6.91%	7.59%	6.80%	5.47%	8.05%	7.39%	4.37%	9.05%	8.31%	7.82%	5.34%	6.77%	6.39%	2.89%	4.72%	4.4%	5.41%	6.71%	6.03%	6.91%	2.79%	3.96%	6.17%	6.46%	9.90%	6.45%	7.65%	10.13%	5.76%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
