Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Светлоярская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	79	8	2	7	3	4	4	5	0	3	3	0	5	1	5	5	2	0	0	1	1	3	0	1	2	3	0	7	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	47	4	0	1	2	7	4	0	0	3	1	0	1	0	0	3	0	2	0	6	0	0	0	1	0	4	2	4	1	1					
14	Число погашенных открепительных удостоверений	313	13	13	18	9	16	17	19	1	14	9	0	24	7	13	12	13	5	0	16	7	16	4	2	22	0	2	19	14	8					
15	Число открепительных удостоверений выданных ТИК	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	146	5	4	12	3	6	10	5	0	4	3	0	7	6	11	2	6	8	4	7	2	6	7	1	7	2	2	6	4	6					
		1.13%	0.61%	0.82%	1.58%	0.66%	0.83%	1.38%	0.55%	0.0%	0.71%	0.60%	0.0%	0.85%	2.39%	1.87%	0.37%	1.15%	4.84%	4.16%	1.29%	0.64%	1.48%	6.66%	0.85%	0.90%	1.80%	2.38%	0.71%	0.90%	3.26%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	306	24	16	22	10	17	29	33	0	15	8	0	15	9	12	8	9	3	4	3	2	10	1	3	12	0	4	22	12	3					
		2.38%	2.95%	3.30%	2.89%	2.21%	2.36%	4.00%	3.66%	0.0%	2.68%	1.61%	0.0%	1.84%	3.58%	2.04%	1.48%	1.73%	1.81%	4.16%	0.55%	0.64%	2.46%	0.95%	2.56%	1.55%	0.0%	4.76%	2.63%	2.71%	1.63%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	317	20	12	23	14	10	17	27	0	13	18	0	27	7	15	13	5	0	0	11	2	11	2	2	15	5	2	23	21	2					
		2.46%	2.46%	2.47%	3.03%	3.09%	1.39%	2.34%	3.0%	0.0%	2.32%	3.62%	0.0%	3.31%	2.78%	2.55%	2.42%	0.96%	0.0%	0.0%	2.03%	0.64%	2.71%	1.90%	1.70%	1.94%	4.50%	2.38%	2.75%	4.75%	1.08%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	234	26	5	10	10	28	22	27	0	4	8	0	15	9	8	8	3	0	3	2	2	2	1	4	6	4	3	12	12	0					
		1.82%	3.19%	1.03%	1.31%	2.21%	3.89%	3.03%	3.0%	0.0%	0.71%	1.61%	0.0%	1.84%	3.58%	1.36%	1.48%	0.57%	0.0%	3.12%	0.36%	0.64%	0.49%	0.95%	3.41%	0.77%	3.60%	3.57%	1.43%	2.71%	0.0%					
22	"5. ""За Русь Святую"""	59	5	3	3	4	5	1	3	0	2	3	1	3	1	3	1	1	0	0	2	0	3	1	0	4	0	1	2	7	0					
		0.45%	0.61%	0.61%	0.39%	0.88%	0.69%	0.13%	0.33%	0.0%	0.35%	0.60%	3.03%	0.36%	0.39%	0.51%	0.18%	0.19%	0.0%	0.0%	0.36%	0.0%	0.74%	0.95%	0.0%	0.51%	0.0%	1.19%	0.23%	1.58%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	6	3	3	0	5	5	2	0	2	2	0	1	0	3	0	2	0	0	1	1	1	0	1	0	1	1	1	2	0					
		0.33%	0.73%	0.61%	0.39%	0.0%	0.69%	0.69%	0.22%	0.0%	0.35%	0.40%	0.0%	0.12%	0.0%	0.51%	0.0%	0.38%	0.0%	0.0%	0.18%	0.32%	0.24%	0.0%	0.85%	0.0%	0.90%	1.19%	0.11%	0.45%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	66	10	3	3	4	4	6	4	0	2	2	0	0	1	3	8	0	0	0	4	3	0	0	0	1	2	0	1	3	2					
		0.51%	1.23%	0.61%	0.39%	0.88%	0.55%	0.82%	0.44%	0.0%	0.35%	0.40%	0.0%	0.0%	0.39%	0.51%	1.48%	0.0%	0.0%	0.0%	0.73%	0.96%	0.0%	0.0%	0.0%	0.12%	1.80%	0.0%	0.11%	0.67%	1.08%					
25	"8. ""Народно-республиканская партия России"""	20	1	0	1	0	1	1	1	0	4	1	0	2	1	2	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0					
		0.15%	0.12%	0.0%	0.13%	0.0%	0.13%	0.13%	0.11%	0.0%	0.71%	0.20%	0.0%	0.24%	0.39%	0.34%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.85%	0.0%	0.90%	0.0%	0.11%	0.22%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	32	3	2	5	0	2	3	2	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	3	0	0	4	1	0					
		0.24%	0.36%	0.41%	0.65%	0.0%	0.27%	0.41%	0.22%	0.0%	0.17%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.19%	0.60%	0.0%	0.18%	0.32%	0.0%	0.0%	0.85%	0.38%	0.0%	0.0%	0.47%	0.22%	0.0%					
27	"10. ""Аграрная партия России"""	368	12	14	21	20	18	16	10	0	19	13	2	24	2	16	22	21	4	3	34	8	13	2	3	31	2	4	18	9	7					
		2.86%	1.47%	2.89%	2.76%	4.42%	2.50%	2.20%	1.11%	0.0%	3.39%	2.62%	6.06%	2.94%	0.79%	2.72%	4.09%	4.03%	2.42%	3.12%	6.28%	2.58%	3.20%	1.90%	2.56%	4.02%	1.80%	4.76%	2.15%	2.03%	3.80%					
28	"11. ""Истинные патриоты России"""	39	0	0	1	1	0	0	0	0	0	0	1	1	4	0	1	7	0	0	0	1	0	1	0	13	1	0	1	1	5					
		0.30%	0.0%	0.0%	0.13%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.03%	0.12%	1.59%	0.0%	0.18%	1.34%	0.0%	0.0%	0.0%	0.32%	0.0%	0.95%	0.0%	1.68%	0.90%	0.0%	0.11%	0.22%	2.71%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	122	9	2	9	3	6	12	4	0	9	10	0	12	0	8	5	3	0	0	3	3	3	0	3	6	1	1	5	4	1					
		0.94%	1.10%	0.41%	1.18%	0.66%	0.83%	1.65%	0.44%	0.0%	1.61%	2.01%	0.0%	1.47%	0.0%	1.36%	0.93%	0.57%	0.0%	0.0%	0.55%	0.96%	0.74%	0.0%	2.56%	0.77%	0.90%	1.19%	0.59%	0.90%	0.54%					
30	"13. ""Демократическая партия России"""	20	1	0	1	0	2	1	2	0	2	2	0	1	0	2	2	0	2	0	1	0	0	1	0	0	0	0	0	0	0					
		0.15%	0.12%	0.0%	0.13%	0.0%	0.27%	0.13%	0.22%	0.0%	0.35%	0.40%	0.0%	0.12%	0.0%	0.34%	0.37%	0.0%	1.21%	0.0%	0.18%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	1	0	4	0	2	2	1	0	2	0	0	2	0	5	0	1	0	3	2	0	0	0	0	1	1	0	1	1	2					
		0.24%	0.12%	0.0%	0.52%	0.0%	0.27%	0.27%	0.11%	0.0%	0.35%	0.0%	0.0%	0.24%	0.0%	0.85%	0.0%	0.19%	0.0%	3.12%	0.36%	0.0%	0.0%	0.0%	0.0%	0.12%	0.90%	0.0%	0.11%	0.22%	1.08%					
32	"15. ""Партия СЛОН"""	15	0	0	2	0	0	0	2	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	2	2	0					
		0.11%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.22%	0.0%	0.17%	0.20%	0.0%	0.12%	0.0%	0.0%	0.18%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.12%	0.0%	0.0%	0.23%	0.45%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	814	58	36	40	32	69	61	71	7	23	28	0	59	15	32	25	29	6	9	38	3	33	0	0	51	9	3	52	22	3					
		6.33%	7.13%	7.43%	5.27%	7.07%	9.59%	8.42%	7.88%	23.33%	4.11%	5.64%	0.0%	7.24%	5.97%	5.44%	4.65%	5.57%	3.63%	9.37%	7.02%	0.96%	8.14%	0.0%	0.0%	6.61%	8.10%	3.57%	6.22%	4.97%	1.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	0	3	5	0	0	1	1	0	1	2	0	2	3	1	2	1	3	0	0	0	1	1	0	3	1	0	2	0	0					
		0.25%	0.0%	0.61%	0.65%	0.0%	0.0%	0.13%	0.11%	0.0%	0.17%	0.40%	0.0%	0.24%	1.19%	0.17%	0.37%	0.19%	1.81%	0.0%	0.0%	0.0%	0.24%	0.95%	0.0%	0.38%	0.90%	0.0%	0.23%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2051	107	67	95	74	121	104	146	12	118	87	4	133	33	100	86	76	27	14	85	70	51	10	7	118	18	7	165	86	30					
		15.96%	13.16%	13.84%	12.51%	16.37%	16.82%	14.36%	16.22%	40.0%	21.10%	17.54%	12.12%	16.33%	13.14%	17.00%	16.01%	14.61%	16.36%	14.58%	15.71%	22.58%	12.59%	9.52%	5.98%	15.30%	16.21%	8.33%	19.76%	19.45%	16.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	198	21	11	19	12	9	16	10	0	9	10	0	12	1	5	3	4	2	1	8	3	6	2	2	10	0	0	14	7	1					
		1.54%	2.58%	2.27%	2.50%	2.65%	1.25%	2.20%	1.11%	0.0%	1.61%	2.01%	0.0%	1.47%	0.39%	0.85%	0.55%	0.76%	1.21%	1.04%	1.47%	0.96%	1.48%	1.90%	1.70%	1.29%	0.0%	0.0%	1.67%	1.58%	0.54%					
37	"20. ""Политическая партия ""Единая Россия"""	3687	234	144	253	131	224	244	304	5	147	174	9	166	73	166	109	139	59	35	141	96	131	48	41	160	25	13	216	151	49					
		28.70%	28.78%	29.75%	33.33%	28.98%	31.15%	33.70%	33.77%	16.66%	26.29%	35.08%	27.27%	20.39%	29.08%	28.23%	20.29%	26.73%	35.75%	36.45%	26.06%	30.96%	32.34%	45.71%	35.04%	20.75%	22.52%	15.47%	25.86%	34.16%	26.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	2	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	2	0	0	1	0	0					
		0.12%	0.24%	0.0%	0.13%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.20%	0.0%	0.12%	0.39%	0.17%	0.18%	0.19%	0.0%	1.04%	0.0%	0.0%	0.24%	0.0%	0.85%	0.25%	0.0%	0.0%	0.11%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	0	0	3	1	0	3	4	0	0	0	0	2	0	1	1	0	1	0	1	0	1	0	0	2	1	0	2	0	0					
		0.17%	0.0%	0.0%	0.39%	0.22%	0.0%	0.41%	0.44%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.17%	0.18%	0.0%	0.60%	0.0%	0.18%	0.0%	0.24%	0.0%	0.0%	0.25%	0.90%	0.0%	0.23%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3132	191	105	153	107	124	105	163	5	130	83	7	256	54	130	208	179	33	13	156	96	97	17	40	278	28	26	227	65	56					
		24.38%	23.49%	21.69%	20.15%	23.67%	17.24%	14.50%	18.11%	16.66%	23.25%	16.73%	21.21%	31.44%	21.51%	22.10%	38.73%	34.42%	20.0%	13.54%	28.83%	30.96%	23.95%	16.19%	34.18%	36.05%	25.22%	30.95%	27.18%	14.70%	30.43%					
																																				
41	Против всех	619	47	30	29	23	47	59	58	1	20	32	5	48	12	28	20	13	6	5	19	4	12	4	2	28	4	5	29	25	4					
		4.81%	5.78%	6.19%	3.82%	5.08%	6.53%	8.14%	6.44%	3.33%	3.57%	6.45%	15.15%	5.89%	4.78%	4.76%	3.72%	2.5%	3.63%	5.20%	3.51%	1.29%	2.96%	3.80%	1.70%	3.63%	3.60%	5.95%	3.47%	5.65%	2.17%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
