Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Чернянская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	235	10	10	10	15	10	10	12	7	5	6	2	2	5	2	3	2	2	3	12	2	2	3	5	4	3	3	2	6	5	2	3	4	10	6	7	11	6	2	2	2	2	8	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	194	10	9	6	13	7	10	12	7	4	6	1	2	3	1	3	1	2	1	10	0	1	1	4	3	3	3	0	6	4	2	3	2	10	6	7	10	4	0	2	0	0	8	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	147	8	13	4	9	11	7	6	4	2	2	2	3	0	1	6	4	3	3	5	2	2	3	5	1	1	2	2	2	2	1	7	2	8	1	0	1	0	1	0	3	1	3	4					
14	Число погашенных неиспользованных открепительных удостоверений	41	0	1	4	2	3	0	0	0	1	0	1	0	2	1	0	1	0	2	2	2	1	2	1	1	0	0	2	0	1	0	0	2	0	0	0	1	2	2	0	2	2	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	2	1	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1807	106	122	110	126	118	117	137	123	56	7	9	19	8	4	37	20	23	6	109	7	17	42	36	47	10	20	6	2	14	4	34	13	71	10	40	0	14	15	12	13	2	73	48					
		8.47%	11.09%	15.08%	11.28%	10.24%	9.12%	12.05%	12.51%	10.16%	7.33%	1.62%	3.91%	10.80%	5.88%	3.64%	8.45%	8.97%	9.87%	0.90%	9.52%	4.24%	10.18%	6.03%	8.55%	12.11%	1.38%	15.04%	7.50%	1.82%	3.52%	2.80%	7.80%	6.44%	11.08%	4.50%	6.32%	0.00%	5.30%	6.85%	5.80%	2.80%	1.77%	11.53%	7.31%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2013	102	101	150	125	153	112	136	143	91	26	11	16	15	9	49	14	21	28	161	1	32	24	34	57	6	9	2	2	11	7	32	6	73	17	37	4	29	18	13	9	6	98	23					
		9.43%	10.67%	12.48%	15.38%	10.15%	11.82%	11.53%	12.42%	11.81%	11.91%	6.02%	4.78%	9.09%	11.03%	8.18%	11.19%	6.28%	9.01%	4.21%	14.06%	0.61%	19.16%	3.44%	8.08%	14.69%	0.83%	6.77%	2.50%	1.82%	2.76%	4.90%	7.34%	2.97%	11.39%	7.66%	5.85%	3.08%	10.98%	8.22%	6.28%	1.94%	5.31%	15.48%	3.50%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	123	6	7	10	7	13	10	8	7	5	2	0	0	1	0	0	0	1	3	8	0	1	1	0	1	0	1	0	0	3	0	3	1	8	1	2	2	0	0	0	0	1	3	7					
		0.58%	0.63%	0.87%	1.03%	0.57%	1.00%	1.03%	0.73%	0.58%	0.65%	0.46%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.43%	0.45%	0.70%	0.00%	0.60%	0.14%	0.00%	0.26%	0.00%	0.75%	0.00%	0.00%	0.75%	0.00%	0.69%	0.50%	1.25%	0.45%	0.32%	1.54%	0.00%	0.00%	0.00%	0.00%	0.88%	0.47%	1.07%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3154	181	206	224	146	179	176	262	160	123	45	18	25	12	12	139	22	48	47	241	26	22	53	52	56	132	15	7	17	16	8	65	20	91	14	44	8	32	37	16	10	7	95	45					
		14.78%	18.93%	25.46%	22.97%	11.86%	13.83%	18.13%	23.93%	13.21%	16.10%	10.42%	7.83%	14.20%	8.82%	10.91%	31.74%	9.87%	20.60%	7.07%	21.05%	15.76%	13.17%	7.60%	12.35%	14.43%	18.16%	11.28%	8.75%	15.45%	4.02%	5.59%	14.91%	9.90%	14.20%	6.31%	6.95%	6.15%	12.12%	16.89%	7.73%	2.16%	6.19%	15.01%	6.85%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	150	13	14	16	8	4	9	12	5	5	1	0	0	2	0	2	1	3	4	9	0	2	2	0	3	5	0	0	0	5	0	3	0	3	1	5	1	1	0	0	3	0	6	2					
		0.70%	1.36%	1.73%	1.64%	0.65%	0.31%	0.93%	1.10%	0.41%	0.65%	0.23%	0.00%	0.00%	1.47%	0.00%	0.46%	0.45%	1.29%	0.60%	0.79%	0.00%	1.20%	0.29%	0.00%	0.77%	0.69%	0.00%	0.00%	0.00%	1.26%	0.00%	0.69%	0.00%	0.47%	0.45%	0.79%	0.77%	0.38%	0.00%	0.00%	0.65%	0.00%	0.95%	0.30%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13605	517	333	443	780	794	531	523	751	473	348	191	115	96	83	207	165	136	566	594	131	90	565	227	217	571	84	63	88	346	124	294	162	377	179	474	112	186	149	131	424	97	341	527					
		63.74%	54.08%	41.16%	45.44%	63.36%	61.36%	54.69%	47.76%	62.01%	61.91%	80.56%	83.04%	65.34%	70.59%	75.45%	47.26%	73.99%	58.37%	85.11%	51.88%	79.39%	53.89%	81.06%	53.92%	55.93%	78.54%	63.16%	78.75%	80.00%	86.93%	86.71%	67.43%	80.20%	58.81%	80.63%	74.88%	86.15%	70.45%	68.04%	63.29%	91.38%	85.84%	53.87%	80.21%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	62	2	3	6	2	8	3	1	3	0	2	0	0	2	2	1	1	0	0	5	0	0	0	1	0	3	3	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	7	3					
		0.29%	0.21%	0.37%	0.62%	0.16%	0.62%	0.31%	0.09%	0.25%	0.00%	0.46%	0.00%	0.00%	1.47%	1.82%	0.23%	0.45%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.24%	0.00%	0.41%	2.26%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.31%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.11%	0.46%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
