Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Чернянская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	81	5	3	8	2	4	1	2	6	1	1	0	0	1	1	2	4	1	1	3	2	2	1	3	1	4	1	0	1	1	1	1	0	2	2	3	1	0	2	0	3	1	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	48	0	0	0	0	1	1	0	2	0	1	2	1	2	1	0	2	2	0	2	2	1	3	2	0	0	2	2	0	0	2	2	2	2	0	2	3	2	1	2	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	413	18	15	18	23	17	30	30	14	5	10	3	1	1	4	8	2	4	22	28	1	1	7	5	10	8	3	0	1	26	4	8	4	10	5	22	2	3	0	0	3	1	30	6					
		1.87%	1.45%	1.26%	1.43%	1.91%	1.38%	2.73%	2.19%	1.18%	0.77%	2.31%	1.32%	0.53%	0.69%	4.49%	1.72%	0.99%	1.75%	3.42%	2.60%	0.58%	0.63%	1.08%	1.19%	2.54%	1.26%	2.34%	0.00%	0.86%	7.37%	2.96%	1.94%	1.72%	1.52%	2.22%	4.14%	1.43%	1.12%	0.00%	0.00%	0.71%	0.97%	4.25%	1.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	71	7	9	6	5	8	3	5	3	1	3	1	0	0	0	0	1	0	0	2	0	0	0	2	1	0	0	5	0	0	0	2	0	0	0	2	0	0	1	0	0	0	4	0					
		0.32%	0.56%	0.75%	0.48%	0.42%	0.65%	0.27%	0.36%	0.25%	0.15%	0.69%	0.44%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.48%	0.25%	0.00%	0.00%	5.81%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.57%	0.00%					
20	3.Политическая партия «Демократическая партия России»	23	4	2	1	2	1	1	0	0	2	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0					
		0.10%	0.32%	0.17%	0.08%	0.17%	0.08%	0.09%	0.00%	0.00%	0.31%	0.00%	0.44%	0.00%	0.00%	1.12%	0.22%	0.00%	0.00%	0.00%	0.00%	0.58%	0.63%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.71%	0.00%	0.00%	0.48%	0.00%	0.00%	0.14%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2051	117	109	133	106	146	104	144	99	55	41	26	13	3	9	89	17	14	39	95	13	12	43	56	26	69	12	6	17	58	12	32	11	55	8	25	4	18	38	23	25	13	48	68					
		9.27%	9.44%	9.12%	10.57%	8.81%	11.89%	9.45%	10.50%	8.35%	8.46%	9.47%	11.40%	6.84%	2.07%	10.11%	19.14%	8.42%	6.14%	6.06%	8.81%	7.56%	7.55%	6.62%	13.37%	6.62%	10.83%	9.38%	6.98%	14.66%	16.43%	8.89%	7.77%	4.74%	8.36%	3.56%	4.70%	2.86%	6.72%	16.67%	10.95%	5.92%	12.62%	6.80%	11.37%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	42	7	4	3	2	4	1	4	4	0	0	0	1	0	0	2	0	0	0	2	0	0	0	2	1	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0					
		0.19%	0.56%	0.33%	0.24%	0.17%	0.33%	0.09%	0.29%	0.34%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.48%	0.25%	0.00%	0.00%	0.00%	0.86%	0.28%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	25	2	3	0	1	0	2	4	0	0	1	0	0	1	0	1	0	2	0	0	1	1	0	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0					
		0.11%	0.16%	0.25%	0.00%	0.08%	0.00%	0.18%	0.29%	0.00%	0.00%	0.23%	0.00%	0.00%	0.69%	0.00%	0.22%	0.00%	0.88%	0.00%	0.00%	0.58%	0.63%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.49%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1571	78	81	82	97	108	87	97	82	46	60	19	12	6	8	36	4	18	25	86	17	14	18	38	26	10	16	5	6	28	11	31	7	57	12	26	7	20	10	8	34	5	85	48					
		7.10%	6.30%	6.78%	6.52%	8.06%	8.79%	7.91%	7.07%	6.91%	7.08%	13.86%	8.33%	6.32%	4.14%	8.99%	7.74%	1.98%	7.89%	3.88%	7.98%	9.88%	8.81%	2.77%	9.07%	6.62%	1.57%	12.50%	5.81%	5.17%	7.93%	8.15%	7.52%	3.02%	8.66%	5.33%	4.89%	5.00%	7.46%	4.39%	3.81%	8.06%	4.85%	12.04%	8.03%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1083	55	105	70	56	87	76	66	75	32	18	15	4	4	3	18	11	7	3	52	2	9	16	20	16	9	7	2	6	16	5	26	11	40	11	25	3	14	3	11	16	7	28	23					
		4.90%	4.44%	8.79%	5.56%	4.66%	7.08%	6.91%	4.81%	6.32%	4.92%	4.16%	6.58%	2.11%	2.76%	3.37%	3.87%	5.45%	3.07%	0.47%	4.82%	1.16%	5.66%	2.46%	4.77%	4.07%	1.41%	5.47%	2.33%	5.17%	4.53%	3.70%	6.31%	4.74%	6.08%	4.89%	4.70%	2.14%	5.22%	1.32%	5.24%	3.79%	6.80%	3.97%	3.85%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	150	8	10	11	5	14	5	14	8	7	3	0	0	3	0	3	0	2	2	6	1	6	3	7	0	0	1	1	0	0	1	6	2	7	0	0	0	0	3	1	1	0	5	4					
		0.68%	0.65%	0.84%	0.87%	0.42%	1.14%	0.45%	1.02%	0.67%	1.08%	0.69%	0.00%	0.00%	2.07%	0.00%	0.65%	0.00%	0.88%	0.31%	0.56%	0.58%	3.77%	0.46%	1.67%	0.00%	0.00%	0.78%	1.16%	0.00%	0.00%	0.74%	1.46%	0.86%	1.06%	0.00%	0.00%	0.00%	0.00%	1.32%	0.48%	0.24%	0.00%	0.71%	0.67%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16341	931	847	915	893	814	783	992	881	494	291	162	154	123	63	299	164	179	547	792	136	111	554	278	308	531	87	67	84	218	98	299	197	468	185	431	121	203	171	137	318	76	495	444					
		73.89%	75.14%	70.88%	72.73%	74.23%	66.29%	71.18%	72.30%	74.28%	76.00%	67.21%	71.05%	81.05%	84.83%	70.79%	64.30%	81.19%	78.51%	84.94%	73.47%	79.07%	69.81%	85.23%	66.35%	78.37%	83.36%	67.97%	77.91%	72.41%	61.76%	72.59%	72.57%	84.91%	71.12%	82.22%	81.02%	86.43%	75.75%	75.00%	65.24%	75.36%	73.79%	70.11%	74.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	59	1	4	4	3	5	2	1	3	1	0	1	0	1	0	1	1	0	1	1	0	0	2	1	3	0	0	0	0	3	0	3	0	5	2	1	1	2	1	0	0	0	2	3					
		0.27%	0.08%	0.33%	0.32%	0.25%	0.41%	0.18%	0.07%	0.25%	0.15%	0.00%	0.44%	0.00%	0.69%	0.00%	0.22%	0.50%	0.00%	0.16%	0.09%	0.00%	0.00%	0.31%	0.24%	0.76%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.73%	0.00%	0.76%	0.89%	0.19%	0.71%	0.75%	0.44%	0.00%	0.00%	0.00%	0.28%	0.50%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
