Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Михайловская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	404	20	0	3	0	1	31	10	15	0	29	7	10	5	20	2	19	6	5	28	4	10	6	18	1	3	5	5	7	10	17	6	9	10	3	28	0	2	44	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	106	5	1	2	2	1	7	0	3	1	2	3	4	2	1	1	3	2	0	4	7	1	0	4	3	4	3	1	0	3	7	2	7	5	1	5	2	3	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	44	0	0	2	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	1	0	3	2	5	12	0	0	0	0	0	0	2	1	3	0	6	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	1149	39	3	15	5	15	45	44	36	8	70	28	31	9	51	9	20	16	9	56	10	10	28	54	7	71	7	24	24	25	82	28	46	47	9	80	6	7	59	16					
		8.13%	5.80%	6.38%	15.31%	5.95%	11.11%	8.02%	7.67%	6.99%	8.70%	8.75%	10.22%	6.44%	3.85%	6.43%	6.77%	5.21%	7.37%	7.26%	9.57%	9.71%	9.17%	7.49%	5.67%	3.66%	9.07%	15.56%	21.24%	9.60%	16.13%	14.46%	14.58%	7.43%	7.15%	4.92%	11.03%	3.31%	7.29%	7.17%	7.58%					
19	2.Всероссийская политическая партия «Гражданская Сила»	41	0	0	0	1	0	2	1	3	0	1	0	0	1	9	1	0	0	2	0	1	0	0	4	1	2	1	0	0	0	2	0	3	2	0	0	0	0	4	0					
		0.29%	0.00%	0.00%	0.00%	1.19%	0.00%	0.36%	0.17%	0.58%	0.00%	0.13%	0.00%	0.00%	0.43%	1.13%	0.75%	0.00%	0.00%	1.61%	0.00%	0.97%	0.00%	0.00%	0.42%	0.52%	0.26%	2.22%	0.00%	0.00%	0.00%	0.35%	0.00%	0.48%	0.30%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%					
20	3.Политическая партия «Демократическая партия России»	19	0	0	0	0	2	0	4	0	0	0	1	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0					
		0.13%	0.00%	0.00%	0.00%	0.00%	1.48%	0.00%	0.70%	0.00%	0.00%	0.00%	0.36%	0.21%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.52%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2219	132	13	12	24	27	55	47	73	16	157	35	75	86	130	14	39	36	9	61	8	16	37	108	20	100	1	19	47	35	110	27	110	136	36	123	13	13	168	51					
		15.70%	19.64%	27.66%	12.24%	28.57%	20.00%	9.80%	8.19%	14.17%	17.39%	19.63%	12.77%	15.59%	36.75%	16.39%	10.53%	10.16%	16.59%	7.26%	10.43%	7.77%	14.68%	9.89%	11.33%	10.47%	12.77%	2.22%	16.81%	18.80%	22.58%	19.40%	14.06%	17.77%	20.70%	19.67%	16.97%	7.18%	13.54%	20.41%	24.17%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	28	1	1	0	0	0	1	0	2	0	4	0	0	0	7	0	1	0	0	1	0	0	1	3	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	1					
		0.20%	0.15%	2.13%	0.00%	0.00%	0.00%	0.18%	0.00%	0.39%	0.00%	0.50%	0.00%	0.00%	0.00%	0.88%	0.00%	0.26%	0.00%	0.00%	0.17%	0.00%	0.00%	0.27%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.55%	0.00%	0.55%	0.00%	0.12%	0.47%					
23	6.Политическая партия «Партия социальной справедливости»	22	3	0	1	0	0	0	1	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	5	0	0	1	0	0	2	0					
		0.16%	0.45%	0.00%	1.02%	0.00%	0.00%	0.00%	0.17%	0.39%	1.09%	0.13%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.81%	0.00%	0.00%	0.14%	0.00%	0.00%	0.24%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1228	67	6	15	13	9	53	41	31	6	53	12	50	20	45	4	42	19	8	71	6	9	46	97	14	58	1	9	29	14	73	33	51	66	19	43	10	9	56	20					
		8.69%	9.97%	12.77%	15.31%	15.48%	6.67%	9.45%	7.14%	6.02%	6.52%	6.63%	4.38%	10.40%	8.55%	5.67%	3.01%	10.94%	8.76%	6.45%	12.14%	5.83%	8.26%	12.30%	10.18%	7.33%	7.41%	2.22%	7.96%	11.60%	9.03%	12.87%	17.19%	8.24%	10.05%	10.38%	5.93%	5.52%	9.38%	6.80%	9.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	632	43	0	1	5	3	37	35	23	1	38	9	29	7	47	1	5	9	6	15	0	1	24	47	8	42	0	4	4	1	31	5	33	26	15	20	4	0	46	7					
		4.47%	6.40%	0.00%	1.02%	5.95%	2.22%	6.60%	6.10%	4.47%	1.09%	4.75%	3.28%	6.03%	2.99%	5.93%	0.75%	1.30%	4.15%	4.84%	2.56%	0.00%	0.92%	6.42%	4.93%	4.19%	5.36%	0.00%	3.54%	1.60%	0.65%	5.47%	2.60%	5.33%	3.96%	8.20%	2.76%	2.21%	0.00%	5.59%	3.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	90	1	0	0	1	0	2	8	2	0	3	0	5	2	3	0	2	1	1	2	0	0	0	12	1	6	0	1	0	4	2	0	7	9	0	4	2	0	8	1					
		0.64%	0.15%	0.00%	0.00%	1.19%	0.00%	0.36%	1.39%	0.39%	0.00%	0.38%	0.00%	1.04%	0.85%	0.38%	0.00%	0.52%	0.46%	0.81%	0.34%	0.00%	0.00%	0.00%	1.26%	0.52%	0.77%	0.00%	0.88%	0.00%	2.58%	0.35%	0.00%	1.13%	1.37%	0.00%	0.55%	1.10%	0.00%	0.97%	0.47%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8561	381	23	54	34	78	360	388	337	60	460	182	284	109	489	104	273	135	86	375	74	73	225	620	139	488	35	56	144	76	255	95	361	366	100	448	144	67	471	112					
		60.57%	56.70%	48.94%	55.10%	40.48%	57.78%	64.17%	67.60%	65.44%	65.22%	57.50%	66.42%	59.04%	46.58%	61.66%	78.20%	71.09%	62.21%	69.35%	64.10%	71.84%	66.97%	60.16%	65.06%	72.77%	62.32%	77.78%	49.56%	57.60%	49.03%	44.97%	49.48%	58.32%	55.71%	54.64%	61.79%	79.56%	69.79%	57.23%	53.08%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	2	0	0	0	0	4	0	4	0	1	1	2	0	2	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	1	3	0	2	0	0	4	0					
		0.23%	0.30%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.78%	0.00%	0.13%	0.36%	0.42%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.07%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.46%	0.00%	0.28%	0.00%	0.00%	0.49%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
