19	Жириновский Владимир Вольфович	7026	143	157	100	146	139	216	171	190	177	57	110	131	14	91	60	59	123	108	31	117	130	90	140	152	101	78	137	97	105	98	107	68	105	104	116	98	113	133	146	102	96	89	145	131	136	61	136	120	166	187	102	135	22	134	114	101	126	154	90	119	102									
		6.36%	6.60%	8.26%	6.62%	7.27%	7.55%	11.50%	10.16%	8.52%	7.32%	2.98%	5.76%	6.33%	3.50%	5.47%	4.58%	4.70%	6.13%	5.24%	6.01%	4.88%	5.96%	4.97%	6.96%	6.81%	5.60%	4.92%	6.13%	5.33%	5.37%	6.83%	6.60%	5.62%	5.93%	7.13%	7.15%	5.84%	5.98%	5.98%	5.85%	5.26%	6.35%	4.21%	6.51%	7.89%	8.61%	7.32%	6.45%	5.86%	7.43%	7.98%	4.46%	7.45%	5.60%	6.26%	6.14%	5.29%	7.67%	6.86%	5.41%	5.45%	6.59%									
20	Зюганов Геннадий Андреевич	16640	339	254	213	276	282	316	342	254	363	391	293	300	25	196	199	187	285	359	67	396	378	286	337	315	290	228	352	318	301	246	207	153	349	234	297	279	324	323	367	218	247	212	314	258	245	130	355	288	336	336	367	228	42	335	243	260	379	287	229	259	151									
		15.06%	15.64%	13.36%	14.11%	13.75%	15.33%	16.82%	20.32%	11.39%	15.01%	20.42%	15.34%	14.51%	6.25%	11.77%	15.18%	14.90%	14.19%	17.42%	12.98%	16.52%	17.32%	15.79%	16.76%	14.11%	16.08%	14.38%	15.75%	17.46%	15.38%	17.15%	12.78%	12.64%	19.71%	16.05%	18.31%	16.64%	17.14%	14.52%	14.70%	11.23%	16.34%	10.03%	14.09%	15.53%	15.52%	15.61%	16.85%	14.07%	15.05%	14.33%	16.04%	12.58%	10.69%	15.65%	13.09%	13.61%	23.08%	12.78%	13.76%	11.86%	9.75%									
21	Миронов Сергей Михайлович	2655	50	65	34	52	41	66	54	56	47	31	34	52	6	49	34	43	53	78	13	62	62	38	36	59	51	34	53	46	42	46	40	41	54	45	47	48	48	52	60	47	32	40	52	39	51	21	37	48	41	56	50	42	13	42	25	29	48	37	31	29	23									
		2.40%	2.31%	3.42%	2.25%	2.59%	2.23%	3.51%	3.21%	2.51%	1.94%	1.62%	1.78%	2.51%	1.50%	2.94%	2.59%	3.43%	2.64%	3.78%	2.52%	2.59%	2.84%	2.10%	1.79%	2.64%	2.83%	2.15%	2.37%	2.53%	2.15%	3.21%	2.47%	3.39%	3.05%	3.09%	2.90%	2.86%	2.54%	2.34%	2.40%	2.42%	2.12%	1.89%	2.33%	2.35%	3.23%	2.52%	1.76%	2.34%	1.84%	2.39%	2.19%	2.32%	3.31%	1.96%	1.35%	1.52%	2.92%	1.65%	1.86%	1.33%	1.49%									
22	Прохоров Михаил Дмитриевич	10252	185	180	143	148	150	154	207	222	193	190	222	170	8	191	122	87	167	237	30	318	221	157	180	194	194	127	159	126	140	161	129	91	120	149	135	148	141	208	197	194	151	108	223	139	168	68	168	206	224	213	198	192	36	200	247	178	221	302	208	220	87									
		9.28%	8.53%	9.47%	9.47%	7.37%	8.15%	8.20%	12.30%	9.95%	7.98%	9.92%	11.62%	8.22%	2.00%	11.47%	9.31%	6.93%	8.32%	11.50%	5.81%	13.27%	10.13%	8.67%	8.95%	8.69%	10.75%	8.01%	7.11%	6.92%	7.15%	11.23%	7.96%	7.52%	6.78%	10.22%	8.32%	8.83%	7.46%	9.35%	7.89%	9.99%	9.99%	5.11%	10.00%	8.37%	10.64%	8.16%	7.97%	10.06%	10.03%	9.09%	8.65%	10.60%	9.16%	9.34%	13.31%	9.31%	13.46%	13.45%	12.50%	10.07%	5.62%									
23	Путин Владимир Владимирович	72943	1434	1231	1007	1376	1209	1108	895	1494	1610	1246	1239	1392	339	1128	883	865	1356	1255	371	1489	1370	1222	1293	1497	1159	1097	1514	1220	1355	865	1127	854	1132	911	1010	1093	1250	1490	1690	1370	973	1651	1456	1079	959	547	1397	1369	1450	1526	1550	1198	275	1414	1215	1333	853	1448	1088	1541	1175									
		66.03%	66.14%	64.76%	66.69%	68.53%	65.71%	58.97%	53.18%	66.97%	66.56%	65.07%	64.87%	67.31%	84.75%	67.75%	67.35%	68.92%	67.53%	60.89%	71.90%	62.12%	62.79%	67.48%	64.30%	67.04%	64.25%	69.21%	67.74%	66.99%	69.24%	60.32%	69.57%	70.58%	63.92%	62.48%	62.27%	65.18%	66.14%	66.97%	67.71%	70.58%	64.35%	78.10%	65.32%	64.96%	60.73%	65.67%	66.30%	66.88%	64.94%	65.10%	67.74%	66.11%	69.97%	66.04%	65.46%	69.75%	51.95%	64.47%	65.38%	70.56%	75.90%									
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
