12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1196	17	35	16	27	25	15	27	11	24	22	16	19	6	22	15	10	6	17	26	6	25	13	15	15	19	8	9	18	9	16	15	16	9	27	12	15	14	23	22	21	24	18	10	18	19	9	21	23	25	27	35	25	28	11	25	15	28	8	25	15	15	19	23	24	8	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1385	18	19	18	18	15	13	23	15	20	17	100	40	9	46	24	8	5	7	32	96	14	12	16	13	33	16	10	16	14	21	16	16	26	26	10	13	16	16	16	28	13	21	8	17	15	39	22	16	17	28	46	11	14	17	13	24	20	5	22	18	4	30	17	22	11	24					
14	Число неиспользованных открепительных удостоверений	185	1	0	4	1	0	3	1	6	1	3	1	2	4	3	0	5	4	0	3	9	0	2	0	5	6	7	6	7	1	0	0	9	6	3	13	0	1	2	3	4	1	7	5	7	1	6	4	2	0	2	0	0	0	4	0	0	5	9	0	0	0	1	2	1	2	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	19	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																									
18	Богданов Андрей Владимирович	1467	29	28	16	19	16	18	34	28	25	17	40	38	10	20	9	10	10	14	36	22	38	25	15	24	28	11	19	22	5	11	14	33	19	26	18	31	11	32	28	32	21	31	8	18	20	14	30	25	28	33	29	32	34	16	18	18	31	7	26	23	5	24	23	38	15	19					
		1.72%	1.62%	1.71%	1.31%	1.33%	1.10%	1.30%	2.07%	1.97%	1.63%	1.19%	2.12%	2.22%	1.30%	1.51%	1.06%	1.29%	1.81%	1.87%	2.18%	2.49%	2.07%	1.90%	1.64%	1.67%	1.73%	1.56%	2.23%	1.41%	0.89%	1.10%	1.49%	1.98%	1.24%	1.71%	1.47%	2.21%	1.73%	1.89%	1.96%	1.97%	1.64%	2.48%	0.99%	1.30%	1.51%	1.77%	1.70%	1.50%	2.16%	1.92%	1.43%	2.06%	1.99%	1.74%	1.29%	1.48%	1.70%	1.24%	1.65%	2.10%	0.72%	1.78%	1.54%	2.13%	3.50%	2.13%					
19	Жириновский Владимир Вольфович	10383	232	231	149	198	240	184	258	168	200	217	284	197	86	136	79	87	45	85	193	82	179	117	109	137	148	81	99	189	63	124	108	207	170	165	146	175	77	224	162	171	134	132	118	201	154	109	231	203	141	225	274	185	213	117	172	142	230	79	220	145	73	154	158	206	53	112					
		12.17%	12.96%	14.12%	12.17%	13.90%	16.55%	13.29%	15.69%	11.82%	13.05%	15.22%	15.05%	11.51%	11.15%	10.28%	9.31%	11.18%	8.17%	11.38%	11.70%	9.29%	9.77%	8.90%	11.89%	9.54%	9.17%	11.49%	11.62%	12.10%	11.19%	12.36%	11.48%	12.42%	11.09%	10.83%	11.95%	12.50%	12.13%	13.26%	11.35%	10.53%	10.46%	10.58%	14.69%	14.51%	11.61%	13.78%	13.09%	12.21%	10.88%	13.08%	13.46%	11.90%	12.52%	12.70%	12.33%	11.69%	12.64%	13.96%	13.97%	13.24%	10.50%	11.44%	10.57%	11.53%	12.38%	12.56%					
20	Зюганов Геннадий Андреевич	19915	390	295	303	289	297	356	362	333	414	324	216	417	205	299	223	229	175	194	449	204	526	363	215	334	472	165	171	333	159	243	217	440	304	402	339	332	163	414	396	452	358	337	176	272	318	159	383	355	276	393	396	385	383	226	389	261	394	121	342	268	164	224	334	319	104	164					
		23.34%	21.79%	18.03%	24.75%	20.29%	20.48%	25.72%	22.02%	23.43%	27.01%	22.72%	11.45%	24.37%	26.59%	22.60%	26.27%	29.43%	31.76%	25.97%	27.23%	23.10%	28.70%	27.60%	23.45%	23.26%	29.24%	23.40%	20.07%	21.32%	28.24%	24.23%	23.06%	26.39%	19.83%	26.38%	27.74%	23.71%	25.67%	24.51%	27.75%	27.83%	27.95%	27.00%	21.92%	19.64%	23.96%	20.10%	21.70%	21.36%	21.30%	22.85%	19.46%	24.76%	22.52%	24.54%	27.89%	21.48%	21.65%	21.38%	21.71%	24.47%	23.60%	16.64%	22.34%	17.86%	24.30%	18.39%					
21	Медведев Дмитрий Анатольевич	52530	1115	1072	744	895	882	820	969	877	885	847	1316	1030	459	856	526	437	312	443	952	564	1064	793	569	918	945	444	549	1003	332	616	591	971	1027	914	708	847	376	998	824	948	754	734	495	867	821	500	1093	1056	837	1045	1284	929	1051	546	804	775	1149	350	962	652	446	932	969	1201	253	587					
		61.55%	62.29%	65.53%	60.78%	62.85%	60.83%	59.25%	58.94%	61.72%	57.73%	59.40%	69.74%	60.20%	59.53%	64.70%	61.96%	56.17%	56.62%	59.30%	57.73%	63.87%	58.05%	60.30%	62.05%	63.93%	58.55%	62.98%	64.44%	64.21%	58.97%	61.42%	62.81%	58.25%	66.99%	59.97%	57.94%	60.50%	59.21%	59.09%	57.74%	58.37%	58.86%	58.81%	61.64%	62.60%	61.87%	63.21%	61.93%	63.54%	64.58%	60.76%	63.10%	59.74%	61.79%	59.28%	57.63%	63.79%	63.13%	61.84%	61.08%	59.54%	64.17%	69.24%	64.82%	67.25%	59.11%	65.81%					
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
