7	Число избирательных бюллетеней в переносных ящиках для голосования	13316	63	170	233	144	27	250	216	60	95	746	60	155	259	179	139	76	267	143	265	168	315	182	141	144	592	90	346	276	287	119	139	270	299	151	58	103	279	83	52	37	173	1	135	406	24	243	283	317	121	209	208	127	75	187	214	234	44	254	238	23	141	137	242	169	162	415	107	146	25	134	80	115	249									
8	Число бюллетеней в стационарных ящиках для голосования	118952	2263	1821	1824	1744	2228	1800	1585	1690	1842	2272	2036	1900	198	1360	1024	1033	1639	1732	681	1839	1636	1723	1511	2054	1559	1737	1739	1403	1546	1650	1431	1484	1398	1544	1547	1437	1728	990	2016	2296	1697	1845	1840	116	2332	2102	1680	1891	1597	953	1361	828	1143	1344	1830	2126	2389	1608	1712	2452	1073	2730	1625	1259	1230	2101	889	1294	1890	1153	1866	2213	1843									
9	Число недействительных избирательных бюллетеней	682	10	10	15	8	17	9	10	7	9	24	11	5	3	15	10	4	6	6	14	7	11	17	10	5	18	0	6	5	17	7	7	2	13	12	15	25	10	2	9	14	0	12	11	9	2	19	0	9	4	1	9	9	4	7	12	12	13	19	5	16	0	27	6	13	0	0	7	12	12	0	16	0	11									
10	Число действительных избирательных бюллетеней	131586	2316	1981	2042	1880	2238	2041	1791	1743	1928	2994	2085	2050	454	1524	1153	1105	1900	1869	932	2000	1940	1888	1642	2193	2133	1827	2079	1674	1816	1762	1563	1752	1684	1683	1590	1515	1997	1071	2059	2319	1870	1834	1964	513	2354	2326	1963	2199	1714	1161	1560	946	1214	1524	2032	2348	2420	1843	1945	2459	1214	2840	1861	1415	1392	2516	989	1428	1903	1287	1930	2328	2081									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																				
13	Бабурин Сергей Николаевич	720	18	20	9	5	12	8	8	8	11	12	7	10	1	8	5	5	30	9	11	22	21	14	5	5	12	12	14	13	9	2	8	3	9	8	10	9	9	3	16	7	18	10	9	1	6	12	4	13	8	7	8	5	7	10	9	5	12	6	31	9	1	9	8	6	8	35	2	10	7	1	10	22	3									
		0.54%	0.77%	1.00%	0.44%	0.26%	0.53%	0.39%	0.44%	0.46%	0.57%	0.40%	0.33%	0.49%	0.22%	0.52%	0.43%	0.45%	1.57%	0.48%	1.16%	1.10%	1.08%	0.73%	0.30%	0.23%	0.56%	0.66%	0.67%	0.77%	0.49%	0.11%	0.51%	0.17%	0.53%	0.47%	0.62%	0.58%	0.45%	0.28%	0.77%	0.30%	0.96%	0.54%	0.46%	0.19%	0.25%	0.51%	0.20%	0.59%	0.47%	0.60%	0.51%	0.52%	0.57%	0.65%	0.44%	0.21%	0.49%	0.32%	1.59%	0.36%	0.08%	0.31%	0.43%	0.42%	0.57%	1.39%	0.20%	0.69%	0.37%	0.08%	0.51%	0.95%	0.14%									
14	Грудинин Павел Николаевич	8830	184	102	124	185	226	48	136	142	164	262	163	208	12	104	75	78	94	113	57	170	80	108	100	234	66	111	101	101	84	64	80	131	119	166	103	121	167	129	112	217	150	121	160	30	205	199	145	158	129	95	85	111	112	27	157	125	109	22	74	212	78	207	168	16	29	125	55	132	45	77	176	67	188									
		6.68%	7.91%	5.12%	6.03%	9.80%	10.02%	2.34%	7.55%	8.11%	8.47%	8.68%	7.78%	10.12%	2.63%	6.76%	6.45%	7.03%	4.93%	6.03%	6.03%	8.47%	4.10%	5.67%	6.05%	10.65%	3.07%	6.08%	4.84%	6.02%	4.58%	3.62%	5.10%	7.47%	7.01%	9.79%	6.42%	7.86%	8.32%	12.02%	5.42%	9.30%	8.02%	6.55%	8.10%	5.75%	8.70%	8.49%	7.39%	7.16%	7.51%	8.18%	5.42%	11.62%	9.20%	1.76%	7.68%	5.30%	4.48%	1.18%	3.79%	8.57%	6.43%	7.22%	8.99%	1.12%	2.08%	4.97%	5.52%	9.17%	2.35%	5.98%	9.04%	2.88%	8.99%									
15	Жириновский Владимир Вольфович	3570	65	60	54	64	76	43	95	47	26	68	63	31	7	49	61	35	48	30	32	31	62	44	53	49	79	75	65	58	89	49	42	27	70	41	71	45	59	10	67	38	24	38	48	17	84	62	46	74	67	28	34	33	25	63	63	26	58	41	9	45	28	115	52	30	40	101	33	12	48	42	25	33	48									
		2.70%	2.79%	3.01%	2.63%	3.39%	3.37%	2.10%	5.27%	2.69%	1.34%	2.25%	3.01%	1.51%	1.53%	3.18%	5.25%	3.16%	2.52%	1.60%	3.38%	1.54%	3.18%	2.31%	3.21%	2.23%	3.67%	4.11%	3.12%	3.45%	4.86%	2.77%	2.68%	1.54%	4.12%	2.42%	4.42%	2.92%	2.94%	0.93%	3.24%	1.63%	1.28%	2.06%	2.43%	3.26%	3.57%	2.64%	2.34%	3.35%	3.90%	2.41%	2.17%	3.46%	2.05%	4.11%	3.08%	1.10%	2.38%	2.20%	0.46%	1.82%	2.31%	4.01%	2.79%	2.10%	2.87%	4.01%	3.31%	0.83%	2.51%	3.26%	1.28%	1.42%	2.29%									
16	Путин Владимир Владимирович	115161	1981	1739	1818	1600	1848	1905	1524	1487	1673	2560	1799	1746	425	1309	991	960	1622	1667	811	1708	1737	1658	1460	1892	1907	1591	1852	1456	1611	1621	1408	1558	1433	1431	1361	1290	1735	914	1789	2003	1627	1622	1689	451	2017	1976	1731	1899	1460	1012	1381	772	1045	1363	1767	2184	2199	1697	1789	2129	1093	2444	1588	1316	1277	2139	880	1249	1759	1158	1693	2095	1780									
		87.07%	85.17%	87.34%	88.38%	84.75%	81.95%	92.93%	84.62%	84.97%	86.37%	84.82%	85.83%	84.96%	92.99%	85.06%	85.21%	86.56%	85.10%	88.91%	85.73%	85.10%	89.03%	87.03%	88.38%	86.08%	88.66%	87.08%	88.82%	86.72%	87.89%	91.63%	89.68%	88.83%	84.44%	84.42%	84.80%	83.77%	86.45%	85.18%	86.51%	85.86%	87.01%	87.87%	85.52%	86.40%	85.61%	84.26%	88.18%	86.01%	84.98%	87.09%	88.02%	80.84%	85.80%	89.03%	86.45%	92.54%	90.38%	91.14%	91.74%	86.02%	90.03%	85.25%	85.06%	92.16%	91.74%	85.02%	88.35%	86.74%	91.85%	89.98%	86.99%	89.99%	85.09%									
17	Собчак Ксения Анатольевна	1210	18	25	16	6	33	10	7	15	15	53	22	30	3	20	7	7	39	20	8	23	8	31	3	5	11	14	11	9	3	17	9	18	24	15	15	26	10	5	13	17	19	19	25	6	29	20	18	13	24	8	12	12	6	18	14	3	18	37	6	19	7	35	20	21	14	22	9	11	18	3	13	46	24									
		0.91%	0.77%	1.26%	0.78%	0.32%	1.46%	0.49%	0.39%	0.86%	0.77%	1.76%	1.05%	1.46%	0.66%	1.30%	0.60%	0.63%	2.05%	1.07%	0.85%	1.15%	0.41%	1.63%	0.18%	0.23%	0.51%	0.77%	0.53%	0.54%	0.16%	0.96%	0.57%	1.03%	1.41%	0.88%	0.93%	1.69%	0.50%	0.47%	0.63%	0.73%	1.02%	1.03%	1.27%	1.15%	1.23%	0.85%	0.92%	0.59%	1.40%	0.69%	0.76%	1.26%	0.49%	1.18%	0.68%	0.13%	0.74%	1.99%	0.31%	0.77%	0.58%	1.22%	1.07%	1.47%	1.01%	0.87%	0.90%	0.76%	0.94%	0.23%	0.67%	1.98%	1.15%									
18	Сурайкин Максим Александрович	615	16	13	7	5	10	6	7	20	13	10	8	15	0	6	3	6	31	10	9	10	10	7	9	2	14	5	10	13	4	2	6	6	7	6	10	6	2	3	22	13	2	7	9	1	5	13	4	9	10	2	11	6	6	7	6	2	7	8	24	7	2	7	10	9	4	29	3	5	4	2	3	21	8									
		0.46%	0.69%	0.65%	0.34%	0.26%	0.44%	0.29%	0.39%	1.14%	0.67%	0.33%	0.38%	0.73%	0.00%	0.39%	0.26%	0.54%	1.63%	0.53%	0.95%	0.50%	0.51%	0.37%	0.54%	0.09%	0.65%	0.27%	0.48%	0.77%	0.22%	0.11%	0.38%	0.34%	0.41%	0.35%	0.62%	0.39%	0.10%	0.28%	1.06%	0.56%	0.11%	0.38%	0.46%	0.19%	0.21%	0.55%	0.20%	0.41%	0.58%	0.17%	0.70%	0.63%	0.49%	0.46%	0.29%	0.08%	0.29%	0.43%	1.23%	0.28%	0.16%	0.24%	0.54%	0.63%	0.29%	1.15%	0.30%	0.35%	0.21%	0.16%	0.15%	0.90%	0.38%									
19	Титов Борис Юрьевич	745	17	16	9	5	20	14	6	13	10	19	14	5	2	15	6	6	18	7	1	11	13	12	4	2	13	5	11	15	11	4	5	5	12	12	7	11	9	3	23	15	8	9	11	3	5	18	12	15	11	6	13	4	7	20	8	2	6	22	7	21	4	14	10	3	7	34	3	4	13	2	2	21	14									
		0.56%	0.73%	0.80%	0.44%	0.26%	0.89%	0.68%	0.33%	0.74%	0.52%	0.63%	0.67%	0.24%	0.44%	0.97%	0.52%	0.54%	0.94%	0.37%	0.11%	0.55%	0.67%	0.63%	0.24%	0.09%	0.60%	0.27%	0.53%	0.89%	0.60%	0.23%	0.32%	0.29%	0.71%	0.71%	0.44%	0.71%	0.45%	0.28%	1.11%	0.64%	0.43%	0.49%	0.56%	0.57%	0.21%	0.77%	0.61%	0.68%	0.64%	0.52%	0.83%	0.42%	0.57%	1.31%	0.39%	0.08%	0.25%	1.18%	0.36%	0.85%	0.33%	0.49%	0.54%	0.21%	0.50%	1.35%	0.30%	0.28%	0.68%	0.16%	0.10%	0.90%	0.67%									
20	Явлинский Григорий Алексеевич	735	17	6	5	10	13	7	8	11	16	10	9	5	4	13	5	8	18	13	3	25	9	14	8	4	31	14	15	9	5	3	5	4	10	4	13	7	6	4	17	9	22	8	13	4	3	26	3	18	5	3	16	3	6	16	8	1	11	10	5	17	1	9	5	14	13	31	4	5	9	2	8	23	16									
		0.56%	0.73%	0.30%	0.24%	0.53%	0.58%	0.34%	0.44%	0.63%	0.83%	0.33%	0.43%	0.24%	0.88%	0.84%	0.43%	0.72%	0.94%	0.69%	0.32%	1.25%	0.46%	0.73%	0.48%	0.18%	1.44%	0.77%	0.72%	0.54%	0.27%	0.17%	0.32%	0.23%	0.59%	0.24%	0.81%	0.45%	0.30%	0.37%	0.82%	0.39%	1.18%	0.43%	0.66%	0.77%	0.13%	1.11%	0.15%	0.82%	0.29%	0.26%	1.02%	0.31%	0.49%	1.05%	0.39%	0.04%	0.45%	0.54%	0.26%	0.69%	0.08%	0.31%	0.27%	0.98%	0.93%	1.23%	0.40%	0.35%	0.47%	0.16%	0.41%	0.99%	0.76%									
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
