17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																				
18	Богданов Андрей Владимирович	1879	41	26	13	40	32	30	46	36	43	26	42	36	48	54	29	38	35	32	41	25	23	24	42	27	40	41	26	18	21	16	42	33	26	30	30	47	25	38	24	21	20	30	31	50	39	33	45	28	33	97	41	0	48	46	11	10	9	0	0	1	0					
		2.85%	2.95%	2.97%	3.00%	2.97%	3.02%	3.04%	2.97%	3.04%	2.98%	3.01%	2.98%	2.87%	2.99%	3.03%	3.01%	2.98%	3.00%	2.99%	2.99%	3.03%	2.89%	2.94%	2.90%	2.96%	3.02%	2.99%	3.74%	2.99%	2.55%	2.79%	2.97%	3.02%	3.03%	2.94%	3.05%	2.99%	2.64%	2.99%	2.95%	2.98%	2.99%	3.00%	3.04%	2.96%	2.99%	2.98%	3.06%	2.10%	3.01%	6.36%	3.01%	0.00%	2.98%	2.96%	0.99%	0.61%	0.75%	0.00%	0.00%	0.28%	0.00%					
19	Жириновский Владимир Вольфович	11588	250	158	77	242	191	177	279	213	259	155	254	220	289	321	173	229	210	193	242	148	142	147	259	164	239	247	127	108	149	103	254	197	154	184	177	283	167	229	146	127	121	180	180	305	221	199	266	129	197	234	246	32	290	280	198	292	215	0	49	55	16					
		17.58%	18.01%	18.04%	17.78%	17.98%	18.02%	17.95%	18.01%	17.99%	17.95%	17.94%	18.00%	17.56%	18.04%	17.99%	17.98%	17.96%	18.01%	18.04%	17.65%	17.96%	17.84%	18.04%	17.90%	18.00%	18.04%	18.00%	18.27%	17.94%	18.06%	17.98%	17.99%	18.04%	17.93%	18.04%	17.97%	18.00%	17.65%	18.03%	17.96%	18.04%	18.11%	18.02%	17.63%	18.03%	16.92%	17.99%	18.07%	9.68%	17.99%	15.33%	18.04%	6.39%	18.01%	18.01%	17.98%	17.89%	17.95%	0.00%	14.00%	15.19%	11.94%					
20	Зюганов Геннадий Андреевич	1963	17	61	35	18	18	68	17	17	16	60	20	19	10	13	66	17	17	20	19	57	55	56	100	13	23	18	22	9	54	40	17	20	14	16	15	20	14	15	57	49	46	25	16	20	15	16	102	124	11	20	94	81	16	17	38	51	40	0	5	7	7					
		2.98%	1.22%	6.96%	8.08%	1.34%	1.70%	6.90%	1.10%	1.44%	1.11%	6.94%	1.42%	1.52%	0.62%	0.73%	6.86%	1.33%	1.46%	1.87%	1.39%	6.92%	6.91%	6.87%	6.91%	1.43%	1.74%	1.31%	3.17%	1.50%	6.55%	6.98%	1.20%	1.83%	1.63%	1.57%	1.52%	1.27%	1.48%	1.18%	7.01%	6.96%	6.89%	2.50%	1.57%	1.18%	1.15%	1.45%	6.93%	9.31%	1.00%	1.31%	6.89%	16.17%	0.99%	1.09%	3.45%	3.13%	3.34%	0.00%	1.43%	1.93%	5.22%					
21	Медведев Дмитрий Анатольевич	50395	1079	630	305	1045	818	710	1206	917	1124	622	1094	975	1255	1394	693	990	903	824	1063	593	571	587	1045	706	1022	1065	519	466	600	413	1098	841	664	789	762	1220	736	987	585	506	481	763	793	1312	1026	857	1059	1051	853	1174	982	387	1254	1211	853	1277	933	1	296	299	111					
		76.46%	77.74%	71.92%	70.44%	77.64%	77.17%	72.01%	77.86%	77.45%	77.89%	71.99%	77.53%	77.81%	78.34%	78.14%	72.04%	77.65%	77.44%	77.01%	77.53%	71.97%	71.73%	72.02%	72.22%	77.50%	77.13%	77.62%	74.68%	77.41%	72.73%	72.08%	77.76%	77.01%	77.30%	77.35%	77.36%	77.61%	77.80%	77.72%	71.96%	71.88%	72.01%	76.38%	77.67%	77.54%	78.56%	77.49%	71.94%	78.90%	77.90%	76.93%	71.99%	77.25%	77.89%	77.88%	77.48%	78.25%	77.88%	100.00%	84.57%	82.60%	82.84%					
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
