13	"Число избирателей, проголосовавших по открепительным удостоверениям"	109	17	4	4	15	2	0	0	1	7	0	0	22	0	1	0	6	1	1	0	0	0	0	2	1	0	0	1	6	0	2	1	2	3	1	0	1	0	4	0	0	1	1	0	2					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	10	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																			
18	Богданов Андрей Владимирович	91	8	8	8	12	5	1	1	1	1	0	0	4	0	1	0	1	0	0	3	0	0	1	5	0	0	4	3	0	3	2	0	2	2	0	0	0	0	1	3	0	1	8	0	2					
		0.61%	0.62%	0.71%	0.47%	0.77%	0.81%	0.58%	0.52%	0.34%	0.85%	0.00%	0.00%	0.79%	0.00%	0.37%	0.00%	0.25%	0.00%	0.00%	3.57%	0.00%	0.00%	0.74%	1.17%	0.00%	0.00%	1.11%	0.95%	0.00%	1.20%	0.35%	0.00%	0.48%	0.26%	0.00%	0.00%	0.00%	0.00%	0.52%	0.74%	0.00%	1.28%	1.35%	0.00%	0.43%					
19	Жириновский Владимир Вольфович	828	96	88	165	115	37	3	15	5	6	4	1	21	10	18	0	9	1	0	7	18	0	8	12	4	0	23	19	1	9	13	0	18	33	3	0	0	3	4	23	1	11	9	0	15					
		5.57%	7.42%	7.79%	9.69%	7.36%	6.01%	1.74%	7.77%	1.69%	5.08%	3.45%	0.79%	4.16%	10.99%	6.69%	0.00%	2.25%	1.30%	0.00%	8.33%	4.96%	0.00%	5.93%	2.80%	13.79%	0.00%	6.41%	5.99%	1.35%	3.60%	2.25%	0.00%	4.35%	4.30%	3.90%	0.00%	0.00%	6.98%	2.07%	5.67%	1.52%	14.10%	1.52%	0.00%	3.23%					
20	Зюганов Геннадий Андреевич	2571	233	234	343	334	129	49	18	38	11	20	7	103	9	29	6	85	15	14	10	21	15	8	109	3	0	76	53	4	24	87	24	91	138	24	2	22	7	23	52	16	11	58	4	12					
		17.30%	18.01%	20.73%	20.14%	21.37%	20.94%	28.49%	9.33%	12.84%	9.32%	17.24%	5.51%	20.40%	9.89%	10.78%	7.69%	21.25%	19.48%	23.73%	11.90%	5.79%	26.79%	5.93%	25.41%	10.34%	0.00%	21.17%	16.72%	5.41%	9.60%	15.03%	23.53%	21.98%	17.99%	31.17%	7.41%	27.50%	16.28%	11.92%	12.81%	24.24%	14.10%	9.78%	6.35%	2.59%					
21	Медведев Дмитрий Анатольевич	11228	942	792	1170	1091	441	119	159	249	100	89	119	364	70	206	72	302	61	45	64	321	40	118	300	22	10	252	239	67	209	464	77	301	586	50	25	58	33	163	328	49	55	513	59	434					
		75.54%	72.80%	70.15%	68.70%	69.80%	71.59%	69.19%	82.38%	84.12%	84.75%	76.72%	93.70%	72.08%	76.92%	76.58%	92.31%	75.50%	79.22%	76.27%	76.19%	88.43%	71.43%	87.41%	69.93%	75.86%	100.00%	70.19%	75.39%	90.54%	83.60%	80.14%	75.49%	72.71%	76.40%	64.94%	92.59%	72.50%	76.74%	84.46%	80.79%	74.24%	70.51%	86.51%	93.65%	93.53%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
