Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Парабельская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	0	0	1	0	0	0	2	0	0	2	0	0	4	4	0	0	2	1	0	0	0	0	0					
		0.23%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.66%	0.0%	0.0%	0.43%	0.78%	0.0%	0.0%	1.96%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1044	9	2	20	65	23	61	28	25	12	76	126	99	134	96	28	35	24	14	60	2	3	20	82					
		15.29%	15.25%	3.63%	9.09%	19.63%	19.32%	12.17%	11.33%	20.16%	25.0%	25.16%	14.82%	10.83%	14.58%	18.93%	14.81%	13.40%	23.52%	12.28%	27.64%	4.54%	8.82%	17.85%	14.77%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	138	2	1	4	3	2	8	9	3	1	2	10	19	20	16	6	2	0	4	8	2	0	1	15					
		2.02%	3.38%	1.81%	1.81%	0.90%	1.68%	1.59%	3.64%	2.41%	2.08%	0.66%	1.17%	2.07%	2.17%	3.15%	3.17%	0.76%	0.0%	3.50%	3.68%	4.54%	0.0%	0.89%	2.70%					
37	"20. ""Политическая партия ""Единая Россия"""	2866	9	43	108	156	27	144	142	59	28	102	344	411	371	178	96	140	34	72	67	31	6	59	239					
		41.99%	15.25%	78.18%	49.09%	47.12%	22.68%	28.74%	57.48%	47.58%	58.33%	33.77%	40.47%	44.96%	40.36%	35.10%	50.79%	53.63%	33.33%	63.15%	30.87%	70.45%	17.64%	52.67%	43.06%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	0	0	0	1	4	0	1	0	0	0	2	0	1	2	1	1	1	0	0	0	0	1	0					
		0.21%	0.0%	0.0%	0.0%	0.30%	3.36%	0.0%	0.40%	0.0%	0.0%	0.0%	0.23%	0.0%	0.10%	0.39%	0.52%	0.38%	0.98%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	0	0	1	1	0	1	0	1	0	0	1	3	3	0	0	1	0	0	1	0	1	0	2					
		0.23%	0.0%	0.0%	0.45%	0.30%	0.0%	0.19%	0.0%	0.80%	0.0%	0.0%	0.11%	0.32%	0.32%	0.0%	0.0%	0.38%	0.0%	0.0%	0.46%	0.0%	2.94%	0.0%	0.36%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	694	18	4	12	22	17	100	14	9	1	32	93	86	87	42	17	22	15	3	20	2	3	12	63					
		10.16%	30.50%	7.27%	5.45%	6.64%	14.28%	19.96%	5.66%	7.25%	2.08%	10.59%	10.94%	9.40%	9.46%	8.28%	8.99%	8.42%	14.70%	2.63%	9.21%	4.54%	8.82%	10.71%	11.35%					
																														
41	Против всех	433	4	0	15	19	4	33	11	8	1	20	57	50	68	45	17	15	7	3	20	6	10	6	14					
		6.34%	6.77%	0.0%	6.81%	5.74%	3.36%	6.58%	4.45%	6.45%	2.08%	6.62%	6.70%	5.47%	7.39%	8.87%	8.99%	5.74%	6.86%	2.63%	9.21%	13.63%	29.41%	5.35%	2.52%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
