Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Зейская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303					
19	. Малышкин Олег Александрович	399	13	10	12	26	34	20	7	7	13	12	13	4	14	2	1	20	5	11	17	30	12	35	3	22	7	26	2	5	16					
		3.89%	3.46%	4.83%	3.99%	2.82%	4.01%	7.72%	4.07%	3.54%	10.32%	10.71%	3.99%	1.82%	11.38%	0.93%	1.10%	5.00%	1.98%	8.66%	3.66%	5.48%	4.30%	2.90%	1.32%	6.08%	2.65%	3.12%	0.92%	2.11%	4.69%					
20	. Миронов Сергей Михайлович	96	3	0	3	10	2	3	2	0	2	0	3	1	4	3	1	3	1	3	8	5	2	15	4	1	0	11	1	4	1					
		0.94%	0.80%	0.00%	1.00%	1.09%	0.24%	1.16%	1.16%	0.00%	1.59%	0.00%	0.92%	0.45%	3.25%	1.40%	1.10%	0.75%	0.40%	2.36%	1.72%	0.91%	0.72%	1.24%	1.75%	0.28%	0.00%	1.32%	0.46%	1.69%	0.29%					
21	. Путин Владимир Владимирович	7180	282	143	208	616	585	188	131	147	86	65	214	154	74	164	79	264	192	91	259	301	185	831	166	263	219	628	190	189	266					
		70.03%	75.00%	69.08%	69.10%	66.88%	68.99%	72.59%	76.16%	74.24%	68.25%	58.04%	65.64%	70.00%	60.16%	76.64%	86.81%	66.00%	76.19%	71.65%	55.70%	55.03%	66.31%	68.79%	72.81%	72.65%	82.95%	75.48%	87.56%	79.75%	78.01%					
22	. Хакамада Ирина Муцуовна	279	7	9	10	19	15	8	3	3	2	6	6	5	1	0	1	8	1	5	20	12	8	45	5	13	5	25	2	14	21					
		2.72%	1.86%	4.35%	3.32%	2.06%	1.77%	3.09%	1.74%	1.52%	1.59%	5.36%	1.84%	2.27%	0.81%	0.00%	1.10%	2.00%	0.40%	3.94%	4.30%	2.19%	2.87%	3.73%	2.19%	3.59%	1.89%	3.00%	0.92%	5.91%	6.16%					
23	. Харитонов Николай Михайлович	1590	44	37	45	193	165	33	21	31	18	22	64	42	23	36	7	89	35	7	105	142	52	180	35	33	23	70	12	12	14					
		15.51%	11.70%	17.87%	14.95%	20.96%	19.46%	12.74%	12.21%	15.66%	14.29%	19.64%	19.63%	19.09%	18.70%	16.82%	7.69%	22.25%	13.89%	5.51%	22.58%	25.96%	18.64%	14.90%	15.35%	9.12%	8.71%	8.41%	5.53%	5.06%	4.11%					
																																				
24	Против всех	233	8	2	8	16	9	5	2	6	0	2	18	6	1	3	1	4	1	4	13	15	4	28	4	15	3	22	3	9	21					
		2.27%	2.13%	0.97%	2.66%	1.74%	1.06%	1.93%	1.16%	3.03%	0.00%	1.79%	5.52%	2.73%	0.81%	1.40%	1.10%	1.00%	0.40%	3.15%	2.80%	2.74%	1.43%	2.32%	1.75%	4.14%	1.14%	2.64%	1.38%	3.80%	6.16%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
