9	Число недействительных избирательных бюллетеней	901	5	16	27	16	14	15	9	21	27	32	14	4	8	7	1	3	9	1	1	11	5	12	11	12	10	9	9	12	6	17	12	3	14	11	12	19	6	2	14	6	14	13	10	4	12	17	2	13	5	15	13	19	16	27	8	13	8	14	23	13	24	20	13	21	14	20	14	11	1	4	19	14	5	19									
10	Число действительных избирательных бюллетеней	74212	619	1290	1441	1443	1353	952	780	1572	1630	1482	1284	656	799	730	150	234	1466	783	775	895	535	766	1208	1278	813	1245	1000	645	918	1050	875	711	1596	1667	928	711	710	344	814	745	914	1062	717	709	864	987	838	935	732	1119	1259	1273	1325	1358	999	1176	875	1277	1293	1268	1299	1093	1243	1098	1298	1240	1004	958	197	1120	959	889	749	1192									
11	Число полученных открепительных  удостоверений	2937	45	45	55	60	50	30	35	55	47	60	45	28	38	55	0	0	0	40	25	35	25	30	71	45	40	60	45	25	25	43	36	25	55	55	35	35	25	25	50	35	25	42	25	35	25	45	35	35	35	50	55	40	45	40	47	40	40	45	50	70	45	35	45	40	45	100	35	30	0	45	50	48	25	37									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2669	31	40	52	57	47	30	35	55	47	47	41	28	38	50	0	0	0	40	23	35	21	27	71	42	36	57	41	20	25	38	36	21	51	52	29	31	16	5	46	33	24	34	25	35	22	43	34	24	30	43	48	40	42	34	44	39	36	35	40	61	39	34	37	39	45	100	35	30	0	34	44	46	22	37									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3303	27	27	15	47	83	18	17	29	29	93	108	19	38	24	80	54	593	68	26	29	23	44	40	35	20	38	28	45	19	49	66	43	38	35	110	22	33	46	34	27	37	41	45	20	56	39	36	18	49	58	64	22	53	26	30	23	19	26	26	19	16	17	21	57	30	26	28	20	32	22	36	23	20	29									
14	Число неиспользованных открепительных удостоверений	267	14	5	3	3	3	0	0	0	0	13	4	0	0	5	0	0	0	0	2	0	4	3	0	3	4	3	4	5	0	5	0	4	4	3	6	4	9	20	4	2	1	8	0	0	3	2	1	11	5	7	7	0	3	6	3	0	4	10	10	9	6	1	8	1	0	0	0	0	0	11	6	2	3	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	248	2	3	3	5	2	1	5	5	6	2	2	4	2	1	0	0	0	1	3	8	1	4	8	9	5	5	2	4	1	1	0	3	4	3	1	4	5	0	10	4	5	3	5	3	5	4	7	2	7	3	4	1	1	6	3	2	4	4	8	4	3	1	3	4	2	1	0	3	0	3	5	2	5	6									
16	Число утраченных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																					
19	Жириновский Владимир Вольфович	5512	46	105	127	89	70	83	64	125	117	128	106	73	73	63	9	18	144	59	95	68	48	63	109	98	38	71	73	46	67	62	44	51	79	102	48	38	45	37	48	41	57	72	63	55	56	81	58	79	71	76	86	81	108	113	86	93	62	119	111	87	92	76	89	83	69	102	105	65	14	77	59	65	47	85									
		7.34%	7.37%	8.04%	8.65%	6.10%	5.12%	8.58%	8.11%	7.85%	7.06%	8.45%	8.17%	11.06%	9.05%	8.55%	5.96%	7.59%	9.76%	7.53%	12.24%	7.51%	8.89%	8.10%	8.94%	7.60%	4.62%	5.66%	7.23%	7.00%	7.25%	5.81%	4.96%	7.14%	4.91%	6.08%	5.11%	5.21%	6.28%	10.69%	5.80%	5.46%	6.14%	6.70%	8.67%	7.71%	6.39%	8.07%	6.90%	8.33%	9.63%	6.70%	6.76%	6.27%	8.05%	8.16%	8.54%	7.82%	7.02%	9.22%	8.43%	6.79%	6.95%	6.83%	7.09%	7.42%	5.26%	8.10%	10.31%	6.71%	7.07%	6.85%	6.03%	7.20%	6.23%	7.02%									
20	Зюганов Геннадий Андреевич	18992	130	314	369	426	288	247	201	439	432	385	318	157	159	173	37	43	43	186	193	196	133	184	304	310	245	308	284	155	254	276	260	176	432	405	218	188	176	80	239	204	250	311	175	158	223	290	184	209	169	316	337	351	351	373	252	335	220	346	337	330	326	311	345	333	329	332	269	302	22	287	243	235	240	334									
		25.28%	20.83%	24.04%	25.14%	29.20%	21.07%	25.54%	25.48%	27.56%	26.07%	25.43%	24.50%	23.79%	19.70%	23.47%	24.50%	18.14%	2.92%	23.72%	24.87%	21.63%	24.63%	23.65%	24.94%	24.03%	29.77%	24.56%	28.15%	23.59%	27.49%	25.87%	29.31%	24.65%	26.83%	24.14%	23.19%	25.75%	24.58%	23.12%	28.86%	27.16%	26.94%	28.93%	24.07%	22.16%	25.46%	28.88%	21.90%	22.05%	22.93%	27.87%	26.49%	27.17%	26.17%	26.93%	25.02%	28.17%	24.92%	26.80%	25.61%	25.76%	24.64%	27.94%	27.47%	29.76%	25.08%	26.35%	26.42%	31.17%	11.11%	25.53%	24.85%	26.02%	31.83%	27.58%									
21	Миронов Сергей Михайлович	2214	16	38	51	35	31	32	25	58	39	60	35	15	13	20	3	1	3	16	19	22	16	19	44	43	25	41	32	13	30	49	30	18	53	48	29	21	24	8	35	15	39	38	23	19	23	16	17	21	19	41	37	45	34	48	22	31	33	39	48	36	49	29	54	32	51	40	28	33	3	38	26	23	23	31									
		2.95%	2.56%	2.91%	3.47%	2.40%	2.27%	3.31%	3.17%	3.64%	2.35%	3.96%	2.70%	2.27%	1.61%	2.71%	1.99%	0.42%	0.20%	2.04%	2.45%	2.43%	2.96%	2.44%	3.61%	3.33%	3.04%	3.27%	3.17%	1.98%	3.25%	4.59%	3.38%	2.52%	3.29%	2.86%	3.09%	2.88%	3.35%	2.31%	4.23%	1.99%	4.20%	3.53%	3.16%	2.66%	2.63%	1.59%	2.02%	2.22%	2.58%	3.62%	2.91%	3.48%	2.54%	3.47%	2.18%	2.61%	3.74%	3.02%	3.65%	2.81%	3.70%	2.61%	4.30%	2.86%	3.89%	3.17%	2.75%	3.41%	1.52%	3.38%	2.66%	2.55%	3.05%	2.56%									
22	Прохоров Михаил Дмитриевич	7730	58	141	117	155	245	80	78	140	175	161	132	52	53	65	4	10	61	76	84	86	55	87	123	198	100	181	104	98	104	137	93	116	197	227	100	81	77	32	67	79	70	87	46	52	130	100	76	65	65	114	130	141	141	119	92	84	78	115	106	119	170	118	158	112	148	141	128	100	27	109	116	84	59	101									
		10.29%	9.29%	10.80%	7.97%	10.62%	17.92%	8.27%	9.89%	8.79%	10.56%	10.63%	10.17%	7.88%	6.57%	8.82%	2.65%	4.22%	4.14%	9.69%	10.82%	9.49%	10.19%	11.18%	10.09%	15.35%	12.15%	14.43%	10.31%	14.92%	11.26%	12.84%	10.48%	16.25%	12.24%	13.53%	10.64%	11.10%	10.75%	9.25%	8.09%	10.52%	7.54%	8.09%	6.33%	7.29%	14.84%	9.96%	9.05%	6.86%	8.82%	10.05%	10.22%	10.91%	10.51%	8.59%	9.14%	7.06%	8.83%	8.91%	8.05%	9.29%	12.85%	10.60%	12.58%	10.01%	11.28%	11.19%	12.57%	10.32%	13.64%	9.70%	11.86%	9.30%	7.82%	8.34%									
23	Путин Владимир Владимирович	39764	369	692	777	738	719	510	412	810	867	748	693	359	501	409	97	162	1215	446	384	523	283	413	628	629	405	644	507	333	463	526	448	350	835	885	533	383	388	187	425	406	498	554	410	425	432	500	503	561	408	572	669	655	691	705	547	633	482	658	691	696	662	559	597	538	701	625	474	458	131	609	515	482	380	641									
		52.94%	59.13%	52.99%	52.93%	50.58%	52.60%	52.74%	52.22%	50.85%	52.32%	49.41%	53.39%	54.39%	62.08%	55.50%	64.24%	68.35%	82.37%	56.89%	49.48%	57.73%	52.41%	53.08%	51.52%	48.76%	49.21%	51.36%	50.25%	50.68%	50.11%	49.30%	50.51%	49.02%	51.86%	52.74%	56.70%	52.47%	54.19%	54.05%	51.33%	54.06%	53.66%	51.53%	56.40%	59.61%	49.32%	49.80%	59.88%	59.18%	55.36%	50.44%	52.59%	50.70%	51.53%	50.90%	54.32%	53.24%	54.59%	50.97%	52.51%	54.33%	50.04%	50.22%	47.53%	48.08%	53.43%	49.60%	46.56%	47.27%	66.16%	54.18%	52.66%	53.38%	50.40%	52.93%									
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
