9	Число недействительных избирательных бюллетеней	1029	18	7	62	23	23	21	9	16	20	20	11	2	13	9	13	3	5	5	12	10	15	9	19	12	5	6	10	5	7	19	12	16	11	5	7	14	7	9	14	10	2	11	10	11	12	7	10	16	25	14	13	12	13	11	4	20	24	17	14	23	12	10	16	19	9	7	99	17	6	11	33	2	3	2									
10	Число действительных избирательных бюллетеней	68559	911	1209	1274	1305	1759	1040	603	1189	1479	1252	1035	611	777	695	1012	677	832	497	681	1071	992	657	1431	819	587	839	862	764	868	1476	1544	864	607	610	273	751	659	857	997	728	661	695	951	760	826	664	918	1440	1204	1266	813	793	937	770	1109	1139	1106	1233	928	1502	974	1165	866	904	969	1224	935	841	668	1035	1505	287	211	166									
11	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																					
13	Бабурин Сергей Николаевич	496	5	10	3	13	8	5	3	5	10	9	13	6	6	6	14	5	2	2	4	8	5	6	15	4	4	14	2	7	8	17	13	4	5	1	2	5	5	0	12	4	4	9	9	6	5	1	5	13	7	14	4	1	4	5	8	7	6	10	7	12	10	10	4	6	3	9	6	6	5	12	13	2	1	2									
		0.71%	0.54%	0.82%	0.22%	0.98%	0.45%	0.47%	0.49%	0.41%	0.67%	0.71%	1.24%	0.98%	0.76%	0.85%	1.37%	0.74%	0.24%	0.40%	0.58%	0.74%	0.50%	0.90%	1.03%	0.48%	0.68%	1.66%	0.23%	0.91%	0.91%	1.14%	0.84%	0.45%	0.81%	0.16%	0.71%	0.65%	0.75%	0.00%	1.19%	0.54%	0.60%	1.27%	0.94%	0.78%	0.60%	0.15%	0.54%	0.89%	0.57%	1.09%	0.48%	0.12%	0.42%	0.64%	0.72%	0.60%	0.53%	0.80%	0.74%	0.79%	1.01%	0.85%	0.45%	0.65%	0.31%	0.73%	0.58%	0.70%	0.74%	1.15%	0.85%	0.69%	0.47%	1.19%									
14	Грудинин Павел Николаевич	11189	180	191	200	222	309	197	80	210	248	232	149	91	135	103	185	145	131	93	110	181	176	101	247	125	109	130	135	130	163	237	246	113	92	113	33	148	107	125	176	133	116	120	165	117	127	121	165	245	204	210	142	99	171	117	162	208	153	198	150	271	161	162	140	146	169	204	142	146	118	162	69	28	24	26									
		16.08%	19.38%	15.71%	14.97%	16.72%	17.34%	18.57%	13.07%	17.43%	16.54%	18.24%	14.24%	14.85%	17.09%	14.63%	18.05%	21.32%	15.65%	18.53%	15.87%	16.74%	17.48%	15.17%	17.03%	15.04%	18.41%	15.38%	15.48%	16.91%	18.63%	15.85%	15.81%	12.84%	14.89%	18.37%	11.79%	19.35%	16.07%	14.43%	17.41%	18.02%	17.50%	16.99%	17.17%	15.18%	15.16%	18.03%	17.78%	16.83%	16.60%	16.41%	17.19%	12.30%	18.00%	14.98%	14.56%	17.95%	13.54%	15.84%	15.92%	17.77%	16.33%	13.79%	15.87%	15.82%	17.28%	16.57%	13.73%	17.02%	17.51%	15.49%	4.49%	9.69%	11.21%	15.48%									
15	Жириновский Владимир Вольфович	4099	65	73	75	76	77	72	50	85	93	72	60	50	41	52	58	39	54	36	33	56	50	24	67	50	21	34	45	42	50	66	75	29	22	25	15	35	31	49	39	60	40	50	69	47	55	46	66	71	87	91	58	54	41	48	60	85	65	56	52	79	62	51	38	56	43	78	58	53	33	53	278	9	9	12									
		5.89%	6.99%	6.00%	5.61%	5.72%	4.32%	6.79%	8.17%	7.05%	6.20%	5.66%	5.74%	8.16%	5.19%	7.39%	5.66%	5.74%	6.45%	7.17%	4.76%	5.18%	4.97%	3.60%	4.62%	6.02%	3.55%	4.02%	5.16%	5.46%	5.71%	4.41%	4.82%	3.30%	3.56%	4.07%	5.36%	4.58%	4.65%	5.66%	3.86%	8.13%	6.03%	7.08%	7.18%	6.10%	6.56%	6.86%	7.11%	4.88%	7.08%	7.11%	7.02%	6.71%	4.32%	6.15%	5.39%	7.33%	5.75%	4.48%	5.52%	5.18%	6.29%	4.34%	4.31%	6.07%	4.40%	6.34%	5.61%	6.18%	4.90%	5.07%	18.08%	3.11%	4.21%	7.14%									
16	Путин Владимир Владимирович	49406	627	893	950	931	1232	719	445	839	1054	878	776	444	567	515	726	454	616	351	497	787	709	484	1015	593	412	617	633	531	573	1062	1115	658	458	438	217	532	481	639	736	515	480	475	665	568	621	466	643	1040	854	897	563	610	691	570	824	796	839	910	669	1040	689	877	642	646	714	881	685	604	478	763	962	234	173	118									
		70.99%	67.49%	73.44%	71.11%	70.11%	69.14%	67.77%	72.71%	69.63%	70.31%	69.03%	74.19%	72.43%	71.77%	73.15%	70.83%	66.76%	73.60%	69.92%	71.72%	72.80%	70.41%	72.67%	70.00%	71.36%	69.59%	73.02%	72.59%	69.05%	65.49%	71.04%	71.66%	74.77%	74.11%	71.22%	77.50%	69.54%	72.22%	73.79%	72.80%	69.78%	72.40%	67.28%	69.20%	73.67%	74.11%	69.45%	69.29%	71.43%	69.49%	70.08%	68.16%	75.78%	72.74%	72.98%	74.03%	68.68%	74.25%	72.80%	71.02%	68.20%	69.88%	74.64%	72.79%	69.99%	73.01%	71.57%	66.25%	70.40%	70.92%	72.94%	62.55%	80.97%	80.84%	70.24%									
17	Собчак Ксения Анатольевна	1456	14	15	18	31	65	21	9	14	33	23	15	10	13	8	8	18	12	4	13	15	17	11	34	21	15	14	19	24	38	44	39	25	13	20	3	14	16	17	16	8	10	18	16	11	2	6	17	27	15	24	17	7	12	14	13	14	17	26	26	45	25	18	16	23	11	23	21	15	15	14	158	10	0	3									
		2.09%	1.51%	1.23%	1.35%	2.33%	3.65%	1.98%	1.47%	1.16%	2.20%	1.81%	1.43%	1.63%	1.65%	1.14%	0.78%	2.65%	1.43%	0.80%	1.88%	1.39%	1.69%	1.65%	2.34%	2.53%	2.53%	1.66%	2.18%	3.12%	4.34%	2.94%	2.51%	2.84%	2.10%	3.25%	1.07%	1.83%	2.40%	1.96%	1.58%	1.08%	1.51%	2.55%	1.66%	1.43%	0.24%	0.89%	1.83%	1.85%	1.22%	1.88%	2.06%	0.87%	1.26%	1.79%	1.17%	1.21%	1.50%	2.08%	2.76%	2.95%	2.54%	1.53%	1.81%	2.49%	1.12%	1.87%	2.03%	1.75%	2.23%	1.34%	10.27%	3.46%	0.00%	1.79%									
18	Сурайкин Максим Александрович	450	10	8	7	11	15	6	5	13	8	5	3	1	4	3	5	4	5	4	9	6	6	10	11	5	8	1	2	5	7	7	7	6	4	3	0	3	6	8	4	3	5	6	7	6	3	12	7	6	7	3	8	5	8	5	11	6	8	9	3	9	7	13	6	4	7	5	6	7	6	10	4	1	1	1									
		0.65%	1.08%	0.66%	0.52%	0.83%	0.84%	0.57%	0.82%	1.08%	0.53%	0.39%	0.29%	0.16%	0.51%	0.43%	0.49%	0.59%	0.60%	0.80%	1.30%	0.56%	0.60%	1.50%	0.76%	0.60%	1.35%	0.12%	0.23%	0.65%	0.80%	0.47%	0.45%	0.68%	0.65%	0.49%	0.00%	0.39%	0.90%	0.92%	0.40%	0.41%	0.75%	0.85%	0.73%	0.78%	0.36%	1.79%	0.75%	0.41%	0.57%	0.23%	0.97%	0.62%	0.84%	0.64%	0.99%	0.52%	0.71%	0.72%	0.32%	0.59%	0.71%	1.11%	0.68%	0.43%	0.72%	0.41%	0.58%	0.82%	0.89%	0.96%	0.26%	0.35%	0.47%	0.60%									
19	Титов Борис Юрьевич	530	5	11	7	9	27	7	3	2	12	8	6	4	1	6	5	6	5	3	7	8	10	4	15	4	7	9	6	9	10	13	20	13	4	4	1	5	4	5	3	3	3	2	6	2	7	6	7	14	8	10	8	9	3	3	9	9	7	8	5	15	13	10	10	6	6	9	6	5	7	12	12	0	1	1									
		0.76%	0.54%	0.90%	0.52%	0.68%	1.52%	0.66%	0.49%	0.17%	0.80%	0.63%	0.57%	0.65%	0.13%	0.85%	0.49%	0.88%	0.60%	0.60%	1.01%	0.74%	0.99%	0.60%	1.03%	0.48%	1.18%	1.07%	0.69%	1.17%	1.14%	0.87%	1.29%	1.48%	0.65%	0.65%	0.36%	0.65%	0.60%	0.58%	0.30%	0.41%	0.45%	0.28%	0.62%	0.26%	0.84%	0.89%	0.75%	0.96%	0.65%	0.78%	0.97%	1.12%	0.32%	0.38%	0.81%	0.78%	0.62%	0.64%	0.53%	0.98%	1.32%	0.85%	1.13%	0.65%	0.61%	0.73%	0.58%	0.58%	1.04%	1.15%	0.78%	0.00%	0.47%	0.60%									
20	Явлинский Григорий Алексеевич	933	5	8	14	12	26	13	8	21	21	25	13	5	10	2	11	6	7	4	8	10	19	17	27	17	11	20	20	16	19	30	29	16	9	6	2	9	9	14	11	2	3	15	14	3	6	6	8	24	22	17	13	8	7	8	22	14	11	16	16	31	7	24	10	17	16	15	11	5	6	9	9	3	2	3									
		1.34%	0.54%	0.66%	1.05%	0.90%	1.46%	1.23%	1.31%	1.74%	1.40%	1.97%	1.24%	0.82%	1.27%	0.28%	1.07%	0.88%	0.84%	0.80%	1.15%	0.93%	1.89%	2.55%	1.86%	2.05%	1.86%	2.37%	2.29%	2.08%	2.17%	2.01%	1.86%	1.82%	1.46%	0.98%	0.71%	1.18%	1.35%	1.62%	1.09%	0.27%	0.45%	2.12%	1.46%	0.39%	0.72%	0.89%	0.86%	1.65%	1.79%	1.33%	1.57%	0.99%	0.74%	1.02%	1.98%	1.21%	0.97%	1.28%	1.70%	2.03%	0.71%	2.04%	1.13%	1.84%	1.64%	1.22%	1.06%	0.58%	0.89%	0.86%	0.59%	1.04%	0.93%	1.79%									
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
