7	Число избирательных бюллетеней в переносных ящиках для голосования	3014	39	56	19	15	31	25	15	30	33	23	29	18	46	46	45	53	47	64	28	46	46	37	40	38	52	36	67	40	33	46	40	33	41	47	40	44	45	36	14	54	41	31	14	22	45	49	76	37	34	63	40	134	18	18	27	21	38	25	31	57	54	29	116	39	37	45	59	37	23	46	22	16	83	1	49									
8	Число бюллетеней в стационарных ящиках для голосования	86890	1628	838	666	1081	1310	812	621	905	663	705	891	1064	925	1144	1416	760	1478	1667	1256	1562	1510	985	1194	1244	1347	1140	1576	1835	1716	1599	1837	1628	1563	1451	1606	783	1225	799	512	1625	1139	1058	705	553	1170	875	1269	1157	1787	1335	588	699	381	1350	1366	1559	999	1257	793	1424	1637	827	591	1657	1758	1476	1501	1030	1719	1521	1224	1081	375	227	235									
9	Число недействительных избирательных бюллетеней	1282	17	14	8	18	18	10	10	6	7	8	11	14	13	7	25	9	19	25	15	23	23	9	25	17	22	23	25	17	26	21	26	24	27	28	25	10	17	5	11	27	13	23	21	9	18	15	22	13	24	28	15	16	5	20	21	23	15	18	10	23	19	15	11	19	21	17	29	18	37	15	13	11	8	4	8									
10	Число действительных избирательных бюллетеней	88622	1650	880	677	1078	1323	827	626	929	689	720	909	1068	958	1183	1436	804	1506	1706	1269	1585	1533	1013	1209	1265	1377	1153	1618	1858	1723	1624	1851	1637	1577	1470	1621	817	1253	830	515	1652	1167	1066	698	566	1197	909	1323	1181	1797	1370	613	817	394	1348	1372	1557	1022	1264	814	1458	1672	841	696	1677	1774	1504	1531	1049	1705	1552	1233	1086	450	224	276									
11	Число утраченных избирательных бюллетеней	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																						
13	Бабурин Сергей Николаевич	732	9	5	6	9	14	5	5	8	5	9	7	8	10	11	8	5	10	21	14	8	14	8	14	7	8	12	15	10	19	15	18	21	7	11	18	6	8	3	3	15	11	9	9	1	7	9	16	14	19	9	5	4	2	12	13	17	7	13	11	7	13	7	3	19	13	6	13	10	9	7	11	7	3	2	5									
		0.81%	0.54%	0.56%	0.88%	0.82%	1.04%	0.60%	0.79%	0.86%	0.72%	1.24%	0.76%	0.74%	1.03%	0.92%	0.55%	0.62%	0.66%	1.21%	1.09%	0.50%	0.90%	0.78%	1.13%	0.55%	0.57%	1.02%	0.91%	0.53%	1.09%	0.91%	0.96%	1.26%	0.44%	0.73%	1.09%	0.73%	0.63%	0.36%	0.57%	0.89%	0.93%	0.83%	1.25%	0.17%	0.58%	0.97%	1.19%	1.17%	1.04%	0.64%	0.80%	0.48%	0.50%	0.88%	0.93%	1.08%	0.68%	1.01%	1.33%	0.47%	0.77%	0.82%	0.42%	1.12%	0.72%	0.39%	0.83%	0.94%	0.52%	0.45%	0.88%	0.64%	0.66%	0.88%	1.76%									
14	Грудинин Павел Николаевич	9068	191	111	60	110	161	95	73	87	67	65	84	110	101	131	133	87	155	178	127	167	164	92	94	131	134	121	174	190	185	190	166	137	138	150	158	80	135	116	44	195	138	145	58	66	125	86	139	109	211	142	56	72	43	125	126	191	110	143	72	162	187	77	55	157	205	141	130	110	131	143	105	145	32	14	30									
		10.09%	11.46%	12.42%	8.76%	10.04%	12.01%	11.35%	11.48%	9.30%	9.63%	8.93%	9.13%	10.17%	10.40%	11.01%	9.10%	10.70%	10.16%	10.28%	9.89%	10.39%	10.54%	9.00%	7.62%	10.22%	9.58%	10.29%	10.59%	10.13%	10.58%	11.55%	8.84%	8.25%	8.60%	10.01%	9.60%	9.67%	10.63%	13.89%	8.37%	11.61%	11.69%	13.31%	8.07%	11.48%	10.29%	9.31%	10.33%	9.13%	11.59%	10.16%	8.92%	8.64%	10.78%	9.14%	9.05%	12.09%	10.61%	11.15%	8.74%	10.94%	11.06%	8.99%	7.78%	9.26%	11.42%	9.27%	8.33%	10.31%	7.52%	9.13%	8.43%	13.22%	6.99%	6.14%	10.56%									
15	Жириновский Владимир Вольфович	4928	99	34	30	67	50	55	34	59	44	40	41	65	59	51	65	29	84	89	69	92	70	55	67	66	80	57	74	110	75	69	80	79	96	87	80	45	64	45	39	98	65	75	42	43	77	57	77	73	96	65	42	54	24	78	80	86	54	65	59	93	95	59	48	108	123	77	88	56	101	89	63	45	43	17	19									
		5.48%	5.94%	3.80%	4.38%	6.11%	3.73%	6.57%	5.35%	6.31%	6.32%	5.49%	4.46%	6.01%	6.08%	4.29%	4.45%	3.57%	5.51%	5.14%	5.37%	5.72%	4.50%	5.38%	5.43%	5.15%	5.72%	4.85%	4.50%	5.87%	4.29%	4.19%	4.26%	4.76%	5.99%	5.81%	4.86%	5.44%	5.04%	5.39%	7.41%	5.84%	5.51%	6.89%	5.84%	7.48%	6.34%	6.17%	5.72%	6.11%	5.27%	4.65%	6.69%	6.48%	6.02%	5.70%	5.74%	5.44%	5.21%	5.07%	7.16%	6.28%	5.62%	6.89%	6.79%	6.37%	6.85%	5.06%	5.64%	5.25%	5.80%	5.68%	5.06%	4.10%	9.39%	7.46%	6.69%									
16	Путин Владимир Владимирович	66861	1182	665	533	774	954	610	463	704	516	558	696	795	710	885	1107	614	1110	1251	945	1195	1184	771	942	969	1051	876	1209	1368	1278	1200	1418	1246	1176	1104	1224	628	927	590	395	1203	843	754	546	407	885	698	983	919	1308	1060	478	610	302	1062	1069	1159	790	960	616	1106	1284	641	553	1258	1313	1169	1216	805	1321	1206	979	799	350	176	210									
		74.37%	70.91%	74.38%	77.81%	70.62%	71.14%	72.88%	72.80%	75.29%	74.14%	76.65%	75.65%	73.48%	73.12%	74.37%	75.77%	75.52%	72.79%	72.27%	73.60%	74.32%	76.09%	75.44%	76.34%	75.59%	75.13%	74.49%	73.58%	72.96%	73.07%	72.95%	75.55%	75.02%	73.32%	73.70%	74.36%	75.94%	72.99%	70.66%	75.10%	71.65%	71.44%	69.24%	75.94%	70.78%	72.84%	75.54%	73.09%	76.97%	71.83%	75.82%	76.11%	73.23%	75.69%	77.63%	76.74%	73.35%	76.18%	74.88%	74.76%	74.68%	75.93%	74.88%	78.22%	74.17%	73.15%	76.86%	77.95%	75.45%	75.83%	76.96%	78.57%	72.84%	76.42%	77.19%	73.94%									
17	Собчак Ксения Анатольевна	3133	79	27	14	60	55	37	26	31	20	25	44	30	32	42	59	29	62	72	50	43	42	37	39	41	55	45	63	67	87	76	82	72	74	54	68	19	45	49	10	74	57	41	17	15	49	25	48	28	84	42	16	44	12	29	28	38	32	29	28	37	49	26	12	55	52	49	36	32	61	48	29	32	9	4	4									
		3.48%	4.74%	3.02%	2.04%	5.47%	4.10%	4.42%	4.09%	3.32%	2.87%	3.43%	4.78%	2.77%	3.30%	3.53%	4.04%	3.57%	4.07%	4.16%	3.89%	2.67%	2.70%	3.62%	3.16%	3.20%	3.93%	3.83%	3.83%	3.57%	4.97%	4.62%	4.37%	4.33%	4.61%	3.60%	4.13%	2.30%	3.54%	5.87%	1.90%	4.41%	4.83%	3.76%	2.36%	2.61%	4.03%	2.71%	3.57%	2.35%	4.61%	3.00%	2.55%	5.28%	3.01%	2.12%	2.01%	2.41%	3.09%	2.26%	3.40%	2.50%	2.90%	3.04%	1.70%	3.24%	2.90%	3.22%	2.31%	2.99%	3.50%	3.06%	2.33%	2.92%	1.97%	1.75%	1.41%									
18	Сурайкин Максим Александрович	734	11	7	4	10	9	2	7	8	11	7	9	13	7	14	10	6	7	14	9	13	6	11	9	9	20	7	15	25	15	10	11	13	17	10	10	6	9	5	8	12	10	9	5	8	12	4	9	4	14	7	5	6	5	15	12	10	5	16	7	17	9	5	6	18	14	17	11	7	23	14	7	9	2	4	2									
		0.82%	0.66%	0.78%	0.58%	0.91%	0.67%	0.24%	1.10%	0.86%	1.58%	0.96%	0.98%	1.20%	0.72%	1.18%	0.68%	0.74%	0.46%	0.81%	0.70%	0.81%	0.39%	1.08%	0.73%	0.70%	1.43%	0.60%	0.91%	1.33%	0.86%	0.61%	0.59%	0.78%	1.06%	0.67%	0.61%	0.73%	0.71%	0.60%	1.52%	0.71%	0.85%	0.83%	0.70%	1.39%	0.99%	0.43%	0.67%	0.34%	0.77%	0.50%	0.80%	0.72%	1.25%	1.10%	0.86%	0.63%	0.48%	1.25%	0.85%	1.15%	0.53%	0.58%	0.85%	1.06%	0.78%	1.12%	0.71%	0.66%	1.32%	0.89%	0.56%	0.82%	0.44%	1.75%	0.70%									
19	Титов Борис Юрьевич	1163	26	5	10	14	31	9	7	8	7	4	17	16	13	17	19	10	29	27	22	23	13	15	14	8	10	15	18	38	28	23	25	29	22	23	21	8	14	10	8	22	21	15	9	13	19	16	15	10	21	16	5	12	5	6	21	23	11	18	13	15	16	14	11	20	14	13	13	17	25	19	10	22	4	1	2									
		1.29%	1.56%	0.56%	1.46%	1.28%	2.31%	1.08%	1.10%	0.86%	1.01%	0.55%	1.85%	1.48%	1.34%	1.43%	1.30%	1.23%	1.90%	1.56%	1.71%	1.43%	0.84%	1.47%	1.13%	0.62%	0.71%	1.28%	1.10%	2.03%	1.60%	1.40%	1.33%	1.75%	1.37%	1.54%	1.28%	0.97%	1.10%	1.20%	1.52%	1.31%	1.78%	1.38%	1.25%	2.26%	1.56%	1.73%	1.12%	0.84%	1.15%	1.14%	0.80%	1.44%	1.25%	0.44%	1.51%	1.46%	1.06%	1.40%	1.58%	1.01%	0.95%	1.64%	1.56%	1.18%	0.78%	0.85%	0.83%	1.59%	1.44%	1.21%	0.80%	2.01%	0.87%	0.44%	0.70%									
20	Явлинский Григорий Алексеевич	2003	53	26	20	34	49	14	11	24	19	12	11	31	26	32	35	24	49	54	33	44	40	24	30	34	19	20	50	50	36	41	51	40	47	31	42	25	51	12	8	33	22	18	12	13	23	14	36	24	44	29	6	15	1	21	23	33	13	20	8	21	19	12	8	42	40	32	24	12	34	26	29	27	7	6	4									
		2.23%	3.18%	2.91%	2.92%	3.10%	3.65%	1.67%	1.73%	2.57%	2.73%	1.65%	1.20%	2.87%	2.68%	2.69%	2.40%	2.95%	3.21%	3.12%	2.57%	2.74%	2.57%	2.35%	2.43%	2.65%	1.36%	1.70%	3.04%	2.67%	2.06%	2.49%	2.72%	2.41%	2.93%	2.07%	2.55%	3.02%	4.02%	1.44%	1.52%	1.97%	1.86%	1.65%	1.67%	2.26%	1.89%	1.52%	2.68%	2.01%	2.42%	2.07%	0.96%	1.80%	0.25%	1.54%	1.65%	2.09%	1.25%	1.56%	0.97%	1.42%	1.12%	1.40%	1.13%	2.48%	2.23%	2.10%	1.54%	1.12%	1.95%	1.66%	2.33%	2.46%	1.53%	2.63%	1.41%									
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
