9	Число недействительных избирательных бюллетеней	1301	24	19	13	17	19	14	7	14	17	9	14	20	13	11	16	12	33	22	18	27	24	26	12	14	23	13	28	20	30	34	31	13	28	28	21	11	20	2	2	13	16	11	11	11	25	16	32	15	15	28	12	21	7	20	20	30	13	17	12	22	17	9	10	20	19	19	28	18	26	24	15	6	0	4									
10	Число действительных избирательных бюллетеней	77190	1253	1070	697	861	1206	729	565	971	668	632	885	1021	899	1193	1157	786	1580	1295	1194	1519	1503	1079	1069	1120	1361	1064	1444	1482	1763	1534	1504	1595	1495	1361	1443	741	1211	177	425	929	1110	745	557	538	1168	845	1293	1188	1600	1208	561	689	417	1224	1307	1332	859	792	653	1073	1051	607	454	1532	1777	1305	1312	1241	1415	1285	1043	203	91	234									
11	Число полученных открепительных  удостоверений	2383	45	35	25	25	30	20	20	25	20	20	30	50	20	30	30	30	50	50	45	53	50	30	30	35	40	30	45	45	70	50	40	55	45	55	40	20	45	5	15	20	35	20	25	15	35	25	25	40	40	40	15	40	20	40	40	40	25	20	25	25	30	15	20	55	40	30	30	35	35	40	45	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1849	45	34	17	16	20	15	17	23	14	14	21	31	11	15	23	28	37	43	24	45	35	15	27	28	36	29	39	40	65	48	35	34	39	47	33	13	39	1	11	17	33	18	17	9	29	22	20	38	29	31	5	17	17	32	33	40	17	17	18	22	12	8	10	39	33	14	30	25	27	29	34	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1711	39	20	23	32	30	18	13	18	25	11	13	28	13	14	31	29	38	22	32	24	35	27	28	26	22	12	16	31	51	22	16	21	21	20	15	15	24	8	8	12	106	78	12	12	11	11	8	13	34	98	15	12	16	19	16	20	13	7	44	13	11	19	16	24	23	13	16	10	29	16	25	23	11	14									
14	Число неиспользованных открепительных удостоверений	534	0	1	8	9	10	5	3	2	6	6	9	19	9	15	7	2	13	7	21	8	15	15	3	7	4	1	6	5	5	2	5	21	6	8	7	7	6	4	4	3	2	2	8	6	6	3	5	2	11	9	10	23	3	8	7	0	8	3	7	3	18	7	10	16	7	16	0	10	8	11	11	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	57	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	5	1	0	1	2	1	0	1	1	0	2	2	1	1	3	0	1	1	0	1	0	1	1	3	0	1	0	1	2	3	0	0	0	1	1	0	1	1	2	0	2	0	0	0	0	2	1	2	1	1	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																					
19	Жириновский Владимир Вольфович	3089	46	36	13	34	40	33	20	33	27	22	24	45	35	40	51	25	61	56	50	49	46	39	44	37	47	30	63	52	59	46	53	49	64	53	59	37	47	10	20	40	49	28	29	43	54	25	48	50	54	47	27	31	19	58	66	57	41	50	34	56	54	30	17	69	65	45	68	46	72	54	54	6	2	6									
		3.94%	3.60%	3.31%	1.83%	3.87%	3.27%	4.44%	3.50%	3.35%	3.94%	3.43%	2.67%	4.32%	3.84%	3.32%	4.35%	3.13%	3.78%	4.25%	4.13%	3.17%	3.01%	3.53%	4.07%	3.26%	3.40%	2.79%	4.28%	3.46%	3.29%	2.93%	3.45%	3.05%	4.20%	3.82%	4.03%	4.92%	3.82%	5.59%	4.68%	4.25%	4.35%	3.70%	5.11%	7.83%	4.53%	2.90%	3.62%	4.16%	3.34%	3.80%	4.71%	4.37%	4.48%	4.66%	4.97%	4.19%	4.70%	6.18%	5.11%	5.11%	5.06%	4.87%	3.66%	4.45%	3.62%	3.40%	5.07%	3.65%	4.99%	4.13%	5.10%	2.87%	2.20%	2.52%									
20	Зюганов Геннадий Андреевич	12803	199	233	130	124	208	120	91	170	111	100	159	158	131	192	163	136	249	199	205	253	251	174	206	142	205	177	237	242	277	248	202	255	247	230	225	115	204	20	69	151	162	121	107	85	218	130	237	210	326	229	106	111	61	218	207	197	145	153	109	160	169	106	51	295	351	221	212	223	221	229	144	30	19	32									
		16.31%	15.58%	21.40%	18.31%	14.12%	16.98%	16.15%	15.91%	17.26%	16.20%	15.60%	17.69%	15.18%	14.36%	15.95%	13.90%	17.04%	15.44%	15.11%	16.91%	16.36%	16.44%	15.75%	19.06%	12.52%	14.81%	16.43%	16.10%	16.11%	15.45%	15.82%	13.16%	15.86%	16.22%	16.56%	15.37%	15.29%	16.57%	11.17%	16.16%	16.03%	14.39%	16.01%	18.84%	15.48%	18.27%	15.10%	17.89%	17.46%	20.19%	18.53%	18.50%	15.63%	14.39%	17.52%	15.60%	14.46%	16.63%	18.91%	16.39%	14.61%	15.82%	17.21%	10.99%	19.01%	19.54%	16.69%	15.82%	17.71%	15.34%	17.49%	13.61%	14.35%	20.88%	13.45%									
21	Миронов Сергей Михайлович	3663	68	56	30	43	63	47	25	43	24	37	26	56	54	58	50	43	82	68	66	71	86	53	40	58	72	50	54	71	67	82	72	60	67	59	74	49	50	1	8	41	67	29	22	21	43	36	58	52	80	50	26	35	15	47	69	72	37	30	34	55	43	23	6	71	89	69	53	68	76	73	63	6	5	16									
		4.67%	5.32%	5.14%	4.23%	4.90%	5.14%	6.33%	4.37%	4.37%	3.50%	5.77%	2.89%	5.38%	5.92%	4.82%	4.26%	5.39%	5.08%	5.16%	5.45%	4.59%	5.63%	4.80%	3.70%	5.11%	5.20%	4.64%	3.67%	4.73%	3.74%	5.23%	4.69%	3.73%	4.40%	4.25%	5.05%	6.52%	4.06%	0.56%	1.87%	4.35%	5.95%	3.84%	3.87%	3.83%	3.60%	4.18%	4.38%	4.32%	4.95%	4.05%	4.54%	4.93%	3.54%	3.78%	5.20%	5.29%	4.24%	3.71%	5.11%	5.02%	4.03%	3.73%	1.29%	4.57%	4.96%	5.21%	3.96%	5.40%	5.27%	5.58%	5.95%	2.87%	5.49%	6.72%									
22	Прохоров Михаил Дмитриевич	12597	234	198	123	144	278	124	100	132	95	95	182	215	148	226	219	130	265	231	191	270	226	164	152	158	199	203	217	281	363	283	302	352	264	222	266	96	250	7	65	170	193	154	62	79	180	117	182	205	319	183	85	122	50	141	145	221	94	98	102	130	130	98	39	233	276	181	150	194	203	162	170	22	8	29									
		16.05%	18.32%	18.18%	17.32%	16.40%	22.69%	16.69%	17.48%	13.40%	13.87%	14.82%	20.24%	20.65%	16.23%	18.77%	18.67%	16.29%	16.43%	17.54%	15.76%	17.46%	14.80%	14.84%	14.06%	13.93%	14.38%	18.85%	14.74%	18.71%	20.25%	18.05%	19.67%	21.89%	17.33%	15.98%	18.17%	12.77%	20.31%	3.91%	15.22%	18.05%	17.14%	20.37%	10.92%	14.39%	15.09%	13.59%	13.74%	17.04%	19.75%	14.81%	14.83%	17.18%	11.79%	11.33%	10.93%	16.23%	10.78%	12.11%	15.34%	11.87%	12.17%	15.91%	8.41%	15.01%	15.37%	13.67%	11.19%	15.41%	14.09%	12.38%	16.07%	10.53%	8.79%	12.18%									
23	Путин Владимир Владимирович	45038	706	547	401	516	617	405	329	593	411	378	494	547	531	677	674	452	923	741	682	876	894	649	627	725	838	604	873	836	997	875	875	879	853	797	819	444	660	139	263	527	639	413	337	310	673	537	768	671	821	699	317	390	272	760	820	785	542	461	374	672	655	350	341	864	996	789	829	710	843	767	612	139	57	151									
		57.38%	55.29%	50.23%	56.48%	58.77%	50.37%	54.51%	57.52%	60.20%	60.00%	58.97%	54.95%	52.55%	58.22%	56.23%	57.46%	56.64%	57.22%	56.26%	56.27%	56.66%	58.55%	58.73%	58.00%	63.93%	60.55%	56.08%	59.31%	55.66%	55.61%	55.80%	57.00%	54.66%	56.01%	57.38%	55.94%	59.04%	53.61%	77.65%	61.59%	55.94%	56.75%	54.63%	59.33%	56.47%	56.41%	62.37%	57.96%	55.78%	50.84%	56.55%	55.32%	54.93%	64.15%	61.09%	61.79%	57.64%	62.16%	56.98%	56.24%	61.37%	61.33%	56.82%	73.49%	55.67%	55.46%	59.59%	61.87%	56.39%	58.50%	58.59%	57.84%	66.51%	62.64%	63.45%									
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
