Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Елабужская городская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422					
14	Число погашенных открепительных удостоверений	204	7	0	10	14	11	8	18	10	14	13	6	0	6	3	0	1	3	20	0	7	11	0	0	2	17	3	2	2	6	0	0	0	2	0	8	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	42	2	0	0	0	1	2	0	2	0	3	2	1	0	4	0	2	2	0	3	2	0	4	0	1	1	1	1	1	1	1	2	2	1	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	347	9	12	10	6	7	15	14	15	2	11	15	12	13	2	4	13	15	1	2	1	20	5	15	3	3	8	8	24	10	17	11	16	17	4	4	1	0	1	1					
		0.93%	0.93%	1.15%	1.09%	0.89%	0.95%	1.78%	1.62%	1.60%	0.43%	1.56%	1.40%	0.73%	1.76%	0.18%	0.38%	0.91%	1.01%	0.67%	0.15%	0.10%	1.35%	0.34%	1.10%	0.23%	0.51%	0.57%	0.61%	1.49%	0.79%	1.32%	0.87%	1.24%	1.39%	1.84%	0.76%	0.32%	0.0%	0.63%	0.94%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	415	8	15	12	5	4	7	8	14	5	5	13	16	9	17	6	16	14	0	3	3	22	7	20	20	7	22	26	20	24	20	15	11	13	1	3	4	0	0	0					
		1.11%	0.83%	1.44%	1.31%	0.74%	0.54%	0.83%	0.92%	1.50%	1.09%	0.71%	1.22%	0.97%	1.22%	1.56%	0.57%	1.12%	0.94%	0.0%	0.22%	0.30%	1.48%	0.48%	1.47%	1.58%	1.20%	1.57%	2.01%	1.24%	1.91%	1.55%	1.18%	0.85%	1.06%	0.46%	0.57%	1.30%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	569	12	14	12	12	20	8	10	22	13	18	32	27	26	6	10	26	29	0	8	16	26	10	24	22	10	29	23	18	17	16	18	10	16	2	2	1	0	0	4					
		1.53%	1.25%	1.34%	1.31%	1.78%	2.72%	0.95%	1.16%	2.36%	2.83%	2.56%	3.00%	1.65%	3.52%	0.55%	0.95%	1.83%	1.96%	0.0%	0.61%	1.60%	1.75%	0.68%	1.76%	1.73%	1.72%	2.08%	1.78%	1.12%	1.35%	1.24%	1.42%	0.77%	1.31%	0.92%	0.38%	0.32%	0.0%	0.0%	3.77%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	699	6	13	19	11	6	17	19	12	8	9	17	37	10	19	17	20	15	0	4	14	37	67	30	25	29	31	20	36	30	22	34	32	26	0	3	3	0	0	1					
		1.88%	0.62%	1.25%	2.08%	1.63%	0.81%	2.01%	2.20%	1.28%	1.74%	1.28%	1.59%	2.26%	1.35%	1.74%	1.62%	1.41%	1.01%	0.0%	0.30%	1.40%	2.5%	4.60%	2.21%	1.97%	5.0%	2.22%	1.54%	2.24%	2.39%	1.71%	2.69%	2.48%	2.13%	0.0%	0.57%	0.98%	0.0%	0.0%	0.94%					
22	"5. ""За Русь Святую"""	143	6	2	3	6	6	7	3	1	4	7	10	5	11	5	5	5	8	0	1	2	7	1	2	0	0	9	8	3	6	3	2	2	2	0	0	0	1	0	0					
		0.38%	0.62%	0.19%	0.32%	0.89%	0.81%	0.83%	0.34%	0.10%	0.87%	0.99%	0.93%	0.30%	1.49%	0.45%	0.47%	0.35%	0.54%	0.0%	0.07%	0.20%	0.47%	0.06%	0.14%	0.0%	0.0%	0.64%	0.61%	0.18%	0.47%	0.23%	0.15%	0.15%	0.16%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	60	1	2	0	3	1	1	1	3	0	1	2	2	4	3	3	3	3	0	0	1	0	4	0	5	0	0	2	2	2	2	3	1	0	0	1	2	1	0	1					
		0.16%	0.10%	0.19%	0.0%	0.44%	0.13%	0.11%	0.11%	0.32%	0.0%	0.14%	0.18%	0.12%	0.54%	0.27%	0.28%	0.21%	0.20%	0.0%	0.0%	0.10%	0.0%	0.27%	0.0%	0.39%	0.0%	0.0%	0.15%	0.12%	0.15%	0.15%	0.23%	0.07%	0.0%	0.0%	0.19%	0.65%	0.96%	0.0%	0.94%					
24	"7. ""Новый курс - Автомобильная Россия"""	238	6	6	10	2	7	4	4	8	2	1	2	12	5	5	5	7	13	0	1	4	17	10	11	5	6	8	13	7	7	7	19	9	12	0	2	0	0	0	1					
		0.64%	0.62%	0.57%	1.09%	0.29%	0.95%	0.47%	0.46%	0.85%	0.43%	0.14%	0.18%	0.73%	0.67%	0.45%	0.47%	0.49%	0.88%	0.0%	0.07%	0.40%	1.14%	0.68%	0.81%	0.39%	1.03%	0.57%	1.00%	0.43%	0.55%	0.54%	1.50%	0.69%	0.98%	0.0%	0.38%	0.0%	0.0%	0.0%	0.94%					
25	"8. ""Народно-республиканская партия России"""	36	1	0	0	0	0	1	1	2	0	1	2	3	2	0	0	3	1	0	0	0	0	2	0	0	0	2	2	2	0	2	5	1	1	0	0	0	0	0	2					
		0.09%	0.10%	0.0%	0.0%	0.0%	0.0%	0.11%	0.11%	0.21%	0.0%	0.14%	0.18%	0.18%	0.27%	0.0%	0.0%	0.21%	0.06%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.14%	0.15%	0.12%	0.0%	0.15%	0.39%	0.07%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	1.88%					
26	"9. ""Российская экологическая партия ""Зеленые"""	105	0	5	1	1	3	2	2	3	2	1	9	3	1	1	2	6	2	0	0	1	6	4	7	5	2	2	2	5	5	1	5	9	5	0	0	1	0	0	1					
		0.28%	0.0%	0.48%	0.10%	0.14%	0.40%	0.23%	0.23%	0.32%	0.43%	0.14%	0.84%	0.18%	0.13%	0.09%	0.19%	0.42%	0.13%	0.0%	0.0%	0.10%	0.40%	0.27%	0.51%	0.39%	0.34%	0.14%	0.15%	0.31%	0.39%	0.07%	0.39%	0.69%	0.41%	0.0%	0.0%	0.32%	0.0%	0.0%	0.94%					
27	"10. ""Аграрная партия России"""	383	14	7	7	7	8	7	14	10	1	9	6	29	13	1	10	25	14	0	2	5	16	12	15	14	3	13	20	14	20	15	9	10	25	0	4	2	1	0	1					
		1.03%	1.45%	0.67%	0.76%	1.04%	1.09%	0.83%	1.62%	1.07%	0.21%	1.28%	0.56%	1.77%	1.76%	0.09%	0.95%	1.76%	0.94%	0.0%	0.15%	0.50%	1.08%	0.82%	1.10%	1.10%	0.51%	0.93%	1.54%	0.87%	1.59%	1.16%	0.71%	0.77%	2.05%	0.0%	0.76%	0.65%	0.96%	0.0%	0.94%					
28	"11. ""Истинные патриоты России"""	96	5	10	1	0	3	4	2	5	0	0	1	5	0	3	2	10	0	0	0	0	8	6	1	2	2	3	6	1	3	7	1	3	1	0	0	0	0	0	1					
		0.25%	0.52%	0.96%	0.10%	0.0%	0.40%	0.47%	0.23%	0.53%	0.0%	0.0%	0.09%	0.30%	0.0%	0.27%	0.19%	0.70%	0.0%	0.0%	0.0%	0.0%	0.54%	0.41%	0.07%	0.15%	0.34%	0.21%	0.46%	0.06%	0.23%	0.54%	0.07%	0.23%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	256	17	6	7	3	5	7	9	13	3	11	6	10	6	6	0	28	21	0	6	3	5	10	8	13	2	11	8	5	3	7	3	4	6	3	0	0	0	0	1					
		0.68%	1.77%	0.57%	0.76%	0.44%	0.68%	0.83%	1.04%	1.39%	0.65%	1.56%	0.56%	0.61%	0.81%	0.55%	0.0%	1.97%	1.42%	0.0%	0.45%	0.30%	0.33%	0.68%	0.58%	1.02%	0.34%	0.78%	0.61%	0.31%	0.23%	0.54%	0.23%	0.31%	0.49%	1.38%	0.0%	0.0%	0.0%	0.0%	0.94%					
30	"13. ""Демократическая партия России"""	49	1	2	2	1	1	1	3	2	0	3	0	4	2	2	2	3	4	0	0	0	0	1	2	1	1	2	0	3	0	2	0	1	1	2	0	0	0	0	0					
		0.13%	0.10%	0.19%	0.21%	0.14%	0.13%	0.11%	0.34%	0.21%	0.0%	0.42%	0.0%	0.24%	0.27%	0.18%	0.19%	0.21%	0.27%	0.0%	0.0%	0.0%	0.0%	0.06%	0.14%	0.07%	0.17%	0.14%	0.0%	0.18%	0.0%	0.15%	0.0%	0.07%	0.08%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	1	1	0	0	2	0	0	1	0	0	5	1	5	0	0	3	0	0	0	1	3	1	0	1	2	0	0	1	3	4	5	4	0	0	0	0	0	0	0					
		0.11%	0.10%	0.09%	0.0%	0.0%	0.27%	0.0%	0.0%	0.10%	0.0%	0.0%	0.46%	0.06%	0.67%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.10%	0.20%	0.06%	0.0%	0.07%	0.34%	0.0%	0.0%	0.06%	0.23%	0.31%	0.39%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	53	2	1	0	1	0	1	1	1	0	0	2	3	0	3	2	2	1	0	0	1	2	0	5	2	0	2	4	1	0	4	2	3	4	0	0	0	0	1	2					
		0.14%	0.20%	0.09%	0.0%	0.14%	0.0%	0.11%	0.11%	0.10%	0.0%	0.0%	0.18%	0.18%	0.0%	0.27%	0.19%	0.14%	0.06%	0.0%	0.0%	0.10%	0.13%	0.0%	0.36%	0.15%	0.0%	0.14%	0.30%	0.06%	0.0%	0.31%	0.15%	0.23%	0.32%	0.0%	0.0%	0.0%	0.0%	0.63%	1.88%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1531	58	17	43	27	29	40	27	41	17	30	80	90	38	37	73	79	68	0	35	26	73	25	75	35	16	82	85	59	73	61	23	38	15	8	2	6	0	0	0					
		4.12%	6.04%	1.63%	4.71%	4.02%	3.95%	4.75%	3.13%	4.39%	3.71%	4.27%	7.51%	5.50%	5.15%	3.40%	6.99%	5.57%	4.61%	0.0%	2.67%	2.61%	4.93%	1.71%	5.53%	2.76%	2.75%	5.88%	6.57%	3.68%	5.83%	4.74%	1.82%	2.95%	1.23%	3.68%	0.38%	1.96%	0.0%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	106	1	5	4	3	0	5	1	3	4	1	3	4	3	1	1	5	8	1	0	1	5	5	4	1	2	2	3	5	2	5	2	13	1	0	0	0	1	0	1					
		0.28%	0.10%	0.48%	0.43%	0.44%	0.0%	0.59%	0.11%	0.32%	0.87%	0.14%	0.28%	0.24%	0.40%	0.09%	0.09%	0.35%	0.54%	0.67%	0.0%	0.10%	0.33%	0.34%	0.29%	0.07%	0.34%	0.14%	0.23%	0.31%	0.15%	0.38%	0.15%	1.01%	0.08%	0.0%	0.0%	0.0%	0.96%	0.0%	0.94%					
35	"18. ""ЛДПР"""	2938	104	58	58	48	51	78	58	90	45	42	93	143	64	109	80	125	159	4	61	27	128	107	79	106	43	109	118	131	117	119	152	83	88	19	19	18	5	0	0					
		7.90%	10.83%	5.58%	6.35%	7.15%	6.95%	9.26%	6.72%	9.65%	9.82%	5.98%	8.74%	8.75%	8.68%	10.01%	7.67%	8.82%	10.77%	2.70%	4.66%	2.71%	8.64%	7.34%	5.82%	8.37%	7.41%	7.82%	9.13%	8.18%	9.34%	9.26%	12.05%	6.44%	7.22%	8.75%	3.65%	5.88%	4.80%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1605	35	32	27	17	18	20	30	53	34	15	35	83	45	56	47	77	85	5	22	18	100	70	73	65	20	93	84	54	65	59	42	55	40	14	3	7	5	1	1					
		4.31%	3.64%	3.08%	2.96%	2.53%	2.45%	2.37%	3.48%	5.68%	7.42%	2.13%	3.28%	5.07%	6.10%	5.14%	4.50%	5.43%	5.76%	3.37%	1.68%	1.80%	6.75%	4.80%	5.38%	5.13%	3.44%	6.67%	6.50%	3.37%	5.19%	4.59%	3.33%	4.27%	3.28%	6.45%	0.57%	2.28%	4.80%	0.63%	0.94%					
37	"20. ""Политическая партия ""Единая Россия"""	21958	550	705	542	412	456	450	517	524	236	425	519	836	453	660	631	669	769	112	1072	796	841	909	821	790	343	724	626	987	587	655	754	780	733	122	428	217	75	153	79					
		59.09%	57.29%	67.91%	59.42%	61.40%	62.21%	53.44%	59.97%	56.22%	51.52%	60.54%	48.77%	51.16%	61.46%	60.66%	60.49%	47.24%	52.13%	75.67%	81.95%	79.99%	56.82%	62.43%	60.54%	62.45%	59.13%	51.97%	48.45%	61.64%	46.88%	50.97%	59.79%	60.60%	60.18%	56.22%	82.30%	70.91%	72.11%	96.83%	74.52%					
38	"21. ""Российская Конституционно-демократическая партия"""	66	1	4	0	0	1	1	2	2	0	1	5	9	1	1	2	5	3	0	2	0	4	2	2	3	0	0	2	2	2	0	1	1	0	1	1	1	0	2	2					
		0.17%	0.10%	0.38%	0.0%	0.0%	0.13%	0.11%	0.23%	0.21%	0.0%	0.14%	0.46%	0.55%	0.13%	0.09%	0.19%	0.35%	0.20%	0.0%	0.15%	0.0%	0.27%	0.13%	0.14%	0.23%	0.0%	0.0%	0.15%	0.12%	0.15%	0.0%	0.07%	0.07%	0.0%	0.46%	0.19%	0.32%	0.0%	1.26%	1.88%					
39	"22. ""Развитие предпринимательства"""	161	3	2	3	2	2	6	2	3	5	2	6	8	1	5	3	8	8	0	1	1	9	0	2	7	2	18	4	4	11	3	7	12	11	0	0	0	0	0	0					
		0.43%	0.31%	0.19%	0.32%	0.29%	0.27%	0.71%	0.23%	0.32%	1.09%	0.28%	0.56%	0.48%	0.13%	0.45%	0.28%	0.56%	0.54%	0.0%	0.07%	0.10%	0.60%	0.0%	0.14%	0.55%	0.34%	1.29%	0.30%	0.24%	0.87%	0.23%	0.55%	0.93%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3515	85	41	104	85	91	102	96	100	51	89	133	199	6	109	113	180	142	22	51	45	145	167	104	90	52	149	120	152	139	144	133	86	94	30	33	21	10	0	2					
		9.46%	8.85%	3.94%	11.40%	12.66%	12.41%	12.11%	11.13%	10.72%	11.13%	12.67%	12.5%	12.17%	0.81%	10.01%	10.83%	12.71%	9.62%	14.86%	3.89%	4.52%	9.79%	11.46%	7.66%	7.11%	8.96%	10.69%	9.28%	9.49%	11.10%	11.20%	10.54%	6.68%	7.71%	13.82%	6.34%	6.86%	9.61%	0.0%	1.88%					
																																														
41	Против всех	1280	29	70	37	6	5	36	33	0	19	16	50	61	7	28	6	79	85	3	28	29	3	21	35	41	30	51	89	57	92	93	4	89	10	7	10	16	5	0	0					
		3.44%	3.02%	6.74%	4.05%	0.89%	0.68%	4.27%	3.82%	0.0%	4.14%	2.27%	4.69%	3.73%	0.94%	2.57%	0.57%	5.57%	5.76%	2.02%	2.14%	2.91%	0.20%	1.44%	2.58%	3.24%	5.17%	3.66%	6.88%	3.56%	7.34%	7.23%	0.31%	6.91%	0.82%	3.22%	1.92%	5.22%	4.80%	0.0%	0.0%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
