Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Тевризская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245					
21	. Путин Владимир Владимирович	7454	556	494	519	517	496	250	121	56	43	300	141	138	437	246	126	238	282	209	200	221	77	88	232	329	189	72	153	200	242	156	126					
		75.83%	73.64%	82.06%	79.97%	75.70%	78.23%	77.64%	85.21%	70.00%	60.56%	83.10%	71.21%	72.25%	71.64%	73.00%	74.12%	74.84%	79.66%	72.32%	70.67%	75.17%	60.16%	77.19%	81.12%	78.71%	69.23%	84.71%	81.82%	70.18%	74.92%	65.00%	85.14%					
22	. Хакамада Ирина Муцуовна	181	12	18	8	11	20	7	2	1	0	2	1	3	9	7	6	3	7	3	12	4	2	2	3	7	6	1	4	7	5	8	0					
		1.84%	1.59%	2.99%	1.23%	1.61%	3.15%	2.17%	1.41%	1.25%	0.00%	0.55%	0.51%	1.57%	1.48%	2.08%	3.53%	0.94%	1.98%	1.04%	4.24%	1.36%	1.56%	1.75%	1.05%	1.67%	2.20%	1.18%	2.14%	2.46%	1.55%	3.33%	0.00%					
23	. Харитонов Николай Михайлович	1346	105	49	65	86	59	40	10	13	6	24	40	35	116	45	24	40	20	63	61	32	44	18	32	50	57	8	16	57	53	66	12					
		13.69%	13.91%	8.14%	10.02%	12.59%	9.31%	12.42%	7.04%	16.25%	8.45%	6.65%	20.20%	18.32%	19.02%	13.35%	14.12%	12.58%	5.65%	21.80%	21.55%	10.88%	34.38%	15.79%	11.19%	11.96%	20.88%	9.41%	8.56%	20.00%	16.41%	27.50%	8.11%					
																																						
24	Против всех	131	13	11	5	16	8	2	0	0	1	3	2	6	18	2	0	9	7	2	1	1	1	0	3	5	6	1	2	4	2	0	0					
		1.33%	1.72%	1.83%	0.77%	2.34%	1.26%	0.62%	0.00%	0.00%	1.41%	0.83%	1.01%	3.14%	2.95%	0.59%	0.00%	2.83%	1.98%	0.69%	0.35%	0.34%	0.78%	0.00%	1.05%	1.20%	2.20%	1.18%	1.07%	1.40%	0.62%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
