7	Число избирательных бюллетеней в переносных ящиках для голосования	2870	15	46	29	24	90	106	10	18	91	47	51	33	31	35	0	72	30	35	61	60	35	27	29	19	36	27	49	52	42	46	46	39	26	63	26	16	20	42	17	6	19	22	37	14	37	52	37	49	39	11	29	3	22	44	32	2	31	0	29	53	51	2	36	33	9	11	51	42	0	90	371	18	47					
8	Число бюллетеней в стационарных ящиках для голосования	114916	1764	1305	1559	1164	1837	1947	1142	973	1218	792	1898	1281	1801	961	350	1738	1819	1640	1830	1820	1750	2325	1781	2503	1829	1374	1824	1770	1568	1292	2319	1341	1738	2713	2209	1422	1419	1956	1544	894	956	977	1787	968	2418	2248	1098	1555	2381	1543	2360	2660	2091	1490	2457	2525	927	255	1171	1810	2168	1847	2142	2320	2613	1515	1860	1138	126	47	6	942	105					
9	Число недействительных избирательных бюллетеней	1056	4	17	70	0	18	15	11	0	5	14	44	0	2	6	6	29	21	0	10	13	34	19	21	0	21	13	21	17	42	3	1	0	23	4	0	19	24	0	23	12	2	22	31	16	5	12	10	22	18	17	8	20	20	13	18	36	5	0	8	43	3	8	11	8	36	11	33	34	2	0	0	0	2					
10	Число действительных избирательных бюллетеней	116730	1775	1334	1518	1188	1909	2038	1141	991	1304	825	1905	1314	1830	990	344	1781	1828	1675	1881	1867	1751	2333	1789	2522	1844	1388	1852	1805	1568	1335	2364	1380	1741	2772	2235	1419	1415	1998	1538	888	973	977	1793	966	2450	2288	1125	1582	2402	1537	2381	2643	2093	1521	2471	2491	953	255	1192	1820	2216	1841	2167	2345	2586	1515	1878	1146	124	137	377	960	150					
11	Число полученных открепительных  удостоверений	3213	40	40	40	40	50	75	40	30	40	20	60	30	50	30	0	40	50	40	40	40	80	60	50	80	40	30	50	40	40	30	65	30	40	65	40	40	30	55	40	30	30	45	40	30	50	70	40	40	50	50	50	50	60	40	50	50	30	0	40	60	50	130	45	50	170	43	70	30	0	0	0	20	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2918	40	40	40	26	42	75	23	22	29	20	51	30	42	21	0	32	49	32	35	40	80	60	45	80	40	30	49	40	40	27	55	25	34	65	40	40	30	55	40	27	15	40	32	27	50	67	30	39	50	39	50	50	57	37	48	49	14	0	25	54	49	86	45	50	170	43	61	30	0	0	0	20	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2400	18	26	9	12	10	27	13	40	23	20	18	0	76	17	86	73	21	52	70	41	18	37	54	12	13	51	44	2	22	70	40	60	161	95	11	16	10	16	16	38	14	18	15	13	18	16	8	34	13	19	34	60	20	19	30	13	10	22	79	15	14	61	16	25	57	19	19	18	126	6	5	21	105					
14	Число неиспользованных открепительных удостоверений	295	0	0	0	14	8	0	17	8	11	0	9	0	8	9	0	8	1	8	5	0	0	0	5	0	0	0	1	0	0	3	10	5	6	0	0	0	0	0	0	3	15	5	8	3	0	3	10	1	0	11	0	0	3	3	2	1	16	0	15	6	1	44	0	0	0	0	9	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	81	1	0	1	3	2	1	1	1	1	3	0	0	0	0	0	6	0	2	1	4	1	2	0	2	0	4	1	2	1	0	1	0	1	1	0	2	1	2	0	0	0	1	4	1	1	1	2	1	2	1	3	2	1	0	0	2	0	0	1	0	0	2	0	1	1	0	4	1	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																																
18	Богданов Андрей Владимирович	1507	13	23	8	13	10	24	13	10	28	18	25	10	5	13	6	31	26	48	26	29	40	15	43	2	16	24	27	23	12	11	22	29	27	119	12	21	17	31	15	25	9	21	14	3	7	23	16	14	20	28	18	38	24	27	27	17	7	0	21	36	3	24	28	11	75	22	33	12	1	2	3	12	1					
		1.28%	0.73%	1.70%	0.50%	1.09%	0.52%	1.17%	1.13%	1.01%	2.14%	2.15%	1.28%	0.76%	0.27%	1.31%	1.71%	1.71%	1.41%	2.87%	1.37%	1.54%	2.24%	0.64%	2.38%	0.08%	0.86%	1.71%	1.44%	1.26%	0.75%	0.82%	0.93%	2.10%	1.53%	4.29%	0.54%	1.46%	1.18%	1.55%	0.96%	2.78%	0.92%	2.10%	0.77%	0.31%	0.29%	1.00%	1.41%	0.87%	0.83%	1.80%	0.75%	1.43%	1.14%	1.76%	1.08%	0.67%	0.73%	0.00%	1.75%	1.93%	0.14%	1.30%	1.29%	0.47%	2.86%	1.44%	1.73%	1.02%	0.79%	1.46%	0.80%	1.25%	0.66%					
19	Жириновский Владимир Вольфович	6078	52	74	94	81	35	56	92	67	89	53	149	43	61	41	32	94	77	107	139	114	156	153	100	150	80	66	89	59	124	76	145	101	49	118	76	67	107	105	77	73	69	124	145	34	17	114	46	105	91	44	106	142	117	80	97	134	38	13	67	74	64	93	77	107	242	51	123	73	4	9	13	29	15					
		5.16%	2.92%	5.48%	5.92%	6.82%	1.82%	2.73%	7.99%	6.76%	6.80%	6.32%	7.64%	3.27%	3.33%	4.12%	9.14%	5.19%	4.16%	6.39%	7.35%	6.06%	8.74%	6.51%	5.52%	5.95%	4.29%	4.71%	4.75%	3.24%	7.70%	5.68%	6.13%	7.32%	2.78%	4.25%	3.40%	4.66%	7.44%	5.26%	4.93%	8.11%	7.08%	12.41%	7.95%	3.46%	0.69%	4.96%	4.05%	6.55%	3.76%	2.83%	4.44%	5.33%	5.54%	5.22%	3.90%	5.30%	3.97%	5.10%	5.58%	3.97%	2.88%	5.03%	3.54%	4.55%	9.23%	3.34%	6.44%	6.19%	3.17%	6.57%	3.45%	3.02%	9.87%					
20	Зюганов Геннадий Андреевич	13858	191	224	185	139	203	212	138	130	196	53	287	170	139	75	40	280	300	186	273	391	286	260	304	200	201	163	278	178	217	145	305	144	220	122	203	240	266	141	123	110	142	246	247	107	366	183	137	142	272	224	342	196	260	219	399	174	109	8	194	138	266	166	92	314	257	154	277	181	53	12	14	33	16					
		11.77%	10.74%	16.58%	11.65%	11.70%	10.53%	10.33%	11.98%	13.12%	14.97%	6.32%	14.73%	12.94%	7.59%	7.53%	11.43%	15.47%	16.22%	11.10%	14.44%	20.80%	16.02%	11.05%	16.80%	7.93%	10.78%	11.63%	14.84%	9.77%	13.48%	10.84%	12.90%	10.43%	12.47%	4.39%	9.08%	16.69%	18.49%	7.06%	7.88%	12.22%	14.56%	24.62%	13.54%	10.90%	14.91%	7.96%	12.07%	8.85%	11.24%	14.41%	14.32%	7.36%	12.30%	14.28%	16.03%	6.89%	11.38%	3.14%	16.17%	7.41%	11.99%	8.98%	4.22%	13.34%	9.80%	10.09%	14.50%	15.34%	42.06%	8.76%	3.71%	3.44%	10.53%					
21	Медведев Дмитрий Анатольевич	95287	1519	1013	1231	955	1661	1746	898	784	991	701	1444	1091	1625	861	266	1376	1425	1334	1443	1333	1269	1905	1342	2170	1547	1135	1458	1545	1215	1103	1892	1106	1445	2413	1944	1091	1025	1721	1323	680	753	586	1387	822	2060	1968	926	1321	2019	1241	1915	2267	1692	1195	1948	2166	799	234	910	1572	1883	1558	1970	1913	2012	1288	1445	880	66	114	347	886	118					
		80.90%	85.39%	74.98%	77.52%	80.39%	86.20%	85.05%	77.95%	79.11%	75.71%	83.55%	74.09%	83.03%	88.70%	86.45%	76.00%	76.02%	77.07%	79.64%	76.31%	70.90%	71.09%	80.99%	74.14%	86.04%	82.95%	81.01%	77.84%	84.80%	75.47%	82.44%	80.00%	80.14%	81.92%	86.92%	86.98%	75.87%	71.23%	86.14%	84.75%	75.56%	77.23%	58.66%	76.04%	83.71%	83.91%	85.57%	81.59%	82.36%	83.43%	79.86%	80.16%	85.13%	80.08%	77.90%	78.26%	85.71%	83.40%	91.76%	75.83%	84.38%	84.86%	84.26%	90.45%	81.30%	76.74%	84.40%	75.61%	74.58%	52.38%	83.21%	92.04%	92.29%	77.63%					
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
