7	Число избирательных бюллетеней в переносных ящиках для голосования	1748	14	25	29	26	52	21	5	9	45	21	40	112	17	53	26	32	29	23	30	51	12	22	29	8	20	18	21	31	15	11	57	44	37	60	30	29	18	18	22	15	0	25	28	31	33	38	27	46	46	11	25	6	35	11	22	10	18	0	27	10	27	4	28	21	0	42	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	90881	1631	955	1257	857	1336	1512	702	859	750	1258	1477	948	1181	1735	1226	1471	1712	1648	1750	1853	1180	1957	1663	1472	1385	1514	1178	1403	1520	1332	1490	1004	1632	1827	1570	1202	1012	1556	1378	872	1248	1063	1413	1876	1762	1784	886	1706	1939	1339	1377	1400	1193	1639	1835	1885	1606	2079	886	1298	1223	1573	1450	1644	68	102	287	55									
9	Число недействительных избирательных бюллетеней	756	6	14	0	12	19	22	18	8	16	28	19	3	0	16	18	10	20	0	7	1	8	0	13	5	0	12	7	1	5	13	16	2	10	23	0	5	15	0	14	15	15	6	0	20	37	26	11	0	0	17	13	5	28	1	15	20	35	0	12	0	24	63	4	0	0	0	3	0									
10	Число действительных избирательных бюллетеней	91873	1639	966	1286	871	1369	1511	689	860	779	1251	1498	1057	1198	1772	1234	1493	1721	1671	1773	1903	1184	1979	1679	1475	1405	1520	1192	1433	1530	1330	1531	1046	1659	1864	1600	1226	1015	1574	1386	872	1233	1082	1441	1887	1758	1796	902	1752	1985	1333	1389	1401	1200	1649	1842	1875	1589	2079	901	1308	1226	1514	1474	1665	68	144	284	55									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																															
13	Бабурин Сергей Николаевич	948	3	7	57	8	52	10	6	6	9	10	10	8	11	16	8	15	7	14	7	38	5	10	15	42	19	8	2	12	2	8	13	13	13	20	33	13	14	9	10	4	7	5	115	36	6	16	9	35	30	6	8	0	7	11	10	8	11	15	4	0	12	8	7	11	1	1	2	0									
		1.02%	0.18%	0.71%	4.43%	0.91%	3.75%	0.65%	0.85%	0.69%	1.13%	0.78%	0.66%	0.75%	0.92%	0.89%	0.64%	0.99%	0.40%	0.84%	0.39%	1.99%	0.42%	0.51%	0.89%	2.84%	1.35%	0.52%	0.17%	0.84%	0.13%	0.60%	0.84%	1.24%	0.78%	1.06%	2.06%	1.06%	1.36%	0.57%	0.71%	0.45%	0.56%	0.46%	7.98%	1.89%	0.33%	0.88%	0.99%	1.99%	1.51%	0.44%	0.57%	0.00%	0.57%	0.67%	0.54%	0.42%	0.68%	0.72%	0.44%	0.00%	0.96%	0.51%	0.47%	0.66%	1.47%	0.69%	0.70%	0.00%									
14	Грудинин Павел Николаевич	9987	164	142	95	145	107	252	100	148	122	220	236	101	67	182	142	128	182	312	133	113	109	287	274	147	63	118	36	163	34	180	219	77	180	226	148	85	57	220	155	87	246	100	90	185	247	212	147	123	201	144	171	257	204	25	204	246	129	220	119	65	194	339	28	83	4	16	21	11									
		10.78%	9.97%	14.49%	7.39%	16.42%	7.71%	16.44%	14.14%	17.05%	15.35%	17.20%	15.56%	9.53%	5.59%	10.18%	11.34%	8.52%	10.45%	18.67%	7.47%	5.93%	9.14%	14.50%	16.19%	9.93%	4.48%	7.70%	3.00%	11.37%	2.21%	13.40%	14.16%	7.35%	10.78%	11.98%	9.25%	6.90%	5.53%	13.98%	11.07%	9.81%	19.71%	9.19%	6.25%	9.70%	13.76%	11.64%	16.10%	7.02%	10.13%	10.67%	12.20%	18.28%	16.61%	1.52%	10.99%	12.98%	7.94%	10.58%	13.03%	4.97%	15.52%	21.50%	1.89%	4.98%	5.88%	11.11%	7.32%	20.00%									
15	Жириновский Владимир Вольфович	4618	50	34	83	68	63	72	21	48	28	78	61	61	92	38	55	62	64	131	78	57	35	149	51	134	79	68	18	57	11	54	84	70	63	60	67	55	50	57	44	26	53	32	115	154	95	71	50	105	198	122	56	57	55	24	67	184	43	90	32	92	60	47	117	200	7	4	10	2									
		4.99%	3.04%	3.47%	6.45%	7.70%	4.54%	4.70%	2.97%	5.53%	3.52%	6.10%	4.02%	5.75%	7.68%	2.13%	4.39%	4.13%	3.68%	7.84%	4.38%	2.99%	2.94%	7.53%	3.01%	9.05%	5.62%	4.44%	1.50%	3.97%	0.72%	4.02%	5.43%	6.68%	3.77%	3.18%	4.19%	4.47%	4.85%	3.62%	3.14%	2.93%	4.25%	2.94%	7.98%	8.08%	5.29%	3.90%	5.48%	5.99%	9.97%	9.04%	3.99%	4.05%	4.48%	1.45%	3.61%	9.71%	2.65%	4.33%	3.50%	7.03%	4.80%	2.98%	7.92%	12.01%	10.29%	2.78%	3.48%	3.64%									
16	Путин Владимир Владимирович	70530	1367	697	927	590	1001	1024	524	582	549	841	1048	840	887	1466	951	1224	1365	1122	1534	1352	996	1392	1234	1046	1107	1300	1082	1123	1460	966	1112	858	1303	1436	1280	990	824	1204	1098	705	834	891	999	1347	1300	1415	639	1262	1389	992	1072	1032	849	1566	1490	1339	1306	1681	699	1111	834	1017	1279	1332	56	120	233	39									
		76.14%	83.10%	71.12%	72.08%	66.82%	72.12%	66.80%	74.12%	67.05%	69.06%	65.75%	69.08%	79.25%	74.04%	81.99%	75.96%	81.44%	78.40%	67.15%	86.18%	71.01%	83.56%	70.34%	72.93%	70.68%	78.79%	84.86%	90.24%	78.31%	95.11%	71.93%	71.88%	81.87%	78.07%	76.10%	80.00%	80.42%	80.00%	76.49%	78.43%	79.48%	66.83%	81.89%	69.33%	70.63%	72.42%	77.66%	69.99%	72.03%	69.97%	73.48%	76.46%	73.40%	69.14%	94.91%	80.24%	70.66%	80.42%	80.86%	76.56%	84.94%	66.72%	64.49%	86.54%	80.00%	82.35%	83.33%	81.18%	70.91%									
17	Собчак Ксения Анатольевна	2110	26	35	38	24	56	70	15	33	38	41	63	17	28	14	30	28	40	41	13	38	9	51	35	32	59	9	15	31	5	63	29	14	37	43	31	23	30	38	40	24	43	23	55	71	43	30	18	58	45	30	29	17	32	11	36	36	45	19	17	12	50	43	21	11	0	1	7	1									
		2.28%	1.58%	3.57%	2.95%	2.72%	4.03%	4.57%	2.12%	3.80%	4.78%	3.21%	4.15%	1.60%	2.34%	0.78%	2.40%	1.86%	2.30%	2.45%	0.73%	1.99%	0.76%	2.58%	2.07%	2.16%	4.20%	0.59%	1.25%	2.16%	0.33%	4.69%	1.87%	1.34%	2.22%	2.28%	1.94%	1.87%	2.91%	2.41%	2.86%	2.71%	3.45%	2.11%	3.82%	3.72%	2.40%	1.65%	1.97%	3.31%	2.27%	2.22%	2.07%	1.21%	2.61%	0.67%	1.94%	1.90%	2.77%	0.91%	1.86%	0.92%	4.00%	2.73%	1.42%	0.66%	0.00%	0.69%	2.44%	1.82%									
18	Сурайкин Максим Александрович	842	8	10	7	9	28	19	7	5	8	19	3	3	15	8	10	11	17	17	3	10	7	14	21	29	15	6	12	10	4	12	18	1	15	10	16	25	8	14	13	4	11	6	43	18	19	17	4	56	38	7	12	8	14	0	6	18	15	19	14	0	15	13	6	6	0	1	4	1									
		0.91%	0.49%	1.02%	0.54%	1.02%	2.02%	1.24%	0.99%	0.58%	1.01%	1.49%	0.20%	0.28%	1.25%	0.45%	0.80%	0.73%	0.98%	1.02%	0.17%	0.53%	0.59%	0.71%	1.24%	1.96%	1.07%	0.39%	1.00%	0.70%	0.26%	0.89%	1.16%	0.10%	0.90%	0.53%	1.00%	2.03%	0.78%	0.89%	0.93%	0.45%	0.88%	0.55%	2.98%	0.94%	1.06%	0.93%	0.44%	3.20%	1.91%	0.52%	0.86%	0.57%	1.14%	0.00%	0.32%	0.95%	0.92%	0.91%	1.53%	0.00%	1.20%	0.82%	0.41%	0.36%	0.00%	0.69%	1.39%	1.82%									
19	Титов Борис Юрьевич	952	10	15	25	11	37	26	7	17	13	18	26	9	14	15	11	8	16	9	2	28	10	12	17	25	18	3	8	9	8	20	23	2	11	25	11	16	10	10	12	7	16	6	14	24	14	13	10	60	26	16	12	11	15	1	12	21	23	15	5	8	21	17	7	8	0	1	2	0									
		1.03%	0.61%	1.53%	1.94%	1.25%	2.67%	1.70%	0.99%	1.96%	1.64%	1.41%	1.71%	0.85%	1.17%	0.84%	0.88%	0.53%	0.92%	0.54%	0.11%	1.47%	0.84%	0.61%	1.00%	1.69%	1.28%	0.20%	0.67%	0.63%	0.52%	1.49%	1.49%	0.19%	0.66%	1.32%	0.69%	1.30%	0.97%	0.64%	0.86%	0.79%	1.28%	0.55%	0.97%	1.26%	0.78%	0.71%	1.10%	3.42%	1.31%	1.19%	0.86%	0.78%	1.22%	0.06%	0.65%	1.11%	1.42%	0.72%	0.55%	0.61%	1.68%	1.08%	0.47%	0.48%	0.00%	0.69%	0.70%	0.00%									
20	Явлинский Григорий Алексеевич	1886	11	26	54	16	25	38	9	21	12	24	51	18	84	33	27	17	30	25	3	267	13	64	32	20	45	8	19	28	6	27	33	11	37	44	14	19	22	22	14	15	23	19	10	52	34	22	25	53	58	16	29	19	24	11	17	23	17	20	11	20	40	30	9	14	0	0	5	1									
		2.04%	0.67%	2.65%	4.20%	1.81%	1.80%	2.48%	1.27%	2.42%	1.51%	1.88%	3.36%	1.70%	7.01%	1.85%	2.16%	1.13%	1.72%	1.50%	0.17%	14.02%	1.09%	3.23%	1.89%	1.35%	3.20%	0.52%	1.58%	1.95%	0.39%	2.01%	2.13%	1.05%	2.22%	2.33%	0.88%	1.54%	2.14%	1.40%	1.00%	1.69%	1.84%	1.75%	0.69%	2.73%	1.89%	1.21%	2.74%	3.03%	2.92%	1.19%	2.07%	1.35%	1.95%	0.67%	0.92%	1.21%	1.05%	0.96%	1.20%	1.53%	3.20%	1.90%	0.61%	0.84%	0.00%	0.00%	1.74%	1.82%									
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
