Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    район Перово																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №3284	УИК №3285	УИК №3286					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1835	40	40	40	40	40	50	55	55	70	60	70	65	55	40	65	25	40	40	65	35	40	40	55	55	40	65	40	40	60	50	60	50	75	40	55	40	40	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1537	36	32	25	38	31	49	50	40	63	52	59	58	47	26	57	9	25	36	51	28	32	37	38	48	31	52	35	36	50	50	55	41	58	37	50	35	40	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1614	17	9	27	20	21	52	15	44	22	56	91	59	39	33	79	44	24	12	49	53	17	69	17	31	24	35	42	52	68	35	40	45	27	21	49	134	85	24	19	14					
14	Число погашенных неиспользованных открепительных удостоверений	298	4	8	15	2	9	1	5	15	7	8	11	7	8	14	8	16	15	4	14	7	8	3	17	7	9	13	5	4	10	0	5	9	17	3	5	5	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	410	35	16	3	56	25	29	16	6	9	5	5	12	5	4	6	0	5	2	6	29	24	25	9	6	6	7	3	3	2	9	6	6	5	6	9	9	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5552	175	189	169	177	201	203	308	182	136	263	226	38	177	62	118	101	13	49	78	53	283	119	231	187	143	158	79	183	30	228	98	61	190	70	45	190	222	90	21	6					
		10.95%	17.54%	19.94%	16.36%	13.17%	20.96%	15.64%	18.40%	11.67%	9.19%	16.38%	14.88%	2.52%	12.23%	4.38%	8.43%	5.03%	1.45%	3.50%	4.66%	6.77%	18.25%	8.15%	19.35%	19.08%	10.13%	15.74%	6.19%	12.82%	1.77%	14.51%	6.33%	3.59%	16.54%	5.24%	3.01%	15.89%	18.56%	22.28%	18.26%	12.24%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3796	161	159	151	164	133	179	125	106	85	19	115	39	149	88	93	75	112	33	27	23	42	104	42	152	161	141	81	74	20	23	104	134	144	27	87	193	170	35	16	10					
		7.49%	16.13%	16.77%	14.62%	12.20%	13.87%	13.79%	7.47%	6.79%	5.74%	1.18%	7.57%	2.59%	10.30%	6.21%	6.65%	3.73%	12.46%	2.36%	1.61%	2.94%	2.71%	7.12%	3.52%	15.51%	11.41%	14.04%	6.34%	5.18%	1.18%	1.46%	6.72%	7.88%	12.53%	2.02%	5.81%	16.14%	14.21%	8.66%	13.91%	20.41%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	465	23	18	16	10	19	19	13	13	6	1	28	7	0	2	23	7	10	13	6	3	5	11	2	19	18	21	4	5	3	7	11	19	28	5	16	24	22	7	0	1					
		0.92%	2.30%	1.90%	1.55%	0.74%	1.98%	1.46%	0.78%	0.83%	0.41%	0.06%	1.84%	0.46%	0.00%	0.14%	1.64%	0.35%	1.11%	0.93%	0.36%	0.38%	0.32%	0.75%	0.17%	1.94%	1.28%	2.09%	0.31%	0.35%	0.18%	0.45%	0.71%	1.12%	2.44%	0.37%	1.07%	2.01%	1.84%	1.73%	0.00%	2.04%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7522	253	215	269	230	217	254	120	170	263	23	332	108	233	195	199	112	244	71	160	166	106	171	117	240	216	249	200	211	46	25	94	222	348	382	339	321	275	97	26	3					
		14.83%	25.35%	22.68%	26.04%	17.11%	22.63%	19.57%	7.17%	10.90%	17.77%	1.43%	21.86%	7.16%	16.10%	13.77%	14.22%	5.57%	27.14%	5.07%	9.55%	21.20%	6.83%	11.70%	9.80%	24.49%	15.31%	24.80%	15.66%	14.78%	2.72%	1.59%	6.07%	13.06%	30.29%	28.61%	22.65%	26.84%	22.99%	24.01%	22.61%	6.12%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2702	129	110	115	72	110	123	32	86	65	11	162	11	4	21	80	54	36	35	26	20	61	35	52	134	80	115	83	55	150	22	37	51	167	30	26	128	134	31	5	4					
		5.33%	12.93%	11.60%	11.13%	5.36%	11.47%	9.48%	1.91%	5.51%	4.39%	0.68%	10.66%	0.73%	0.28%	1.48%	5.72%	2.69%	4.00%	2.50%	1.55%	2.55%	3.93%	2.40%	4.36%	13.67%	5.67%	11.45%	6.50%	3.85%	8.87%	1.40%	2.39%	3.00%	14.53%	2.25%	1.74%	10.70%	11.20%	7.67%	4.35%	8.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	29543	236	235	291	597	247	448	1066	952	905	1285	641	1305	884	1033	838	1626	466	1182	1359	500	995	963	715	216	774	283	820	889	1422	1247	1117	1165	241	791	966	308	329	138	45	23					
		58.26%	23.65%	24.79%	28.17%	44.42%	25.76%	34.51%	63.68%	61.03%	61.15%	80.01%	42.20%	86.54%	61.09%	72.95%	59.90%	80.94%	51.84%	84.43%	81.13%	63.86%	64.15%	65.91%	59.88%	22.04%	54.85%	28.19%	64.21%	62.25%	84.04%	79.38%	72.16%	68.53%	20.97%	59.25%	64.53%	25.75%	27.51%	34.16%	39.13%	46.94%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	268	5	6	9	4	11	2	10	15	5	1	15	0	0	4	20	8	11	7	5	5	5	4	5	11	7	13	4	4	1	1	11	14	10	3	10	11	8	0	1	2					
		0.53%	0.50%	0.63%	0.87%	0.30%	1.15%	0.15%	0.60%	0.96%	0.34%	0.06%	0.99%	0.00%	0.00%	0.28%	1.43%	0.40%	1.22%	0.50%	0.30%	0.64%	0.32%	0.27%	0.42%	1.12%	0.50%	1.29%	0.31%	0.28%	0.06%	0.06%	0.71%	0.82%	0.87%	0.22%	0.67%	0.92%	0.67%	0.00%	0.87%	4.08%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
