Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    район Перово																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №3190	УИК №3191	УИК №3192	УИК №3193					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1222	27	25	25	25	12	26	23	11	16	23	35	8	17	54	28	26	33	112	25	18	28	67	31	20	10	48	21	72	47	72	60	16	28	28	12	37	13	24	9	10					
14	Число погашенных неиспользованных открепительных удостоверений	781	20	16	34	19	22	18	24	25	18	23	22	24	27	30	10	30	36	25	24	32	23	15	6	20	26	21	14	22	18	23	28	12	23	5	20	26	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	193	6	2	3	7	3	4	7	7	2	5	6	9	4	3	5	7	3	7	3	4	5	4	6	7	10	3	4	4	6	4	9	4	11	12	2	5	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	1416	37	44	40	31	33	37	45	39	41	39	49	32	43	31	40	15	31	40	30	34	59	44	35	35	33	35	52	23	42	48	38	39	43	49	37	54	1	16	2	0					
		3.27%	3.10%	3.96%	3.54%	2.94%	3.07%	3.03%	3.84%	3.42%	3.23%	3.15%	3.34%	2.64%	3.88%	3.04%	3.08%	1.49%	2.98%	2.97%	4.05%	3.13%	4.48%	3.48%	3.32%	3.13%	2.90%	3.26%	4.72%	1.92%	3.26%	3.72%	2.76%	3.06%	3.05%	3.88%	3.19%	3.97%	4.55%	3.40%	2.15%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1087	26	25	36	26	32	27	29	34	28	30	51	18	17	20	49	24	12	26	17	31	36	25	25	27	26	26	25	52	42	51	35	31	39	22	40	24	0	3	0	0					
		2.51%	2.18%	2.25%	3.19%	2.47%	2.98%	2.21%	2.48%	2.99%	2.21%	2.42%	3.48%	1.49%	1.54%	1.96%	3.78%	2.39%	1.15%	1.93%	2.29%	2.85%	2.73%	1.98%	2.37%	2.41%	2.29%	2.42%	2.27%	4.33%	3.26%	3.95%	2.54%	2.43%	2.76%	1.74%	3.45%	1.76%	0.00%	0.64%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	92	3	2	0	3	3	1	0	3	1	4	1	2	5	2	6	0	2	5	5	2	4	1	2	1	4	2	2	1	6	3	5	4	4	0	0	1	0	2	0	0					
		0.21%	0.25%	0.18%	0.00%	0.28%	0.28%	0.08%	0.00%	0.26%	0.08%	0.32%	0.07%	0.17%	0.45%	0.20%	0.46%	0.00%	0.19%	0.37%	0.67%	0.18%	0.30%	0.08%	0.19%	0.09%	0.35%	0.19%	0.18%	0.08%	0.47%	0.23%	0.36%	0.31%	0.28%	0.00%	0.00%	0.07%	0.00%	0.42%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5870	145	100	165	161	134	159	150	136	153	165	231	156	150	123	156	141	152	174	90	129	229	203	144	164	147	137	172	177	176	172	215	190	194	176	166	146	2	74	11	5					
		13.57%	12.15%	9.01%	14.60%	15.28%	12.47%	13.02%	12.81%	11.94%	12.06%	13.32%	15.77%	12.87%	13.55%	12.06%	12.02%	14.03%	14.60%	12.93%	12.15%	11.88%	17.39%	16.07%	13.68%	14.64%	12.94%	12.77%	15.61%	14.74%	13.65%	13.32%	15.63%	14.90%	13.74%	13.94%	14.32%	10.73%	9.09%	15.71%	11.83%	8.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1035	21	18	17	17	17	19	17	29	32	37	54	15	29	20	43	27	26	37	33	36	35	22	26	34	22	28	26	42	32	37	50	28	41	19	21	20	0	7	0	1					
		2.39%	1.76%	1.62%	1.50%	1.61%	1.58%	1.56%	1.45%	2.55%	2.52%	2.99%	3.69%	1.24%	2.62%	1.96%	3.31%	2.69%	2.50%	2.75%	4.45%	3.31%	2.66%	1.74%	2.47%	3.04%	1.94%	2.61%	2.36%	3.50%	2.48%	2.87%	3.63%	2.20%	2.90%	1.50%	1.81%	1.47%	0.00%	1.49%	0.00%	1.75%					
23	6.Политическая партия «Партия социальной справедливости»	199	5	8	4	3	6	4	8	7	7	5	6	4	0	6	9	7	1	5	0	6	14	4	1	6	4	11	4	4	5	6	3	6	7	4	5	8	1	4	0	1					
		0.46%	0.42%	0.72%	0.35%	0.28%	0.56%	0.33%	0.68%	0.61%	0.55%	0.40%	0.41%	0.33%	0.00%	0.59%	0.69%	0.70%	0.10%	0.37%	0.00%	0.55%	1.06%	0.32%	0.09%	0.54%	0.35%	1.03%	0.36%	0.33%	0.39%	0.46%	0.22%	0.47%	0.50%	0.32%	0.43%	0.59%	4.55%	0.85%	0.00%	1.75%					
24	7.Политическая партия «Либерально-демократическая партия России»	3369	93	108	89	86	107	111	97	84	112	104	93	113	80	73	112	69	73	98	44	88	84	71	93	86	87	77	69	100	101	93	104	102	113	112	93	107	0	23	5	15					
		7.79%	7.80%	9.73%	7.88%	8.16%	9.95%	9.09%	8.28%	7.37%	8.83%	8.39%	6.35%	9.32%	7.23%	7.16%	8.63%	6.87%	7.01%	7.28%	5.94%	8.10%	6.38%	5.62%	8.83%	7.68%	7.66%	7.18%	6.26%	8.33%	7.84%	7.20%	7.56%	8.00%	8.00%	8.87%	8.02%	7.86%	0.00%	4.88%	5.38%	26.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3792	97	111	90	78	100	96	112	108	108	94	143	128	102	90	88	90	89	111	63	91	120	106	89	86	84	107	88	87	110	113	149	115	133	113	96	142	2	45	12	6					
		8.77%	8.13%	10.00%	7.96%	7.40%	9.30%	7.86%	9.56%	9.48%	8.51%	7.59%	9.76%	10.56%	9.21%	8.82%	6.78%	8.96%	8.55%	8.25%	8.50%	8.38%	9.11%	8.39%	8.45%	7.68%	7.39%	9.97%	7.99%	7.24%	8.53%	8.75%	10.83%	9.02%	9.42%	8.95%	8.28%	10.43%	9.09%	9.55%	12.90%	10.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	600	15	21	9	10	14	18	22	11	12	20	25	15	14	17	23	15	12	13	10	10	20	22	16	8	13	20	13	19	17	16	27	21	17	17	24	17	0	5	1	1					
		1.39%	1.26%	1.89%	0.80%	0.95%	1.30%	1.47%	1.88%	0.97%	0.95%	1.61%	1.71%	1.24%	1.26%	1.67%	1.77%	1.49%	1.15%	0.97%	1.35%	0.92%	1.52%	1.74%	1.52%	0.71%	1.14%	1.86%	1.18%	1.58%	1.32%	1.24%	1.96%	1.65%	1.20%	1.35%	2.07%	1.25%	0.00%	1.06%	1.08%	1.75%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22751	664	625	609	582	575	697	633	611	657	651	694	634	606	556	671	548	568	734	368	588	596	695	535	612	638	571	572	574	650	646	669	632	689	667	600	769	16	265	57	27					
		52.60%	55.66%	56.31%	53.89%	55.22%	53.49%	57.08%	54.06%	53.64%	51.77%	52.54%	47.37%	52.31%	54.74%	54.51%	51.69%	54.53%	54.56%	54.53%	49.66%	54.14%	45.25%	55.03%	50.81%	54.64%	56.16%	53.22%	51.91%	47.79%	50.43%	50.04%	48.62%	49.57%	48.80%	52.81%	51.77%	56.50%	72.73%	56.26%	61.29%	47.37%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2430	77	43	47	38	38	39	45	64	103	71	96	83	50	68	73	44	56	88	64	59	103	59	70	49	44	48	63	111	89	81	68	88	111	64	57	61	0	13	4	1					
		5.62%	6.45%	3.87%	4.16%	3.61%	3.53%	3.19%	3.84%	5.62%	8.12%	5.73%	6.55%	6.85%	4.52%	6.67%	5.62%	4.38%	5.38%	6.54%	8.64%	5.43%	7.82%	4.67%	6.65%	4.38%	3.87%	4.47%	5.72%	9.24%	6.90%	6.27%	4.94%	6.90%	7.86%	5.07%	4.92%	4.48%	0.00%	2.76%	4.30%	1.75%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
