Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Троицко-Печорская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1736	8	119	109	47	27	36	16	66	27	104	45	65	282	138	179	207	28	93	9	36	31	12	52					
		22.79%	8.00%	21.92%	24.01%	26.70%	26.21%	12.90%	14.29%	25.78%	23.48%	33.55%	25.86%	21.10%	24.33%	23.92%	22.46%	23.93%	20.14%	21.53%	11.84%	18.95%	20.95%	25.00%	20.39%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1021	34	70	64	33	11	36	21	35	27	21	35	41	173	63	91	87	22	47	18	20	28	12	32					
		13.41%	34.00%	12.89%	14.10%	18.75%	10.68%	12.90%	18.75%	13.67%	23.48%	6.77%	20.11%	13.31%	14.93%	10.92%	11.42%	10.06%	15.83%	10.88%	23.68%	10.53%	18.92%	25.00%	12.55%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	143	0	7	11	5	3	6	1	13	0	2	0	9	21	8	18	15	3	8	0	1	9	0	3					
		1.88%	0.00%	1.29%	2.42%	2.84%	2.91%	2.15%	0.89%	5.08%	0.00%	0.65%	0.00%	2.92%	1.81%	1.39%	2.26%	1.73%	2.16%	1.85%	0.00%	0.53%	6.08%	0.00%	1.18%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1037	4	95	79	31	10	46	9	25	12	28	16	63	154	65	109	123	19	49	10	23	14	5	48					
		13.62%	4.00%	17.50%	17.40%	17.61%	9.71%	16.49%	8.04%	9.77%	10.43%	9.03%	9.20%	20.45%	13.29%	11.27%	13.68%	14.22%	13.67%	11.34%	13.16%	12.11%	9.46%	10.42%	18.82%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	148	2	18	9	2	2	0	0	2	1	4	1	7	25	18	28	13	1	7	0	0	4	0	4					
		1.94%	2.00%	3.31%	1.98%	1.14%	1.94%	0.00%	0.00%	0.78%	0.87%	1.29%	0.57%	2.27%	2.16%	3.12%	3.51%	1.50%	0.72%	1.62%	0.00%	0.00%	2.70%	0.00%	1.57%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3297	52	226	178	53	47	146	65	107	47	144	71	108	474	250	342	371	65	219	37	107	60	18	110					
		43.29%	52.00%	41.62%	39.21%	30.11%	45.63%	52.33%	58.04%	41.80%	40.87%	46.45%	40.80%	35.06%	40.90%	43.33%	42.91%	42.89%	46.76%	50.69%	48.68%	56.32%	40.54%	37.50%	43.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	70	0	3	1	1	2	3	0	2	1	2	3	4	15	10	9	10	0	3	0	0	0	1	0					
		0.92%	0.00%	0.55%	0.22%	0.57%	1.94%	1.08%	0.00%	0.78%	0.87%	0.65%	1.72%	1.30%	1.29%	1.73%	1.13%	1.16%	0.00%	0.69%	0.00%	0.00%	0.00%	2.08%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
