Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Троицко-Печорская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509					
		0.12%	0.00%	0.15%	0.21%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	738	4	46	59	4	19	7	19	10	21	7	5	24	50	131	49	7	185	25	6	22	15	2	3	18					
		8.81%	3.39%	7.08%	12.39%	8.33%	9.95%	6.09%	6.69%	6.99%	7.22%	5.26%	13.16%	6.52%	11.63%	10.49%	7.90%	4.96%	10.64%	5.10%	8.00%	10.73%	7.94%	3.03%	5.26%	6.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	43	0	2	1	0	1	1	0	0	1	0	0	0	1	9	2	0	18	2	0	2	0	0	0	3					
		0.51%	0.00%	0.31%	0.21%	0.00%	0.52%	0.87%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.23%	0.72%	0.32%	0.00%	1.04%	0.41%	0.00%	0.98%	0.00%	0.00%	0.00%	1.13%					
23	6.Политическая партия «Партия социальной справедливости»	10	0	0	0	0	0	0	0	1	3	0	0	1	2	1	0	0	1	0	0	0	1	0	0	0					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	1.03%	0.00%	0.00%	0.27%	0.47%	0.08%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1220	16	55	45	3	26	19	35	22	43	12	2	65	74	245	93	34	239	47	20	31	43	19	4	28					
		14.56%	13.56%	8.46%	9.45%	6.25%	13.61%	16.52%	12.32%	15.38%	14.78%	9.02%	5.26%	17.66%	17.21%	19.62%	15.00%	24.11%	13.75%	9.59%	26.67%	15.12%	22.75%	28.79%	7.02%	10.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	777	4	57	44	0	26	9	21	9	27	7	2	29	39	92	64	13	210	62	3	11	16	1	4	27					
		9.27%	3.39%	8.77%	9.24%	0.00%	13.61%	7.83%	7.39%	6.29%	9.28%	5.26%	5.26%	7.88%	9.07%	7.37%	10.32%	9.22%	12.08%	12.65%	4.00%	5.37%	8.47%	1.52%	7.02%	10.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	44	0	2	3	1	1	1	4	1	1	0	0	5	1	6	4	1	5	0	0	3	1	0	0	4					
		0.52%	0.00%	0.31%	0.63%	2.08%	0.52%	0.87%	1.41%	0.70%	0.34%	0.00%	0.00%	1.36%	0.23%	0.48%	0.65%	0.71%	0.29%	0.00%	0.00%	1.46%	0.53%	0.00%	0.00%	1.50%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5122	92	465	290	35	106	72	191	94	178	99	29	227	246	706	370	73	978	340	44	126	103	40	42	176					
		61.11%	77.97%	71.54%	60.92%	72.92%	55.50%	62.61%	67.25%	65.73%	61.17%	74.44%	76.32%	61.68%	57.21%	56.53%	59.68%	51.77%	56.27%	69.39%	58.67%	61.46%	54.50%	60.61%	73.68%	66.17%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	1	5	4	0	5	0	1	0	2	0	0	0	4	3	12	1	15	0	1	1	1	0	0	0					
		0.67%	0.85%	0.77%	0.84%	0.00%	2.62%	0.00%	0.35%	0.00%	0.69%	0.00%	0.00%	0.00%	0.93%	0.24%	1.94%	0.71%	0.86%	0.00%	1.33%	0.49%	0.53%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
