Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Тугулымская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	230	21	28	8	2	0	5	5	15	0	2	3	6	26	2	2	5	18	0	4	0	5	13	10	24	10	1	2	4	5	2	2					
		2.25%	2.06%	2.46%	2.47%	1.57%	0.00%	2.21%	3.97%	3.57%	0.00%	3.39%	1.47%	5.41%	4.02%	1.75%	2.17%	3.33%	1.53%	0.00%	1.47%	0.00%	5.32%	2.12%	2.35%	2.38%	4.39%	0.28%	1.79%	3.01%	1.14%	0.91%	4.26%					
19	. Малышкин Олег Александрович	277	20	20	8	6	0	4	7	11	1	4	5	4	11	7	2	0	21	1	12	4	4	15	24	39	12	9	6	2	11	7	0					
		2.72%	1.96%	1.76%	2.47%	4.72%	0.00%	1.77%	5.56%	2.62%	1.75%	6.78%	2.45%	3.60%	1.70%	6.14%	2.17%	0.00%	1.78%	1.39%	4.41%	3.57%	4.26%	2.45%	5.63%	3.87%	5.26%	2.49%	5.36%	1.50%	2.50%	3.18%	0.00%					
20	. Миронов Сергей Михайлович	80	8	12	0	1	0	0	1	5	0	1	6	1	6	2	0	0	10	0	1	1	0	5	3	8	2	1	0	3	3	0	0					
		0.78%	0.79%	1.06%	0.00%	0.79%	0.00%	0.00%	0.79%	1.19%	0.00%	1.69%	2.94%	0.90%	0.93%	1.75%	0.00%	0.00%	0.85%	0.00%	0.37%	0.89%	0.00%	0.82%	0.70%	0.79%	0.88%	0.28%	0.00%	2.26%	0.68%	0.00%	0.00%					
21	. Путин Владимир Владимирович	7898	810	878	271	99	66	195	99	332	48	52	151	85	520	89	79	110	848	58	203	93	56	457	330	770	164	304	85	104	336	170	36					
		77.42%	79.57%	77.22%	83.64%	77.95%	94.29%	86.28%	78.57%	79.05%	84.21%	88.14%	74.02%	76.58%	80.37%	78.07%	85.87%	73.33%	71.86%	80.56%	74.63%	83.04%	59.57%	74.55%	77.46%	76.31%	71.93%	84.21%	75.89%	78.20%	76.36%	77.27%	76.60%					
22	. Хакамада Ирина Муцуовна	171	30	36	6	4	0	2	1	3	1	0	5	0	8	0	2	4	15	0	6	1	0	6	7	14	2	6	3	2	5	1	1					
		1.68%	2.95%	3.17%	1.85%	3.15%	0.00%	0.88%	0.79%	0.71%	1.75%	0.00%	2.45%	0.00%	1.24%	0.00%	2.17%	2.67%	1.27%	0.00%	2.21%	0.89%	0.00%	0.98%	1.64%	1.39%	0.88%	1.66%	2.68%	1.50%	1.14%	0.45%	2.13%					
23	. Харитонов Николай Михайлович	1254	96	119	22	7	3	15	10	43	5	0	29	13	66	12	6	26	228	11	43	12	27	97	31	119	29	33	13	16	75	40	8					
		12.29%	9.43%	10.47%	6.79%	5.51%	4.29%	6.64%	7.94%	10.24%	8.77%	0.00%	14.22%	11.71%	10.20%	10.53%	6.52%	17.33%	19.32%	15.28%	15.81%	10.71%	28.72%	15.82%	7.28%	11.79%	12.72%	9.14%	11.61%	12.03%	17.05%	18.18%	17.02%					
																																						
24	Против всех	159	18	25	4	5	0	0	0	5	0	0	5	2	3	0	1	5	21	2	1	1	2	10	6	25	5	4	3	2	4	0	0					
		1.56%	1.77%	2.20%	1.23%	3.94%	0.00%	0.00%	0.00%	1.19%	0.00%	0.00%	2.45%	1.80%	0.46%	0.00%	1.09%	3.33%	1.78%	2.78%	0.37%	0.89%	2.13%	1.63%	1.41%	2.48%	2.19%	1.11%	2.68%	1.50%	0.91%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
