Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Буденновская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	245	26	9	16	7	7	5	8	6	9	10	13	9	27	0	6	5	19	4	54	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	46	3	0	0	3	5	3	2	0	4	5	1	3	2	7	3	0	2	2	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	4	0	0	0	0	4	2	0	1	2	1	0	0	0	0	0	2	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2942	160	117	188	135	146	147	123	145	122	203	166	176	113	57	132	130	164	140	163	104	111					
		14.30%	12.79%	15.77%	21.41%	16.61%	18.79%	17.11%	15.17%	17.49%	15.02%	22.71%	15.70%	18.39%	13.70%	2.01%	15.77%	14.48%	18.24%	16.57%	16.74%	12.55%	11.78%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3733	339	174	153	146	184	181	186	129	124	155	247	180	166	284	159	207	161	145	126	130	157					
		18.15%	27.10%	23.45%	17.43%	17.96%	23.68%	21.07%	22.93%	15.56%	15.27%	17.34%	23.37%	18.81%	20.12%	10.00%	18.99%	23.05%	17.91%	17.16%	12.94%	15.68%	16.67%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	244	28	12	10	10	13	5	13	12	9	8	8	8	15	14	15	8	12	17	12	8	7					
		1.19%	2.24%	1.62%	1.14%	1.23%	1.67%	0.58%	1.60%	1.45%	1.11%	0.89%	0.76%	0.84%	1.82%	0.49%	1.79%	0.89%	1.33%	2.01%	1.23%	0.97%	0.74%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4154	251	164	204	182	139	185	152	199	198	177	237	238	222	125	206	211	217	207	256	187	197					
		20.20%	20.06%	22.10%	23.23%	22.39%	17.89%	21.54%	18.74%	24.00%	24.38%	19.80%	22.42%	24.87%	26.91%	4.40%	24.61%	23.50%	24.14%	24.50%	26.28%	22.56%	20.91%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	470	26	19	24	32	25	24	16	29	13	17	26	17	28	13	19	21	25	29	33	15	19					
		2.29%	2.08%	2.56%	2.73%	3.94%	3.22%	2.79%	1.97%	3.50%	1.60%	1.90%	2.46%	1.78%	3.39%	0.46%	2.27%	2.34%	2.78%	3.43%	3.39%	1.81%	2.02%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8483	408	230	261	281	239	292	297	282	318	314	342	316	264	2319	282	296	302	284	357	363	436					
		41.24%	32.61%	30.99%	29.73%	34.56%	30.76%	33.99%	36.62%	34.02%	39.16%	35.12%	32.36%	33.02%	32.00%	81.68%	33.69%	32.96%	33.59%	33.61%	36.65%	43.79%	46.28%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	115	16	4	8	8	10	5	5	5	2	4	7	3	6	7	1	5	5	4	5	4	1					
		0.56%	1.28%	0.54%	0.91%	0.98%	1.29%	0.58%	0.62%	0.60%	0.25%	0.45%	0.66%	0.31%	0.73%	0.25%	0.12%	0.56%	0.56%	0.47%	0.51%	0.48%	0.11%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
