13	"Число избирателей, проголосовавших по открепительным удостоверениям"	355	4	8	1	1	1	2	4	2	3	3	1	1	3	8	6	8	6	12	1	12	30	11	18	9	2	2	6	4	14	9	2	2	5	7	9	5	2	2	5	4	7	7	5	2	6	6	10	7	8	11	0	0	3	2	1	6	6	6	4	14	4	5					
14	Число неиспользованных открепительных удостоверений	80	0	6	1	2	1	5	0	1	1	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	2	2	0	2	3	1	9	0	0	2	1	5	1	0	0	0	0	3	1	0	0	1	0	1	0	0	0	3	1	1	1	2	0	0	4	7	0	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	22	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	1	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																					
18	Богданов Андрей Владимирович	301	1	9	0	0	0	1	0	1	4	6	3	4	9	6	2	4	12	7	5	17	21	4	9	2	2	2	3	3	14	2	5	0	2	13	5	1	2	6	6	0	1	3	4	2	4	7	19	3	3	8	6	2	2	0	0	6	4	3	9	12	5	5					
		1.01%	0.47%	1.10%	0.00%	0.00%	0.00%	0.41%	0.00%	0.71%	1.57%	1.94%	1.35%	0.44%	1.75%	0.75%	0.47%	1.37%	1.20%	0.84%	1.39%	1.26%	1.14%	0.98%	0.79%	0.65%	1.22%	0.53%	0.45%	0.66%	1.12%	0.91%	2.65%	0.00%	0.54%	2.81%	0.72%	0.31%	1.98%	1.21%	0.68%	0.00%	0.36%	0.46%	1.63%	1.44%	1.20%	0.86%	2.70%	3.45%	1.01%	1.02%	0.83%	0.85%	1.90%	0.00%	0.00%	1.11%	1.10%	0.76%	1.37%	1.72%	0.54%	5.38%					
19	Жириновский Владимир Вольфович	4248	26	75	17	35	25	48	50	15	41	47	55	155	79	86	57	36	131	91	44	214	315	66	211	34	26	50	97	73	207	33	37	20	51	37	108	50	10	109	127	19	34	55	36	14	32	95	83	9	34	131	95	25	11	26	22	91	40	64	90	88	159	7					
		14.22%	12.32%	9.20%	8.42%	11.82%	16.56%	19.59%	13.40%	10.71%	16.14%	15.16%	24.77%	17.22%	15.40%	10.76%	13.38%	12.37%	13.10%	10.96%	12.22%	15.90%	17.05%	16.14%	18.53%	11.04%	15.85%	13.37%	14.50%	16.15%	16.60%	15.07%	19.58%	11.43%	13.67%	8.01%	15.61%	15.63%	9.90%	22.02%	14.42%	7.63%	12.36%	8.45%	14.63%	10.07%	9.58%	11.71%	11.81%	10.34%	11.49%	16.67%	13.07%	10.59%	10.48%	15.85%	11.11%	16.79%	10.96%	16.12%	13.70%	12.64%	17.30%	7.53%					
20	Зюганов Геннадий Андреевич	5828	29	212	28	37	32	71	88	21	43	41	26	212	148	191	63	42	211	137	78	267	254	78	163	66	16	65	125	80	269	65	54	30	82	112	147	64	13	119	193	46	60	112	35	16	65	172	161	17	53	184	135	44	21	26	41	90	89	57	144	106	167	15					
		19.51%	13.74%	26.01%	13.86%	12.50%	21.19%	28.98%	23.59%	15.00%	16.93%	13.23%	11.71%	23.56%	28.85%	23.90%	14.79%	14.43%	21.10%	16.51%	21.67%	19.84%	13.75%	19.07%	14.31%	21.43%	9.76%	17.38%	18.68%	17.70%	21.57%	29.68%	28.57%	17.14%	21.98%	24.24%	21.24%	20.00%	12.87%	24.04%	21.91%	18.47%	21.82%	17.20%	14.23%	11.51%	19.46%	21.21%	22.90%	19.54%	17.91%	23.41%	18.57%	18.64%	20.00%	15.85%	20.71%	16.61%	24.38%	14.36%	21.92%	15.23%	18.17%	16.13%					
21	Медведев Дмитрий Анатольевич	19171	155	515	155	223	93	122	227	100	165	212	134	523	267	509	303	209	632	590	230	831	1240	251	742	203	117	253	440	293	739	115	89	125	232	294	425	204	76	256	546	183	178	477	166	106	225	528	423	57	201	460	487	163	70	111	133	349	225	269	407	479	574	65					
		64.17%	73.46%	63.19%	76.73%	75.34%	61.59%	49.80%	60.86%	71.43%	64.96%	68.39%	60.36%	58.11%	52.05%	63.70%	71.13%	71.82%	63.20%	71.08%	63.89%	61.74%	67.14%	61.37%	65.14%	65.91%	71.34%	67.65%	65.77%	64.82%	59.26%	52.51%	47.09%	71.43%	62.20%	63.64%	61.42%	63.75%	75.25%	51.72%	61.98%	73.49%	64.73%	73.27%	67.48%	76.26%	67.37%	65.10%	60.17%	65.52%	67.91%	58.52%	66.99%	69.07%	66.67%	67.68%	67.17%	64.39%	61.64%	67.76%	61.95%	68.82%	62.46%	69.89%					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
