Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Кыринская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211					
		11.81%	14.74%	22.84%	9.83%	4.70%	13.51%	16.27%	6.88%	16.38%	7.68%	0.00%	15.11%	3.90%	6.92%	8.18%	11.75%	6.49%	10.00%	14.63%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	8	0	1	0	0	2	1	0	0	1	0	1	0	1	1	0	0	0	0					
		0.10%	0.00%	0.22%	0.00%	0.00%	0.15%	0.11%	0.00%	0.00%	0.22%	0.00%	0.18%	0.00%	0.08%	0.26%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	0	0	3	0	0	0	0	3	1	0	0	0	0	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.53%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1028	18	54	32	17	221	128	43	61	60	4	71	40	111	30	82	22	30	4					
		13.21%	9.47%	11.64%	8.99%	11.41%	16.68%	14.56%	19.72%	17.23%	13.16%	33.33%	12.48%	14.18%	9.26%	7.92%	16.91%	14.29%	13.04%	4.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	311	0	8	28	1	69	41	12	17	21	0	15	16	30	19	17	2	11	4					
		3.99%	0.00%	1.72%	7.87%	0.67%	5.21%	4.66%	5.50%	4.80%	4.61%	0.00%	2.64%	5.67%	2.50%	5.01%	3.51%	1.30%	4.78%	4.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	33	2	3	2	1	7	4	1	1	2	0	2	3	2	1	1	0	1	0					
		0.42%	1.05%	0.65%	0.56%	0.67%	0.53%	0.46%	0.46%	0.28%	0.44%	0.00%	0.35%	1.06%	0.17%	0.26%	0.21%	0.00%	0.43%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5130	135	246	251	115	775	522	141	207	327	7	379	187	936	272	302	118	154	56					
		65.91%	71.05%	53.02%	70.51%	77.18%	58.49%	59.39%	64.68%	58.47%	71.71%	58.33%	66.61%	66.31%	78.07%	71.77%	62.27%	76.62%	66.96%	68.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	0	1	0	1	2	2	0	3	2	1	1	1	4	0	1	1	0	0					
		0.26%	0.00%	0.22%	0.00%	0.67%	0.15%	0.23%	0.00%	0.85%	0.44%	8.33%	0.18%	0.35%	0.33%	0.00%	0.21%	0.65%	0.00%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
