7	Число избирательных бюллетеней в переносных ящиках для голосования	2733	0	44	39	96	33	51	46	32	26	46	25	16	23	1	24	14	23	31	11	44	2	17	59	53	61	18	19	40	26	45	24	21	22	22	52	37	65	67	72	74	27	32	28	31	35	141	25	28	19	53	39	57	28	21	69	38	33	50	59	31	31	47	22	32	14	8	16	25	34	17	28	25	22	83	63	0	1	0									
8	Число бюллетеней в стационарных ящиках для голосования	95622	401	1189	2015	1897	1340	1328	1674	1409	1403	693	474	998	999	1066	1384	893	1848	1856	740	1494	588	1507	1174	1199	1278	1551	1435	1432	1022	1389	1386	1522	914	735	1547	1251	1410	1487	1411	1165	967	1504	916	924	1203	1094	1417	1336	1421	1160	1319	986	1191	1068	981	1136	1390	1317	1272	1262	996	1112	1469	1515	1266	1238	910	1633	1623	1534	1203	342	568	1190	1375	1614	784	882									
9	Число недействительных избирательных бюллетеней	1201	5	22	22	7	21	18	18	15	9	10	9	8	12	18	22	7	26	22	6	17	4	15	24	11	18	54	36	16	19	19	10	32	7	8	16	15	21	15	14	16	12	19	14	13	10	15	16	14	18	13	10	15	12	12	16	20	24	16	18	22	5	9	19	14	9	10	7	15	23	24	9	3	8	16	20	11	11	15									
10	Число действительных избирательных бюллетеней	97154	396	1211	2032	1986	1352	1361	1702	1426	1420	729	490	1006	1010	1049	1386	900	1845	1865	745	1521	586	1509	1209	1241	1321	1515	1418	1456	1029	1415	1400	1511	929	749	1583	1273	1454	1539	1469	1223	982	1517	930	942	1228	1220	1426	1350	1422	1200	1348	1028	1207	1077	1034	1154	1399	1351	1313	1271	1022	1150	1472	1533	1271	1236	919	1643	1634	1527	1222	364	582	1257	1418	1603	774	867									
11	Число полученных открепительных  удостоверений	3584	0	40	45	38	42	52	47	40	50	30	45	30	35	160	40	30	48	52	30	50	30	40	40	48	38	60	35	35	43	40	65	63	20	24	55	51	50	46	30	30	38	48	30	20	34	70	75	40	65	40	40	50	90	65	30	30	50	40	50	40	30	30	50	50	40	59	60	60	60	60	55	0	30	43	50	50	65	100									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3277	0	31	45	38	32	48	39	36	38	21	45	21	32	141	38	27	44	52	27	43	27	35	40	48	36	52	33	32	43	38	65	63	17	22	49	44	41	46	30	26	35	47	25	18	33	65	75	35	61	33	35	41	89	60	30	30	42	37	47	36	29	27	43	48	40	59	60	57	52	55	52	0	18	36	47	42	53	100									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2804	54	31	63	47	16	42	38	30	40	15	14	14	19	28	55	24	33	28	31	53	48	41	24	55	18	17	35	29	31	28	15	43	31	25	34	42	28	25	35	20	21	29	28	42	44	67	16	31	45	10	12	40	71	78	19	28	42	22	12	29	23	19	27	12	20	21	13	115	47	116	215	58	23	23	14	14	37	22									
14	Число неиспользованных открепительных удостоверений	307	0	9	0	0	10	4	8	4	12	9	0	9	3	19	2	3	4	0	3	7	3	5	0	0	2	8	2	3	0	2	0	0	3	2	6	7	9	0	0	4	3	1	5	2	1	5	0	5	4	7	5	9	1	5	0	0	8	3	3	4	1	3	7	2	0	0	0	3	8	5	3	0	12	7	3	8	12	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	205	0	2	2	1	6	3	5	3	1	1	0	0	6	1	4	0	1	3	0	4	1	2	3	6	2	5	3	3	1	1	4	0	3	2	3	2	2	2	1	2	4	2	0	2	0	1	9	1	7	1	7	1	6	5	6	2	5	2	7	1	1	0	1	2	0	1	1	2	3	0	0	0	21	7	4	2	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																									
19	Жириновский Владимир Вольфович	7174	19	92	167	183	84	97	123	89	88	60	59	53	86	99	92	60	141	140	46	72	37	100	115	116	114	65	112	91	89	70	82	103	74	65	118	107	109	104	97	83	70	104	61	58	80	116	102	77	106	84	101	60	131	101	84	72	65	58	79	97	62	102	134	116	123	115	69	120	123	104	84	51	68	115	129	103	76	73									
		7.29%	4.74%	7.46%	8.13%	9.18%	6.12%	7.03%	7.15%	6.18%	6.16%	8.12%	11.82%	5.23%	8.41%	9.28%	6.53%	6.62%	7.54%	7.42%	6.13%	4.68%	6.27%	6.56%	9.33%	9.27%	8.51%	4.14%	7.70%	6.18%	8.49%	4.88%	5.82%	6.68%	7.91%	8.59%	7.38%	8.31%	7.39%	6.69%	6.54%	6.70%	7.04%	6.77%	6.46%	6.07%	6.46%	9.39%	7.07%	5.65%	7.36%	6.92%	7.44%	5.75%	10.75%	9.27%	8.00%	6.13%	4.57%	4.24%	5.94%	7.50%	6.04%	8.80%	8.99%	7.50%	9.61%	9.23%	7.45%	7.24%	7.42%	6.71%	6.82%	13.90%	11.53%	9.03%	8.97%	6.38%	9.68%	8.28%									
20	Зюганов Геннадий Андреевич	22105	99	320	445	176	337	353	426	341	354	148	86	273	267	143	326	190	402	434	142	390	119	329	261	294	328	378	363	262	236	362	341	357	178	158	428	267	374	395	381	302	236	364	244	247	301	288	274	365	308	349	346	280	255	225	205	278	367	336	328	313	288	339	390	352	281	296	195	334	348	318	219	47	78	279	287	122	117	141									
		22.47%	24.69%	25.95%	21.67%	8.83%	24.54%	25.60%	24.77%	23.66%	24.77%	20.03%	17.23%	26.92%	26.13%	13.40%	23.15%	20.95%	21.49%	22.99%	18.91%	25.36%	20.17%	21.59%	21.17%	23.48%	24.50%	24.09%	24.97%	17.80%	22.52%	25.24%	24.18%	23.14%	19.02%	20.87%	26.77%	20.73%	25.36%	25.42%	25.69%	24.37%	23.74%	23.70%	25.85%	25.86%	24.31%	23.32%	19.00%	26.76%	21.39%	28.77%	25.48%	26.85%	20.92%	20.66%	19.52%	23.68%	25.79%	24.58%	24.64%	24.21%	28.04%	29.25%	26.16%	22.75%	21.95%	23.76%	21.06%	20.14%	21.00%	20.50%	17.79%	12.81%	13.22%	21.92%	19.96%	7.56%	14.90%	15.99%									
21	Миронов Сергей Михайлович	3041	9	36	58	32	42	40	60	51	35	15	13	42	34	32	37	31	66	69	18	58	21	50	23	41	28	54	50	37	26	33	42	72	29	21	58	33	52	59	43	61	32	51	28	38	28	33	41	37	32	27	44	24	36	44	30	36	56	66	57	42	35	45	39	42	36	49	38	47	39	44	26	9	10	50	40	23	37	39									
		3.09%	2.24%	2.92%	2.82%	1.61%	3.06%	2.90%	3.49%	3.54%	2.45%	2.03%	2.61%	4.14%	3.33%	2.99%	2.63%	3.42%	3.53%	3.66%	2.40%	3.77%	3.56%	3.28%	1.87%	3.27%	2.09%	3.44%	3.44%	2.51%	2.48%	2.30%	2.98%	4.67%	3.10%	2.77%	3.63%	2.56%	3.53%	3.80%	2.90%	4.92%	3.22%	3.32%	2.97%	3.98%	2.26%	2.67%	2.84%	2.71%	2.22%	2.23%	3.24%	2.30%	2.95%	4.04%	2.86%	3.07%	3.94%	4.83%	4.28%	3.25%	3.41%	3.88%	2.62%	2.71%	2.81%	3.93%	4.10%	2.83%	2.35%	2.84%	2.11%	2.45%	1.69%	3.93%	2.78%	1.43%	4.71%	4.42%									
22	Прохоров Михаил Дмитриевич	11852	27	103	228	62	185	192	148	206	201	57	45	135	106	171	207	130	233	231	158	222	147	234	101	94	105	245	268	277	102	159	184	276	108	74	159	128	166	158	146	108	82	160	148	125	176	129	177	143	206	148	168	145	112	138	77	121	154	153	149	183	116	142	190	175	183	197	149	192	202	219	145	34	32	91	134	79	200	192									
		12.05%	6.73%	8.35%	11.10%	3.11%	13.47%	13.92%	8.60%	14.30%	14.07%	7.71%	9.02%	13.31%	10.37%	16.03%	14.70%	14.33%	12.45%	12.24%	21.04%	14.43%	24.92%	15.35%	8.19%	7.51%	7.84%	15.62%	18.43%	18.82%	9.73%	11.09%	13.05%	17.89%	11.54%	9.78%	9.94%	9.94%	11.25%	10.17%	9.84%	8.72%	8.25%	10.42%	15.68%	13.09%	14.22%	10.45%	12.27%	10.48%	14.31%	12.20%	12.37%	13.90%	9.19%	12.67%	7.33%	10.31%	10.82%	11.19%	11.19%	14.15%	11.30%	12.25%	12.74%	11.31%	14.30%	15.81%	16.09%	11.58%	12.19%	14.12%	11.78%	9.26%	5.42%	7.15%	9.32%	4.89%	25.48%	21.77%									
23	Путин Владимир Владимирович	52982	242	660	1134	1533	704	679	945	739	742	449	287	503	517	604	724	489	1003	991	381	779	262	796	709	696	746	773	625	789	576	791	751	703	540	431	820	738	753	823	802	669	562	838	449	474	643	654	832	728	770	592	689	519	673	569	638	647	757	738	700	636	521	522	719	848	648	579	468	950	922	842	748	223	394	722	828	1276	344	422									
		53.87%	60.35%	53.53%	55.21%	76.92%	51.27%	49.24%	54.94%	51.28%	51.92%	60.76%	57.52%	49.61%	50.59%	56.61%	51.42%	53.91%	53.61%	52.52%	50.73%	50.65%	44.41%	52.23%	57.50%	55.59%	55.71%	49.27%	42.98%	53.60%	54.96%	55.16%	53.26%	45.56%	57.69%	56.94%	51.28%	57.30%	51.05%	52.96%	54.08%	53.99%	56.54%	54.56%	47.56%	49.63%	51.94%	52.96%	57.70%	53.37%	53.47%	48.80%	50.74%	49.76%	55.21%	52.25%	60.76%	55.11%	53.20%	53.99%	52.59%	49.19%	50.73%	45.04%	48.22%	54.82%	50.63%	46.47%	50.54%	57.30%	55.64%	54.29%	60.76%	60.76%	66.78%	56.72%	57.58%	79.06%	43.82%	47.85%									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
