14	Число неиспользованных открепительных удостоверений	228	2	6	5	7	5	0	4	0	6	1	12	0	0	0	0	6	6	0	0	0	3	3	6	2	5	4	0	1	10	7	2	5	6	12	1	0	0	0	2	10	5	0	0	7	5	1	4	3	9	0	0	0	1	0	13	4	0	5	8	3	4	2	0	1	1	0	0	0	13	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	459	6	9	6	7	4	0	8	5	3	3	3	9	7	3	1	9	10	5	6	4	10	4	5	8	4	5	7	7	4	9	4	3	10	9	10	10	18	11	2	7	5	0	3	2	3	6	9	11	1	12	7	6	14	13	3	5	9	6	6	5	7	12	10	10	4	8	13	0	11	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																													
18	Богданов Андрей Владимирович	1626	25	18	21	13	28	30	29	23	31	32	33	20	11	24	35	18	23	25	22	22	21	34	29	19	24	12	19	19	16	18	30	15	42	36	29	21	40	32	22	21	18	5	3	9	6	31	38	38	42	10	8	19	16	13	62	23	31	24	19	32	16	28	22	21	13	16	24	9	19	29					
		1.87%	1.77%	1.61%	1.68%	0.96%	1.88%	1.72%	2.35%	1.77%	1.69%	2.40%	2.81%	1.70%	1.24%	2.56%	2.94%	1.45%	1.82%	1.85%	1.49%	1.42%	1.60%	2.54%	2.50%	1.60%	2.47%	1.31%	1.83%	1.98%	1.39%	1.29%	2.25%	1.27%	2.28%	2.55%	1.84%	1.40%	2.48%	2.13%	2.01%	2.37%	1.62%	1.11%	0.42%	1.42%	1.90%	2.32%	2.60%	3.25%	2.88%	1.16%	0.80%	1.25%	1.32%	1.01%	3.46%	1.49%	1.84%	2.03%	1.68%	1.72%	1.17%	2.30%	1.51%	1.99%	1.57%	1.87%	2.16%	1.95%	1.69%	1.26%					
19	Жириновский Владимир Вольфович	10037	143	142	148	155	182	442	146	108	152	156	107	138	83	100	176	120	117	149	159	243	142	177	109	102	98	111	133	98	118	128	109	100	169	147	212	146	180	198	155	115	153	103	143	76	31	120	146	120	210	95	96	150	144	158	180	183	194	177	119	180	123	122	125	87	69	56	94	53	104	513					
		11.52%	10.14%	12.70%	11.87%	11.48%	12.23%	25.27%	11.85%	8.31%	8.31%	11.70%	9.11%	11.70%	9.37%	10.67%	14.78%	9.69%	9.25%	11.00%	10.76%	15.68%	10.81%	13.25%	9.40%	8.59%	10.10%	12.08%	12.83%	10.20%	10.27%	9.20%	8.18%	8.45%	9.16%	10.41%	13.48%	9.76%	11.15%	13.19%	14.18%	12.97%	13.75%	22.94%	20.06%	11.97%	9.81%	8.99%	10.00%	10.27%	14.42%	11.05%	9.56%	9.84%	11.91%	12.32%	10.06%	11.88%	11.52%	14.99%	10.52%	9.70%	8.97%	10.02%	8.57%	8.25%	8.33%	6.54%	8.46%	11.50%	9.24%	22.30%					
20	Зюганов Геннадий Андреевич	19879	323	234	276	276	289	144	295	390	490	335	258	211	241	234	202	300	257	281	255	196	355	288	313	397	263	197	177	231	324	407	387	385	493	385	389	347	399	315	223	208	213	72	77	119	57	388	354	285	256	174	284	412	249	256	368	305	443	244	317	503	368	317	303	213	248	286	346	123	198	131					
		22.81%	22.91%	20.93%	22.13%	20.44%	19.42%	8.23%	23.94%	30.02%	26.79%	25.13%	21.96%	17.90%	27.20%	24.97%	16.96%	24.21%	20.32%	20.75%	17.25%	12.65%	27.02%	21.56%	27.01%	33.45%	27.11%	21.44%	17.07%	24.04%	28.20%	29.26%	29.03%	32.54%	26.74%	27.27%	24.73%	23.20%	24.71%	20.99%	20.40%	23.45%	19.14%	16.04%	10.80%	18.74%	18.04%	29.06%	24.25%	24.38%	17.58%	20.23%	28.29%	27.03%	20.60%	19.97%	20.56%	19.79%	26.31%	20.66%	28.03%	27.10%	26.84%	26.03%	20.78%	20.19%	29.95%	33.41%	31.14%	26.68%	17.60%	5.70%					
21	Медведев Дмитрий Анатольевич	54271	901	712	786	881	969	1100	734	766	1130	784	766	801	536	568	748	780	856	870	1019	1072	768	810	691	660	571	590	682	600	675	817	783	667	1110	819	904	964	969	938	670	532	715	264	481	419	210	771	902	710	915	565	598	929	788	842	1144	1005	991	724	656	1106	851	731	987	718	482	487	624	265	790	1602					
		62.27%	63.90%	63.69%	63.03%	65.26%	65.12%	62.89%	59.58%	58.97%	61.78%	58.81%	65.19%	67.94%	60.50%	60.62%	62.80%	62.95%	67.67%	64.25%	68.94%	69.16%	58.45%	60.63%	59.62%	55.60%	58.87%	64.20%	65.77%	62.43%	58.75%	58.73%	58.74%	56.38%	60.20%	58.00%	57.47%	64.44%	60.00%	62.49%	61.30%	59.98%	64.24%	58.80%	67.46%	65.98%	66.46%	57.75%	61.78%	60.74%	62.84%	65.70%	59.56%	60.96%	65.18%	65.68%	63.91%	65.22%	58.85%	61.30%	58.00%	59.59%	62.07%	60.02%	67.70%	68.06%	58.21%	56.89%	56.17%	57.48%	70.22%	69.65%					
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
