Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Анучинская 																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	294	50	30	8	4	10	4	22	5	5	5	8	3	8	5	12	12	15	20	8	5	5	30	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	181	48	22	3	4	0	1	14	2	5	1	1	3	2	0	4	6	12	11	8	0	2	16	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	102	14	0	6	4	3	3	5	4	3	5	3	2	3	2	2	5	6	9	9	3	4	5	2					
14	Число погашенных неиспользованных открепительных удостоверений	113	2	8	5	0	10	3	8	3	0	4	7	0	6	5	8	6	3	9	0	5	3	14	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	319	55	22	3	1	8	2	26	6	16	3	5	2	3	1	18	20	10	38	7	4	7	51	11					
		4.11%	3.92%	3.04%	1.20%	0.64%	4.04%	2.04%	6.81%	5.00%	10.53%	2.46%	2.79%	2.56%	1.38%	0.79%	5.71%	5.62%	2.26%	5.74%	2.92%	3.23%	4.76%	6.63%	2.19%					
19	2.Всероссийская политическая партия «Гражданская Сила»	32	6	7	1	0	0	0	1	0	0	0	1	0	1	0	3	2	0	2	1	0	1	2	4					
		0.41%	0.43%	0.97%	0.40%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.56%	0.00%	0.46%	0.00%	0.95%	0.56%	0.00%	0.30%	0.42%	0.00%	0.68%	0.26%	0.80%					
20	3.Политическая партия «Демократическая партия России»	12	6	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0					
		0.15%	0.43%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.28%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	892	251	102	33	17	16	4	30	13	19	9	9	19	17	6	34	23	28	67	47	18	6	66	58					
		11.49%	17.89%	14.09%	13.25%	10.83%	8.08%	4.08%	7.85%	10.83%	12.50%	7.38%	5.03%	24.36%	7.83%	4.76%	10.79%	6.46%	6.33%	10.12%	19.58%	14.52%	4.08%	8.58%	11.53%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	13	4	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0					
		0.31%	0.93%	0.55%	0.00%	0.64%	0.00%	0.00%	0.52%	1.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.13%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	4	0					
		0.17%	0.14%	0.14%	0.00%	0.64%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.42%	0.00%	1.36%	0.52%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	967	188	113	36	23	19	15	38	21	14	7	30	6	23	6	40	36	54	70	40	5	12	106	65					
		12.46%	13.40%	15.61%	14.46%	14.65%	9.60%	15.31%	9.95%	17.50%	9.21%	5.74%	16.76%	7.69%	10.60%	4.76%	12.70%	10.11%	12.22%	10.57%	16.67%	4.03%	8.16%	13.78%	12.92%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	623	143	61	21	5	13	3	34	7	12	6	7	6	10	11	22	33	39	47	18	8	8	82	27					
		8.03%	10.19%	8.43%	8.43%	3.18%	6.57%	3.06%	8.90%	5.83%	7.89%	4.92%	3.91%	7.69%	4.61%	8.73%	6.98%	9.27%	8.82%	7.10%	7.50%	6.45%	5.44%	10.66%	5.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	68	6	9	0	0	4	2	4	0	1	1	3	2	4	1	4	5	3	3	1	1	3	7	4					
		0.88%	0.43%	1.24%	0.00%	0.00%	2.02%	2.04%	1.05%	0.00%	0.66%	0.82%	1.68%	2.56%	1.84%	0.79%	1.27%	1.40%	0.68%	0.45%	0.42%	0.81%	2.04%	0.91%	0.80%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4687	712	402	146	105	137	70	241	69	88	94	121	43	151	101	186	227	304	422	121	84	105	426	332					
		60.38%	50.75%	55.52%	58.63%	66.88%	69.19%	71.43%	63.09%	57.50%	57.89%	77.05%	67.60%	55.13%	69.59%	80.16%	59.05%	63.76%	68.78%	63.75%	50.42%	67.74%	71.43%	55.40%	66.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	10	3	4	0	1	2	5	1	2	1	1	0	0	0	2	3	1	3	0	2	2	13	0					
		0.72%	0.71%	0.41%	1.61%	0.00%	0.51%	2.04%	1.31%	0.83%	1.32%	0.82%	0.56%	0.00%	0.00%	0.00%	0.63%	0.84%	0.23%	0.45%	0.00%	1.61%	1.36%	1.69%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
