Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Калманская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №1897					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	382	4	22	18	24	19	84	18	34	17	6	25	3	4	2	14	28	19	20	21					
		5.35%	3.25%	4.74%	3.64%	4.89%	28.79%	6.78%	4.55%	11.33%	19.54%	7.41%	2.14%	2.00%	2.30%	4.88%	4.11%	8.31%	5.76%	5.85%	4.13%					
19	2.Всероссийская политическая партия «Гражданская Сила»	35	1	1	0	2	0	13	4	0	0	0	4	0	0	1	1	3	0	1	4					
		0.49%	0.81%	0.22%	0.00%	0.41%	0.00%	1.05%	1.01%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	2.44%	0.29%	0.89%	0.00%	0.29%	0.79%					
20	3.Политическая партия «Демократическая партия России»	12	1	2	0	0	0	1	0	0	0	0	3	0	0	1	0	0	1	1	2					
		0.17%	0.81%	0.43%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	2.44%	0.00%	0.00%	0.30%	0.29%	0.39%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	929	12	58	36	65	2	217	76	38	4	4	84	18	28	3	43	63	46	47	85					
		13.02%	9.76%	12.50%	7.27%	13.24%	3.03%	17.51%	19.19%	12.67%	4.60%	4.94%	7.19%	12.00%	16.09%	7.32%	12.61%	18.69%	13.94%	13.74%	16.73%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	55	0	4	9	2	1	16	2	3	0	0	2	0	0	0	0	3	3	6	4					
		0.77%	0.00%	0.86%	1.82%	0.41%	1.52%	1.29%	0.51%	1.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.89%	0.91%	1.75%	0.79%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	2	2	1	0	3	0	0	0	0	1	0	1	0	0	0	0	0	1					
		0.15%	0.00%	0.43%	0.40%	0.20%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	769	14	65	73	59	9	120	38	16	0	13	116	12	17	5	50	45	27	50	40					
		10.78%	11.38%	14.01%	14.75%	12.02%	13.64%	9.69%	9.60%	5.33%	0.00%	16.05%	9.92%	8.00%	9.77%	12.20%	14.66%	13.35%	8.18%	14.62%	7.87%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	548	6	36	29	36	7	130	16	18	4	8	128	17	4	3	15	23	17	20	31					
		7.68%	4.88%	7.76%	5.86%	7.33%	10.61%	10.49%	4.04%	6.00%	4.60%	9.88%	10.95%	11.33%	2.30%	7.32%	4.40%	6.82%	5.15%	5.85%	6.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	1	1	3	5	0	9	2	1	1	0	7	1	0	0	1	3	1	1	3					
		0.56%	0.81%	0.22%	0.61%	1.02%	0.00%	0.73%	0.51%	0.33%	1.15%	0.00%	0.60%	0.67%	0.00%	0.00%	0.29%	0.89%	0.30%	0.29%	0.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4241	83	270	321	285	26	625	239	183	59	50	780	92	118	24	213	164	212	188	309					
		59.45%	67.48%	58.19%	64.85%	58.04%	39.39%	50.44%	60.35%	61.00%	67.82%	61.73%	66.72%	61.33%	67.82%	58.54%	62.46%	48.66%	64.24%	54.97%	60.83%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	0	0	1	3	0	8	0	3	0	0	3	4	0	2	1	2	3	1	1					
		0.45%	0.00%	0.00%	0.20%	0.61%	0.00%	0.65%	0.00%	1.00%	0.00%	0.00%	0.26%	2.67%	0.00%	4.88%	0.29%	0.59%	0.91%	0.29%	0.20%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
