Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
Наименование Избирательной комиссии:    Междуреченская городская																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597					
		0.18%	0.0%	0.15%	0.28%	0.20%	0.07%	0.07%	0.0%	0.15%	0.10%	0.09%	0.17%	0.20%	0.24%	0.65%	0.12%	0.37%	0.11%	0.19%	0.16%	0.34%	0.20%	0.26%	0.35%	0.15%	0.08%	0.14%	0.52%	0.46%	0.0%	0.0%	0.57%	0.0%	0.0%	0.59%	0.0%	0.0%	0.69%	0.0%	0.46%	0.20%	0.0%	0.19%	0.21%	0.29%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	240	9	7	7	9	9	11	3	6	4	5	5	5	6	0	4	6	7	4	4	8	8	11	5	9	9	5	0	2	0	2	1	0	0	1	5	1	0	4	2	19	6	9	9	5	3	0	5					
		0.57%	1.05%	0.54%	0.49%	0.61%	0.66%	0.80%	0.44%	0.45%	0.40%	0.49%	0.44%	0.51%	0.72%	0.0%	0.5%	0.75%	0.79%	0.39%	0.67%	0.68%	0.82%	0.98%	0.44%	0.67%	0.78%	0.71%	0.0%	0.31%	0.0%	0.51%	0.28%	0.0%	0.0%	0.59%	0.75%	0.43%	0.0%	0.60%	0.23%	1.27%	0.89%	0.59%	0.63%	0.48%	0.32%	0.0%	0.35%					
25	"8. ""Народно-республиканская партия России"""	21	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0					
		0.04%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.15%	0.17%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.14%	0.06%	0.07%	0.09%	0.10%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	110	4	3	4	2	7	3	1	4	2	0	3	1	2	1	1	5	2	5	1	3	5	0	3	2	3	1	3	1	0	2	0	1	0	0	3	0	3	0	1	8	1	6	4	1	2	2	4					
		0.26%	0.46%	0.23%	0.28%	0.13%	0.51%	0.21%	0.14%	0.30%	0.20%	0.0%	0.26%	0.10%	0.24%	0.16%	0.12%	0.63%	0.22%	0.49%	0.16%	0.25%	0.51%	0.0%	0.26%	0.15%	0.26%	0.14%	0.78%	0.15%	0.0%	0.51%	0.0%	0.23%	0.0%	0.0%	0.45%	0.0%	1.04%	0.0%	0.11%	0.53%	0.14%	0.39%	0.28%	0.09%	0.21%	0.18%	0.28%					
27	"10. ""Аграрная партия России"""	693	11	27	24	17	19	26	16	26	11	26	22	15	13	14	22	18	15	18	10	24	7	21	15	40	17	12	9	10	1	7	2	2	8	3	8	1	4	6	17	18	7	26	16	14	13	16	19					
		1.64%	1.28%	2.11%	1.68%	1.16%	1.40%	1.89%	2.35%	1.95%	1.12%	2.57%	1.96%	1.54%	1.57%	2.30%	2.75%	2.27%	1.69%	1.79%	1.67%	2.04%	0.72%	1.87%	1.33%	3.00%	1.48%	1.71%	2.36%	1.55%	1.81%	1.81%	0.57%	0.46%	1.78%	1.79%	1.20%	0.43%	1.39%	0.91%	1.97%	1.20%	1.04%	1.71%	1.12%	1.36%	1.39%	1.50%	1.33%					
28	"11. ""Истинные патриоты России"""	25	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	1	1	0	3	0	0	3	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0	2	3	0	0	0	0	1	0	0					
		0.05%	0.0%	0.0%	0.07%	0.0%	0.0%	0.07%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.09%	0.0%	0.25%	0.0%	0.0%	0.26%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.23%	0.20%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	340	8	6	14	14	14	8	13	8	9	10	10	7	3	6	6	4	2	9	4	11	10	19	3	19	7	5	5	3	0	4	2	0	1	0	11	1	3	7	6	12	9	5	9	11	7	6	9					
		0.80%	0.93%	0.47%	0.98%	0.96%	1.03%	0.58%	1.91%	0.60%	0.91%	0.99%	0.89%	0.71%	0.36%	0.98%	0.75%	0.50%	0.22%	0.89%	0.67%	0.93%	1.03%	1.69%	0.26%	1.42%	0.60%	0.71%	1.31%	0.46%	0.0%	1.03%	0.57%	0.0%	0.22%	0.0%	1.66%	0.43%	1.04%	1.06%	0.69%	0.80%	1.34%	0.33%	0.63%	1.07%	0.75%	0.56%	0.63%					
30	"13. ""Демократическая партия России"""	54	0	1	2	0	2	2	1	0	3	3	2	0	2	3	0	0	3	2	1	0	1	3	0	3	2	2	1	1	0	0	0	0	1	0	1	0	0	0	0	7	0	1	1	1	0	1	1					
		0.12%	0.0%	0.07%	0.14%	0.0%	0.14%	0.14%	0.14%	0.0%	0.30%	0.29%	0.17%	0.0%	0.24%	0.49%	0.0%	0.0%	0.33%	0.19%	0.16%	0.0%	0.10%	0.26%	0.0%	0.22%	0.17%	0.28%	0.26%	0.15%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.06%	0.07%	0.09%	0.0%	0.09%	0.07%					
31	"14. ""Великая Россия - Евразийский Союз"""	53	1	3	1	3	2	1	0	0	1	2	0	2	1	0	1	0	3	2	0	2	2	4	2	2	0	0	0	2	0	0	1	2	0	0	2	0	1	0	0	1	2	0	2	3	0	0	2					
		0.12%	0.11%	0.23%	0.07%	0.20%	0.14%	0.07%	0.0%	0.0%	0.10%	0.19%	0.0%	0.20%	0.12%	0.0%	0.12%	0.0%	0.33%	0.19%	0.0%	0.17%	0.20%	0.35%	0.17%	0.15%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.28%	0.46%	0.0%	0.0%	0.30%	0.0%	0.34%	0.0%	0.0%	0.06%	0.29%	0.0%	0.14%	0.29%	0.0%	0.0%	0.14%					
32	"15. ""Партия СЛОН"""	48	3	1	0	1	2	1	1	4	0	0	0	10	0	1	0	1	1	1	1	1	3	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	2	0	0	0	2	2					
		0.11%	0.35%	0.07%	0.0%	0.06%	0.14%	0.07%	0.14%	0.30%	0.0%	0.0%	0.0%	1.02%	0.0%	0.16%	0.0%	0.12%	0.11%	0.09%	0.16%	0.08%	0.30%	0.0%	0.08%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.11%	0.20%	0.0%	0.13%	0.0%	0.0%	0.0%	0.18%	0.14%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2575	40	93	76	115	62	90	58	119	73	77	84	86	63	49	35	58	62	49	34	59	61	61	53	99	60	53	18	23	1	15	13	8	8	4	36	6	20	26	26	120	33	76	111	54	47	74	87					
		6.13%	4.68%	7.28%	5.33%	7.90%	4.57%	6.55%	8.55%	8.92%	7.43%	7.63%	7.51%	8.82%	7.63%	8.07%	4.37%	7.33%	7.02%	4.89%	5.69%	5.02%	6.30%	5.45%	4.70%	7.42%	5.22%	7.57%	4.72%	3.57%	1.81%	3.89%	3.74%	1.87%	1.78%	2.39%	5.43%	2.58%	6.96%	3.95%	3.01%	8.02%	4.94%	5.01%	7.81%	5.25%	5.03%	6.97%	6.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	60	2	1	1	4	0	3	1	2	1	0	4	1	0	0	1	1	0	0	0	2	1	4	0	2	0	1	0	0	0	2	0	0	2	0	4	0	2	0	0	3	1	3	2	4	0	3	2					
		0.14%	0.23%	0.07%	0.07%	0.27%	0.0%	0.21%	0.14%	0.15%	0.10%	0.0%	0.35%	0.10%	0.0%	0.0%	0.12%	0.12%	0.0%	0.0%	0.0%	0.17%	0.10%	0.35%	0.0%	0.15%	0.0%	0.14%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.44%	0.0%	0.60%	0.0%	0.69%	0.0%	0.0%	0.20%	0.14%	0.19%	0.14%	0.38%	0.0%	0.28%	0.14%					
35	"18. ""ЛДПР"""	7231	170	229	303	256	276	207	97	213	164	149	170	135	142	76	126	113	138	206	94	188	174	176	163	209	203	124	69	152	13	69	58	15	35	38	113	53	59	145	165	261	111	286	266	191	165	185	281					
		17.21%	19.92%	17.94%	21.26%	17.59%	20.35%	15.08%	14.30%	15.97%	16.70%	14.76%	15.20%	13.86%	17.21%	12.52%	15.75%	14.28%	15.62%	20.55%	15.74%	16.0%	17.97%	15.72%	14.47%	15.67%	17.68%	17.71%	18.11%	23.63%	23.63%	17.92%	16.71%	3.51%	7.82%	22.75%	17.06%	22.84%	20.55%	22.03%	19.14%	17.45%	16.61%	18.87%	18.73%	18.57%	17.68%	17.43%	19.67%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	429	9	22	12	20	17	9	8	9	8	7	11	12	6	8	4	4	9	9	6	24	15	11	12	14	5	6	1	10	0	4	5	9	0	0	3	1	6	8	12	18	6	13	18	11	7	10	10					
		1.02%	1.05%	1.72%	0.84%	1.37%	1.25%	0.65%	1.17%	0.67%	0.81%	0.69%	0.98%	1.23%	0.72%	1.31%	0.5%	0.50%	1.01%	0.89%	1.00%	2.04%	1.54%	0.98%	1.06%	1.05%	0.43%	0.85%	0.26%	1.55%	0.0%	1.03%	1.44%	2.10%	0.0%	0.0%	0.45%	0.43%	2.09%	1.21%	1.39%	1.20%	0.89%	0.85%	1.26%	1.07%	0.75%	0.94%	0.70%					
37	"20. ""Политическая партия ""Единая Россия"""	21641	425	605	688	742	714	697	329	631	517	520	570	503	383	286	443	383	473	508	328	573	465	540	614	674	590	361	220	335	33	223	223	333	309	80	346	137	145	326	513	723	358	767	720	534	507	518	729					
		51.51%	49.82%	47.41%	48.28%	50.99%	52.65%	50.80%	48.52%	47.33%	52.64%	51.53%	50.98%	51.64%	46.42%	47.11%	55.37%	48.41%	53.56%	50.69%	54.94%	48.76%	48.03%	48.25%	54.52%	50.56%	51.39%	51.57%	57.74%	52.09%	59.99%	57.92%	64.26%	77.98%	69.12%	47.90%	52.26%	59.05%	50.52%	49.54%	59.51%	48.36%	53.59%	50.62%	50.70%	51.94%	54.34%	48.82%	51.05%					
38	"21. ""Российская Конституционно-демократическая партия"""	78	1	1	3	2	3	4	2	1	3	0	6	0	2	0	3	4	1	1	0	2	3	5	4	3	2	0	1	0	0	3	0	2	4	0	0	0	0	2	0	0	0	2	1	1	1	2	3					
		0.18%	0.11%	0.07%	0.21%	0.13%	0.22%	0.29%	0.29%	0.07%	0.30%	0.0%	0.53%	0.0%	0.24%	0.0%	0.37%	0.50%	0.11%	0.09%	0.0%	0.17%	0.30%	0.44%	0.35%	0.22%	0.17%	0.0%	0.26%	0.0%	0.0%	0.77%	0.0%	0.46%	0.89%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.13%	0.07%	0.09%	0.10%	0.18%	0.21%					
39	"22. ""Развитие предпринимательства"""	77	2	3	6	1	4	3	0	1	2	0	2	2	1	1	2	5	0	1	1	2	1	1	5	1	3	0	0	0	0	0	0	0	0	0	2	0	0	1	0	6	3	0	2	2	2	5	4					
		0.18%	0.23%	0.23%	0.42%	0.06%	0.29%	0.21%	0.0%	0.07%	0.20%	0.0%	0.17%	0.20%	0.12%	0.16%	0.25%	0.63%	0.0%	0.09%	0.16%	0.17%	0.10%	0.08%	0.44%	0.07%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.15%	0.0%	0.40%	0.44%	0.0%	0.14%	0.19%	0.21%	0.47%	0.28%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2666	50	69	85	98	73	89	55	117	55	67	85	73	69	56	45	62	55	60	38	95	81	84	89	89	69	42	19	34	2	18	14	9	39	9	36	7	15	48	33	82	32	81	84	65	47	78	64					
		6.34%	5.86%	5.40%	5.96%	6.73%	5.38%	6.48%	8.11%	8.77%	5.60%	6.64%	7.60%	7.49%	8.36%	9.22%	5.62%	7.83%	6.22%	5.98%	6.36%	8.08%	8.36%	7.50%	7.90%	6.67%	6.01%	6.0%	4.98%	5.28%	3.63%	4.67%	4.03%	2.10%	8.72%	5.38%	5.43%	3.01%	5.22%	7.29%	3.82%	5.48%	4.79%	5.34%	5.91%	6.32%	5.03%	7.35%	4.48%					
																																																						
41	Против всех	1947	48	71	72	59	60	78	28	63	30	38	57	27	40	24	45	43	38	51	22	51	60	54	47	52	69	26	7	19	1	19	18	15	16	11	28	7	6	18	27	77	34	83	68	52	59	50	79					
		4.63%	5.62%	5.56%	5.05%	4.05%	4.42%	5.68%	4.12%	4.72%	3.05%	3.76%	5.09%	2.77%	4.84%	3.95%	5.62%	5.43%	4.30%	5.08%	3.68%	4.34%	6.19%	4.82%	4.17%	3.90%	6.01%	3.71%	1.83%	2.95%	1.81%	4.93%	5.18%	3.51%	3.57%	6.58%	4.22%	3.01%	2.09%	2.73%	3.13%	5.15%	5.08%	5.47%	4.78%	5.05%	6.32%	4.71%	5.53%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
