Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Чамзинская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747					
21	. Путин Владимир Владимирович	23702	1813	1363	1398	1121	1268	531	1376	1561	1336	1129	1259	939	1031	1318	752	727	185	686	361	153	238	54	131	524	91	65	271	97	143	275	74	349	68	680	335					
		94.93%	97.06%	96.19%	95.82%	95.16%	95.05%	98.52%	92.85%	96.12%	95.70%	93.00%	95.96%	95.62%	96.45%	95.37%	95.19%	98.38%	94.87%	95.15%	94.50%	93.87%	95.97%	88.52%	68.59%	97.40%	95.79%	98.48%	75.91%	98.98%	96.62%	77.03%	96.10%	95.36%	98.55%	96.18%	97.38%					
22	. Хакамада Ирина Муцуовна	73	7	0	9	0	2	0	12	5	4	2	0	1	0	2	2	0	0	2	2	1	0	0	0	3	0	0	7	0	0	6	0	3	0	3	0					
		0.29%	0.37%	0.00%	0.62%	0.00%	0.15%	0.00%	0.81%	0.31%	0.29%	0.16%	0.00%	0.10%	0.00%	0.14%	0.25%	0.00%	0.00%	0.28%	0.52%	0.61%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	1.96%	0.00%	0.00%	1.68%	0.00%	0.82%	0.00%	0.42%	0.00%					
23	. Харитонов Николай Михайлович	726	17	20	29	32	56	8	23	34	38	20	43	27	34	46	20	9	3	21	9	3	5	0	53	7	3	0	58	1	4	66	1	7	1	22	6					
		2.91%	0.91%	1.41%	1.99%	2.72%	4.20%	1.48%	1.55%	2.09%	2.72%	1.65%	3.28%	2.75%	3.18%	3.33%	2.53%	1.22%	1.54%	2.91%	2.36%	1.84%	2.02%	0.00%	27.75%	1.30%	3.16%	0.00%	16.25%	1.02%	2.70%	18.49%	1.30%	1.91%	1.45%	3.11%	1.74%					
																																										
24	Против всех	82	9	4	3	9	1	0	21	1	5	3	6	2	0	4	2	0	1	0	3	1	0	0	0	0	0	0	4	0	0	1	0	2	0	0	0					
		0.33%	0.48%	0.28%	0.21%	0.76%	0.07%	0.00%	1.42%	0.06%	0.36%	0.25%	0.46%	0.20%	0.00%	0.29%	0.25%	0.00%	0.51%	0.00%	0.79%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.28%	0.00%	0.55%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
