Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Усть-Кутская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	590	5	5	5	5	5	15	25	15	5	5	15	15	15	10	10	20	35	15	20	15	15	15	20	20	15	30	30	20	10	15	15	20	20	20	10	10	5	10	5	10	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	403	5	0	0	5	5	13	25	12	3	5	3	5	11	4	2	13	32	9	19	7	15	9	14	19	6	22	30	14	0	5	6	12	9	11	10	5	4	7	2	10	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	232	0	0	0	2	3	7	3	1	2	8	1	3	5	4	1	10	17	4	10	20	4	9	6	10	4	29	16	8	1	7	9	4	7	3	2	0	1	4	1	3	3					
14	Число погашенных неиспользованных открепительных удостоверений	187	0	5	5	0	0	2	0	3	2	0	12	10	4	6	8	7	3	6	1	8	0	6	6	1	9	8	0	6	10	10	9	8	11	9	0	5	1	3	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2309	22	14	4	4	4	50	58	67	21	15	29	47	47	39	39	130	102	68	133	30	87	77	66	99	61	128	94	120	39	67	77	78	89	85	38	25	5	64	8	42	37					
		13.81%	42.31%	22.22%	9.09%	7.84%	6.78%	12.32%	9.68%	16.63%	10.82%	9.32%	12.03%	14.11%	12.95%	12.30%	13.73%	15.31%	13.78%	16.39%	14.46%	8.88%	14.82%	15.13%	15.60%	14.67%	14.15%	14.53%	11.93%	14.10%	16.67%	13.99%	15.46%	13.90%	15.51%	15.26%	9.87%	18.12%	13.16%	16.71%	6.40%	10.71%	9.92%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3333	5	15	5	15	9	89	146	80	52	31	74	51	78	69	68	187	146	95	180	54	110	89	70	120	77	165	189	179	46	96	105	106	102	132	54	20	7	60	20	77	60					
		19.94%	9.62%	23.81%	11.36%	29.41%	15.25%	21.92%	24.37%	19.85%	26.80%	19.25%	30.71%	15.32%	21.49%	21.77%	23.94%	22.03%	19.73%	22.89%	19.57%	15.98%	18.74%	17.49%	16.55%	17.78%	17.87%	18.73%	23.98%	21.03%	19.66%	20.04%	21.08%	18.89%	17.77%	23.70%	14.03%	14.49%	18.42%	15.67%	16.00%	19.64%	16.09%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	202	0	0	0	0	0	6	7	6	2	4	3	2	4	9	2	12	9	7	13	4	7	3	5	9	5	8	8	8	2	7	7	8	9	7	5	1	1	4	4	2	2					
		1.21%	0.00%	0.00%	0.00%	0.00%	0.00%	1.48%	1.17%	1.49%	1.03%	2.48%	1.24%	0.60%	1.10%	2.84%	0.70%	1.41%	1.22%	1.69%	1.41%	1.18%	1.19%	0.59%	1.18%	1.33%	1.16%	0.91%	1.02%	0.94%	0.85%	1.46%	1.41%	1.43%	1.57%	1.26%	1.30%	0.72%	2.63%	1.04%	3.20%	0.51%	0.54%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4079	6	10	2	6	4	63	142	81	35	46	57	104	88	84	57	198	238	99	251	90	147	143	115	192	128	208	189	215	48	132	119	145	137	101	63	40	6	109	32	75	74					
		24.40%	11.54%	15.87%	4.55%	11.76%	6.78%	15.52%	23.71%	20.10%	18.04%	28.57%	23.65%	31.23%	24.24%	26.50%	20.07%	23.32%	32.16%	23.86%	27.28%	26.63%	25.04%	28.09%	27.19%	28.44%	29.70%	23.61%	23.98%	25.26%	20.51%	27.56%	23.90%	25.85%	23.87%	18.13%	16.36%	28.99%	15.79%	28.46%	25.60%	19.13%	19.84%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	329	0	0	0	0	0	2	14	11	2	2	6	9	6	6	2	15	20	2	33	9	15	13	7	13	7	19	19	14	7	17	9	15	6	12	2	0	0	5	2	4	4					
		1.97%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	2.34%	2.73%	1.03%	1.24%	2.49%	2.70%	1.65%	1.89%	0.70%	1.77%	2.70%	0.48%	3.59%	2.66%	2.56%	2.55%	1.65%	1.93%	1.62%	2.16%	2.41%	1.65%	2.99%	3.55%	1.81%	2.67%	1.05%	2.15%	0.52%	0.00%	0.00%	1.31%	1.60%	1.02%	1.07%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6121	19	18	33	25	39	187	210	146	80	59	71	110	131	108	106	285	213	136	298	146	211	174	149	234	149	335	274	299	87	152	169	196	220	206	218	44	18	133	57	188	188					
		36.62%	36.54%	28.57%	75.00%	49.02%	66.10%	46.06%	35.06%	36.23%	41.24%	36.65%	29.46%	33.03%	36.09%	34.07%	37.32%	33.57%	28.78%	32.77%	32.39%	43.20%	35.95%	34.18%	35.22%	34.67%	34.57%	38.02%	34.77%	35.14%	37.18%	31.73%	33.94%	34.94%	38.33%	36.98%	56.62%	31.88%	47.37%	34.73%	45.60%	47.96%	50.40%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	76	0	6	0	1	1	1	2	5	1	1	0	4	1	0	1	1	4	2	3	1	3	2	0	2	1	6	5	3	2	3	2	3	0	4	2	1	0	0	0	0	2					
		0.45%	0.00%	9.52%	0.00%	1.96%	1.69%	0.25%	0.33%	1.24%	0.52%	0.62%	0.00%	1.20%	0.28%	0.00%	0.35%	0.12%	0.54%	0.48%	0.33%	0.30%	0.51%	0.39%	0.00%	0.30%	0.23%	0.68%	0.63%	0.35%	0.85%	0.63%	0.40%	0.53%	0.00%	0.72%	0.52%	0.72%	0.00%	0.00%	0.00%	0.00%	0.54%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
