Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Панинская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832	УИК №2833	УИК №2834	УИК №2835	УИК №2836	УИК №2837	УИК №2838	УИК №2839					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	140	21	5	2	4	2	6	4	3	1	1	2	1	2	8	2	2	10	1	2	2	3	3	4	14	2	6	2	2	1	3	1	2	1	3	1	2	4	1	4					
14	Число погашенных неиспользованных открепительных удостоверений	50	0	0	0	0	0	3	0	8	0	2	3	5	0	5	3	3	0	0	0	2	0	2	0	1	0	4	0	0	0	1	2	0	1	0	2	3	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	318	31	16	20	12	1	18	16	3	5	5	5	1	8	3	4	3	29	3	4	4	10	0	11	13	13	12	15	5	3	3	3	3	2	16	0	9	3	3	3					
		1.87%	2.62%	1.46%	2.99%	1.73%	0.76%	2.18%	2.43%	1.46%	3.03%	1.77%	2.62%	0.34%	2.42%	1.01%	1.10%	1.53%	2.40%	0.93%	2.04%	1.89%	2.07%	0.00%	2.03%	2.21%	2.49%	3.96%	2.62%	2.02%	0.36%	1.60%	2.34%	0.58%	0.97%	2.71%	0.00%	1.87%	1.52%	1.36%	0.69%					
19	2.Всероссийская политическая партия «Гражданская Сила»	40	7	4	2	0	0	2	2	0	0	0	0	2	0	0	0	0	8	0	1	0	0	0	2	1	2	0	1	0	0	1	0	1	0	2	0	0	0	2	0					
		0.23%	0.59%	0.36%	0.30%	0.00%	0.00%	0.24%	0.30%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.51%	0.00%	0.00%	0.00%	0.37%	0.17%	0.38%	0.00%	0.17%	0.00%	0.00%	0.53%	0.00%	0.19%	0.00%	0.34%	0.00%	0.00%	0.00%	0.90%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	0	1	1	1	0	0	1	1	0	0	0	0	1					
		0.10%	0.00%	0.00%	0.15%	0.00%	0.00%	0.36%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.19%	1.32%	0.00%	0.40%	0.12%	0.53%	0.00%	0.00%	0.48%	0.17%	0.00%	0.00%	0.00%	0.00%	0.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1757	182	131	98	93	12	118	117	21	11	22	10	15	19	7	18	33	187	14	23	12	41	48	40	14	42	21	75	36	44	16	16	51	16	58	15	39	5	12	25					
		10.31%	15.38%	11.92%	14.69%	13.42%	9.09%	14.30%	17.75%	10.24%	6.67%	7.80%	5.24%	5.07%	5.74%	2.36%	4.97%	16.84%	15.47%	4.36%	11.73%	5.66%	8.47%	25.67%	7.37%	2.38%	8.03%	6.93%	13.11%	14.57%	5.26%	8.56%	12.50%	9.94%	7.73%	9.83%	5.42%	8.09%	2.54%	5.43%	5.76%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	2	0	1	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0					
		0.08%	0.17%	0.00%	0.15%	0.00%	0.00%	0.24%	0.15%	0.00%	0.00%	0.35%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.41%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	2	1	0	0	0	2	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0					
		0.08%	0.00%	0.18%	0.15%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.35%	0.52%	0.00%	0.00%	0.00%	0.00%	1.02%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1529	118	117	68	93	17	80	56	21	15	17	8	42	28	11	25	8	102	30	21	13	48	13	41	29	56	40	59	29	49	24	6	30	13	59	42	31	8	17	45					
		8.97%	9.97%	10.65%	10.19%	13.42%	12.88%	9.70%	8.50%	10.24%	9.09%	6.03%	4.19%	14.19%	8.46%	3.72%	6.91%	4.08%	8.44%	9.35%	10.71%	6.13%	9.92%	6.95%	7.55%	4.92%	10.71%	13.20%	10.31%	11.74%	5.86%	12.83%	4.69%	5.85%	6.28%	10.00%	15.16%	6.43%	4.06%	7.69%	10.37%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1453	158	107	78	89	15	84	71	18	17	11	14	26	18	25	2	16	85	19	19	10	16	11	37	32	25	25	32	43	103	29	6	45	10	49	9	18	25	12	44					
		8.53%	13.36%	9.74%	11.69%	12.84%	11.36%	10.18%	10.77%	8.78%	10.30%	3.90%	7.33%	8.78%	5.44%	8.45%	0.55%	8.16%	7.03%	5.92%	9.69%	4.72%	3.31%	5.88%	6.81%	5.43%	4.78%	8.25%	5.59%	17.41%	12.32%	15.51%	4.69%	8.77%	4.83%	8.31%	3.25%	3.73%	12.69%	5.43%	10.14%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	66	6	1	6	5	0	3	3	0	1	0	1	1	1	0	1	0	11	0	0	1	1	1	2	1	0	1	1	0	3	1	0	2	1	6	1	0	0	2	2					
		0.39%	0.51%	0.09%	0.90%	0.72%	0.00%	0.36%	0.46%	0.00%	0.61%	0.00%	0.52%	0.34%	0.30%	0.00%	0.28%	0.00%	0.91%	0.00%	0.00%	0.47%	0.21%	0.53%	0.37%	0.17%	0.00%	0.33%	0.17%	0.00%	0.36%	0.53%	0.00%	0.39%	0.48%	1.02%	0.36%	0.00%	0.00%	0.90%	0.46%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11675	656	719	384	393	86	503	378	140	116	224	151	209	253	250	311	134	762	253	125	169	366	113	410	493	378	193	383	131	629	112	96	374	164	393	210	377	153	173	311					
		68.52%	55.45%	65.42%	57.57%	56.71%	65.15%	60.97%	57.36%	68.29%	70.30%	79.43%	79.06%	70.61%	76.44%	84.46%	85.91%	68.37%	63.03%	78.82%	63.78%	79.72%	75.62%	60.43%	75.51%	83.70%	72.28%	63.70%	66.96%	53.04%	75.24%	59.89%	75.00%	72.90%	79.23%	66.61%	75.81%	78.22%	77.66%	78.28%	71.66%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	48	3	2	2	1	1	2	2	1	0	0	0	0	0	0	0	0	13	1	1	1	2	0	0	2	0	1	2	0	3	0	0	2	0	2	0	1	2	0	1					
		0.28%	0.25%	0.18%	0.30%	0.14%	0.76%	0.24%	0.30%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.08%	0.31%	0.51%	0.47%	0.41%	0.00%	0.00%	0.34%	0.00%	0.33%	0.35%	0.00%	0.36%	0.00%	0.00%	0.39%	0.00%	0.34%	0.00%	0.21%	1.02%	0.00%	0.23%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
