Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Панинская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832	УИК №2833	УИК №2834	УИК №2835	УИК №2836	УИК №2837	УИК №2838	УИК №2839	УИК №2840	УИК №2841					
		0.34%	0.31%	0.45%	0.63%	0.72%	0.35%	0.64%	0.35%	0.00%	0.00%	0.00%	0.62%	0.00%	1.09%	0.00%	0.00%	0.52%	0.38%	0.96%	0.00%	0.63%	0.37%	0.00%	0.00%	0.18%	0.00%	0.31%	0.00%	0.00%	0.37%	0.64%	0.00%	0.65%	0.00%	0.31%	0.45%	0.17%	0.00%	0.00%	0.00%	0.00%	0.71%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1929	71	114	101	43	60	105	208	47	12	10	5	7	31	9	30	28	250	28	32	8	61	10	93	17	17	29	13	16	55	15	16	50	23	63	15	66	12	11	9	23	116					
		10.24%	7.43%	10.28%	15.81%	6.15%	10.54%	13.44%	18.17%	16.79%	7.79%	3.97%	3.11%	5.79%	11.31%	3.17%	8.72%	14.58%	18.84%	8.92%	15.09%	5.00%	11.15%	6.13%	16.91%	3.03%	2.81%	9.09%	2.10%	5.67%	6.70%	9.62%	12.12%	10.87%	11.62%	9.62%	6.73%	11.19%	6.35%	4.93%	2.21%	12.37%	11.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	89	13	6	6	2	1	8	3	1	0	0	0	0	3	0	2	0	4	1	1	1	1	0	3	1	2	0	1	1	7	3	1	3	3	1	1	3	0	2	0	0	4					
		0.47%	1.36%	0.54%	0.94%	0.29%	0.18%	1.02%	0.26%	0.36%	0.00%	0.00%	0.00%	0.00%	1.09%	0.00%	0.58%	0.00%	0.30%	0.32%	0.47%	0.63%	0.18%	0.00%	0.55%	0.18%	0.33%	0.00%	0.16%	0.35%	0.85%	1.92%	0.76%	0.65%	1.52%	0.15%	0.45%	0.51%	0.00%	0.90%	0.00%	0.00%	0.41%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13503	674	754	373	520	390	505	682	199	101	224	133	95	183	256	247	142	910	220	148	131	394	134	295	506	551	227	493	206	622	102	102	323	139	490	164	430	145	155	365	114	659					
		71.67%	70.50%	67.99%	58.37%	74.39%	68.54%	64.66%	59.56%	71.07%	65.58%	88.89%	82.61%	78.51%	66.79%	90.14%	71.80%	73.96%	68.58%	70.06%	69.81%	81.88%	72.03%	82.21%	53.64%	90.20%	91.07%	71.16%	79.77%	73.05%	75.76%	65.38%	77.27%	70.22%	70.20%	74.81%	73.54%	72.88%	76.72%	69.51%	89.68%	61.29%	67.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	29	4	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	2	2	0	0	1	0	1	0	4	0	0	0	0	6					
		0.15%	0.42%	0.09%	0.00%	0.00%	0.00%	0.26%	0.09%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.71%	0.24%	0.00%	0.00%	0.22%	0.00%	0.15%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.61%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
